,평점,날짜,후기
36,4.3,2023.10.01.,야간은 야간대로 주간은 주간대로 볼게많고 알찬곳입니다 진짜 공주 먹여살리는 보물같은곳
37,4.8,2023.09.30.,백제역사유적지구 넓디 넓은 곳 ! 여유롭게 걷기 좋아요!
38,4.8,2023.09.14.,미디어아트 진짜 멋있어요 ! 불빛으로 이것저것 많이 준비해놓아서 볼거리도 많고 무엇보다 산책하기 좋아요. 성벽쪽에 올라가면 공주 시내를 한눈에 볼 수 있었는데 멋있었어요. 공주 참 멋있는 지역이더라구요 ~~ ✨
39,5.0,2023.09.13.,
40,4.9,2023.09.10.,
41,4.6,2023.09.09.,"타이밍이 안좋았어요. 꽃피는 계절은 지났고 왕궁터는 발굴 중이라 진입 금지, 축제 준비하느라 공사도 진행중이고 그 외 문제로 진입이 금지된 곳도 있고...
평일 아침 일찍 가서 그런지 해설 들으러 온 사람이 저 하나였는데 그래도 해설을 들을 순 있었어요. 산책하는 느낌으로 걸으면서 옛날 얘기 해주시는 느낌으로 역사 얘기를 해주시는데 재밌었어요. 다만 아쉬운 점은 해설사 분이랑 공산성을 한바퀴 다 도는 게 아니라 진남루까지만 동행하고 해설사분은 돌아가셨다는거...
그래도 혼자 산책하면서 풍경 구경하는 맛이 있어요. 성벽 따라 걸으면서 강 건너 도시 구경도 하고 뜬금없지만 광복루에 상주한다는 토끼도 보고...
산책하시던 아주머니 말씀으로는 작년까지만 해도 털이 흰 토끼들이 오랫동안 살았다던데 어느샌가 걔들이 사라지고 새로운 애들이 들어와 살고 있다고 하네요"
42,4.3,2023.09.02.,"국내 산성 중에 여기만한 곳 진짜 없을 것 같네요.
야경이며 분위기며.. 모든 게 베스트."
43,4.8,2023.08.28.,공산성 야시장 강추합니다.
44,4.4,2023.08.09.,"영은사 좋아요.
산책 굿"
45,3.7,2023.08.09.,"금강종주 중에 볼수있는 공산성
시간되면 꼭 입장해서 둘러보면 좋을것 같다"
46,3.3,2023.07.23.,"가족들이랑 가기참좋아요
와이프와 아이가 등산을실어하는데
막상가보니 높은것같이 느꺼지는데 입구쪽 
150ㅡ200 메다만 높고 경사가완만해서 걷기도좋고 강과 어우러져 가슴이뻥뚤리고
숲속에 야생토끼도 3ㅡ4마리풀뜻고 있더라구요
하여튼 가보세요 봄가을이 딱좋을것같아요"
47,4.9,2023.07.22.,
48,3.6,2023.07.22.,경관 좋고 걷기 좋고 주변 식당들 많아 좋음. 주차가.떨어진 곳에 해야 해 살짝 불편.
49,4.6,2023.07.12.,
50,4.3,2023.07.10.,
51,4.5,2023.07.06.,산책하기 좋아요.
52,3.2,2023.07.02.,성곽 걷기 좋고 경치 좋다.
53,3.6,2023.06.21.,"세계유산 백제 역사 유적 지구 중 하나인  공산성
매표소에서 올라가는 길을 따라가면 멋있는 성문이 반겨준다
산성의 외곽을 따라 크게 둘러 볼 수 있는데 대략 넉넉 잡아 1시간 정도 걸린다
올라가다보면 공주시가 발아래 탁 트이는 풍광과 금강이 주변 옆으로 지나가는 모습이 좋다
다만 그늘이 적고 경사가 있는 편이라 무더운 여름날에는 조금 힘들 수도 있다
중간 중간 정자가 있어 바람 맞으며 쉬어가기도 좋다
청주의 유명한 창당산성과 비교하여 규모랑 앞쪽의 너른 잔디밭이 없는 게 조금 아쉽긴하지만 공주에 간다면 한번쯤 구경할만하다"
54,3.0,2023.06.14.,
55,5.0,2023.06.13.,공복유산소 몽말인지 알지? 농협으뇅 몰라?
56,4.4,2023.06.10.,(2023.06.10 방문) 세계문화유산에 빛나는 멋진 공산성. 성곽길을 따라 걸을 수 있어 더욱 특별한 산성. 걷기도 쉽고 풍경도 멋져서 너무 좋네요. 공산성에 오르기 전에 매표소 왼편 방문자의 집에 들러 다양한 체험과 관련 내용을 보면 더 좋답니다.
57,3.3,2023.06.04.,
58,4.2,2023.06.04.,
59,2.7,2023.06.01.,공주시에서 기분전환 삼아 들리기에 좋은 장소인거 같습니다.
60,3.2,2023.06.01.,선선할때 가볍게 가볼만한곳
61,3.9,2023.05.28.,여지껏 다녀본 산성 중에서는 제일 좋은 것 같아요~
62,4.6,2023.05.20.,
63,3.4,2023.05.20.,산성 정상에 올라 금강을 바라보면서 쉬기 좋은곳이네요
64,4.5,2023.05.19.,다시 가고 싶은 장소
65,3.9,2023.05.17.,
66,4.0,2023.05.13.,
67,3.0,2023.05.06.,좋아요
68,5.0,2023.05.05.,"사진에서 보면 아시겠지만 뷰가 정말 좋아요! 특히 성곽에서 보는 금강뷰는 정말 뺄 수 없구요!! 완전 추천합니다~
다만 무료 주차장이 크지 않아 주차 편히 하시려면 일찍 가세요!!"
69,4.6,2023.05.04.,
70,3.7,2023.05.03.,
71,4.4,2023.04.20.,금강을 내려다 볼 수 있었다. 주차장에 그늘은 없고 공산성에서 100미터 정도 떨어져있다.
72,3.4,2023.04.15.,낮에 와도 멋있고 밤에 와도 멋진...
73,4.4,2023.04.02.,꽃구경 제대로 함
74,5.0,2023.04.02.,"공주가 고향인 시인은 젊은 날 공주에서 학문을 닦았고 노년에 대청호 오백리 21구간을 두 발로 걸은 후 錦江 詩를 지었다



錦江 이현세 
(시낭송 동영상)
https://youtu.be/u3U0o-2vz4s

  

금 강( 錦江)
                 이현세

뜬봉 샘물 솟아
천기 품은 정화수
존재의 신비한 섭리

계곡은 산자수명
험산협곡 휘몰아
대청호에 쉬나니 

충청지역 젖줄되어
곰나루 백마강 강갱이 너른들
적셔주고 씻어주며
새싹 틔우고 생명 꽃 피워

곱게 더 곱게
굽이굽이 천리 길
열두 폭 수채화

봄 여름 가을 겨울
바다 향한 꿈

세월이 흘러도
비단물결 잠잠한 금강


호)금강.아동문학가
논산여자고등학교.(주)삼성생명
현재)한국독서글짓기연구회 회장"
75,4.1,2023.03.20.,
76,3.4,2023.03.12.,한적하니 좋습니다.
77,4.0,2023.03.10.,"정자에 앉아서 금강 내려다보며 멍때리기 좋음
2023년 4월 1일부터 다시 유료개장예정"
78,4.1,2023.02.24.,
79,3.1,2023.02.19.,
80,3.9,2023.01.21.,"벌써 공산성 네번째 방문이에요~ 
봄 여름 가을 겨울 각 계절별로 공산성의 각각 다른 매력에 빠져서 계속 방문하세 되는 것 같아요. 이번에도 천천히 성곽길 돌면서 공주&공산성만의 분위기를 마음껏 즐기고 갑니다.
무료여서 항상 감사합니당!! 
설 추석 명절 당일에는 휴무래요~"
81,4.6,2022.12.31.,산책하기 딱좋아요 ㅎㅎ
82,4.9,2022.12.03.,
83,4.3,2022.11.20.,"토요일 낮에 누군가 찬송가랑 설교를 스피커로 틀어놓음
두통이 일어날 정도의 큰 소리로 세시간 내내 소음공해에 시달려 공산성을 산책하면서도 전혀 힐링하는 느낌이 들지 않음
어떤 광신도인지 모르겠지만 다른 선량한 기독교인들 욕먹이는 짓은 그만하시길….. 
+ 지금 11월인데 설교 마무리 인사가 메리 크리스마스인게 말이 됩니까? 교회 홍보하려면 노력이라도 들이던가 기계처럼 녹음본이나 틀어놓는게 어이 없었음"
84,4.0,2022.11.09.,
85,4.6,2022.10.17.,
86,3.2,2022.10.15.,
87,3.2,2022.10.03.,
88,3.7,2022.09.14.,긋긋 외곽한바쿠 추천합니다~
89,4.7,2022.09.12.,"가볍기 산책하기 좋아요~ 
성곽쪽으로 걸으면 전망이 좋음
수문장 교대식도 볼만해요"
90,4.3,2022.08.20.,멋지네....
91,4.5,2022.08.15.,
92,3.8,2022.07.26.,"무료 주차장, 입장료...올라가는데 경사가 있지만 그리 놉지도 길지도 않아 힘들지 않게 오를수있다...성벽외에는 이렇다할것이 많이 남아 있지는 않으나 그리 힘들이지 않고 산성 한바퀴 둘러보기 좋은곳이다..."
93,4.0,2022.07.05.,
94,4.9,2022.07.04.,"도심에 좋은 곳
자세히 못 봐서 담에 시간 갖고
다시 찾을 곳"
95,3.2,2022.06.27.,"공주의 유네스코 문화유산.
백제의 산성이면서 인조가 이궐의 난때 피난했던 곳.
지대가 그리 높지 않아 금방 오를 수 있고 산성을 한바퀴 산책할 수 있다. 산성 자체는 분위기있으나 내부 구성은 딱히 볼 게 없어 아쉬웠음."
96,4.5,2022.06.20.,공주여행 중 제일이었던 곳. 밤에 성곽 오를 때 생각보다 무서웠다.. 안전장치가 없음..ㅋㅋ 담에는 낮에 가봐야징
97,4.7,2022.06.17.,너무 예쁜데 산책하기도 좋아서 힐링하고 갑니다
98,4.3,2022.06.11.,예뻐요 벚꽃나무가 많아서 시즌에 오면 좋을듯ㅜㅜ
99,3.3,2022.06.09.,
100,4.8,2022.05.29.,전망이 좋고 그리 높지않아 산책하기 좋아요
101,4.5,2022.05.11.,금강이 한눈에 보이는 풍광 좋은 곳.
102,4.1,2022.05.07.,가볍게 돌고오기 좋은 곳
103,3.7,2022.05.06.,가볼만 한 곳 입니다. 매우 만족스러웠습니다.
104,3.7,2022.04.29.,"웅진백제의 대표적인 성곽. 성 안에는 백제 왕궁지, 마을 터, 연못 등이 있음. 공주에서 꼭 가봐야 할 곳 중 하나. 성곽을 따라서 걸으면 금강이랑 공주시내를 한번에 내려다볼 수 있음."
105,3.8,2022.04.27.,
106,3.5,2022.02.05.,고거련의 공격을 받고 문주왕이 피난하여 천도한 백제의 두번째 수도 웅진(공주산성) 475년
107,4.5,2021.11.13.,야경이 넘넘 이쁜데 산성 올라가는 길이 너무 어두워서 위험해요
108,4.2,2021.11.12.,산책하기도 좋고 사진찍기도 좋고 데이트 하기도 좋고
109,3.8,2021.11.07.,"와볼만함
야경이 이쁨"
110,4.3,2021.10.16.,"성곽을 돌면 강이 보이고. 성에 오면 옛날 백제시대에 
있는 거 같다."
111,3.9,2021.09.17.,
112,4.0,2021.09.17.,백제
113,3.6,2021.08.17.,더위에 마스크 힘들었어요. 그래도 사진보면 흐뭇합니다.
114,4.6,2021.08.15.,
115,2.3,2021.08.10.,다 좋은데 그늘이 별로 없어서 여름에 여기 오면 좀 힘들 것 같네요.
116,4.1,2021.07.31.,
117,4.0,2021.06.21.,
118,3.5,2021.06.13.,좋아요
119,4.5,2021.06.04.,불어도 불어도 해갈한 바람
120,4.3,2021.05.27.,
121,4.0,2021.05.15.,"주차만 잘 한다면 한바퀴 돌며 산성에 감탄해 보는 시간 갖아보는 것 추천이요. 산성 한바퀴 도는데 이리저리 구경하며 느긋하게 움직여서 저는 2시간 정도 소요됐으니 남한산성 같은데 비하면 아담한 편이라 부담 없이 즐길 수 있어요. 
단, 제 기준 난코스라 할 구간(좁고 가파른)이 2구간 정도 있는데 잠시 힘내시면 되고요! 여성분들 구두랑 치마는 삼가시길~"
122,5.0,2021.05.12.,
123,1.7,2021.04.26.,주차공간 미흡하고 경사가 너무 위험합니다
124,4.3,2021.04.22.,식사하시고 한번 산책삼아 돌기에 좋습니다. 다만 오르막이랑 내리막 심하니 무릎 아프신 어른들은 앞쪽에서 구경만하세요. 그리고 중간중간에 알림판으로 위치 표시해주세요. 산책할때 여행 오신 어른들이 힘든 표정으로 얼마나 가야하는지 계속 물어보더라고요.
125,4.7,2021.04.17.,요즘 같은 시국에 마스크 잘 쓰고 금강 보면서 산책하기 좋은 곳입니다. 뭔가 맘이 편해지는 매력적인 장소입니다.
126,3.7,2021.04.01.,다시 가고싶은곳 백제의 역사~~~ 평일이라서인지 주차 좋아요
127,4.4,2021.03.24.,"백제역사에 대해 알 수 있는 곳~
공주가 왜 유네스코 세계유산 인지,
관광명소를 둘러보다 보면 알 수 있습니다~
고대 문화가 이렇게 잘 보존되고, 지켜지는건
오랜역사를 지키려는 공주시민들의 자부심이 있어서
가능한것 아닌가 하는 생각이듭니다~
밥 먹고 소화시키기 아주 좋습니다~^^
주변에 맛집이 아주 많거든요~^^ㅋ키"
128,4.7,2021.03.07.,한가로이 산책하기 좋다. 주말에 주차할 곳 없음
129,3.4,2021.02.16.,한적하니 너무 좋아요
130,4.2,2021.02.09.,
131,3.5,2021.02.01.,좋아요. 멋집니다
132,2.6,2021.01.20.,특별한거 없음..ㅜ 금강?보는거..?? 공산성?은 없고 발굴터만 남았을뿐.. 주차장이 너무작다ㅡㅡ 축제땐 관광객이 많아서 주행주차가 매우불편.. 아래댓처럼 오가다 금서루 정문만 쓱보고 가도됨.. 산책좋아하고 느긋하게 볼거아니면 성곽이 좁고 은근 가파르니 위험? 코끼리열차같은게 시간별로 지역명소 투어함 탈만함..
133,4.6,2020.12.20.,
134,3.6,2020.11.05.,밤에 연인끼리 뽀뽀하기 좋은곳
135,4.4,2020.11.04.,공주오면 꼭 가야하는 곳
136,4.4,2020.11.01.,공산성은 사랑입니다♡
137,4.6,2020.10.28.,"산책하기에도 너무 좋았고, 풍경이 정말 예쁜곳이에요!! 그리고 각 종 체험을 할 수 있어서 아이들과 함께 오기도 좋을것 같아요~ 활쏘기 해봤는데 너무 재미있었습니다♥"
138,3.0,2020.07.28.,
139,3.9,2020.07.23.,여름에가서 벌레는 많았지만 나무가 너무 좋더라구요
140,4.8,2020.05.30.,최고에요! 백제의 숨결을 느끼고 갑니다. 더워서 많이 못둘러 본게 아쉬워요.
141,3.9,2020.05.03.,
142,3.9,2020.04.10.,탁 트인 전망이 최고에요
143,5.0,2019.12.23.,
144,3.4,2019.12.04.,경치 정말 좋다. 시내와 금강이 훤하게 보이는 거며 선명한 성곽이며. 오길 잘했다는 생각이 들었다
145,3.3,2019.10.04.,주차장이 ㅡㅡ;;;
146,4.1,2019.08.26.,"대전 유성시민이라 공짜로 들어갈수 있어서 좋았음
활쏘기 체험장 있는데 은근 재밌어서 애들 사이에 끼어서 같이 해봤다:) 아주머니가 옆에서 어떻게 쏘는지도 알려주시는데 가격도 2천원밖에 안했다. 추천!!!!"
147,4.4,2019.07.28.,
148,3.6,2019.07.09.,
149,4.1,2019.05.27.,한바퀴 다 돌려면 은근 힘들다. 걸을때마다 풍경이 달라 좋다
150,3.4,2019.04.14.,"여긴 정말이지 형편없음, 복원수준도 성문교대 등 이벤트도.
걍 매표소앞에서 보이는 전경 쓰윽~ 함 보면 될 듯. 
물론 그 쓰윽~도 ‘지나가는 길이면’ 말이다. 
일부러 찾아간다는 건 공산성 따위에겐 사치다. 시간낭비다."
151,3.7,2019.03.14.,
152,4.0,2018.06.19.,
153,3.8,2018.05.07.,"수문병 교대식 핵잼
수문병들 센스 쩔어여"
154,4.0,2018.05.05.,"성곽따라 걸으면 공주시내가 한 눈에 들어옴
시간을 잘 맞추면 수문병교대식을 볼 수 있는데
병사들이 왜케 웃긴지 ㅋㅋ
수문병 교대식보시고 끝나고 병사들과 사진 꼭 찍으세요!ㅋㅋ"
155,4.4,2018.04.20.,금강과 함께 보는 경치좋은 산성. 전쟁이 아니라 경치를 볼려고 만든게 아닌지 착각
156,3.0,2017.09.18.,
157,3.3,2017.04.09.,
158,3.8,2016.09.29.,
159,4.1,2016.08.14.,공주명소
