,평점,날짜,후기
32,3.9,2023.01.25.,애들이 짐승같이 뛰어다닌다는 후기 보고 별생각없이 넘겼는데 와보니 알겠어요 찜질방 바로 위에 놀이시설 있어서 쿵쿵쿵쿵… 제대로 쉬지도 못하고 갑니다 ㅋㅋㅋ 놀랍네요 그냥 키즈찜질놀이방으로 이름바꾸는게 나을각
33,3.4,2023.01.25.,애들 통제 못할거면 그냥 키즈놀이방으로 만들던지…
34,2.8,2023.01.22.,"애들이 짐승같이 뛰어다니네요..

들어올때 애들많아서 시끄러울수있으니 환불불가하다 할때부터 진지하게 고민할 필요가 있습니다."
35,3.9,2023.01.06.,"어린이온천 5,6층은 놀이터에 물 
부어놓은 듯한 ㅋ 아이들은 넘 좋아해요
하지만 철골에서 떨어지는 녹물이나
바닥곰팡이 등등이 눈에 보여 관리가 
필요하다고 느껴지네요"
36,4.4,2022.12.31.,어른들위해 있는 뜨끈한 온천탕 하나..거기에 발 넣었다가 발목을 데이는줄 알았어요 그래서 다들 다 들어가 앉아있지 않고 있더라구요 뜨거운물이 나오는 덕에 따뜻하게 몸을 간간이 녹일수 있어 좋은데 물나오는곳이 너무 몸에 직접 닿는거 같아서 위험할수 있으니 주의하세요~  11시 넘어서 도착했는데도 주차장은 거의 만차네요~아이들 노는곳은 물이 좀 찬듯..수영장락스 냄새가 많이나요~애기가 넘 좋아해서 또가려고요~
37,4.1,2022.12.28.,찜질방 종류가 다양한 거도 아닌데 입장료를 오천원씩이나 추가로 받는건 좀 아닌거 같아요.물은 진짜 좋았어요.주차장도 만차라 주변에 주차할 곳 찾느라 힘들었네요
38,1.9,2022.12.18.,남탕 세신.. 담배 냄새… 좀 어떻게 안되나요? 또.. 성의가 너무 없습니다. 그리고 주말 특히 토요일.. 무슨 시장 같아요.
39,3.4,2022.12.17.,"사람 많지 않을때가서 그랬는지는 몰라도 잘 쉬다가 왔어요, 물도 좋고, 특히 노천탕이 좋았어요"
40,3.4,2022.10.10.,찜질방👍사우나 👌
41,4.1,2022.10.09.,"매점에서 산 아쿠아 슈즈.
두시간 놀고 왔더니 바닥이 걸레네요
꼭 미리 구매해서 가세요~

아이들 놀기엔 괜찮아요.
다만 시설이 좀 위험한 곳도 있어서 보호자가.눈 떼지 않아야 하는 곳~"
42,4.0,2022.08.30.,"키즈 워터파크는 놀이시설도 적당히 있고, 수온이 따뜻하고 깊지 않아 애들 놀기 좋아요. 다만 바닥 여러 곳에 턱이 있어 조심해 다녀야 해요. 워터파크 6층 유아풀장 화장실엔 아기 변기가 있어 좋았어요. 
식당은 여러 후기들에 언급되었듯 추워서 비치타월 같은 것들이 있으면 좋을 것 같아요. 음식은 돈가스는 평범한 맛이었고 나쁘지 않은 정도?였습니다. 떡볶이는 가격이 비싸요. 절대 2인 양도 아니고요, 맛은 있지만 매운 편입니다. 아기의자가 없어 불편했고 바닥이 미끄러워서 위험해요.
아이들 놀긴 좋지만 멀어서 또 올지는 모르겠어요.."
43,3.4,2022.08.01.,"찜질방 에어컨 좀 틀어라!
쪄 죽거다!..."
44,4.4,2022.07.25.,자주 가는 곳이에요. 물 좋고 시설도 넓고 깔끔합니다. 노천탕이 별미입니다 乃
45,4.3,2022.07.03.,"멀리서  여행와서 찜질방에서  하루  자고 다음날 물놀이  하려  했더만,
더워서  잠을 잘 수가  없네요.
냉방인가  작은방 하나  거기만 시원하고  찜질방은 천정형  에어컨 하나빼고  다  꺼서  

전화로  켜달라니까  켜줄수가  없다네요

더워서  밤에  못잡니다.  참고하세요~!!
멀리서  온게  한이네요~
가까운분들은  더위 때문에  가신건지 토요일 주말인데
찜질방이  엄청 한가합니다.

아기  손잡고  계단 내려가면서
""여기 더워서  못자  집에  가서  에어컨 키고  자야지~!""
라고  말한 아기  엄마  말이  자꾸  떠오르네요.

서비스 응대가  엉망이라
다시는 오지  않을뿐더러
추천도  하지  않겠습니다."
46,1.6,2022.06.29.,수면실 위가 아이들 놀이터로 되어있어요. 쉬다 갈 수 없습니다.
47,3.1,2022.06.25.,"22년 6월 25일 토요일 3시에 오니 주차만차이고, 대기 20번
키가 없어서 나오는 사람 있어야 들어갈 수 있네요. 참고요"
48,5.0,2021.11.07.,
49,4.0,2021.11.02.,다좋아요 파리좀잡아주세요..
50,3.3,2021.10.30.,코로나때매 뒤지기싫으면 개인온천탕 가던가ㅉㅉ
51,2.6,2021.07.17.,"최악악입니다. 코로나위반신고하려다  진짜..
시설은 노후되어도 청결하게 관리하는것같으나
동네 목욕탕수준입니다.
시설은 그렇다쳐도 진짜욕나와요.
나이든 분들이 알만하실분들이
동네 유지분들인지 코로나4단계에도
마스크안쓰고 6,7명씩 온탕하나를 독점하고
과일 몰래 가지고들어와 먹고
시끄럽게 떠들고 건식사우나는4,5명씩들어가서
외부인은 이용도 못하는 상황이네요.
개떡같아 두번다시 안갈렵니다.
물은 좋은지도 모르겠더라구요,
기분이 잡쳐서"
52,5.0,2020.11.22.,"아직 아기가 어려서... 재미있게 놀면서도 안전한 곳을 찾다가 한번 다녀와봤어요~
어린 아기들만을 위한 맞춤 워터파크 같은 공간입니다 ㅎ.ㅎ 모처럼 재밌게 놀고 온 그 날은 잠도 어찌나 잘 자는지ㅜㅜ 육퇴 일찍 했네요. 위층 옥상이 공사 중이라고, 곧 더 넓고 재밌는 공간으로 탄생한다고 해서 내년 여름 기대하며 또 방문하려고 합니다!"
53,5.0,2020.11.21.,가면 푹쉬다 오는 곳입니다~
54,5.0,2020.11.20.,"가족들이랑 자주 방문하는 곳 입니다. 시설, 서비스 모두 만족"
55,5.0,2020.11.20.,항상찾는곳이에요 ㅎㅎ
56,5.0,2020.11.20.,"물이 너무 좋아요. 다녀오고나면 보들보들~
물도 물이지만 아가들 연두색 찜질복 입고 땀흘리면서 뛰어 노는 모습 보고있으면 너무너무 귀여워요. 
수영장도 놀기 좋아보이더라구요, 친구들 애기 낳으면 추천해주려고요!"
57,5.0,2020.11.17.,물이 좋네요
58,5.0,2020.11.17.,"직원분들 너무 친절하시고
시설들도 관리를 엄청 잘하시는듯 합니다
특히 아이들이 놀기에 물이 정말깨끗했어요"
59,5.0,2020.11.16.,"물이 좋고 깨끗합니다
아주 만족했어요"
60,5.0,2020.11.16.,"깨끗합니다.
코로나 땜에 그런지 너무
조용하고 한적해서 지금이 좋습니다.
방역에도 철저히 준수하는것 같고
일단 물이 참 좋네요."
61,4.0,2020.11.16.,"온천수가 최고입니다.
약알카리 온천수라고 하는데, 미끌미끌합니다. 굿 굿.
최근에 코로나 기간 중에 내부공사를 새로 했다고 하네요. 무척 깨끗합니다. 직원들도 청소, 청결에 무척 신경쓰네요. 지금도 코로나 때문인지 손님들도 거의 없고, 조용히 편히 쉴 수 있었습니다.
입장할 때부터 철저하게 체온체크하고 코로나 감염을 막으려고 노력하는 모습이 인상적이었습니다.
머무르는 동안에 실내에서 음식/간식 먹을 때에는 락카키로 계산하고 퇴실할 때에 일괄 결제하니, 정산방법이 편리합니다. 찜질방에서 잘 때는 담요서비스(3천원 정도?)가 있어서 따뜻하게 잠잘 수가 있었습니다. 
찜질방에 키즈카페 시설이 있어서 아이들이 있는 가족에게는 더할 나위 없는 곳인 듯...
수영장은 코로나 때문에 휴장하고 밌는데, 그곳도 온천수를 사용한다고 합니다."
62,5.0,2020.11.16.,"사우나와 수영장 모두 온천수를 이용한다고 합니다. 아이들 놀기에 천국입니다.
어른들은 아이들의 노는 소리에 조금 불편한 수도 있을 것 같습니다. 아이들과 할아버지, 할머니, 엄마, 아빠 함께 하는 가족들에게는 최고의 공간이네요, 찜질방에 키스카페 놀이시설이 함께 있습니다. 
최고 최고 ♡♡♡ ^_^"
63,3.9,2020.08.13.,베짱 장사. 서비스 개선 필요해요^^
64,3.0,2020.04.05.,"애들 뛰어다니는 소리때문에 찜질방 이용이 힘듭니다.
특히 황토방은 애들 놀이터가 바로 위에 있어서 층간소음이 
굉장히 불편합니다 ㅡㅡ"
65,2.1,2020.01.27.,"찜질방 내부에 있는 매점이요!
와 거기 직원 여자분!  완전 웃기네요!
식혜 사는데 시원하게 먹고싶어서 얼음좀
좀만 넣어달라하니 얼음없다고 ㅎㅎ
다떨어졌다 하드만은  다른손님한텐 아이스커피
잘만  팔드만요?!  그런식으로 하지마셈!
농락당하는 기분임.  더럽~  

그깟 얼음 몇개가 아까워서!  알바앞에 두고
거짓말 까고 고객 호구로 만듭니까??!  짜잉
지데로!"
66,3.9,2019.11.25.,건식 사우나가 있어서 여길 선호
67,2.0,2019.10.22.,"돈밖에 모르는듯한 매점 직원.
새벽에 추가요금 내고  아들하고 
가족실에 들어어와서 자고 있는데
시간됐으니 나가라고
뭐라더라.
새벽에왔든 몇시에 왔든 안된다고.
왠지 쪽방에 세들어 살다가 쫒겨나는기분.
조만간
증오범죄 한번 일어날듯
불쾌하게  할필요 있었을까.화요일 오전  사람숫짜 다합쳐봐야.열명정도.
생각없는 직원들  좀 교체하든지 교육좀.
그리고 친인척 지인들  직원고용하면
안일함에 불친절 이 만연하여
장기적으로 이미지 나빠짐.
주말은 애들  소란에 완전 나자빠짐.
무슨 소때들 뛰어다니듯이."
68,3.1,2019.09.22.,옆 건물 불나서 연기나는데 연기 맡기 싫은 사람 내려오라고함 대피를 제대로 안시킴 여탕 연기 꽉차서 목욕도 못하고 사람들 나오는데 환불도 제대로 안해줌 욕을 잔뜩 쓰고 싶지만 참는다
69,3.5,2019.09.12.,"1점도 과분함
찜질방 구조가 1층이 찜질하는 곳(심지어 별로 없음), 그리고 바로 위가 아이들 놀이방이라, 애들 뛰어다니는 소리 때문에 제정신으로 찜질을 할 수가 없음.
돈 내고 층간소음 경험하고 싶으면 가세요.
진짜 돈아깝고 애새끼들 증오하게 됨."
70,1.5,2019.04.09.,직원이 불친절하고 물소리가 너무 시끄럽다고 부모님께서 가고싶어 하지 않으시네요.
71,3.4,2019.04.09.,"직원 (카운터)이 불친절해요.
직원한테 말걸지 마세요. 상처받아요"
72,2.9,2019.03.24.,"시설은 괜찮은데 너무 시끄럽고 특히 수면실의 개념이 없네요.
그리고 식당이 닫으면 정수기를 이용할 수 없다는게 이해할 수 없네요. 물 먹으러 남탕 가야합니다."
73,5.0,2019.03.20.,개학해서 그런지 자리도 널널하고 쉬다가기 좋네요
74,4.6,2019.02.05.,"저희는 오후 1시경에 도착해서 사우나-어린이온천(수영장)-찜질방 3개 코스로 4인가족 입장을 했는데 생각보다 어린이온천 수영장은 사람이 적어 아이들과 놀만했구요,  5시 반쯤에 샤워하고 찜질방으로 이동하는데 여자쪽 샤워실(온천)은 줄을 엄청 길게 기다리고 남자쪽 샤워실(온천)은 순환이 좀 되었습니다.
오늘 휴일이라 그런지 찜질방에는 사람이 엄청 많이 있고(어린이온천은 안한듯) 입구에 화장실이 있아서 그런지.... 거기서 사람들이 담배를 피워대는지....
찜질방에 담배 냄새가 심하게 퍼져 있네요...
사장님이나 관계자께서는 단속좀 하셔야 할듯요..."
75,1.7,2019.02.05.,"씻을 자리 없어서 민망한 상태로 삼십분 넘게 기다렸어요..
목욕탕에 씻을 장소, 물품 하나도 없는데 인원 제한같은거 없이 무조건 사람 들어보내나봐요; 아산 다른 온천탕에 비해 특별한 장점도 없고 재방문 의사는 없네요."
76,3.7,2019.02.05.,사람이 너무 많아서 앉아서 씻을 자리는 고사하고 샤워할 자리도 없네요. 사람이 그정도로 많으면 앞에서 양해를 구하는 말이라도 해야하는것 아닌가요? 아무것도 모르고 들어갔다가 20분 넘게 자리 찾으러 돌아다녔네요.
77,1.0,2019.01.06.,"최악이에요 일단 지금 새벽두시반인데 아저씨들 술마시고 큰소리로 웃고 떠드는데 직원아무도 말을 안하네요. 심지어 지금까지 매점운영하는건 좋은데 청소하느라 매점도 시끄럽고, 매점에 직원분들도 너무 불친절하시네요 찜질방 절대 이용하지마세요."
