,평점,날짜,후기
55,3.8,2023.10.31.,"중국풍 건물들이 즐비하긴 한데 중국인은 잘 안 보여요. 중식집, 탕후루집 등 음식점이 가장 많고 소품샵, 사진찍는 곳(셀프사진관)이 있습니다. 오르막이 꽤 길어서 다리 불편하신 분은 방문 비추천입니다. 입장료 따로 없습니다."
56,5.0,2023.10.30.,
57,4.6,2023.10.29.,"주말엔 가지않는게! 주차공간도 없고
마을도 그냥 그저그럽니다ㅎㅎ"
58,5.0,2023.10.28.,가까운 곳에 위치하고 바닷가풍경과 맛있는 중국요리를 맛볼수 있어서 좋았습니다^^
59,4.2,2023.10.28.,
60,4.5,2023.10.27.,물가도 비싼편이고 관광화과 많이 됐네요. 짜장면 짬뽕 맛있게 먹고 갑니다!
61,4.7,2023.10.27.,볼거리 먹거리가 많아요
62,4.6,2023.10.26.,
63,3.9,2023.10.25.,
64,4.1,2023.10.24.,
65,5.0,2023.10.22.,
66,4.3,2023.10.21.,
67,3.2,2023.10.14.,혼잡하고 주차어렵고 ..평일에만 가는걸로
68,5.0,2023.10.14.,나들이 벚꽃명소
69,4.0,2023.10.11.,오랜만에 가본 차이나타운..많이 바뀌어서 새롭네요
70,4.7,2023.10.07.,A very interesting place
71,4.2,2023.10.07.,음식이 맛있어요!!
72,4.6,2023.10.02.,"가격들이 조금 비싸다ㅡ인천의 명물이지만, 차이나가 싫으다...^^"
73,5.0,2023.10.01.,
74,4.8,2023.09.23.,처음가봤는데 짧은시간이였어서 맘껏 못 즐김 ㅠ 가서 먹은 하얀짜장도 신기하고 맛있었음!
75,4.2,2023.09.22.,"티비에서 보는게 훨씬 좋네요
언덕에 주차 힘들고 평일은 문을 연 가게
몇군데 안되고 휑하네요"
76,4.5,2023.09.18.,조금 더웠지만 나름 괜찮았습니다.
77,5.0,2023.09.17.,데이트 장소로 재밌었어요
78,3.6,2023.09.17.,한 번쯤 가볼만 하지만 생각보다 별 거 없어서 다시 가진 않을 것 같아요
79,3.7,2023.09.16.,
80,4.1,2023.09.15.,그냥저냉
81,4.0,2023.09.13.,
82,4.1,2023.09.03.,인천명소 근데 중국스러움이 좀 부족한게 아쉽네용 거리에서 중국노래를 트는 등 더 중국스러운 느낌이 있었으면 좋겠어용
83,3.7,2023.09.03.,
84,4.5,2023.09.02.,
85,3.6,2023.08.29.,
86,4.5,2023.08.26.,
87,3.6,2023.08.20.,
88,3.9,2023.08.19.,
89,4.4,2023.08.18.,"볼거리가 다양하진 않지만...
이국적이라 해외여행 온 것 같아서 좋아용♡

주차비는 비싸요ㅠ
일본풍 거리랑 같이 즐기면 좋습니다~~~"
90,5.0,2023.08.15.,
91,4.0,2023.08.11.,인천에 있는 시설이죠. 동화마을과도 붙어있는데 색다르고 이국적인 분위기를 느낄 수 있습니다.
92,3.3,2023.08.07.,반나절 정도 보내기 괴안음
93,4.8,2023.08.05.,주차가 너무 힘들어요 한번쯤 가볼만함
94,4.7,2023.08.04.,식사와 카페 모든 게 있어서 하루 데이트 코스로 쏘쏘 볼 게 많진 않음 가게 빼곤 다 밖에 돌아다녀야해서 여름엔 비추
95,3.2,2023.08.04.,"5시반쯤 갔나? 사람도 별 없고 특색있게?볼 만한것도 없었음. 자장면 박물관 갔지만, 입장료보다 낮은 값어치로 생각되네요."
96,2.7,2023.08.01.,바퀴벌레 타워
97,3.1,2023.07.30.,"여기는 테마파크 중국
대림은 진짜 중국st"
98,4.4,2023.07.28.,감성은 좋지만 예전 그 인천차이나타운은 아닌 거 같다ㅜ
99,4.7,2023.07.27.,"중국 분위기 물씬 납니다. 실제로 화교들 많이 사는 것 같더라구요.
음식은 로컬라이징 돼서 중국음식 드시려면 대림으로..."
100,4.1,2023.07.22.,가지말자
101,4.0,2023.07.13.,
102,4.0,2023.07.09.,
103,5.0,2023.07.07.,나들이
104,5.0,2023.06.18.,"식당주차하시는분이 너무친절하셔서 점심잘먹고
구경잘하고왔어요"
105,3.7,2023.06.11.,
106,3.8,2023.06.10.,주차 할곳도 없고 볼것도 없고. ㅠㅠ
107,4.4,2023.06.04.,
108,4.1,2023.05.28.,
109,4.9,2023.05.27.,
110,3.1,2023.05.24.,볼거리는 탕후루 짜장면집 뿐
111,4.7,2023.05.18.,
112,4.2,2023.05.15.,가볼만 합니다. 짜장면 먹으러..
113,5.0,2023.05.09.,
114,1.5,2023.05.09.,"터무니없는 공영주차장가격에 놀람
경차할인없음"
115,4.0,2023.05.08.,
116,2.7,2023.05.08.,딱히 추천해주고 싶지 않은 곳
117,5.0,2023.05.06.,
118,4.2,2023.05.04.,
119,4.5,2023.05.04.,
120,4.0,2023.05.03.,
121,5.0,2023.05.03.,
122,2.3,2023.04.24.,인천 차이나타운은 차없는거리 운영중입니다. 대중교통편을 이용하시는 편이 좋습니다.
123,3.0,2023.03.11.,혼자가도 좋을거 같은데요?
124,3.8,2023.02.27.,
125,4.5,2023.01.25.,
126,4.9,2023.01.12.,
127,1.0,2023.01.03.,"짬뽕 먹다가 바퀴벌레가 나왔슴!
주인 아줌마 열라 싸가지 없음!
두번 다시 안감!"
128,4.3,2022.12.20.,
129,3.2,2022.11.12.,실망스러웠음..
130,4.1,2022.10.19.,
131,4.4,2022.08.27.,괜찮은 관광지
132,4.2,2022.08.23.,
133,2.9,2022.08.18.,
134,3.8,2022.08.18.,이게 뭐냐?
135,4.1,2022.08.16.,
136,4.5,2022.07.02.,
137,5.0,2022.06.22.,
138,5.0,2022.06.11.,중국 아니고 대만
139,1.4,2022.05.15.,"""대만""차이나타운 
가끔 구경오기 좋은 동네 

솔직히 호객 행위는 다소 정신없음"
140,1.8,2022.03.31.,
141,3.1,2022.03.09.,
142,5.0,2022.02.28.,
143,4.0,2022.02.11.,
144,2.8,2022.02.08.,대만계 사람들이 만든 차아나타운이다
145,4.9,2022.02.07.,
146,4.5,2022.01.31.,사람들도 많고 먹거리와 놀거리도 다양하게 알차게 보낼 수 있는 곳이네요.
147,4.8,2022.01.26.,
148,3.7,2022.01.24.,
149,3.3,2022.01.22.,Taiwan No.1 중화민국(대만)의 차이나타운!
150,2.5,2021.12.30.,타이완 남바완
151,5.0,2021.12.19.,볼것많고 깨끗해요
152,3.5,2021.12.06.,빛좋은 게살구
153,3.7,2021.12.04.,중국은 극혐하는데 이쪽은 맛있는 식당들 많아요
154,4.2,2021.10.31.,
155,3.5,2021.10.31.,볼거리많고 재밋네요
156,3.9,2021.10.24.,TAIWAN NO. 1
157,4.6,2021.10.06.,중화인민공화국이 아니라 중화민국의 차이나타운
158,3.8,2021.09.26.,
159,2.6,2021.09.26.,ㆍ
160,3.4,2021.09.20.,"불친절하고 다 비슷비슷한 제품 팔아서 별로 특색도 없음.
뭐좀 마음에 안들면 지들끼리 중국말로 쑥덕쑥덕거리는 꼬라지가 아주 꼴보기싫음. 한집만 그러는게 아니라 식당이나 기념품파는 가게 다 비슷비슷. 판매자들은 마스크 착용도 잘 안하고 길에서 담배피는 호객꾼들도 눈쌀찌푸려짐."
161,3.4,2021.08.20.,"대만은 대만이고 중국은 중국이지 ♬♩♪아
님 혹시 하나의 중국인지 뭔지 하는거 미는 짱깨?"
162,3.1,2021.08.20.,난 맛있고 좋던데 왜 다들 별점테러지
163,4.2,2021.08.05.,jin아 대만이 원래 중국이었단다
164,4.0,2021.08.02.,
165,3.7,2021.07.26.,인천구도심 가면 꼭 가봐야 할 곳. 아니 제발ㅋㅋㅋ 일부 사람들이 여기에 우리가 생각하는 중국인들이 있는줄 알고 평점테러 하던데ㅋㅋㅋ 여기는 대만사람들이 있는 곳이예요. 길거리랑 상당히 깨끗하고 이국적으로 잘 해놨어요. 먹거리도 다양하고 추억쌓기로 한번정도는 가볼만해요.
166,4.1,2021.07.10.,"깔끔하고 먹거리 많고 좋음 

그리고 그 ""차이나""가 아님 ㅇㅇ"
167,3.9,2021.07.08.,육빡빡이
168,4.8,2021.06.26.,
169,4.0,2021.06.08.,
170,1.4,2021.06.08.,ㅉㄲ
171,4.4,2021.06.06.,"이국적인 동네~
신승반점 이라는 맛집을 발견해서 행운입니다"
172,3.0,2021.06.03.,여긴 옛날부터 대만 화교들이 운영하고 있는 곳이니까 멍청하게 천지분간 못하고 별점테러 하는 짓 관두세요
173,3.4,2021.05.24.,
174,2.3,2021.05.18.,늘어나는 차이나타운은 늘어나는 국력 약화라는 점을 잊지 마라
175,5.0,2021.04.26.,
176,2.0,2021.04.16.,
177,2.7,2021.04.05.,왠지 민도좋다 했더니 ㅋㅋㅋ 중국인이 없어서 였구나
178,3.5,2021.03.17.,중국인들이 아니고 대만인들이면 극진히 환영 해드릴게요.
179,4.5,2021.03.11.,여기 별점 1점 달고 중국이랑 엮을려고 하는 사람들이 얼마나 ♬♩♪~인지 알 수 있는 부분 ㅋㅋㅋㅋ  여기 사람들 정체성은 중공이 아니라 대만쪽이고 대만 국기 달려있는거 뻔히 보이는데 중국이랑 엮는거는 안가봤거나 정확히 대만이 어떤 동네인지 모르는 사람들
180,4.2,2021.03.07.,
181,2.7,2021.03.05.,中華民國萬歲！
182,2.6,2021.03.02.,NOCHINA
183,5.0,2021.02.19.,
184,5.0,2021.01.30.,
185,3.3,2021.01.28.,보통이예요
186,1.9,2021.01.05.,
187,5.0,2021.01.02.,
188,3.1,2020.12.18.,
189,3.9,2020.11.14.,
190,2.7,2020.10.19.,
191,5.0,2020.08.07.,
192,3.7,2020.08.06.,딱히 먹을게 없고 왜가는지 잘 모르겠음
193,4.9,2020.08.04.,
194,4.6,2020.07.19.,양꼬치도 맛있고 짜장면도 맛있어요
195,3.2,2020.07.16.,
196,3.4,2020.07.09.,
197,3.9,2020.05.23.,"인천에서 30년 넘게 산 사람이에요. 제가 꼬마였을때 차이나타운 짜장이 맛있었던 적이 있었어요.
다시 말하지만, ""맛있었던"" 적이.
이젠 인천사람들도 안가는 곳입니다.
데이트 하는데 정 갈곳이 없거나, 애들데리고 외식할까 하는데 갈데 없으면 가는곳이에요.
관광지화 되고, 사람들 몰리기 시작하니 정말 막 만드는 느낌이네요
다른지역 분들 절대 음식 기대갖고 가지 마세요.
짜장은 여러분들 집 주변에 중국집이 훨씬 맛있을겁니다."
198,2.4,2020.05.14.,주위 분위기가 조금 우범지대 인 듯 하네요..
199,4.0,2020.04.25.,"인천 가볼만한 곳 차이나타운은 130년 넘는 역사 동안 화교 고유의 문화와 풍습을 간직하고 있는 곳으로 거리 주변 상가는 온통 중국의 거리에 온 것처럼 느껴진다. 중국 전통 의상인 치파오를 입은 화교 상인들, 최근 복원된 중국식 근대건축물, 중국을 상징하는 붉은색으로 치장된 거리를 볼 수 있고 차이나타운의 대표 음식인 짜장면과 공갈빵, 월병, 중국 차도 맛볼 수 있으며, 인근 송월동 동화마을과 함께 인천의 대표적인 곳이다."
200,2.2,2020.04.15.,다시는 안온다
201,4.2,2020.03.21.,
202,3.9,2019.10.29.,
203,2.4,2019.10.24.,다녀본 차이나타운 중 젤 별로였던 곳
204,3.6,2019.10.06.,
205,3.2,2019.08.26.,볼거읍고  음식도 대부분   비추    그래서들  가본사람은  다시는안간다는
206,2.9,2019.08.06.,
207,2.4,2019.05.23.,혼자가면 묘하게 외로운 곳
208,3.6,2019.03.03.,
209,4.1,2019.01.23.,
210,3.5,2019.01.18.,
211,3.6,2018.11.18.,
212,1.3,2018.10.21.,인천차이나타운 말이 차이나타운이지 공용주차장도 없고 먹거라는 맛이 너무나 없고 음식점이나 건물들은 중곡인들 손에 학쓸이 당했고 참으로 한심한 지역이에요
213,3.9,2018.09.25.,주차 헬.. 볼거리가 많지 않고 중국집마다 대기 줄이 길어요.
214,4.1,2018.06.04.,
215,4.4,2018.04.17.,
216,4.5,2018.01.16.,관광지가 붙어있어서 겸사겸사
217,3.3,2017.12.28.,
218,4.8,2017.12.17.,
219,3.9,2017.11.21.,
220,3.1,2017.11.12.,독특한 구경거리와 먹거리의 천국.
221,4.0,2017.10.13.,
222,2.9,2016.11.20.,
223,4.0,2016.04.16.,만다복 최고
224,3.5,2016.04.09.,"ℹ 인천에 가면 가볼만한 이제는 인천의 명소가 된 곳.

ℹ 방송 출연후 유명해진 중국요리 맛집과 수 많은 중국요리 음식점이 모여 있는 곳.

⚠ 혹시 여기에 김치찌개를 먹으러 오는 사람은 없겠죠!!"
225,3.5,2016.03.17.,"6/10
쏘쏘"
