,평점,날짜,후기
76,5.0,2022.08.24.,
77,3.8,2022.08.19.,
78,2.4,2022.07.31.,"회 가격은 비싸고 생선도 씽씽하지 못함. 
주말인데도 횟집마다 텅텅비어 있는걸 보고 안갔어 했는데."
79,4.8,2022.07.28.,"물가는 서울보다 비싸고 여름 강원도보다 비싼 곳. 
시설도 낙후됐고 이제는 젊은 사람들이 많이 안 오게 되는 곳. 주로 나이 많으신 분들이 오시네요."
80,3.4,2022.06.20.,즐거워요~^^
81,4.7,2022.06.06.,
82,3.4,2022.05.11.,
83,2.3,2022.04.29.,별로에요;
84,5.0,2022.04.17.,
85,4.4,2022.03.17.,
86,2.3,2022.02.18.,박효신 닭꼬치 위생어쩔..
87,1.5,2022.02.18.,"박효신 닭꼬치 현금 유도  카드결제시  부가세 +인상씀
세금신고  안하려고 바둥바둥  탈세의 근본"
88,2.7,2022.02.14.,많이 발전했음
89,1.8,2022.02.01.,월미도 내에 박효신닭꼬치라고 있는데 정말정말 최악입니다...새벽즈음 출출해서 닭꼬치 먹을라고 방문했으나 한개에6천원이라고 해서 조금 비싼감이있어서 아 6천원이에요? 라고 하니까 무슨 거지보듯이 남자사장은 에휴 라고 하면서 엄청크게 한숨쉬고 (여기서 진짜 화가 많이 났습니다) 닭꼬치 구워주시는 아주머님도 진짜 손님 하나하나를 그냥 소중히 생각 안하시는 것 같네요...진짜 살면서 월미도에서 포장마차하나때문에 기분 잡치네요 저처럼 기분나쁘게 당하시는분 없었으면 합니다. 맛이 없어서 리뷰 나쁘게 쓰는게아닙니다. 맛은 그럭저럭 있는데 사장님에 태도가 그냥 장사하시는분에 태도가 아닙니다.
90,4.4,2021.11.23.,
91,3.5,2021.10.31.,허리케인  썬드롭 바이킹 패키지 14000에 잼잇게 탓어요 .  밑에 테마파크도 잇던데 거긴 어리이 놀이동산.폭죽 오토바이 굉음빼곤 재밋네요 ^^
92,2.0,2021.10.29.,
93,3.4,2021.09.22.,
94,2.0,2021.09.11.,
95,5.0,2021.09.09.,
96,2.4,2021.08.31.,
97,3.9,2021.08.29.,쓰레기 천지 오도방구 집결지 보행로에 사정없이 폭죽 난사하는 생각없는 인간들;; 바람쐬러 갔다가 눈쌀 찌푸려지는 곳
98,2.8,2021.08.23.,
99,3.9,2021.06.22.,월미열차 타고 싶었지만 코로나땜시 못탄것이 아쉽당 풀리면 타봐야겠네요 ㅋ 잠깐 마실 나오기 좋아요
100,4.0,2021.05.12.,
101,5.0,2021.05.03.,
102,4.8,2021.04.27.,
103,5.0,2021.03.28.,
104,5.0,2021.02.19.,
105,5.0,2021.01.27.,
106,3.3,2021.01.22.,
107,5.0,2021.01.17.,바람쐬러가기 딱좋다
108,5.0,2021.01.13.,
109,4.0,2020.12.29.,좋아요
110,3.1,2020.12.13.,
111,5.0,2020.11.10.,
112,2.0,2020.10.03.,
113,3.8,2020.09.17.,오락시설이 몰려있어서 좋았어요~ 주차도 종일 2천원이라 딱 좋았음 놀이기구 잼써요
114,5.0,2020.09.06.,
115,4.0,2020.09.02.,"경로선택이  다양한데
모의주행과 경유지 선택이 없어 아쉽네요"
116,5.0,2020.08.22.,
117,3.0,2020.08.16.,20200816
118,1.6,2020.08.12.,
119,3.7,2020.08.06.,예전의 월미도 느낌이 안남
120,4.9,2020.08.04.,
121,4.6,2020.07.19.,
122,3.4,2020.07.09.,
123,4.1,2020.05.18.,"약간 빈티지 느낌이 나는 관광진데 예전만못하긴합니다..
근데 바이킹은 진짜 엄청 무서우면서도 재밌어요 작다고 무시하면 안돼요 ㅎㅎ"
124,4.8,2020.02.20.,좋아요
125,4.9,2020.02.01.,
126,3.6,2019.05.06.,
127,3.6,2018.11.16.,
128,3.5,2018.04.26.,"가본지 오래된 곳
추억의 장소"
129,4.8,2017.12.21.,
130,3.5,2017.12.18.,"✌ 디스코 팡팡 & 바이킹이 생각나는 월미도.

ℹ 놀이기구와 수 많은 음식점이 있는 곳.

⚠ 구경거리도 별로 없고 바다가 멋있거나 이쁘지도 안는데 그래도 인천하면 월미도가 생각나는 이유는 뭘까??

( 사진 - 사람들이 주는 새우깡을 먹으려고 비행하는 갈매기들 )"
131,3.1,2017.11.12.,인천 시절의 추억.
132,2.9,2016.11.20.,
133,4.0,2016.04.17.,
134,3.7,2016.03.16.,"예전엔 그저 펄밭에
횟집만 몇개 있었는데..
다시 가 본 월미도는
확~깨게 바뀌어서...."
135,3.4,2016.03.13.,
136,3.1,2016.03.13.,
