,평점,날짜,후기
44,4.2,2024.01.12.,정말 좋음
45,4.0,2024.01.11.,스누피를 좋아한다면 꼭 와봐야할 장소. 절대 유치한 애들 노는 곳 아닙니다..!
46,3.5,2024.01.08.,"ㅠㅠ진짜 또 오고싶음.. 스누피 카페 오므라이스 먹으러..
생각도 못했다가 관광지 카페는 거기서 거기겠지 했던
내 편견을 망치로 쾅 하고 깨부셔준곳.. 진심 넘 맛있어요 ㅠ
아 맛만 얘기하면 안되지 참, 온 곳곳에 사진찍기 좋은 포토스팟 많고 볼게 진짜 진짜 엄청 많아서 코스 다 돌려면 족히 2~3시간 걸림. 넉넉히 여유잡아서 오는게 좋아요.
코스 돌때도 그냥 도는게 아니라 스탬프 도장 찍기 미션 팜플렛 줘서 중간중간 우체통 어디있나 찾으며 미션 하나씩 클리어 해나가게 한게 성취감 들고 좋음. 애기들이랑 와도 어르신분들이랑 와도 커플끼리 와도 다 너무너무 좋고 어울림. 남녀노소 연령 상관없이 정말 모든 사람이 와서 즐기기 좋은곳 ㅎㅎ 정말 이만한 캐릭터 테마랜드 없다... 정말 생각도 기대도 안했다가 와서 정말 만족하고 돌아간곳 ㅎㅎ
햐 진심, 카페는 따로 이용도 해줬음 좋겠네 ~ㅜㅜ너무 맛남.
스누피 말차 라떼인가? 그것도 너무 너무 찐하고 맛있고 ㅠㅠ♡
아 다서 모든 메뉴 다 섭렵하고 싶을정도~~ ㅋㅋ 아 가서 밥만 먹고 가면 안될려나 ㅠㅠ 갔다왔는데도 또 가고싶음 진심...
진짜 사진만 찍을게 아니라 여기 진심 음식 맛집 카페 맛집임..
아 이거 쓰면서 또 침고이네..."
47,5.0,2024.01.06.,
48,4.0,2024.01.03.,"아트샵이랑 카페만 들렸는데 가끔 오면 좋을 것 같네요.
카페에서 100% 제주당근 주스를 시켰는데.. 정말 100% 네요,, 조금만 달달했으면 더 맛있을 것 같어요!!"
49,3.2,2023.12.30.,
50,3.6,2023.12.28.,"애견동반 가능한 날에 방문
할인이 되지 않아 비싼감이 없진 않은데
생각보다 규모가 큼
깔끔하게 관리된 시설과 잘 조성된 산책로를 걸으니 돈이 아깝지 않았음"
51,4.3,2023.12.27.,늘 아트샵에만 들러 기념품만 삽니다.
52,3.8,2023.12.25.,"어릴적 본 찰리브라운과 스누피, 친구들. 너무 귀엽고 인생과 자연과 철학이 담겨있어 더 좋않어요. 야외정원도 너무 잘 꾸며놨어요. 요즘 전시도 2만원이던데 돈 아깝지 않았어요."
53,3.0,2023.12.20.,
54,4.9,2023.12.04.,"정말 넓어요~ 실내는 아기자기 귀여워 볼거리가 제법 많고, 야외는 걸어도 걸어도 끝이 없습니다 아이가 4살인데 다른일정 이후에 이어서 왔더니 힘들어서 1/4밖에 구경 못했네요..ㅎ 아쉬웠어요~ 봄가을에 가면 최고에요!"
55,4.9,2023.11.27.,요즘 SNS에 핫하게 뜨는 곳이고 인터넷에서도 저렴하게 판매하길래 궁금해서 왔습니다. 어렸을 때 본 찰리브라운과 스누피가 생각나네요. 정원들도 아름답고 동심으로 돌아간 느낌이었습니다. 정원이 굉장히 넓어서 셔틀버스? 같은 게 운행하는데 오후 3시쯤 되면  끊겨서 늦게 가면 이용 못합니다. 한 가지 아쉬운 점은 넓은 정원에 화장실이 없어서 불편할 수 있습니다. 개인적으로 찾기가 어려웠는데 입장 전에 화장실 방문 후 입장하시길 추천 드리고 날씨를 꼭 보고 비 예보가 있으면 우산을 꼭 가지고 들어가시길 바랍니다.
56,4.8,2023.11.19.,
57,4.2,2023.11.19.,볼거리가 많았어요. 돈이 아깝지않았어요!
58,5.0,2023.11.17.,
59,3.7,2023.11.14.,"엄마기 방탄팬이셔서 갔는데, 입장료값은 하는 것같아요. 잘꾸며놔서 볼게 많았습니당!"
60,4.9,2023.11.03.,
61,4.4,2023.11.03.,"산책하고 사진찍을곳어 많아서 좋아요
단점은 넓어서 힘드네요~~"
62,3.8,2023.10.27.,"시설도 좋고 특히 가든 조경이 아주 좋았어요~
아이들 데리고 여행하기 좋네요!
다만 수학여행 팀이 많아 혼잡했어요"
63,3.6,2023.10.25.,"선생님들 중고딩들데리고 오지말아주세요 ㅠㅠ
그리고 굿즈가 생각보다 별로임
엄청사들고 갈 예정이었는데 키링 하나삼ㅠㅠ"
64,4.6,2023.10.22.,여기서 인생샷을
65,3.7,2023.10.20.,"스누피 너무 귀여워용 >_<


스태프분 주차장흡연구역에서 담배 다 피고
다리한쪽올리고 수다떨고있음"
66,4.9,2023.10.17.,"왜 이제야 갔을까요. 기대 이상으로 몇 만 배 좋았던! 인기가 사그라들지 않는 이유가 충분했네요. 
방문한 날 오전에 비가 와서 어쩌가 하다가 오후 즈음에 비 그쳐.. 2시간 정도면 되겠지 하고 갔신디.. 이런 이런.. 카페두 못들르고..ㅠ.ㅠ 하루 종일 있어도 모자랄 곳요♡ 박물관, 관광지는 이런거다..의 정석 이상의 클라!! 누구와 가도 모두의 오감을 만족시켜 줄 곳. .  실내도 좋았지만.. 실외는 더 좋아요♡♡ 담엔 아침부터 가서 하루 종일 있다 와야징.. 피너츠 친구들~~ 안뇽♡♡♡"
67,4.6,2023.10.16.,"실내가든도 볼게 많지만 야외정원이 정말 훌륭함
절대 돈아깝지 않은곳
볼게 많아서 날씨 좋을 때 시간을 아주 넉넉하게 잡고 가는것이 좋음"
68,3.4,2023.10.14.,"돈이 안 아까울 정도로 알차고 좋습니다.
티켓은 트립닷컴에서 7% 할인받아 구매했어요."
69,4.8,2023.10.13.,
70,5.0,2023.10.12.,포토존 많고 구경할곳도 많아 추천!
71,1.5,2023.10.11.,
72,4.0,2023.10.07.,좋아요.
73,4.3,2023.10.06.,"제주 여행 중 제일 좋았던 여행지 중 한 곳!!
별 기대 하지 않았는데 생각보다 정말 좋았어요!
휠체어, 유모차, 삼각대 등도 빌릴 수 있어 좋습니다."
74,4.3,2023.10.01.,"에고 사람이 너무많았지만
두번째방문인데 볼거리 많고 만족해요
동떨어져있는 관광지인데도 찾아가게 되네요"
75,4.3,2023.10.01.,9000~10000원이 적정가. 안알아보고 18000원 내고 들어왔더니 가성비가 너무 떨어지네요. 다른곳이랑 패키지로 싸게사거나 최소 20퍼센트 이상 할인받을때나 오세요. 내부 카페 커피값도 바가지 장난아님.
76,3.2,2023.09.30.,가성비 최고
77,3.8,2023.09.28.,"20230924
한번쯤 갈만함.
실외 가든이 넓어서 애기들이 뛰놀기 좋아보임.
카페도 무난."
78,2.1,2023.09.28.,커서 계절마다 와도 좋을거 같은데 서계절가든은.. 각 색에 맞는 수종을 심어야 하는게 아닌지? 많이 황당했습니다 ㅎㅎㅎ
79,5.0,2023.09.27.,"좋아요~
놀기 좋아요"
80,3.9,2023.09.26.,와 스누피가든 이렇게 넓은곳이었어요..? 실내만 다 돌아도 지치는데 야외는 실내의 몇배ㅋㅋㅋㅋ 진짜 잘꾸며놓긴했어요. 지어진지 얼마 안된곳아냐?라는생각이 들정도로요. 아이가 스누피좋아했으면 더 오래 머물텐데 후다닥 지나가버리더라구요ㅋㅋ 더 크면 한번더 데려가봐야겠어요
81,5.0,2023.09.21.,피너츠를 사랑하는 사람들은 하루종일 머물고 싶은 곳이예요 시설도 잘 관리되고 즐길게 많아요
82,3.6,2023.09.13.,"스누피 테마가 잘 반영되었는가? Yes
시설 관리가 잘 되어 있는가? Yes
가격이 적절한가? Yes
음식 가격이 합리적인가? Yes
음식 양과 맛은 준수한가? Yes
국내에 이만한 테마파크가 있는가? No

방문 시기는 따사로운 4월~10월을 추천."
83,3.4,2023.09.12.,
84,4.3,2023.09.11.,
85,2.2,2023.09.10.,
86,3.9,2023.09.10.,"스누피를 좋아한다면 살고싶은 곳
매년 들립니다
누피가방이 품절이던데 다른 제품으로 신상이 나왔으면 좋겠네영
가든에서 체험활동이 활성화 되길 바랍니다"
87,4.9,2023.09.09.,
88,4.0,2023.09.06.,"스누피 테마공원으로, 실내외 공간이 세련되게 잘 조성돼 있음. 어린이뿐만이 아니라 성인들 이용에도 적합.
공간이 꽤 넓어 다 둘러보는데 최소 2시간정도를 요함.
실내외공간 이용을 위해 공원입구건물1층 내부에서 발권을 해야함."
89,3.3,2023.09.05.,여기 최소 3시간은 생각하고 오시는게.. 생각보다 굉장히 넓네요. 여길 갔다가 아쿠아리움 갈려했는데안되네요 넘힘듬.... 그리고 지도는 인당 하나씩 챙기세요! 도장찍는 재미가 있어요. 스누피 잘 몰라도 재미있었습니다. 별 기대없이 갔는데 넘 귀엽고 기분좋은곳이에요!
90,4.9,2023.09.01.,스누피 좋아한다면 방문 후회하지 않을 정도로 신경써서 꾸며진 곳입니다. 내부도 좋았지만 외부의 각종 정원들 구경하는 것도 재미있어요. 아이들이 더 좋아할것 같지만 어른들도 즐기기에 충분히 좋은 곳이었습니다. 스탬프 찍고 받은 소소한 선물도 뜻깊었고 돌아다닐 재미를 한층 더해줍니다. 사진 찍기에 좋아요.
91,3.8,2023.08.31.,사진 막 찍어도 예쁘게 나와서 좋고 시설이 귀엽게 잘 되어있어서 좋아요! 스누피 잘 모른 상태로 가도 재밌게 보고 왔습니다!
92,4.5,2023.08.29.,여친이랑 같이 갔는데 역시 언제와도 좋네요
93,2.5,2023.08.21.,"뚜벅이들은 대책없이 마감까지 있으면 안돼요!
산중이라 콜택시 따따불 불러도 안오고 버스도 안옵니다. 금방 어두워지고 근처 아무것도 없어요.
112, 114, 콜택시회사 전부. 어디에 전화해도 사정사정 해도 제주도민들 안도와줍니다.
서울에 있는 남편이 가까운 파출소로 직접 전화 걸어서 경찰차 타고 두시간 뒤에 빠져나왔어요.
그래도 제주가면 다시 가고싶은 곳.. 꼭 렌트해서"
94,5.0,2023.08.21.,"두번째방문.
겨울에 왔을때도 좋았는데 여름에도 다양한 꽃도 볼수있고 안개미스트도 나와서좋았어요
힘들다싶으면 카페나오고 지친다 싶음 정원건물 나와서 더위도 적절히 식혔던것 같아요
아이들은 스탬프투어에 진심이었구요:)"
95,3.1,2023.08.16.,다른 후기들에서 포토존이라 사진 찍는 사람들에 치여서 피곤하다는 걸 봐서 걱정 했는데 다행히 크게 신경 쓰이지는 않았음. 실내에서 느긋하게 걸으며 천천히 보기에 좋은듯. 스누피 덕후 아니면 별로일까 싶었는데 오히려 스누피에 없던 관심까지 생길 정도. 그동안 스누피는 캐릭터를 보기만 했지만 자세한 건 몰랐는데 덕분에 스누피 덕이 될지도 ㅋㅋ 8월이라 야외는 많이 더웠음.. 야외 코스 중간에 있는 카페에서 레모네이드 마셨는데 음료는 맛있는데 사람 너무 많아서 완전 시장통;; 출구 지나서 카페에서 오므라이스 먹었는데 가격은 비싸지만 맛있었음. 결론: 걱정했던 건 덜했고 기대했건 건 그 이상이었음 ㅎ
96,3.7,2023.08.15.,"애가 가고싶다고 해서 가긴 했지만 별로 안 내켰는데 막상 가보니 볼거리가 꽤 많았다.
테마별로 구역이 나눠져있고 정원에 심어둔 식물들도 무지성으로 심어둔 게 아니라 꽤나 고심해서 심었단 게 느껴질 정도로 괜찮아요.
스누피가 메인이 아니더라도 그냥 정원 구경 목적으로 가도 될 정돕니다👍"
97,3.4,2023.08.12.,"너무 예쁜곳이에요~
재방문하고싶어요^^"
98,3.7,2023.08.06.,가족투어 강추!
99,4.2,2023.08.04.,스누피 좋아하면 볼거리 많은 곳이지만.. 입장료에 비하면 아쉬움. 카페 음식은 별로
100,3.9,2023.08.04.,"제주 여행 중 가장 좋았던 곳
잘 정돈된 가든
수 많은 쉼터
스탬프투어까지"
101,4.0,2023.08.03.,넓은 정원에 귀여운 스누피와 친구들이 가득가득.
102,5.0,2023.08.01.,
103,4.3,2023.08.01.,
104,4.5,2023.07.28.,"그냥 캐릭터를 위해 꾸며진 공간이 아니라 가드닝 자체가 정말 잘 되어있어요
수국 피는 시기 맞춰 오면 정말 좋겠어요
블로그에 다섯 시간 머물렀다는 후기가 있었는데
이해가 되더라고요
아이들보다는 어른들이 더 좋아할 공간이고요
산책 좋아하시는 분들에게 좋은 공간입니다"
105,3.9,2023.07.26.,
106,5.0,2023.07.23.,
107,4.3,2023.07.22.,별 기대 안하고 갔었는데 아이가 정말 좋아했어요. 전체적으로 관리가 잘 되어있었고 볼거리가 많았어요. 참고로 미국에 스누피 뮤지엄에도 가봤었는데 제주도가 더 넓고 알찼어요.
108,5.0,2023.07.22.,아이를 위해 들렀는데 어른들이 더 힐링하고 갑니다. 실내 전시도 좋지만 야외 가든이 정말 넓고 아름다루면서도 인공적이지 않아서 너무너무 좋았습니다. 아이들 위해서 지점마다 스탬프 찍는 액티비티도 아이가 너무 좋아했어요. 다음에 또오고 싶은 곳입니다
109,3.3,2023.07.21.,열성팬 같은 게 아니라면 생각한번 다시 해보는걸 권장. 아니면 돈아까움
110,4.3,2023.07.11.,"포토존은 많은데 아이랑 오기에는 별로..
평점 좋아서 왔는데 미취학아동은 지겨워해요
스누피에 대한 이해 없이 오면 엄청 지루함..
커플끼리 오기에는 괜찮음"
111,4.8,2023.07.03.,
112,4.1,2023.06.26.,카카오맵 평점은 사이언스.제주도 최고의 테마관광지
113,4.2,2023.06.26.,입장료가 조큼 부담스럽지만 진짜 포토존 많고 볼거리가 많아서 행복했던 ㅎㅎ 2시간 반 있었는데도 시간 모자라서 넉넉히 3-4시간은 잡아야 여유롭게 구경하고 산책 할수 있을거같아요!
114,4.0,2023.06.24.,
115,4.6,2023.06.22.,
116,4.0,2023.06.06.,"포토존 가득한 곳이에요.
실내며 실외며 볼거리 진짜 많고 좋아요^^
다만 기프트샵은 너무 비쌉니다ㅠ"
117,4.0,2023.06.04.,
118,5.0,2023.06.04.,솔직히 입장료 3만원이었어도 돈이 아깝지가 않음... 볼게 너무많고 좋았어요 5시간 동안 사진찍고 돌아다녔네요 ㅎㅎ
119,4.3,2023.06.04.,
120,4.4,2023.06.04.,
121,3.0,2023.06.03.,비가와서 일정에 넣었는데 볼거리에 비해 입장료가 비싸네요. 날씨 좋으면 굳이 안갈것 같아요
122,4.8,2023.06.02.,"너무너무 행복하게 돌아다녔습니다ㅠㅠ
비가오니까 아쉬울 뻔 했다가 이때다 싶어서 우비를 구매해서 이곳저곳 쏘 다녔어요…♡
너무 행복하고 귀여운 곳 같아요"
123,4.3,2023.05.31.,
124,4.0,2023.05.30.,"인기 관광지답게 연인, 가족, 친구 등 많은 이들이 찾는 곳이었습니다. 주차장이 넓은데도 차가 많아 주차는 다소 어려웠고, 실내 전시장보다 야외 가든이 산책하기 좋았어요. 포토존도 잔뜩 있고요. 스탬프 투어를 하시면 작은 브로치를 주니 기념삼아 스탬프 찍으시면서 가든을 도시는 걸 추천드립니다."
125,4.2,2023.05.28.,아늑해요~~~
126,3.4,2023.05.27.,"입장료는 다소 부담되겠지만
한바퀴 천천히 돌면서 볼거리 보는걸로
한번정도는 충분히 그 가치 한다고 봄"
127,4.6,2023.05.26.,"실외가 볼게 더 많음
그냥... 돈 주고 잘 꾸며진 포토존 가는 기분?
한번은 가도 두번은... 글쎄"
128,4.0,2023.05.24.,실외가 더 마음에 들었던 곳. 넓으니 당충전 필요!
129,4.7,2023.05.23.,이쁜데 다리 아팠어요.ㅠ
130,4.6,2023.05.22.,"상업시설이 이렇게 만족을 주기 쉽지 않은데, 실내 전시, 실외 공간 굉장히 잘 되어 있어요. 관람객은 많지만 전체적으로 넓어서 붐비지 않아요. 곳곳에 쉴 수 있는 곳도 많고 체험공간 사진스팟도 다양해요. 애플TV 보시는 분은 스누피 관련 영상 보고 가시면 더 좋을 것 같습니다.

다만 전날 비 와서 그런지 사람이 많이 없는 곳 캐릭터들이 진흙이 좀 묻어 있었고, 몇몇 분들이 사진 찍는다고 너무 오래 한곳에 머물러 있는 경우가 많았는데 매너가 아쉬웠어요. 잠깐잠깐 비켜주는 매너 꼭 필요!!!"
131,3.8,2023.05.21.,볼 것도 많고 재밌어욤ㅁ
132,5.0,2023.05.21.,
133,4.3,2023.05.20.,사람들 많지만 내부가 커서 미어터진다는 느낌없이 잘 힐링했어요:) 다만 뚜벅이여행이실경우는 조금 교통이 불편합니다 버스 배차간격이 긴편입니다
134,4.2,2023.05.18.,아이들과 사진찍기 좋고 건물 밖 산책하기도 좋습니다.
135,5.0,2023.05.18.,
136,3.8,2023.05.17.,넘무 귀얌고 좋아요 흑흑 최고야
137,4.8,2023.05.16.,날씨 좋은날 잡아서 가면 최고입니다!!!!!
138,4.1,2023.05.14.,제주여행 볼거리는 많은데 스탬프투어는  낚시밥 싫어
139,3.0,2023.05.13.,"주차장에 계신 분들 다 너무 친절하셨어요. 
제주도 다녀와서 제일 기억 나는 곳이에요. 
다음에 제주 간다면 또 들르고 싶어요."
140,5.0,2023.05.11.,
141,4.4,2023.05.07.,어린이와 함께도 좋지만 어른들 산책로로도 좋네요
142,3.8,2023.05.06.,볼거리많고 즐거운 여행코스중 한곳 강추합니다.
143,3.8,2023.05.05.,비가 와서 어짤수 없이 선택했는데 너무 좋았어요~~ 비 안올때가면 훨신 좋을듯!
144,4.2,2023.05.04.,
145,4.9,2023.05.03.,
146,5.0,2023.05.03.,포토존 인듯 아닌듯 포토존
147,3.2,2023.04.28.,"스누피가든이라고 해서 케릭터 전시관인줄로만 알았는데..넓고 예쁜 정원시설과 좋은 산책로로 인해
아주 맘에 들었던 곳입니다.
특히 가족관광객분들께 추천 드립니다."
148,3.6,2023.04.27.,깔끔하고 잘 되어있긴한데 입장료는 비싼 듯.
149,3.9,2023.04.22.,"입장료가 18000원인데 정말 아깝지 않았어요!
스탬프를 찾으러다니는 재미가 있었고 곳곳에 숨겨져있는 스누피들이 귀여웠도 여러 꽃들이 피어있는 나무들이 정말 좋았어요. 제주 오시면 꼭 들려보세요 !!!"
150,3.8,2023.04.15.,"너무 좋아요. 제주 가면 무조건 들르시길!
가든이 정말 크고 2시간 정도 돌아다닌 것 같네요"
151,5.0,2023.04.10.,최고입니다 맑은 날에 꼭 오세요!!!! d=(^o^)=b
152,3.2,2023.03.28.,2년 점이랑 크게 다르지 않고 도민 신분증 전부 지참하세여 ㅎ
153,3.7,2023.03.26.,"스누피도 귀엽고 아기자기하니 재밌었어요.
계절별로 와보고 싶어요."
154,4.5,2023.03.25.,진짜 넓어요 과하게 넓어요 가도가도 This way 표지판이 끝이 없었어요 그만큼 볼 건 많았어욤...귀여우니까 꼭 와보세요 🫶 대신 체력이 좀 되시는 분...
155,3.7,2023.03.24.,"어른도 재밌었어요
야외정원이 잘되어있어서 덥거나춥지않을때 다시오고싶어요"
156,4.5,2023.03.20.,"스누피가든이라는 이름에 맞게 정말 멋진 가든이었습니다.

날씨도 너무 좋았고 볼거리도 많아 힐링할 수 있는 좋은 시간이었습니다.

핫도그도 맛있었습니다 ㅎㅎ"
157,3.7,2023.03.20.,"바람이 많이 불고 늦은 시간에 가서
구경하느라 촉박했지만 좋았어요
다음엔 천천히 구경하고 싶어요"
158,3.7,2023.03.10.,"뚜벅이 여행객은 일찍 가는 걸 추천 5시에 나오니까 버스 배차 간격이 이상해짐 아마 끊기는 듯?? 사진 찍는 걸 좋아하면 입장료 안 아깝고 카페 핑크레몬티랑 우유,땅콩빵 강추"
159,3.3,2023.03.08.,"너무 좋았어요.
어른들이 더 좋아할장소같아요.
다음에 또 들리고싶은곳 🫰"
160,4.6,2023.03.05.,입장료가 전혀 아깝지 않았어요 너무 좋았어서 스누피 팬이 됐슴다 아기자기 너무 귀여운 곳이에요 😻
161,3.5,2023.02.15.,"볼거 꽤 많아요 입장료 안아까움
근데 앞에 부스에서 스누피빵 팔던데 판매자 사람 뚫어지게 쳐다보고 불친절+싸가지 없어요 그치만 스누피 가든 자체는 괜춘"
162,4.4,2023.02.15.,
163,3.9,2023.02.12.,꽃피는 계절에 다시와야할듯합니다!
164,3.9,2023.02.11.,비싼 입장료에 걸맞는 엄청난 규모. 다채로운 야외 공간이 더 매력적이다. 좋은 계절에 가면 포토존 천국.
165,3.4,2023.01.23.,정원 가든이 정말 예쁘고 넓어요~!! 아이들이 너무 좋아하네요...^^
166,4.5,2023.01.20.,재밌었어요 스누피 친구들 귀엽고 책자에 스탬프투어 하는거 있는데 꼭 하셔서 귀여운 뱃지 받아가세요. 카페에서 땅콩크림 들어간 빵 먹었는데 맛있었어요 망고뭐시기는 망고 감기약 맛이랍니다. 전체적으로 잘 돼 있고 재밌어요.
167,3.6,2023.01.12.,"스누피 좋아하면 좋을거같음.
실외가 넓으니 날씨좋고 시간 여유있게 방문하기 추천합니다."
168,4.7,2023.01.04.,
169,2.7,2022.12.29.,핫도그 맛집이다
170,4.1,2022.12.27.,기대이상!
171,4.6,2022.12.27.,
172,4.8,2022.12.16.,
173,3.9,2022.12.14.,생각보다 정말 조성이 잘돼있었어요  실내실외 다 기대이상으로 볼거리가 많았고 특히 야외는 산책하기에 좋았습니다 다만 날씨가 좋을때<<<가야 관람하기 좋을것같아요 그리고 가성비가 조금...ㅠㅠ 입장권이 비싼감이 있습니다
174,4.0,2022.12.14.,"제주왔음~무조건 가야할 곳.하지만 가격은 좀 생각하자.18,000원. 실내도 있지만 주로 야외 2만평을 코믹스트립 모티브로  꾸밈~ 갬성충전소 내부 소형 셔틀도 돈다"
175,4.6,2022.12.07.,전반적으로 아기자기하고 잘 가꿔진 정원같은 곳. 연인들의 데이트 장소나 아이들이 좋아할만한 장소로 추천.
176,4.3,2022.11.22.,"내가 들어갈수있는 수요일날 갔다. 사진찍기 바쁜 보호자들이 귀찮았지만 날씨도좋고 괜찮았다. 스누피짜식. 참고로 땅콩모찌빵,땅콩쉐이크?땅콩 라떼인지 이거 맛있다 얘들아. 우리는 입장비없다. 인간들은 18000원."
177,4.0,2022.11.21.,
178,3.9,2022.11.20.,
179,4.5,2022.11.14.,
180,4.7,2022.11.07.,갈까말까 망설이고 있다면 한번쯤은 가보세요. 적어도 입장료 아깝단 생각은 안들겁니다. 스누피를 잘 몰라도 상관없어요. 여기는 야외가 찐이니까 꼭 날씨 좋을때 가세요.
