,평점,날짜,후기
39,4.0,2024.02.24.,"아이들과 함께보내기 좋아요. 
식당이나 쉴곳도 더욱 다양했으면"
40,4.0,2024.02.23.,"후룸라이드 줄섰는데 여기서 땅바닥에 앉아서 게임 하고 매직패스 주로 나가가지고 앉아 있다가 다시 들어와가지고 타는 사람들 너무 많음
매직 패스 줄 가서 사진 찍는 사람들도 있음
진짜 에바 
보고 싶으신 분들은 오시구요
진짜 신나게 놀고 싶다 그러면 차라리 딴데 가세요
줄 짧은 건 강추
줄 긴건 비추"
41,4.0,2024.02.23.,차 막혀요
42,5.0,2024.02.23.,
43,4.7,2024.02.20.,"잼나긴 한데 
줄 너무 김
다시는 가고 싶지만
매직 패스 없으면 너무 힘듬.."
44,4.1,2024.02.20.,재미있었어요
45,5.0,2024.02.18.,
46,4.7,2024.02.18.,
47,3.6,2024.02.18.,친구들과 갔는데 재밌었어요
48,4.2,2024.02.18.,재밌네여 기본적으로 아틀란티스
49,3.9,2024.02.14.,"2월 13일 연휴 끝나고 사람이 엄청 몰렸지만 직원들 힘든거 아는데 진짜 어딜 가도 뭐 물어보지도 못할정도로 성질+화난표정 ㅡㅡ 
특히 카트라이더 직원들이 최악이였음 제일 널널 하던데.. 
혜성특급 예약 대기줄도 제대로 관리 안해서 엉망진창 다 꼬이고 ㅡㅡ 싸움 나고 ㅡㅡ 
가게들마다 카드가 안되서 밥 한번 간식 하나 사먹기 어렵고 음료 컵도 점보사이즈만 된다 하고 ㅡㅡ 그냥 최악"
50,5.0,2024.02.12.,아이들과 추운 날 놀기 좋은 곳 입니다. 편의시설도 잘 되어 있네요.
51,3.7,2024.02.10.,
52,5.0,2024.02.09.,맛있어요
53,5.0,2024.02.08.,겨울에 가서 그런지 밖은 겁나 추움 . 화요일에 갔다왔는데 대기 무슨일 ;; 그래도 재미있엇음
54,4.1,2024.02.08.,역시 롯데월드 놀이기구가 제일 재밌당
55,4.3,2024.02.07.,"몇 번만 가도 질리긴 하지만... 그래도 실내라서 좋다
+밥은 무조건 3층 민속박물관의 저자거리에 가서 먹는 걸 추천(특히 미역국) 안가면 ㄹㅇ 후회함
위에는 모노레일에서 찍은 사진"
56,4.1,2024.02.06.,
57,3.7,2024.02.04.,
58,3.7,2024.02.04.,
59,4.6,2024.02.01.,역시 롯월은 롯월 체험학습으로 갔는데 재밌었어요
60,3.0,2024.02.01.,"다 좋아요 퍼레이드 놀이기구..다 좋은데
음식이 왜케 쓰레기인가요..
햄버거엔 양배추 손톱만큼 들어가고
스쿨푸드는 정말 짜기만하고 맛이라고는 느끼기 힘들고....

그나마 짜장면 먹을만했어요
이왕 놀러간거 맛난거 먹으면서 즐길순 없는지..
맛집들 체인좀 들어오면 좋겟네요..
애매한 가게들좀 그만 없애요"
61,3.1,2024.01.29.,매직패스 극혐이네요..
62,3.6,2024.01.27.,
63,5.0,2024.01.26.,너무 재밌고 놀이기구도 재밌고 맛있는 음식들이 많아서 또 오고 싶습니다.
64,5.0,2024.01.26.,
65,4.2,2024.01.26.,"부동의 롯데월드
서울에선 한번은 가봐야함....
근데 정말 눈치게임 잘해야해서.....
추천하긴하지만.... 40번쯤 가본 입장에서는 애때문에 가는거지뭐...."
66,4.3,2024.01.26.,
67,4.6,2024.01.25.,
68,5.0,2024.01.25.,
69,5.0,2024.01.25.,
70,4.7,2024.01.24.,프리패스권만 사면 더 빠르게 즐길 수 있음
71,5.0,2024.01.24.,
72,5.0,2024.01.23.,
73,5.0,2024.01.23.,
74,4.3,2024.01.23.,아트란티스에서 롯데타워 찍었어요
75,3.6,2024.01.23.,"이렇게 뭘 하나 타려고 하면 2시간씩 줄서야 하니, 정말 매력이 떨어지는 곳이 되어버렸네요."
76,5.0,2024.01.23.,
77,5.0,2024.01.23.,역시 꿈과 환상의 나라~ 재밌었어요
78,4.2,2024.01.23.,추억이 있는곳.. 좋앗다..
79,5.0,2024.01.23.,
80,2.8,2024.01.22.,직원들 친절 교육 좀 시키세요  괜히 놀러 갔다가  기분만 상했네요
81,4.0,2024.01.21.,놀이동산은 언제 가도 즐거운듯
82,4.6,2024.01.20.,
83,4.4,2024.01.20.,애인과 가고싶어요!
84,4.7,2024.01.19.,음식이 대부분 비쌈 하지만 재밌음
85,4.5,2024.01.16.,"사람이 너~~무 많긴 했는데 ㅋㅋ
그래도 잘 놀다 왔어요!!"
86,3.3,2024.01.15.,"방학이어서 
이따위로 운영하는지?
매직패스를 구매해는데도 
들어가서 20~40분대기 하는일이 허다 한데
예전에는 일 300장(5회권) 팔았는데
어제는 몇장이 풀리는지 알수 없음..
예약제가 있어 분명 편한데.
바이킹 예약못하면 못탄다 말하는데.? 맞는말인가요?
앞에선 외국인은 어눌한 한국말로 짜증내고
우리도 줄섯다 짜증나고 
왼쪽으로 오는 사람은 무슨줄인지?
알수도 없으며 
이상하게 온갖줄이 넘쳐남 
매직패스 
일반줄 
예약줄
혼자온줄
Al뭔가도 있었음
신밧드에 모험은
재작년? 몇개월간 수리 하더니.
스피커만 교체했나요?
가운데 용은 고장으로 움직이지 않고.
폭포에 여인은 빔프로젝트고장?
마귀할멈은 스피커고장.
빵파레 울려주는 인형들은 언제부터 고장 났는지 기억도 없음
플라이벤처는 
이정도 울궈 먹었으면.
영상좀 바꿀때 되지 않았나요,?
아래부분에 땡빵자국도 수리좀하시고요.
감흥도 없어서 
피곤했는데 짧은시간 잘잤습니다..."
87,4.3,2024.01.15.,"재밌고, 친한사람과 가면 정말 좋지만
사람이 많을 때는 많아도 너무 많아서 힘듦...."
88,1.6,2024.01.14.,지하 1층에 돈까스랑 떡볶이 파는 버거베어 진짜 별로다. 주문 받는 파랑색 모자 아저씨 서비스 마인드 너무 없음. 앞접시 달라고 하니까 엄청 귀찮다는 듯이 던져주고 메뉴 더 추가하려니까 말하기도 전에 끊네… 교육이 좀 필요한듯
89,5.0,2024.01.12.,
90,4.5,2024.01.12.,
91,3.7,2024.01.11.,
92,5.0,2024.01.10.,
93,3.5,2024.01.09.,
94,4.4,2024.01.09.,햄버거는 절대 사먹지 마시길...
95,4.8,2024.01.06.,"매직패스 없이 어트랙션 14회 탑승
후렌치레볼루션 4회 탑승 ㅋㅋㅋ
간만에 잘 놀고옴"
96,4.2,2024.01.06.,"꿈과 환상의 세계이긴 하지만, 사람 많은 날에는 입장권만 사서 들어갈 순 없나요?^^"
97,4.3,2024.01.05.,
98,5.0,2024.01.03.,모노레일
99,3.5,2024.01.01.,에버랜드랑 차이가 너무 남 화장실도 더럽고 비데 없음 주차도 롯데월드 자유이용권있어도 3시간 무료고 나머지는 롯데월드 안 음식점이나 기념품샵에서 돈을 더 써야지 추가 주차시간 제공 에버랜드랑 다르게 케스트들도 하나도 안 웃고 있고 목소리 조차 힘빠짐이 느껴짐 놀이기구 입장할 때 손인사 조차 안해주는 캐스트가 많음 놀이기구 대기시간도 놀이기구 대기 줄 끝에서 부터 안내하는게 아니라 놀이기구 입구에 표시되어있어 대기 줄이 길 때는 확인하기 어렵고 앱으로 확인한다 해도 대기시간이 색으로 표시되어있고 초록 노랑 빨간색이 의미하는 대략적인 시간이 표시되어있지않아 기구 대기시간을 파악하기 어려움 후렌치레볼루션이나 스페인해적선 같은 예약제 놀이기구도 앱으로 예약하는게 아니라 현장예약이라 현장예약하는 줄도 엄청 김 이로인해 통행이 매우 불편하고 현장예약하기 위해 서있는 줄 끝에 직원이 서있거나 안내판이 따로 없어 모르는 사람들은 기구 대기줄인줄 알고 서있다가 뒤늦게 알 때도 있어서 매우 불편함 차라리 에버랜드 가겠다 추워도
100,3.0,2024.01.01.,
101,3.2,2023.12.31.,"꼭 말로해야하나...
많은 사람들이 좋아하는 곳!"
102,5.0,2023.12.27.,
103,3.2,2023.12.26.,"서울 강남 한복판에 위치한 잇점
석촌호수를 낀 아름다운 배경의 매직아일랜드
비오거나 추워도 끄떡없는 실내 어트랙션들
백화점과 연결돼 식음료매장 이용하기에 좋은 장점
주차는 A구역이 제일 가깝고 추가 3천냥만 지불하면 끝!"
104,4.1,2023.12.25.,"친구들이랑 같이 갔는데 너무 재밌었고 캐스트 분들도 너무 친절하셔서 좋았어요
다음에 또 갈게요!"
105,4.6,2023.12.25.,아틀란티스를 볼수 있어
106,4.6,2023.12.25.,
107,4.4,2023.12.21.,"재밌긴한데 화장실,식당 위생이 Eva.. 사람이 많아서 그렇겠지 라고 이해는 하는데 그만큼 더 신경을 썼으면 조켓어욤.."
108,4.1,2023.12.20.,"비 오는 날에 와서 많이 즐기지 못 했는데 그래도 갑자기 운행하는 아틀란티스를 대기시간 3~40분 만에 탈 수 있어서 너무 좋았습니다 … 인생 첫 아틀란티스 인데 진짜 너무 재미있었고, 실내 롯데월드 안에 있는 레스토랑은 진짜 맛도리였어요 … 파스타 너무 맛있더라고요 ㅠ 사람 많은 거 빼곤 모든 게 다 좋았던 하루였습니다 .."
109,5.0,2023.12.19.,"23년도 즐거운 추억 만들었습니다 
기다리는게 조금은 힘들었지만 좋았어요"
110,1.0,2023.12.17.,실내공기질  최악  눈따가움 기침..
111,3.0,2023.12.17.,아이들 시험이 끝나서 그런지 사람들이 너무 많았어요 그래도 재밌게 즐기고 왔습니다
112,5.0,2023.12.17.,
113,5.0,2023.12.16.,음... 두번째 딸과 함께 방문해 보았어요. 예전 기억이 새록새록... 풍선비행 예약제로 운영되니 입장하셔서 꼭 예약해놓고 다니세용  파라오분노는 너무 오래 기다렸어여. 그곳에서 다 지친듯... 그래도 딸은 기다린 보람이 있다며 좋아했어요. 8시 크리스마스 퍼레이드 꼭 보세요. 일본 오사카유니버셜 만큼은 아니겠거니 했지만... 기대 이상 이었어요. 공연하는 분들도 모두 매너 좋으시고 최고에요!!!!
114,4.0,2023.12.15.,롯데월드 오랜만에 가게 되었는데 평일 오전인데도 사람이 많았음ㅠㅠ 그래도 놀이 기구 많이 타고 좋았어요 정글보트는 겨울이라 ㅠ
115,4.8,2023.12.14.,"주차료도 일 최대 3000원이고 탈것도 많아서 좋아요
딸이랑 잘 다녀왔습니다"
116,4.3,2023.12.14.,
117,2.9,2023.12.13.,"2시간 반 기다려서 하나 타고 다른거 타려니까 예약 마감되었다고 못타게 하고...
딱 하나 타려고 여기 왔나 싶네요"
118,4.8,2023.12.11.,
119,5.0,2023.12.10.,
120,4.9,2023.12.10.,
121,4.0,2023.12.08.,
122,3.6,2023.12.07.,사람 미어터지는 이런 댈 왜가나...
123,5.0,2023.12.06.,다음에 또 아이들과 갈께요😊
124,4.2,2023.12.05.,
125,4.9,2023.12.01.,평일인데도 사람은 꽤 있었지만 분위기 즐기다 왔습니다.
126,5.0,2023.12.01.,잘갔다왔습니다~^^
127,5.0,2023.11.29.,"항상 롯데월드는 즐거운 곳 같아요:)
대인+소인 6만원으로 저렴하게 잘 다녀왔어요!"
128,3.8,2023.11.28.,국내 테마파크중에서 인기가 제일 많은곳중 하나인데 왜 인기가 많은지 납득이 되었습니다 저는 지방사람이라 매직패스를 썼는데 아틀란티스 두번탔습니다 지금은 1번제한으로 바꼈더라구요
129,4.2,2023.11.26.,
130,5.0,2023.11.26.,
131,5.0,2023.11.26.,"인기있는 놀이기구

예약제 운영은 정말 좋은 시스템같습니다.

시간을 잘 활용해서 더욱 알차게 즐길수 있어요.

첫 어트랙션은 파라오의 분노입니다~"
132,4.0,2023.11.26.,"롯데월드의 감성..크..너무 좋습니다!근데 인성이 쓰레기인 사람들이 너무 많아요..롯데월드 탓은 아니고 그냥 화나서 적는건데, 제가 회전그네를 기다리고 있었는데 한 아재가 저한테 쌍욕을 박네요..와..그런 사람들은 입장 시켜주면 안됩니다..그 사람이 이 리뷰를 읽을지는 모르겠지만 나중에 만나면 욕 하고 튀고 싶습니다.."
133,1.9,2023.11.26.,사람만 졸12321라많고 복잡해서 자유이용권 끊어도 제대로 못놉니다. 여기갈바에는 에버랜드가길
134,3.9,2023.11.25.,"사람많을때 없을때 편차 엄청나고 밖에놀이기구들 줄 짱짱김 안에 놀이기구도 길지만 대체적으로 안이 조금더 사람적음. 또 멀미있는사람 주의하고, 추울때 진짜 안에서만 노는거 추천. 또 안에 간식들 의외로 맛있음."
135,5.0,2023.11.24.,추워지는 날씨에 더 추워지기 전에 호다닥 다녀왔어요! 롯데월드 말모 시즌별 컨셉 확실하고 달달구리 간식들 들고 돌아댕기기 놀이기구 타고 간만에 스트레스 확 풀엇네요
136,5.0,2023.11.24.,
137,4.8,2023.11.23.,"11월4일 방문했어요.
2,3돌 아이와 갔는데 오픈런하니까 놀이기구도 많이 타고 좋았어요!"
138,5.0,2023.11.22.,"아트란티스,후렌치레볼루션는 너무 재밌어요 꿀잼"
139,5.0,2023.11.22.,
140,4.7,2023.11.18.,"사람 겁나 많음
그래서 대기시간 기본 1시간은 넘음
근데 재밌음 ㅋㅋ"
141,3.9,2023.11.17.,너무 좋아요!!!💗
142,4.6,2023.11.15.,
143,3.3,2023.11.15.,
144,5.0,2023.11.15.,후기가 필요해요?
145,3.9,2023.11.13.,"마음이 아픔.. 어른의 시선이라 그런건지 아니면 롯데월드 내에서 대우가 안 좋은건지
캐스트 대부분이 지쳐있고 화가나있고 성을냄..
마이크에 웅얼웅얼하고선 안쪽으로이동하셔야해요!! 하고 성내고 
뒷분 먼저 양보드린다니 아 네 하고 인상찌뿌리고
다 죽은눈 죽은 목소리임..
심지어 나갈때조차도 눈치보면서 나가야할만큼 살벌한느낌이랄까 ㅠㅠ
오늘 -4도였는데 실내는 히터도 제대로 안틀어서 덜덜떨다옴"
146,5.0,2023.11.12.,
147,4.3,2023.11.11.,사람이 너무많아요
148,5.0,2023.11.11.,
149,5.0,2023.11.07.,좋아요
150,4.0,2023.11.06.,
151,4.4,2023.11.06.,
152,4.0,2023.11.04.,
153,4.4,2023.11.03.,"꺄르르~~~ 존잼~~~
매직패스는 사는거 추천 !"
154,5.0,2023.11.03.,
155,5.0,2023.10.31.,
156,5.0,2023.10.31.,
157,5.0,2023.10.31.,
158,5.0,2023.10.31.,사람 별로 없을 때 가서 놀이기구 엄청 많이 탔어요~ 벌써 또 가고 싶네요 ㅎㅎ
159,4.4,2023.10.30.,
160,4.3,2023.10.30.,"It is a famous place but there are too many people, there was so much line that I couldn't get on some rides and the food is expensive and not very good"
161,4.7,2023.10.28.,"한국방문 중 아이들의 로망. 
사람들이 너무많아 놀이기구타기가 힘들었지만
추억할 수 있었던 곳"
162,5.0,2023.10.27.,
163,3.3,2023.10.25.,좋아요. 또 방문하고싶어요.
164,3.8,2023.10.24.,돈까스 맛있어요
165,3.4,2023.10.23.,
166,4.5,2023.10.21.,"•거울벽인가? 아무튼 남자 알바생 말이 뭔가 대충 말하는것 같았고 
•여중여고딩 수준ㅉㅉ롯데월드 회전컵 탔을때 거의 토할 직전 이여서 말하고 잠시 세웠는데 그 옆에 여학생들이 갑자기 날 째려보면서 조용히 갑자기 멈췄다고 내 욕해가주고 난 개빡쳐서 의자에 앉아 참음
•그리고 사격할려고 계산할려고 할때 갑자기 여자분 알바생이 중간에 짜증내면서 막 으으으으으으 이런소리냄 그리고 사격 게임이 끝나서 그여자 직원을 불렀는데 사격점수 그 여자분이 아 네 가세요 그리고 인형은 안주시나요? 뭔가 기분이 점점 안좋아짐
•화장실을 찾기가 어렵네요 
•퍼레이드 때문에 길이 너무 막힘
•너무 비쌈
•개선 해야할 부분이 좀 있음
•직원들 싸가지가 너무 없음 
참나 롯데 월드 갔다가 내 인생 처음으로 기분이 너무 안좋아짐 에휴 롯데월드 간다고 엄청 기대했는데 갔다와서 기분만 안좋아짐 이런 최악의 월드"
167,4.2,2023.10.21.,
168,5.0,2023.10.20.,
169,3.2,2023.10.19.,"범퍼카, 모노레일 탑승장쪽 여자(무쌍에 처진눈 양갈래) 알바인지 직원인지 텃세지리고 싸가지 없음 괜히 갔다 기분 잡쳤네요 ^^"
170,4.3,2023.10.19.,"잘 놀다 왔습니다.
역시 놀이공원은 눈치게임만 잘하면 스트레스 해소에 탁월하다.
아! 육회비빔밥도 맛있었고 자이로스윙 처음에 타자마자 하도 소리질러서 목이 쉬어버려서 아쉬웠다.."
171,4.9,2023.10.16.,"들어가는 길이 복잡해서 찾는게 좀 어려웠지만
재밌고 신났습니다!!
근데 후룸라이드 안전바는 커녕 안전밸트도 없어서..
이부분은 좀 개선을 해야할것 같네요;;"
172,4.4,2023.10.15.,재미있는 어트렉션이 너무 많아요…🥹
173,2.4,2023.10.15.,롯데월드는 알바생이나 직원 관리가 안되는듯. 한숨 푹푹 쉬며 싸가지없이 할거면 걍 집에서 잠이나 쳐잤으면. 괜히 간 사람들 기분까지 잡치게 하지 말고.
174,5.0,2023.10.14.,"딸 놀이기구 좋아하는데 아이는 처음 갔는데 
너무 좋았어요~~^^재미있었다네요"
175,3.6,2023.10.14.,무서워요
176,2.7,2023.10.12.,"앞에 가서 서도 입장하겠냐 어서오세요 말도 없고 ㅈㄴ 처다보고 방문객이랑 기싸움함 가만히 서있음 
어트랙션 알바들 돈 안받음?  여기에 실명 언급하면 모니터링해서 해당 알바 잘라버렸음 좋겠어요 

가깝고 면적이 적당해서 좋아요 퍼레이드 배우분들이 제일 상냥함 공차 알바.직원들이 친절함"
177,4.7,2023.10.07.,한번쯤은 갈만하지만 두번 이상은 추천 드리고 싶진 않습니다. 예전엔 재밌는 놀이기구들이 많았었는데 지금은 썩 재밌진 않네요
178,5.0,2023.10.06.,
179,2.8,2023.10.04.,놀이동산은 정말 최고! 그러나 직원분들이 4가지가 없어요.
180,3.3,2023.10.01.,
181,4.5,2023.09.30.,"예전만큼의 설렘은 없지만.. 이제는 기다리는게 힘들지만..

누구나 느껴보았을 재미와 설렘의 장소. 오랫동안 잘 되었으면 좋겠습니다."
182,4.4,2023.09.28.,사람도 적당히 있고 좋았어요!!
183,3.9,2023.09.27.,한국 온 동생커플과. 매직패스 최고..
184,4.1,2023.09.26.,롯데월드는 저희 집에서 가까운 놀이동산이고 재밌어요~ 시험 끝나고 다시 재방문 할려고 계획 중이예요!
185,5.0,2023.09.23.,재미있어요.나중에 또 방문할께요~
186,4.1,2023.09.22.,"어드벤처 매직아일랜드 둘다 볼 것도 탈 것도 많고 좋음.
롯데타워 잘 보임."
187,5.0,2023.09.22.,"실내 놀이동산은 롯데월드가 최초임. 어떻게
이런 생각을 할수있지?"
188,5.0,2023.09.22.,
189,4.7,2023.09.21.,항상 좋은 롯데월드ㅎㅎ
190,3.3,2023.09.18.,이시대에 우연히 인종차별하네
191,5.0,2023.09.18.,
192,2.4,2023.09.17.,늘 재미나게 놀고갑니다 근데 너무 바뀐게없어 좀 식상해요 사람두 너무많아서 줄거면2시간임 사진만 재미나게 찍고 맛나거 먹으면서 놀다갑니다 ^^♧♧
193,5.0,2023.09.16.,
194,4.9,2023.09.14.,
195,3.3,2023.09.12.,"베이비이용권 미리 구입해서 가세요
줄서서 기다리고 탈때쯤에 없으면 난처합니다
미리 알려주셨으면 좋겠어요"
196,4.5,2023.09.12.,
197,4.0,2023.09.02.,"여기 완전 최고에요!!!
실내도 많이 시원하고 토요일에 갔는데도 줄이 없어서 깜짝 놀랐어요!
그때 놀이기구를 18번 탔는데 줄을 거의 스지 않아서 6시쯤에 돌아깄네요ㅎㅎㅎ
생각보다 놀이기구가 재미있었어요!
덕분에 재미있게 놀다가 갑니다~~~~~~~~~~~~
(아틀란티스 10~20분 기다림)"
198,3.0,2023.09.01.,
199,4.5,2023.08.30.,사람이 넘 많아서 가기 싫어요
200,4.5,2023.08.29.,
201,3.9,2023.08.28.,
202,5.0,2023.08.28.,
203,3.8,2023.08.27.,
204,1.0,2023.08.26.,나 떨어트리고 얼마나 잘되나 보자
205,3.0,2023.08.26.,에어컨 관리 안하냐 겁나 더럽다
206,3.6,2023.08.22.,"8/20 일요일 방문

comet express 40분
아틀란티스 70분 기다림
나머지는 무난하게 기다렸음

혜성특급, 아틀란티스, 프렌치레볼루션, 파라오의 분노, 신밧드의 모험, 바이킹, 혜성특급 옆에 붙은 바나나같은 거, 번지드롭, 자이로드롭, 범퍼카, 자이로스윙

타고 퍼레이드 보니 집가기 딱 좋은 시간 !
넘 즐거웠다
다만 나도 남친도 나이가 나이인지라(?).. 힘들어서 다신 못 갈 것 같다 ㅋㅋ"
207,4.5,2023.08.20.,bbbbbbb아이와놀자 모노레일
208,4.5,2023.08.18.,"원래 놀이공원이다 오래기다리니까 그건당연한거긴한데 음료가격이좀비싸고 바깥쪽은 대기줄쪽에 그늘이별로없어서 바깥에서 기다리는건 좀
힘들것같아요.
그치만 친구들이랑가면 2배로재미있기도하고
추억도 재미지게남아서 전괜찮았던것 같습니다."
209,4.2,2023.08.18.,더운 여름 뙤약볕에도 지붕이 있는 실내 테마파크라 시원하네요. 매직패스는 꼭 3일전에 구입하셔서 놀러오시구요. 처음 오시는 분들은 시작할때 월드모노레일이랑 풍선비행을 먼저 해보시는걸 추천드려요. 다양한 놀기기구들이랑 놀거리가 많아서 아이들 완전 좋아해요 ^^
210,4.0,2023.08.18.,"롯데월드 사람 많은거는 하루이틀 일이 아니니 논외로 하고요..

한여름이고 실내인데도 너무 더웠습니다. 1층은 실내임에도 에어컨으로 시원하다는 느낌은 거의 받지 못했습니다. 식당은 너무나도 오래 기다리고 더웠고요.

식사를 편하게 하고 싶으시면 3층 민속박물관에 잠깐 나갔다 올 수 있습니다. 거기 저자거리 가시면 월씬 싸고, 시원하고, 넓은 자리에 편하게 앉아서 먹을 수 있어요.  월드내에서 좁고 더운데 기다리지 마시고 한식 드실꺼면 3층에서 드세요. 다시 재입장도 됩니다."
211,4.7,2023.08.13.,시간되면 또 가고싶다.
212,5.0,2023.08.11.,차를 가지고 가서 주차비가 많이 나올 줄 알았는데 안에서 밥 먹고 음료수 사먹었더니 할인 많이돼서 하루 종일 주차하고 3천원 내고 나왔어요. 재밌게 놀고 기분 좋게 나왔습니다ㅎㅎ
213,4.2,2023.08.11.,"롯데월드 사람이 너무 많아요.. 기본대기 2.5시간ㅠㅜ
재미는 있었는데 처음 가본 의무실 놀랐어요.
의무실에 있는 것도 없고.. 말만 의무실인 곳
직원분들이 많이 피곤해보이시더라구요. 날 더운데 휴식은 하시는지ㅠㅡㅜ
힘들어보이셨습니당🥲"
214,3.3,2023.08.10.,l want a magic pass
215,4.3,2023.08.10.,아이들이 좋아하지 않을수 없으나 음식값이 비쌈니다
216,3.5,2023.08.10.,일단 전반적으로 다 좋았어요. 하지만 음식을 먹을때 테이블이 많이 없어서 서서먹는 경우가 생겼어요
217,5.0,2023.08.10.,엄청 즐겁고 재미있었습니닷!
218,5.0,2023.08.10.,
219,4.4,2023.08.09.,바글바글바글바글바글바글바글
220,3.0,2023.08.09.,아이와놀자 포토존  사람은 정말 많았지만 퍼레이드와 라이트쇼가 멋졌어요
221,4.3,2023.08.09.,재미있지만 사람이 늘 많아서 아쉬워요ㅜ
222,4.5,2023.08.08.,
223,4.1,2023.08.07.,재밌다. 빨리 리모델링해서 새로운 기구 타고싶다. 근데 물가가 너무 비쌈
224,4.1,2023.08.07.,너무 재밌고 다음에도 또 오고 싶네요! 사진은 동물원 토끼
225,4.5,2023.08.07.,재미따.
226,3.9,2023.08.06.,
227,4.6,2023.08.06.,"사진과 달라도 너무 다른 식당음식~
그래도 아이들은 정말 즐거워하고 좋아했어요~
폭염이던 날이라 실내는 시원할까 기대했는데 지상1층은 은근 더웠어요. 지하1층은 시원했지만요.
근데 주 놀이시설은 지상1층 이상부터있었는데 말이지요."
228,5.0,2023.08.05.,재밌고 좋았는데 줄을 많이 섰어요
229,3.9,2023.08.04.,눈치게임 적절히 성공해서 웬만한건 다 타봤어요 ㅎㅎ
230,4.5,2023.08.04.,엄.. 에버랜드보다 탈것도 적고요 롯데월드 갈 때는 무조건 매직패스 사셔야지 재미난 거 탈 수 있습니다..ㅠㅠ
