,평점,날짜,후기
16,4.6,2023.09.10.,
17,4.1,2023.09.09.,"우정여행으로 전주 왔었는데 필수코스라서 방문!
이 날은 날씨도 선선해서 너무 좋았고 퀴즈를
풀어볼수 있는 소소한 행사도 진행하고 있었어요!
이리저리 돌아다니며 백만장 사진찍고 퀴즈풀고
친구랑 둘이 행복한시간 보낼수 있었어요 :)"
18,4.2,2023.08.13.,그늘이 많아서 산책하기에 좋았어요. 네이버에서 표 예약 가능해요
19,4.4,2023.08.09.,문화재적 가치가 높은건 알겠는데 입장료는 관람면적과 시설에 비하면 비싼듯 싶어요
20,5.0,2023.08.09.,다음에 또 오고 싶어요~
21,4.4,2023.08.05.,(2023.08.05 방문) 전주한옥마을에 있는 태조 이성계의 어진을 모신 곳. 잘 꾸며진 길과 웅장한 모습의 건물들이 눈을 사로 잡는 곳. 산책 하듯 휘 돌면 기분이 참 좋고 경기전에 보는 전동성당의 모습도 멋스럽다.
22,5.0,2023.08.05.,아이에게 좋은 경험이 됐어요.
23,4.6,2023.08.02.,"태조 이성계에 대해, 그리고 전주에 대해 배울 수 있는 곳이었네요"
24,3.7,2023.07.30.,
25,3.9,2023.07.24.,왕과함께 산책? 이라는 야간체험 프로그램 보고왔어요. 연기력도 다들 너무 좋으시고 재미있었습니다. 좋은 추억 만들고 갑니다
26,5.0,2023.06.25.,좋아요
27,3.8,2023.06.22.,"문화해설사의 설명을 들으며 보면 더욱 좋은곳입니다
이성계의 어진이 모셔져있는곳..."
28,4.2,2023.06.08.,"역사이해를 하고 방문하면 좋을 곳. 전주한옥마을에 왔으니 한복을 입고 사진찍기에 가장 좋은 장소, 경기전!"
29,2.6,2023.05.29.,잘 보다가용
30,3.9,2023.05.08.,"비 오는 날 방문해서 참 아쉽지만 잘 구경하고 가요
다만, 어진박물관은 지금 공사중이라 24년 1월부터 볼 수 있다고 하네요.. 몰랐는데 미리 매표소에서 안내해주시면 좋았을 것 같아요 ㅜ_ㅜ"
31,3.1,2023.05.03.,
32,3.6,2023.05.01.,사진찍기좋아요
33,2.0,2023.05.01.,"입장료가 생긴이유는 무료개방으로 훼손되어서

유료로 바뀐거임"
34,2.7,2023.04.26.,96년도에 전주중앙국민학교 였던 부지가 경기전에 귀속된후 많은것이 재건되고 새롭게 단장되었지요. 지금에 중앙초등학교는 성심여고 사거리로 작고 초라한 학교로 바끼며 옛날에 영광은 사라졌지만 그때당시만해도 중앙국민학교는 전주에서는 엄청큰 학교였던걸로 기억납니다. 한반에 50여명은 훌쩍넘었으면 13반까지 있었으니까요 학교 바로옆담장너머가 경기전이였으며 경기전은 조용하고 한적했으며 입장료도 없었지요 근처에 사시는 동네분들이 마실 다니던 그런곳이였지요. 아직도 기억나는게 동네친구들과 삼삼오오모여 경기전에서 매미도잡고 술레잡기도하고 숨박꼭질도 하며 놀던 기억이 생생합니다. 경기전은 저에 어린날을 함께 했던 소중한 곳이였지요.
35,4.2,2023.04.24.,입장료가 저렴하긴 하지만 딱히 볼 게 없음.. 대부분이 재건된 거라서 조선시대 문화유적 느낌이 안나고 현대건축물 같음. 안에 있는 이성계 어진도 원본이 아니라 1800년대 말에 그린 모사본이라함. 그냥 무료로 하고 산책하게 해도 될 것 같은데
36,4.6,2023.03.11.,"조선 왕실의 역사를 품은 유서깊은 문화유산.
전주의 랜드마크이자 한국적 정취를 즐길 수 있는 아름다운 풍경."
37,4.5,2023.03.09.,너무 아름다웠습니다!
38,2.2,2023.03.07.,나의 조상님께서 모셔지신 곳~
39,4.6,2023.03.01.,
40,4.6,2023.02.28.,
41,3.3,2023.02.20.,통도사나 대릉원처럼 넓은 것도 아닌데 입장료가 살짝 비싼감이 있음 와볼만은 한 곳 같음
42,4.2,2023.02.17.,풍경 좋고 건물 예뻐요
43,3.7,2023.02.12.,
44,3.9,2023.01.21.,"어진 박물관은 공사 중이에요 
매표소에 공지 붙여두거나 발권할 때 안내해주시는 게 좋을 것 같아요 

겨울엔 딱히.."
45,4.7,2023.01.08.,사진 예쁘게 찍고 싶다면 공부하자 !
46,4.2,2023.01.01.,좋아요 박물관도 굿굿
47,3.1,2022.12.26.,
48,3.3,2022.11.20.,나들이하기 좋아요 가격은 유적치치곤 아쉬워요
49,3.2,2022.11.12.,"경기전
가을경치 대박~"
50,3.1,2022.11.11.,별로
51,3.8,2022.11.04.,평일에 방문했는데 외국인관광객들이 엄청 많아서 시끄러웠습니다..외국인관광객들만 없었으면 좋았을듯 합니다
52,3.1,2022.10.13.,해설사의 이야기를 듣는 것과 안 듣는 것의 차이가 크다.
53,3.6,2022.09.29.,한적하게 보기 좋음.
54,4.3,2022.09.21.,"일반 대인 입장권 1인 3,000원입니다.
오밀조밀 작지만 사진 찍고 어진박물관 구경하기에도 좋아요."
55,4.5,2022.09.20.,"진짜인듯 가짜같은 어진들
태조어진 1872년 1999년 100년마다 모사이안
3.0"
56,5.0,2022.09.18.,정말 예쁜곳입니다
57,3.7,2022.09.17.,산책하기도 좋고 사진 찍기도 좋아요
58,3.6,2022.09.13.,"🌺경기전
• 한복을 입고 온 사람들도 많고, 다들 전주 한옥마을을 오면 꼭 가보는 곳 같아요. 그래도 너무 붐비거나 사람이 많은 편은 아니라서 조용히 걷기 좋습니다. 
• 시설 내에 조경이 잘 정비되어있어서 걷기 좋아요."
59,3.8,2022.09.04.,생각보다 내부가 넓고 아름답습니다. 고요하고 좋아요. 어진박물관은 걍 그럼.
60,4.4,2022.08.30.,"생각이상으로 너무 좋았습니다 곳곳에 오래된 커다란 나무들이 있고, 전통 가옥을 직접들어가서 앉아볼수도 있고요  마침 비가 내리는 날 가게 되었는데 분위기대박이었습니다.. 💖  처마밑에 앉아 빗방울 떨어지는 소리들으니 너무 행복하더라구요 

 시간만 더 많았으면 더 있고싶었어요 ㅜ 무튼 참 아름다운 곳이에요"
61,3.2,2022.08.29.,
62,4.6,2022.08.02.,어진박물관도 있고 잘 꾸며놓음
63,4.6,2022.07.25.,남도여행 1일차 잘 관람하고 갑니다 ㅎ
64,3.2,2022.07.22.,
65,3.1,2022.07.21.,
66,3.8,2022.07.17.,"태조의 어진이 모셔진 ...
지금 까지도 태조의 위엄이 살아 숨쉬는듯한."
67,3.8,2022.06.19.,전주 야행으로 보고 왔어요. 한옥이 넘 예뻤어요.
68,4.1,2022.05.08.,장소마다 너무 예쁘네요!
69,4.4,2022.04.22.,고즈넉하고 둘러보기 좋아요!
70,4.7,2022.04.15.,"어디를 찍어도 사진이 너무 예쁨
중간중간 설명도 잘되어있고 좋음
어진박물관이 휴관중이라 아쉬웠어용,,,"
71,3.7,2022.01.11.,솔직히 전주사고랑 어진박물관까지 다 둘러보는데 3000원이면 돈이 아깝진 않음. 전주사고 아래쪽으로 있는 대나무숲이 그 인터넷에랑 올라오는 인생샷 포토존임.
72,2.6,2022.01.01.,좋아요
73,4.4,2021.12.09.,경기전! 너무너무 좋아요
74,3.0,2021.11.26.,3000원 너무 비싸다는 애들은 뭐냐. 수전노냐?
75,3.3,2021.11.10.,
76,2.5,2021.10.09.,"관람료가 너무 비쌈.
삼천원"
77,3.9,2021.09.24.,"넓고 어진박물관 신기했어요 
대신 생각보다 넓음 입구 쪽에 나무 그늘 많아서 햇빛 피하기 좋았어요 안쪽으로 가면 그늘 아예 없음 ㅠㅠ 사진 찍기엔 괜찮은것 같아요"
78,4.0,2021.09.13.,
79,4.4,2021.09.11.,
80,3.1,2021.08.22.,
81,3.9,2021.08.20.,
82,4.3,2021.08.18.,풍경좋고 역사적으로 의미있는곳
83,4.1,2021.08.17.,"모기기피제 뿌리고 가세여,,, 헌혈 10번 이상 당하고 뛰쳐나왔어요 ㅋㅋㅋㅋ"
84,4.0,2021.07.29.,
85,2.5,2021.07.27.,손님한테 짜증내는 매표소 직원 인성 ㅜ
86,4.3,2021.07.26.,
87,3.9,2021.05.23.,
88,5.0,2021.05.21.,
89,5.0,2021.05.12.,
90,4.3,2021.05.03.,날이 좋아서 너무 예뻤어요
91,4.2,2021.04.01.,
92,5.0,2021.03.31.,
93,4.4,2021.02.25.,"들어가기 전에는 입장료 3천원이 아까웠는데, 들어가서 보니 어진박물관+전주사고까지 같이 보는 값 생각하면 적당하지 싶음"
94,3.7,2021.02.08.,한번정도는 가볼만한 곳.
95,4.7,2020.11.11.,다시 문 열었어요. 그냥 둘러보는 것보다 해설 가이드 투어를 추천드려요. 덕분에 진본 어진을 전시하고 있다는 것도 알게 되어서 구경하고 왔습니다.
96,4.6,2020.10.10.,코로나때문에 문을 닫았어요
97,3.6,2020.04.05.,"좋기만 하던데요.. 봄날에 사진 찍고 산책하기 딱 좋아요.
코로나 땜에 어진박물관 문 닫아서 반값에 잘 봤어요 ^ㅇ^"
98,3.0,2020.01.27.,
99,3.3,2020.01.26.,
100,4.1,2019.11.09.,좋음
101,4.1,2019.10.29.,
102,4.4,2019.07.28.,
103,4.8,2019.07.04.,Beautiful ~
104,1.7,2019.03.01.,"볼것도 없고 작은데 왜, 입장료를 3처넌씩이나 받는지 경주 안압지도 2천원 받는데"
105,4.0,2019.02.26.,"오전 10시에 경기전 투어 
애랑 땅따먹기 숨바꼭질 하느라 어진박물관도 못갔네"
106,3.3,2018.12.24.,겨울보다 여름이.확실히 낫당
107,3.6,2018.11.28.,
108,4.0,2018.07.18.,나도 태조 이성계처럼
109,3.5,2018.05.22.,태조 어진이 있는 경기전. 명동한복판으로 변해버린 한옥마을에서 그나마 한적한 곳.
110,4.0,2018.05.01.,학생들이 먹거리 좋아함~
111,3.5,2018.04.26.,전동성당 앞..
112,3.8,2018.03.24.,경기전
113,4.5,2018.01.16.,전주여행 필수코스
114,3.4,2018.01.04.,볼거리도 많고 아이들도 좋아하네요  ㅋㅋ
115,3.0,2017.07.29.,
116,3.5,2017.07.09.,"ℹ 한옥 마을 입구에 위치한 태조 이성계의 어진을 봉안한 곳.

ℹ 1991년 1월 9일 사적 제 339호로 지정.

✌ 한옥 마을에서 먹방하고 가볍게 소화 시킬겸 구경하며 산책하면 좋은듯.."
117,3.1,2016.03.26.,
118,3.7,2016.03.11.,"태조 이성계의 어진(영정)이 
모셔져 있는 곳"
