,평점,날짜,후기
20,3.7,2023.09.26.,"조경이 잘되어있고, 중앙에 수련연못과 장미관, 유리온실도 넘 좋았어요. 특히 각 장소에 QR코드로 연결해 설명을 들을 수 있었던 것도 넘 유익했고, 시민들에게 제공되는 장으로도 활용되는 부분이 넘 좋았습니다. 

종종 힐링이 필요할 때 오고픈 그런 곳이에요."
21,5.0,2023.09.25.,너무 좋아서 기절
22,4.5,2023.09.09.,
23,3.9,2023.09.01.,
24,4.6,2023.08.22.,너무예뻐요^^
25,5.0,2023.08.10.,"볼거리도많고 그늘에 쉴만한곳도있어 잘 다녀왔어요!! 

화장실에 에어컨도 나와서 너무 좋았어요"
26,5.0,2023.07.31.,
27,4.3,2023.07.30.,꽃피는 5~6월에 다시 한번 가보고 싶네요
28,3.9,2023.07.22.,
29,3.8,2023.06.27.,"무료인데 잘 가꿔놨어요
규모는 작아요"
30,4.2,2023.06.26.,"잘 가꿔진 정원, 너무 좋다. 매달 가고 싶다"
31,3.7,2023.06.25.,무료입장이라 언제든 가기좋아요👍
32,3.0,2023.06.24.,
33,2.8,2023.06.21.,"4계절 예쁜곳인데 입장료도 없어서 
부담없이 힐링하기 좋은 곳이에요"
34,4.1,2023.06.01.,
35,4.3,2023.05.30.,
36,3.7,2023.05.29.,
37,4.0,2023.05.27.,"들어오는 초입에 주차 빡셈
6시까지 관람가능
저녁 5시에 도착하면 사람들 없고
사진찍기 좋음"
38,3.0,2023.05.27.,
39,5.0,2023.05.23.,
40,4.0,2023.05.20.,봄나들이 좋아요/장미꽃이 활짝피기시작했어요(23.5.13)/입장비없음
41,5.0,2023.05.19.,잘 조성된 식물원입니다. 흔히 볼 수 없는  식물들이 정성껏 가꿔져 있습니다. 교통도 고속도로 옆이라 편한 편입니다. 추천합니다
42,4.9,2023.05.14.,
43,3.7,2023.05.13.,"정말 좋아요
너무 예쁘게 단장되어 있고 관리하시는 분들의 수고와 정성이 느껴지는 아름다운 곳 강츄!!!"
44,3.7,2023.05.08.,"많은 사람들이 오고가는 곳이라 그런지 주차장은 많이 부족하고 협소하지만 시설물이나 구경꺼리는 많아서 좋았습니다.자주는 아니더라도 가족,연인이 가끔씩 찾아가보는건 힐링되고 아주 좋은것 같아요~"
45,4.2,2023.05.06.,
46,3.9,2023.05.03.,입장료가 무료인데 관리도 정말 잘 되고 푸릇푸릇하니 다니기 좋네요~ 장미 필 때 가면 정말 예쁠 것 같아요
47,4.1,2023.03.27.,
48,4.3,2023.02.28.,무료인데도 관리가 잘되어있고 이뻐요 추천드립니다!
49,3.3,2022.11.20.,"꽃과나무들을 너무 예쁘게 심어놓으셔서 시간가는줄 모르고 구경하고 왔어요!!
쉼과 여유가 필요하다면 추천합니다"
50,4.1,2022.11.19.,
51,3.8,2022.10.06.,"입장료 무료..주차료 무료..
매주 월요일 휴무!
분기때마다 가는곳..
관리도 잘 되어있음"
52,3.6,2022.10.05.,"전주에 온다면 꼭 들려야할곳..
입장료도 안받는다니…!! 하지만 곧 수목원이 완성이 된다면
곧 받을거 같다.. 너무 잘되어있고 크다. 
그리고 볼게 많다.
관리도 잘되어 있다."
53,4.4,2022.10.03.,
54,3.6,2022.10.03.,"쉬는 공간, 사진 찍는 공간, 스토리 모두 좋음"
55,4.0,2022.10.02.,아기자기하고 무료인것 치곤 둘러보기 좋음. 그런데 계절 문제인건지 꽃도 나무도 시들하니 크게 관리하고 있다는 인상은 못받음. 매번 간 한옥마을 대신 와본건데 기대치가 높았던것 같음. 참고로 돗자리 반입금지로 입구컷당함.ㅋㅋ
56,4.0,2022.09.30.,구석구석 잘 꾸며 놓았습니다. 계절별로 조금씩 다른 풍경도 예쁘고 가까워서 자주 방문하는 곳입니다.
57,3.4,2022.09.22.,쉬었다 가기 좋음
58,4.1,2022.09.12.,
59,3.0,2022.09.09.,"좋아요. 설명 잘 들을 수 있게 큐알도 잘되있고 생각보다 크기가 엄청 크지 않고 적당해서 좋은데……..여름엔 모기가 모기가….와….모기가…엄청납니다. 입구쪽에 모기 기피제 설치되있긴 한데 잘 안보여서 나올때 발견했구요, 그나마도 없었어요… 와 모기 엄청나서 제대로 구경도 못하고 도망치듯 나왔어요. 여름에 애기 데리고 가면 진짜 엄청날듯요.. 모기기피제 꼭 뿌리세요"
60,4.4,2022.08.05.,무료 입장인데 입장료 생겨도 가볼만함 예뿜
61,3.7,2022.06.25.,좋아요 추천
62,3.6,2022.06.21.,전주에서도 수국을 볼 수 있다니ㅠㅠ꽃 종류도 다양하고 한옥느낌으로 잘 해놨더라구요
63,5.0,2022.06.16.,
64,4.3,2022.06.05.,생각보다 크고 구경할 게 많아요 전주 내려가시기 전에 들르시면 좋을듯합니다
65,5.0,2022.06.02.,
66,4.5,2022.05.29.,선선한 날 산책하기 좋아요
67,4.5,2022.05.26.,"2시간 정도 쉬며 사진찍으며 둘러보기 좋아요
5월말에 갔는데 장미원으로 장미향이 진동을 하네요
너무 좋아요
연꽃도 예뻣고 수목원 주인인듯한 고양이도 보고
뻐꾹이 소리도 듣고"
68,3.7,2022.05.12.,제가 너무 사랑하는곳이에요
69,2.6,2022.04.23.,"나무 좋았어요 나무 사랑해여!
무료인데 볼것도 많고 사진스팟도 너무많아용 ㅠㅠ관리도 잘해놔서 정말 잘보고갑니다..
차타고가는것보다 택시추천... 주차장 너무 혼잡하고 앞에 길이 좁아서 헬게이트"
70,3.3,2022.04.02.,"너어어어무 좋았는데 버스가 진짜 적어요 ㅜ.ㅜ
늘려주셨음 좋겠는데 그전까진 일단...... 차 없는 분들은 각오를 단단히 하고 오셔야 합니다"
71,4.5,2022.03.27.,굿
72,3.7,2021.11.21.,입장료가 무료라 기대를 안했는데 정말 관리가 잘 되어있어요! 강추해요!
73,4.9,2021.11.08.,"관람료, 주차료 모두 무료입니다. 간단히 기분전환과 산책하기엔 부담없이 좋은 곳입니다."
74,4.0,2021.10.22.,최악중에최악 멀리서 찾아갔는데 기분만상하다갔네요 입구남자직원분 공익요원이신것같은데 최악이네요 진짜절대가지말것..평생안가려구요
75,3.7,2021.09.25.,무료로 운영되는데 구성은 알차게 잘되어있어요. 포토존도 많고 입구에 비치된 팜플렛에 계절별 코스있으니까 맞춰서 다니면 됩니다.
76,4.0,2021.09.25.,"시내에서 거리는 멀지만 한번쯤은 가볼만함 
근데 9월에도 너무 더움 
한낮보다는 3시이후나 오전 일찍 가야할듯
그리고 직원분들이 정말 친절하십니다"
77,1.3,2021.05.24.,토요일에 갔는데 삼각대 가지고 들어가면 안된다고해서 관리실에 두고 들어가라고해서 두고 들어갔어요. 구경하고 내려오니 없어져있네요... 분실물은 책임 못진다고.. 원래 귀중품은 차에 두고오시라고 말한다는데 전혀 들은것도 없었네요...오히려 저한테 어떻게하죠.. 이러고 얼마 안하면 그냥 넘어가는데 좀 비싼거라 놀러갔다 기분만 안좋아졌네요 직원분들 교육좀 재대로 시키셔서 이런일이 없었으면 하네요 다시는 안갈거같아요
78,1.2,2021.05.16.,
79,5.0,2021.05.07.,"너무너무 예쁘고 좋아요 좋은 주억 남기고 왔어요
langlangTV 랑랑티비"
80,3.8,2021.05.02.,황량하고 너무 별론데요... 주민이면 산책하기 좋을 수 있지만 꽃이 피면 좀 날 거 같기도 하구요 ...
81,3.3,2021.04.13.,휴원입니다 카카오맵 왜 이렇게 업데이트 안해주나요? 여기만 보고가다가 휴원인거 가서 알았어요
82,4.1,2021.04.11.,"코로나땜에 평일은 휴원인가봐요 
주말에 갔는데 너무 관리 잘 되어있고 너무 예쁩니다 사진찍기도 정말 좋고 햇빛도 좋고 ㅠㅠ 
부지도 넓고 산책이나 데이트 코스로 정말 좋아요"
83,3.0,2021.01.30.,작년부터 휴원이라서 못들어가네요
84,5.0,2021.01.29.,
85,3.6,2020.05.30.,아기자기하게 잘 해놨네요
86,3.3,2020.03.09.,Healing
87,2.4,2019.11.10.,주차장소 부족한거 빼고 대체로 만족해요
88,5.0,2019.10.31.,동절기 하절기 개장시간이 바뀌었네요..
89,2.7,2019.09.21.,최고!! 갈수록 좋아지넹.
90,2.8,2019.09.18.,
91,3.3,2019.09.08.,굿 넓고 좋네요
92,3.8,2016.10.22.,집근처
93,4.4,2016.05.08.,수목원중에 최고 관리도최고 종류도 다양
