,평점,날짜,후기
64,4.1,2022.12.27.,"사진이나 몇 장 찍고, 시간 녹이고 올 생각으로 큰 기대 없이 가면 소소한 재미를 느낄 수 있습니다.

특별한 콘텐츠는 딱히 없습니다. 달고나 2천원, 불량식품 천원씩하는 등 창렬스러운 느낌은 있는데 이 정도면 뭐 낫 배드"
65,4.1,2022.11.07.,큰 기대없이 갔는데 좋았어요. 이른시간인데 벌써 교복대여해 사진 찍고들 하시네요. 담에 가면 교복대여 해보려고요. 상인분들 친절하시고 한과랑 오란다 사왔는데 너무 맛있어요. 서비스로 더 많이 먹고 가라고 하시는 친절까지~
66,4.3,2022.10.14.,"주차는 마주편 이마트에 하시는게 좋습니다.
체험 안하고 구경만 하면 재미 없을수도 있습니다만,
체험을 하면 굉장히 재밌는곳입니다"
67,4.4,2022.09.24.,"후.... 가지마세요.
볼거 1도 없고 가자마자 후회했습니다."
68,3.9,2022.09.18.,"볼것도 재밌는것도 없으며 통행도 불편한 곳
솔직히 철길마을에서 마을 자 빼고 그냥 “철길”이라 해야하는 수준임 차라리 옆에 이마트에서 장보는게 더 알차다"
69,1.9,2022.09.09.,"그냥 철길에서 조잡한 물건 파는 노점 거리

군산은 볼것도 없는 동네같네..."
70,4.0,2022.08.28.,예전에 왔을때는 편안하고 힐링되는 곳이었는데 이제 추억의 물건과 사진을 파는 곳으로 변해버렸네요 바닥에 철길 빼면 딱히 특색이라고는...? 여기 들리시면 근처에 someting blue 카페에 가서 휘낭시에랑 쑥라떼 드시는 걸 추천합니다
71,4.0,2022.08.15.,"향수를 불러 일으키는 특색있는 소소한 곳 .., 이곳을 목적으로 1시간이상 가야 도착하는 장소라면 관광하러 일부러 갈 필요는 없다고 본다. 옛 정취 향수에 잠길수는 있으나 인스타 혹하지 말길 실망함"
72,4.8,2022.07.09.,가게마다 비슷하게 중요한게 할게없는거다
73,4.7,2022.07.07.,
74,4.5,2022.06.20.,재미없다.... 볼거리도 없음...
75,3.8,2022.06.19.,"특화된 곳인데, 특색을 못 살린 듯?
불량식품 판매점, 교복 대여점, 사진 찍어주는 곳 등 같은 업종이 너무 몰려있음.
한 번은 가볼 만하지만, 두 번은 안 갈래요."
76,2.0,2022.06.18.,최악의 군산여행 철길마을 넘 초라하고 교복대여비 사진 액자 선물가게 모두 넘 비쌈 상점 사장님 불친절 구경 눈치주고 완전 별로임
77,4.3,2022.06.06.,길긴 엄청 긴데 폭이 좁아요. 부득이하게 비 오는 날 갔더니 바닥엔 물 고여 있고 우산 쓴 상태로 지나가기가 힘겨워서... 구경하기가 정말 어렵더라고요. 그래도 한 번은 보기... 괜찮아요.........
78,4.5,2022.05.23.,옛추억에 빠져들수 있는 곳...생각보다 즐거웠습니다. 하지만 중복된 먹거리 가게가 너무 많아 아쉬웠네요. 한번은 가볼만 한곳인듯 합니다.
79,4.2,2022.05.20.,좋아용
80,2.0,2022.04.30.,"이곳을  군산 관광지로 홍보한다는게 정말  어이없었습니다....좁다란 철길 양쪽으로 특색없이 거의 같은 상가들만 있고 ... 물건을  사러간건지 아니면  상가구경을 간건지 철길 끝에서 끝을 다 걸어도 10분도 아니 5분도  안걸리는 .... 
정말정말  실망입니다"
81,3.0,2022.03.13.,"짤막한 철길에 추억을 담보로한 호객꾼 천지입니다
나름 이것 저것 추억하며 경험할수 있지만 불량식품이 평균동네대비 2배나 삐싼건 아무리 관광지여도 문제가 있어 보입니다.
주말에 즐겁게 군산여행하다가 가격을 묻지않고 그냥 샀는데 영수증 보고 깜짝 놀랐네요
앞으로 또 가게될지 미지수입니다."
82,2.0,2022.02.26.,40년전 50년전의 골목이 시간이 멈춘채 남아있어요
83,3.2,2022.02.01.,철길마을이라기보다 불량식품거리 호객천지
84,5.0,2022.01.30.,"달고나 옛날뽑기 상점 매우 친절합니다.
옛날 불량식품들 대거 있어요. ㅋ ㅋ"
85,3.4,2022.01.23.,"집들은 사라지고 상가만 생겼네.
이마트 주차장 이용가능."
86,2.5,2022.01.17.,
87,2.8,2022.01.16.,멀리서 이거 보러 왔냐고 서로 싸우고 감
88,2.7,2021.12.28.,"그냥 그러네요ㅜㅜ
애써서 가지 않아도 될듯합니다.."
89,4.1,2021.12.22.,
90,3.3,2021.12.19.,굉장히 상업적이어서 실망
91,2.8,2021.11.07.,워낙에 관광지가 별로없어 갔는데 별루임
92,3.3,2021.10.11.,"코로나걸리기좋은곳 
진짜 거닐거 좁고 사람은 엄청 많고 
상업적이라 특색도 없음..
이런곳도 관광지인지.."
93,2.5,2021.10.10.,"돈벌기에만 급급.. 어쩌다 이지경이. 에혀.. 
진짜 끔찍했었네요..
철길 걷기 힘들고 
수백미터 내내 온갖 상점이 양옆에서
숨쉴틈도 안주고 압박함.."
94,3.2,2021.09.19.,"찾아간 시간이 너무 아깝네요
특히 가족단위는 더 별로인듯 
40-50대분들끼리는 잠깐 감성에 젖을듯 하지만 그닥이네요"
95,2.9,2021.09.19.,"별루
추억감성팔이하는곳
특색이없음"
96,4.8,2021.09.07.,
97,4.4,2021.09.02.,고양이들 많아요 굿굿
98,3.5,2021.09.01.,군산여행의 초입이고 시작일 장소가 유령골목이 됐네요
99,3.4,2021.08.14.,그냥 철로 양쪽에 쓰잘데기없는 가게들만 있어요.  가보지 않아도 무방
100,4.2,2021.08.06.,추억에 잠기실 수 있지만 볼게 많진 않아요.
101,2.3,2021.08.04.,가게 없어지면 다시올께요 예전에 철길있던 운치가 전혀없네요 아쉬워요 ㅠㅠ
102,3.8,2021.07.18.,의외로 볼게 많고 옛날 생각도 나고 달고나도 만들어볼수있다. 잠깐들려서 사진찍고 가기 괜찮다.
103,4.5,2021.06.14.,
104,4.1,2021.05.12.,
105,3.4,2021.04.26.,오.. 너무 특색 없고 비슷한 가게들이 줄지어 있고 별로예요.
106,4.2,2021.04.01.,
107,4.0,2021.03.18.,
108,3.5,2021.03.01.,장사꾼에 동네 실망그자체...예전 그골목이 정답인데...사진 찍을 곳도 하나없는...실망입니다.
109,1.7,2021.01.22.,철길이 메인인데 죄다 장사치들밖에 없고 길은 잡상인들 길막좀 작작합시다
110,2.7,2020.12.06.,"이때의 모습을 찾아볼 수 없어 너무 아쉬움.
옛 추억을 파는 가게는 양옆으로 즐비함."
111,2.6,2020.11.29.,향수를 느끼게해주는 물건들이 있다...하지만 길을 걷다보면 비슷비슷한 아이템이 반복된다...그리고 인도가 너무 좁고 철길에 넘어질까 아래보고 걷기에 급급하다...좁아죽겠는데 사람들이 앞뒤에서 오니까 직진본능이 살아난다...그러다보면 다봤다....
112,3.9,2020.11.22.,구경하기도좋고 재미있었어요
113,3.7,2020.11.19.,이제는 양옆 앞뒤로 가게만 있네요 문제는 가게도 파는것이나 컨셉 다 똑같아요 쓴소리만 나오네요..
114,3.1,2020.11.05.,"구경하기 좋아요.
어른들이 많이 오시는듯."
115,4.5,2020.11.04.,옛 추억이 떠오르는곳
116,4.5,2020.10.22.,
117,4.1,2020.09.26.,"그냥 특별함은 없고. 똑같은 컨셉의 가게만 반복..
근처오는김에 방문이면 모를까 구지 찾아올정도는 아닌 정도"
118,3.4,2020.09.26.,"몇년만에 방문했는데 
정말 무분별한 가게 때문에
특색도 없어지고
사진 프레임에 들어오는건 가게 뿐이네요

정말 좋았던 관광지가 상업시설에 망가져 버린 모습에 안타깝습니다

재방문의사 1도 없네요"
119,3.6,2020.09.13.,오랜만에 추억 돋음
120,3.0,2020.07.23.,
121,3.8,2020.07.05.,
122,2.5,2020.05.23.,"추억거리는 있는데
 가게 아이뎀이 비슷비슷 
다양함이 아쉽네요"
123,3.9,2020.04.26.,
124,4.2,2020.03.30.,가게들 문 많이 닫아서 슬펐지만 그래서 조용히 다녔습니다
125,3.7,2020.03.12.,"코로나때문인지 사람이 많이 없어요
문닫은 가게도 좀 있구요
가게가 늘어선 곳 말고 조금 더 위쪽으로가면 정말 철길마을의 따스함을 느낄 수 있네요"
126,3.8,2020.02.27.,"일찍 문을 닫아서 저녁에 갔더니 볼게 없었음.
낮시간에 가는게 좋을것 같고, 철길따라 걸으면서 사진찍고 추억의 군것질거리 같은거 사면서 한번 둘러보긴 좋을것 같습니다.
상점이 좀더 다양했으면 좋겠네요."
127,3.2,2020.02.16.,군산왔다면 잠깐 들렸다가는거 추천드려요~~ 인생샷도 건지고 굿굿
128,1.6,2020.01.26.,"지나치게 상업화되어
조만간 파리만 날릴듯-"
129,3.5,2020.01.11.,
130,2.9,2020.01.03.,"최악입니다.
작지만 한적하고 은은한 매력이 넘치는 철길이였는데 
그냥 온통 상업화되어 교복대여,추억의먹거리,달고나 만들기체험장, 사진관 몇개..
요번 여행지중 최악입니다. 
정말 다시는 가고싶지 않아요.
구경할것이 전혀없어요 사진도 입구쪽 벽화에서 단 한 장 찍었습니다."
131,3.5,2019.12.31.,"낮에는 추억의 여행, 밤에는 또다른 매력이있어요.
두 시간대를 모두 와보시라 추천드리고싶네요.
그리고 철길마을보다는 철길상업지구라고 보시면
될것같기도해요. 추억템이 많으니 레트로좋아하시는분들은
낮버전의 철길을 좋아하실것같네요 ᕕ( ᐛ )ᕗ"
132,3.5,2019.10.28.,60-70년대생 분들이 많이 좋아하시더라구요. 교복입고 사진찍는거말고는 너무 상업화되어 볼건 없었습니다. 비추에요~
133,3.7,2019.10.08.,"교복체험하려면 철길마을 구경하기전에 빌려서 끝나고 반납하는걸 추천. 
설탕으로 뽑기 체험도 할 수 있고 미꾸라지 뽑기도 있고 
옛날 추억의 과자도 엄청 많이 팜. 
사진찍기 좋은 포인트도 많으니 꼭 가보시길!"
134,2.1,2019.09.28.,너무 상업화가 되어 그렇네요.
135,4.9,2019.08.14.,군산 나름대로 괜찮은 곳 ~^^
136,5.0,2019.08.09.,
137,5.0,2019.08.09.,현장성이 그대로인거 같아요.
138,4.0,2019.06.11.,"경암동 철길마을은 T.V.와 신문을 통해 외부에 알려지기 시작하여 각종 매스컴과 사진작가들의 단골 출사 지역으로 유명해지기 시작하였으며, 영화 ‘홀리데이’와 ‘천년학’도 경암동 철길마을에서 촬영됐다. 군산에선 1948년 이만홍 감독의 영화 ‘끊어진 항로’를 시작으로 지금까지 총 150여 편이 넘는 드라마와 영화, CF 촬영 장소로 쓰일 만큼 근대사의 모습을 유지하고 있어 별다른 세트장이 필요 없는 곳이다. 특히 2014년 개봉한 영화""남자가 사랑할 때""는 친구의 사채업체에서 일하는 삼류 건달 함태일(황정민)이 호정(한혜진)을 만나 사랑에 빠지는 모습을 그린 영화로 90%를 군산에서 촬영했는데 영화 속에서 이곳 경암동 철길마을도 촬영지 중 하나이다. 황정민과 한혜진이 아이스크림을 먹으며 철길을 걷는 장면이 나오는데 바로 이곳이 경암동에 위치한 철길마을이다."
139,3.8,2019.02.27.,그닥볼건없어요
140,2.8,2018.10.21.,볼 것도 없고 사람 많아서 다니기도 힘들고 사진 찍기도 힘듭니다.
141,3.1,2018.10.21.,딱 사진용. 주변이 죄다 교복대여와 추억의과자파는곳. 사진찍는사람많아서 통행도 불편. 정 궁금히면 그냥 한번 지나갈곳.
142,5.0,2018.10.06.,"좋네요
화장실은 기차모형있는쪽에 하나있습니다.
철길이 생각보다 짧구요
주변에 다 똑같은 집들입니다..
철도위에서 다들 사진을 찍어서 조금 번잡합니다"
143,4.0,2018.09.24.,좋아요
144,4.7,2018.06.16.,
145,4.1,2018.05.09.,
146,3.3,2018.03.31.,
147,3.7,2017.09.09.,사진찍기에 좋아요. ^^
148,4.0,2017.01.16.,
149,4.0,2016.11.14.,"추억을 느낄수있는
사진찍기 좋은곳"
150,3.0,2016.04.04.,
151,3.1,2016.03.26.,
152,3.7,2016.03.16.,
