,평점,날짜,후기
25,3.6,2023.08.14.,"4시정도에 갔는데도..무진장 덥워요
애들은 좋아해요"
26,4.7,2023.08.06.,동물 수도 많고 볼거리도 많고 즐길거리더 많아요~
27,4.9,2023.08.04.,
28,3.7,2023.07.30.,
29,3.5,2023.07.10.,
30,4.5,2023.07.02.,
31,4.8,2023.07.01.,
32,4.2,2023.06.16.,"리뷰 보고 걱정하는 마음으로 갔는데 아픈 동물들 다 치료받고 건강한 모습이었어요!🥹🥹

사육사님과 수의사분들도 돌아다니면서 틈마다 동물들 건강 보시고 애정 깊으시더라고요
(대화도 나누고 제가 멀리서 왔다고 여러 곳 돌아다니시면서 설명해주시는데 동물들 하나하나 세심하게 살피는게 느껴졌어요)

사육장도 동물들 특성에 따라서다시 짓고 분리하고 하는 중이라네용
서울에 있는 동물원보다 조용해서 그런지 동물들이 편안해보였어요 
제가 갈때는 문제 있어 보이는 동물은 없었어요
다 치료 받고 있다하더라고요
조경도 깔끔하게 신경써서 심어져 있고 전체적으로 관리 잘 되어있었어요

아픈 친구들은 건강하게 행복하게 살았으면 해요 

(사진 : 방긋방긋 웃는 코끼리)"
33,4.2,2023.06.10.,"가격 대비 만족할 만 하지만, 아직 공사중인 곳이 많아서 어수선한 부분이 있어 조금 아쉬웠습니다"
34,4.2,2023.06.08.,아이랑 오기 좋아요. 현재 놀이기구는 안하고 있으니 방문하실 때 참고하세요.
35,4.2,2023.06.06.,지금은 놀이기구 타는곳은 문을 닫았지만 예전에 영업할때는 재미있었습니다!
36,4.5,2023.06.06.,
37,4.7,2023.05.31.,이정도 동물종류에 이정도 가격... 좋아요
38,4.6,2023.05.27.,입장료도 저렴하고 안에 귀여운 동물들이 많아서 좋았어요
39,4.5,2023.05.21.,아주 괜찮고 동물도 여러가지를 볼수 있었습니다.^_^
40,5.0,2023.05.19.,
41,5.0,2023.05.14.,
42,3.7,2023.05.14.,"아이들은 언제나 좋아하는 동물 !

어른들은 옛 추억으로 방문하지만
리뉴얼이 많이 되어 예전모습이 많이 변했죠
(더 좋고 더 깨끗하고 더 흥미로워요^^)

아직도 더 많은 변화가 진행중이라 기대됩니다

p.s : 매표소 직원들의 묵뚝뚝함은 좀 ;; 나이 많으신 분들 무인기로 안내하고, 핸펀 만지는 모습은 아쉬움이 남습니다"
43,4.1,2023.05.13.,"콘크리트 우리 안에 아무것도 없다
언제부터 혼자 있었는지 모르는
곰이 벽에 머리를 박는다 
그리고 머리를 만지며 나를 멍하니 쳐다본다
나는 아무것도 해줄 수가 없었다
2017년 늦가을에 들렀던 곳
민원이 많다고 들었는데
후기 지난 주에 다시 찾았는데 좀 달라졌네요
더 좋아지길 바랍니다."
44,4.2,2023.05.09.,버스시간 잘보고가세여 ㅎㅎ
45,3.3,2023.05.07.,관리좀더필요해요
46,4.3,2023.05.03.,
47,4.2,2023.04.24.,기대 이상으로 재밌었음
48,4.5,2023.03.09.,이런 곳이 3천원이라니 가성비가 너무 좋은 거 같아요…! 다만 공사라든지 안내가 부족한 거 같아서 좀 아쉬웠어요. 그래도 걱정했던 것과는 다르게 동물들이 불안해보이거나 하진 않았습니다.
49,2.9,2023.03.05.,"동물원에 혼자 있는 코끼리는 코순이 
같은 자리를 뺑글 뺑글 돈다 
정형행동 

사진 속은 폐사한 코돌이
마음이 아프다"
50,3.6,2023.03.05.,기대 이상의 동물원. 전주에 이런 곳이 있을지 몰랐습니다.
51,4.1,2023.02.18.,
52,3.7,2023.02.11.,"입장료 저렴하고 은근 넓네요! 너무 춥거나 더운날만 피해가면 걷기 좋은 장소!
주차장도 입구랑 가깝고, 무엇보다 시설 관리가 잘 된 느낌이네요. 공사중이라 몇 동물은 못봤지만 
후회는 없네요"
53,3.8,2023.01.24.,은근 넓어요 근데 관리를 잘 안해주는거같아요ㅜㅜ
54,3.1,2023.01.24.,불쌍한 동물 관리 잘 안할거면 아예 동물원 없애요.
55,2.6,2022.11.27.,"매교소 입구 옆 불법 노점상 조치해주세요
사악한 할머니들 애들 볼모로 정말 부끄럽지도 안나요
바가지에 불량 제품까지
시에서는 왜 아무런 조치도 안하나요"
56,2.7,2022.11.23.,정비 중이면 운영을 안해야죠!!!!! 동물도 우리도 무기력…
57,4.0,2022.11.20.,공사중이라 지금 가는건 비추. 입장료 성인 기준 3천원. 내년에 가세요ㅋㅋ
58,2.7,2022.11.19.,입장료는 입장료대로 받고 놀이시설은 정비 이유로 라인 처놧고 동물원은 난장판. 여기공사 저기공사 길 가다가 막혀있고 답없음;;;;; 아이들이랑 정말 다신 안갈거임
59,4.7,2022.10.03.,
60,3.8,2022.10.02.,주차장 들어오는데 새치기 오지내...호남 민도가 이거뿐이냐?
61,3.3,2022.08.28.,동물원 내 전주 점빵 야외 테이블과 주변 정리가 필요해 보여요.. 테이블에 묵은 먼지는 그렇다 쳐도 소스가 묻어 있고 주변에 쓰레기 때문에 음식 먹는데 불쾌하네여..
62,4.4,2022.08.17.,한국 최고의 동물 친화 동물원 👍
63,5.0,2022.07.02.,재밌어요 바이킹 타고나면 다리가 후들거리고 눈물이 핑 돌아요
64,2.9,2022.06.20.,"대전동물원(대전오월드)와 비교를 해보면 
대전동물원은 동물들이 칸칸이 다닥다닥 붙어있어 관람객이 관람하기 편하고요
(관람객은 편한데 동물들의 입장에선 어떠할지 모르겠습니다)
전주동물원은 동물의 생태를 고려하여 설계가 되어있어요. 그러다보니 상대적으로 관람객이 관람을 하려면 좀더 걸어야하는 구조로 되어있습니다.

대전동물원은 관람객들이 편한구조이고 전주동물원은 동물 생태적, 환경 친화적인 느낌을 받았습니다.

별점을 4개주고 싶은데 7월31일까지 생태동물원 조성공사로 인해 하마, 타조, 캥거루 등은 관람이 제한되더라고요 그래서 하나 뺐습니다."
65,3.8,2022.06.19.,"가성비는 굿 
하지만 전체적으로 낙후됐고, 우리도 좁은 느낌. 맹수들이 더위 먹은 것 같아 보여 안쓰러웠음."
66,5.0,2022.05.30.,대기열이 거의 없어서 바로 탈 수 있음. 롯데월드 가면 사람 너무 많아서 바이킹 탈려면 2시간씩 기다려야함
67,3.1,2022.05.29.,"가끔 몇몇 동물들을 볼 수 없어서 아쉬웠어요 ㅠ 공사중인 곳이 많았는데, 다음에 더 알차게 구경하러 오게 되면 좋을 것 같네용 산책하면서 가볍게 동물들 구경하기 좋아요"
68,4.3,2022.05.10.,어수선…
69,3.0,2022.04.16.,
70,1.8,2022.04.16.,얼룩말 맛집입니다
71,4.0,2022.04.09.,"놀이공원 직원들 교육 개판..
큰소리치고 놀이공원이 지꺼인줄 알았네"
72,4.7,2022.03.06.,여기좋아요
73,3.9,2022.03.01.,
74,2.8,2022.02.07.,
75,4.3,2021.12.24.,코로나 확산 종료까지 휴장이래요
76,3.6,2021.12.12.,동물원 중 괜찮네요
77,4.3,2021.10.26.,깔끔해져서 좋아요 그런데 동물들이 하나같이 다 일정한 구간을 반복적으로 빙빙 돌아요... 호랑이도 그렇고요 재규어들도요 다 생각은 안나지만 꽤나 많은 동물들이 그런 행동을 보이더라구요..
78,4.3,2021.09.25.,천천히 동물원 리모델링하니 깔끔하네요
79,4.2,2021.05.22.,대전에서 좀 거리가있지만 애들데리고놀기좋아요
80,2.8,2021.05.15.,"동물들이 다른곳보다 활발한 편이네요
근데 시설이 너무 노후되었습니다
청결도 좀.."
81,2.8,2021.04.25.,"최고의 동물원 입니다~
개인적으론 에버랜드보다 좋습니다^^
동물들 종류도 많고 가까이서 볼수있어서 좋아요!"
82,4.4,2021.03.14.,시설관리 쓰레기   최악
83,4.6,2021.03.11.,볼거리 많고 재미있었어요
84,1.0,2021.02.08.,"영업중이 아니잖아
힘들게 왔구만"
85,3.8,2020.09.11.,동물의 생태에 맞게 방을 바꾸는 게 보기 좋네요
86,4.6,2020.08.03.,굿굿굿
87,4.4,2020.07.03.,
88,4.5,2020.06.02.,"입장료1.3주차비1.0
츄러스 핫도그 패스"
89,3.8,2020.05.02.,"벚꽃을 보러 갔던 날 발견했던 코끼리는 한 자리에서 계속해서 서성이고 있었다. 좁은 곳에 갇혀 살아 그랬을까. 모르긴 몰라도 정상은 아니었다. 한참을 구경하고 다시 돌아왔을 때도 코끼리는 그 자리에서 계속 거대하게 진동하고 있었다. 2년쯤 지나 전주동물원의 코돌이가 폐사했다는 뉴스를 봤다. 사진 속 코끼리는 삐쩍 말라 동물의 제왕이라고는 믿을 수 없을 만큼 앙상해져 있었다. 네 이름이 코돌이었구나. 사인은 앞발염증과 발바닥 패드 손상. 육중한 몸을 지탱해야 하는 코끼리를 콘크리트 바닥에서 지내게 한 탓이었다. 동물원 측에서 흙바닥으로 바꾸는 공사를 한 것은 염증이 생긴 지 6년이 지난 뒤였다. 그렇게 코돌이는 서서히 메말라갔다. 코끼리 평균 수명 40-50세, 코돌이 나이 29세였다. 전주동물원은 홀로 남은 코순이의 군집생활을 위해 다른 코끼리의 입양을 고려한다고 한다. 동물원이 걱정하는 것은 코끼리의 안락함일까 관람객 앞에 세워 놓을 코끼리의 존재 여부일까. 제자리에서 서성거리던 코돌이의 앙상해진 모습이 2년 전 그냥 지나쳐갔던 나를 부끄럽게 한다."
90,3.3,2020.04.11.,
91,5.0,2020.02.02.,
92,3.7,2019.10.23.,동물들에게 자유를! 인간도 동물이다! 인간들에게 자유를! ㅠㅠ
93,3.2,2019.08.25.,작지만 알차다
94,4.9,2018.09.25.,
95,4.0,2018.07.18.,경치가 일품
96,3.0,2017.10.04.,20171004
97,4.0,2016.04.03.,다소실망 그래도 쉬기엔 적당한
