,평점,날짜,후기
32,1.0,2024.03.17.,"입장료 2만원, 주차비는 별도로 3천원
입장료에 포함된건 없고 죄다 바가지 요금, 음식 먹다가 쓰레기통에 버린적 처음
천천히 걸어도 한시간 이내에 관람 가능하며 
곳곳이 공사중이고 비료인지 뭔지 거리 전체에 똥냄새 때문에 머리아픔"
33,3.1,2024.03.17.,"입장료 2만원에 비해 너무 작은 규모에 한번 놀라고, 식당에서 1만5천원에 나오는 음식에 또 한번 놀랐다"
34,4.4,2024.03.17.,"입장료 인당 20,000는 그러려니 했습니다. 한시간 정도 돌아다니면 전부 구경 가능합니다. 주차정산비 따로 내야하는건 진짜 너무하네요."
35,2.6,2024.03.17.,"이국적이긴 한데~  거기까지
입장료가 비싸다 협소하다 식당 음식이 맛없다"
36,3.0,2024.03.16.,"대체 여길 이 돈주고 왜 감 ㅋㅋ
한바퀴 도는데 아무리 천천히 걸어도 한시간 미만
식음료 가격은 관광지 눈탱이를 감안하려해도 너무 아픔"
37,5.0,2024.03.15.,"니지모리스튜디오 꼭 와보고 싶었던 곳이었는데
아이 맡기고 남편이랑 둘이 방문하게 되어 정말 좋았습니다!
아이와 함께하면 더 좋을거 같은 분위기네요 ㅎㅎ
남편과 연애를 짧게하고 결혼해서 추억이 하나밖에없는데 이런 좋은곳을 통해 예쁜 추억을 쌓을 수 있어 행복합니다❤️
겨울에 재방문 꼭 할게요 🫶"
38,4.0,2024.03.15.,"동두천에 니지모리 스튜기오 샹긴거 알고 몇년전ㅂ 터 오고 싶었는데 최근에 가까운곳에 이사와서 오늘 방문했어요.
조금더 저녁시간에 왔으면 야경이 너무 예쁘지 않을까 싶었는데 벚꽃필때도 이쁘다고 하네요.
꽃피면 더시 올께요"
39,5.0,2024.03.15.,"동두천 인근에서 느낄 수 있는 일본의 정취!
지금도 아름답지만 봄꽃이 만개하거나 눈으로 덮히는 시기에 꼭 다시 방문해보고 싶네요."
40,5.0,2024.03.14.,일본풍의 스튜디오를 아주 잘 느낄수있었습니다.
41,5.0,2024.03.14.,일본가고 싶었는데 가까운 곳에 똑같은 분위기를 연출한 곳에 오니까 대리 만족 하고 갑니다
42,3.7,2024.03.14.,일본 작은 마을에 온 것 같습니다. 어디선가 요정도 나타날 거 같구요 고양이도 많아서 고양이가 주인인 마을이네요
43,5.0,2024.03.14.,"친구랑 놀러왔는데 마치 일본놀러온것같고 좋아요ㅠㅠ
잘 즐기다 갑니다!!
나중엔 남친이랑 오려구요 ㅎㅎ"
44,5.0,2024.03.14.,"일본 분위기 물씬~!!
잊장료 아깝지 않아요나들이"
45,5.0,2024.03.14.,일본의 느낌을 잘 살린 것 같아요 잘 보고 갑니다!
46,5.0,2024.03.14.,놀러왔는데 볼거 많고 일본식으로 이쁘게 꾸며져있어서 재밌게 구경하구 가영 ~
47,4.0,2024.03.14.,"얼마전 홋카이도 여행 다녀왔는데 여기 와보니 일본보다 더 일본같아 재밌네요.ㅎㅎ
일본에서 사진 찍지 못했던거 여기서 더 많이 찍고 갑니다."
48,5.0,2024.03.14.,일본보다 더 일본스러운 니지모리 스튜디오..동두춘오시면 한번쯤 와보기 좋을 것 같네요-!
49,5.0,2024.03.14.,"상인들도 친절하고 음식도 맛 있어요

2층 음악감상실에 꼭 가보세요"
50,5.0,2024.03.14.,경기도에서 가까운 일본을 느낄 수 있어요 ^^ 테마파크처럼 데이트 하기 재미있는 곳이에요!!
51,5.0,2024.03.13.,"한국에서 비행기 없이 일본으로 갈 수 있는 곳~! 이에요!! 남자친구가 데이트로 데리고 와줬는데 일본 여행한 기분 느끼고 가요~! 나들이로도 좋고 포토존도 많아서 사진 찍기 너무 좋아요 ㅎㅎ 

고양이신도 있는데 너무 귀엽고 일본 같이 세심하게 꾸며놓아 더욱더 일본스러워서 좋아요 ㅎㅎ 일본 분위기 느끼러 니지모리스튜디오로 오세요~~☺️"
52,5.0,2024.03.13.,일본을 한번도 안가봐서 데이트로 간접체험 하려고 왔는데 너무 직접체험 하는거 같았고 일본을 너무 가고싶어졌어요!!!! 가족들이랑 나들이 와도 좋을거 같아요~
53,5.0,2024.03.13.,"드라마 세트장 같기도 하고 아기자기한 소품도 있고 입장할때부터 기분이 좋아졌습니다:) 
아 ! 요기 고양이들 여기저기서 뿅 나타나는데 진짜 너무 귀엽고 사랑스러워요! 
도장 찍는 미션도 있어서 찾아다니면서 찍는 재미도 있네요! 
다음에 덜 추울때 한번 더와야겠어요🫠"
54,5.0,2024.03.13.,"동생들하고 나들이
날씨도 좋고 풍경도 좋아요~
사진 찍기 딱입니다~"
55,5.0,2024.03.13.,"강아지 동반 가능해요. 반려견도 성인요금 그대로 받아요. 기저귀 차고 입장해야해요. 음료 반입 안돼요. 
주차는 수월해요. 
일본느낌이 많이 나서 좋아요. 
사진찍기도 좋아서 연인들끼리 방문하기 좋을 것 같아요. 
이벤트도 많아서 좋아요."
56,4.0,2024.03.13.,"매주 수요일은 반려동물 동반입장이 가능합니다. 참고하시면 좋을 것 같아요
전반적으로 아주 작은 일본 마을 같아요! 날도 좀 따뜻해졌을 때 와서 잘 즐기다가 갑니다. 아직 공사중인 곳이 있기는 했지만 대부분 완공되어서 괜찮았어요♡ 잘 즐기다가 갑니다."
57,5.0,2024.03.13.,진짜 일본에서 먹었던 라멘보다 맛있게 먹은것같네요 :) 잘먹고갑니다~~
58,2.0,2024.03.13.,"먹거리는 절대 안사먹을거예요.
미타라시 당고는 조청 가래떡 맛, 타코야끼는 오징어가 들어있고 다도세트에 나오는 간식에는 팥 앙금대신 빙수 팥이 나옵니다. 
라멘도 네가지 시켜봤는데 시판용 소스 쓰는 맛임에도 맛이 없어요.  쇼유는 비리고 돈코츠는 사골곰탕면 스프맛이 납니다. 
카페에 얼음없는 빙수는 냉동과일만 잔뜩이라 아무시고 차갑기만해요.

다만, 장소와 인테리어 소품은 진정성이 느껴지는 멋진 곳이어서 사진 촬영 목적으로 방문을 추천합니다."
59,2.0,2024.03.12.,"관람시설/내용도 좀 실망스럽고 입장료는  지나치게 비쌈, 더군다나 주차비는 따로임"
60,5.0,2024.03.12.,"날이 흐리다 밝다 비가오다 우박이오는 날이엇지만
완전 일본에 온 느낌 
너무 좋앗습니다! 스탬프도 찍고 여러 신당들도 보고
좋은추억을 남기게 해주셔서 감사합니다."
61,5.0,2024.03.12.,"완전 한국 속 작은 일본입니다!
재방문 할 의사 있구요,
료칸 너무 가보고싶어요🥹
날씨 좋을 때 또 오려구요 ㅎㅎ
담엔 기모노 입어봐야지~"
62,5.0,2024.03.12.,너무 이뻐요 가까운 일본 찾으신다면 강추!
63,5.0,2024.03.12.,비오는날 왔는데도 분위기 너무 좋고 입구부터 일본에 온 느낌이었어요..🥹 완전 설레고 풍경에 푹 젖어들어갔어요!! 일본 간식들도 많고 장소 여기저기에 디테일하게 꾸며있어서 일본여행 대리만족했어요🫶🏻 다음번에 꼭 또와서 기모노 입고 료칸도 즐겨보고 싶네요..🙏🏻💖
64,5.0,2024.03.12.,일본분위기의 고풍적인 건물들과 일본음식들을 접할스있어서 너무좋았고 좋은경험이 되서 감사합니다 재밌게 놀고갑니당🩷
65,5.0,2024.03.12.,"일본을 한번도 안가봐서 가보고싶어 와보게되었는데 너무 이뻐요.. 진짜 갬성 개쩌는듯 ,,  몇곳은 공사중인데 완공되면 또 올께요 !"
66,5.0,2024.03.12.,일본온거같아요~~ 너무 가보고싶었는데 이렇게나마 대리만족 하네요 ㅎㅎ 다음엔 료칸도 와보려구요
67,4.0,2024.03.12.,"비가살짝 오는날도 나름 운치가 있네요:) 노키즈존이라고 하지만, 둘러보니 초등학생정도 아이들은 데려와도 무방한 정도의 소품들입니다. 입장료를 어른만큼 내기에는 아이들은 즐기기 어려울것같고, 일단 산으로 살짝 올라와서 있다보니 공기도 좋은느낌이고요? 고양이가 맛있고 식사가 귀엽습니당"
68,5.0,2024.03.11.,"나들이 포토존 

아름다운 풍경과 매력적인 문화를 만끽할 수 있었고, 현지 음식은 정말 맛있었습니다. 현지인들의 친절함과 환대도 잊지 못할 것입니다. 전반적으로 환상적인 여행이었고, 다시 가고 싶은 마음이 듭니다!"
69,5.0,2024.03.11.,"일본일본스러운 풍경이 잠시 해외여행 온듯한 느낌이었어요! 아직 건설중인곳도 있었는데 완성 후가
기대돼요! 날이 풀리고 풀이 푸릇푸릇해지면 다시
와보고싶어요! 아 그리고 카메사케 명란비빔우동이랑 오꼬노미야끼 진짜 맛있어요! 추천😆😆"
70,5.0,2024.03.11.,기모노체험도 하고 스탬프 투어이벤트로  한바퀴 돌았어요 lp바도 엄청 잘 되있고 분위기가 좋았어요 일본애 가지 않아도 일본을 느낄 수 있는 곳 !! ㅋㅋㅋ 저렴하게 일본 다녀오세용  음식들도 일본 음식이고 간식들도 노래도 다 일본이예요 !!ㅎㅎ
71,4.0,2024.03.11.,"서울 근교로 연인과 드라이브하기 좋아요~
분위기도 일본 느낌이고 특히!! 
라멘이 엄청 맛있어요!!!
눈 오는 날 오면 분위기가 더 좋을 것 같습니다 ㅎㅎ"
72,5.0,2024.03.11.,즐거운 시간보내고 갑니다
73,5.0,2024.03.11.,"일본은 아직 가보지못한 곳인데
좋았습니다^^"
74,1.0,2024.03.10.,"완전히 사기네.
입장료 이만원이 아니라 주차비도 아깝네요."
75,3.7,2024.03.08.,"봄에도 와보고싶어요 
나들이 벚꽃명소 포토존 노키즈존"
76,5.0,2024.03.08.,야경 맛집이에요!!
77,3.7,2024.03.08.,"3월까지 투어 패키지 판매중이라
각 잡고 와서 즐기기 좋은듯!! 
스탬프 찍는것도 재밌고 
여행 너무 가고 싶었는데 오랜만에 넘나 힐링함"
78,5.0,2024.03.08.,일본 안가봤는데 한국에서 일본을 즐길수 있어서 좋아요!! 데이트 할것 없는 커플들 한번쯤 다녀오기 좋아요!
79,5.0,2024.03.08.,처음 왔는데 너무 예쁘고 잘꾸며져있네용😆🩷 다른 공사도 끝나면 또 방문할게용
80,5.0,2024.03.07.,"작년부터 가봐야지 가봐야지하다가 이제 와보네용 😉진짜 일본보다 더 일본같이 잘 꾸며두신것 같아요! 😳
와서 보는데 와 너무 감성이 크으~~ 여자친구랑 같이 왔는데 여자친구 엄청 만족하구 진짜 너무 좋아용 여기 만드신 사장님 상드리구 싶어용 진짜 재밌게 잘 놀다갑니당!! 번창하셔서 아랫지방쪽에도 하나더 만들어주세용! 또 오겠습니당✌️"
81,5.0,2024.03.07.,진짜 너무 좋은거같아요 분위기도 좋고 일본 온 느낌나서 연인들끼리 한번쯤 오기 완벽한 장소같아요 징짜 완전 가가가가강추!!!!👍🏻👍🏻💕💕💕💕포토존
82,5.0,2024.03.07.,"니지모리 스튜디오
핫플레이스
방문추천!!!"
83,5.0,2024.03.07.,일본에 가지 않아도 일본에 온 듯한 느낌~! 아기자기하게 잘 꾸며놨네요! 잘 놀다 갑니다 ㅎㅎ
84,4.0,2024.03.07.,나들이 하며 좋은 추억 남기고 갑니다🙂
85,4.0,2024.03.07.,일본느낌으로 잘 꾸며져있음!! 공사중으로 전체를 둘러보진못해서 아쉬움 ㅠㅠ
86,5.0,2024.03.07.,"구석구석 볼 게 많고 사진 포인트가 많아요!
커플끼리 와도 좋고 친구끼리 와도 좋을 것 같아요
도장찍으면 뽑기도 할 수 있어요!"
87,5.0,2024.03.07.,"날이흐려도 일몰끝내주는 니지모리!
멋져요!!"
88,5.0,2024.03.07.,볼거리도 많고 비행기타고 멀리가지않고 일본느낌을 느낄 수 있는게 너무 좋은거같아요!!나들이 포토존
89,5.0,2024.03.07.,일본 느낌이 낭낭하구 감성있고 이쁜곳! 데이트하기 너무 좋은 곳!
90,5.0,2024.03.07.,분위기자체도 너무 예쁘고 여자친구가 엄청 좋아하네요. 고양이를 세마리밖에 못 봐서 아쉬워요. 다음에 또 와야겠습니다!
91,5.0,2024.03.07.,하필 흐린 날에 오게 되어서 걱정했는데 다행히 비가 오지 않아서 좋았어요. 흐린 날인데도 불구하고 사진도 잘 나오고 너무 예뻤어요! 니지모리스튜디오 왔다가 일본에 가고 싶어서 급 여행을 알아보고 있습니다. 😆 수요일에는 강아지 동반도 된다고 하니 다음엔 강아지랑 같이 와야겠어요!
92,5.0,2024.03.07.,고양이도 너무 귀엽고 거리도 예뻐요ㅎㅎ!!
93,5.0,2024.03.06.,처음 와봤는데 야경도 이쁘고 데이트 하기 좋아요~!
94,4.9,2024.03.05.,"우아아아아~~ 여기 진심 가까우면 매일 가고 싶음
니지모리 짱♡♡

사실 입장료가 1인당 2만원이라 살짝 부담스러웠었는데
진심 그 입장료 뽑고도 남게 즐기다가 옴

1. 사진을 어떻게 찍어도 잘나옴
2. 주차장이 넓어서 주차가 매우 용이
3. LP바 같은 공간이 있는데 음악감상하면 휴식가능
4. 4계절 모두 다른느낌으로 이쁠것 같음
5. 마치 일본에 온느낌 물씬
6. 지도에 도장찍어 나가는것도 재미

흡쪽한 나의 니지모리 리뷰 끄으으읕~"
95,5.0,2024.03.05.,"볼곳도많고 기모노체험도 재밌었습니다!!
음식점사장님들도 다들친절하시고 사진찍기에는 진짜최고인것같아요:)
비용은좀있는편이지만 아깝지않은 시간이였어요😀"
96,3.1,2024.03.05.,"이놈의리뷰알바,,"
97,1.0,2024.03.02.,진짜 입구에 세워두는 여자애 교체하던가 하세요 신분증 검사는 정도껏 해야죠 경찰도 아니고 사람 목숨 아까운 줄 모르고 나대던데 적당히 하시죠
98,3.7,2024.03.02.,미성년자 입장금지 써놓지도 않고 들어가려고 하니까 신분증 검사해서 못들어가게함.
99,4.4,2024.03.01.,이뻐요... 저녁이 진짜 이뻐요 공연 못본게 너무 아쉽네요ㅠㅠㅠ 나중에 료칸 이용해보려구요
100,5.0,2024.02.29.,감성적인 일본 마을에 온 느낌!! 안에 있는 카페 말차카스테라도 맛있어용 봄에 오면 더 예쁠것 같아요💖
101,5.0,2024.02.29.,"일본 느낌으로 꾸며져있어서 마치 일본에 여행온 느낌이었어요~
날씨가 조금 더 따듯하면 기모노를 입고 돌아다니면 더 일본에 놀러 온 느낌 가득일 것 같아요😀
니지모리 정령 스탬프를 찾아 찍는 것도 뭔가 더 즐기고 추억을 만드는 시간이었던 것 같습니다ㅎㅎ
또, 매일 저녁 19시 30분에 소원등배 띄우기 행사를 진행하는데 소원도 빌고 좋은 분위기에 가족들과도 연인과도 너무 좋은 추억이 될 것 같아요😆😆
니지모리 스튜디오 안에 일본 음식과 일본 간식을 파는 것도 더 일본 분위기를 느끼기에 좋았습니다ㅎㅎ
그리고 곳곳에 휴식 공간이 있어 걷다가 앉아서 쉬기도 하고 풍경을 둘러보기에도 좋아요☺️
멀리서 오시는 분은 이 곳에 료칸도 있어서 함께 즐기시면 더할나위 없이 좋을 것 같아요~😺
니지모리 스튜디오에 고양이들도 돌아다녀서 고양이들과 인사도 나누었습니다!
오늘 하루 니지모리 스튜디오에서 일본 여행을 온 것처럼 즐기고 힐링하고 갑니다❣️❣️"
102,5.0,2024.02.29.,서울 근교로 드라이브 삼아 와서 구경하기 좋은거 같네요 :) 좀더 추천드리는 것은 점심이나 저녁쯤 와서 식사도 함께 하면 좋은 여행이 될거 같아요. 저희는 점심쯤 도착해서 앞에서 라멘 으로 점심을 먹고 스탬프를 채우기위해 산책을 하고 간식거리를 먹은 다음에 소품샵 구경하면 니지모리를 잘 즐겼다고 느끼실거 같아요 🤭 스탬프 여정 중에는 중간 중간 쉼터도 잘 되어있고 곳곳에 이쁜 소품도 많아서 볼거리가 정말 많았어요! 금방 둘러본다 입장권이 비싸다 볼게 없다는 평이 몇몇 보이던대 저는 그렇지 않은거 같아요! 저는 볼것도 먹을것도 많아서 여유를 가지고 둘러보면 일본을 실껏 느끼고 가기 정말 좋은 여행이였던거 같습니다! 여행을 고민 하고 있다면 강력추천!! 드리고 싶어요 😄😄
103,5.0,2024.02.29.,"나들이 오기 좋은 곳인것 같아요!!! 곳곳에 포토존이 많아서 사진찍고 추억 남기기 너무 좋은 곳이네요!!!
도장 찍으로 돌아다니면서 쭉 둘러다니며 구경하기도 좋아요!! 건물 내부는 공사중인 곳이 많아서 아쉽지만 한번쯤 구경 나오기 좋은 곳 같아요"
104,5.0,2024.02.29.,"처음 와본 니지모리스튜디오! 일본 감성을 정말 잘 표현해놨더라구요!! 먹을거리나 볼거리도 많고, 전 빌리지않았지만 기모노도 대여가 가능해서 기모노까지 입고 구경하면 진짜 현지처럼 느낄수있을것같은 곳이었어요 ㅎㅎ 해졌을때 오면 200퍼센트로 즐길수있을것같은 이 곳! 니지모리스튜디오 한번 방문해보세요!👍"
105,4.0,2024.02.29.,"날씨가 생각보다 추워요!
옷 단단히 입으시고 방문하세요!
산책하기 좋았습니다~"
106,5.0,2024.02.29.,일본에 와있는 듯 한 느낌이에요. 주차공간이 넓어서 주차도 편리해요👍🏻
107,5.0,2024.02.29.,"포천에 일본마을이 있다는 친구의 이야기를 듣고 아침일찍 서둘러서 왔어요.
입구의 상점부터 아기자기한 소품구경에 마을 구경하느라 시간가는줄 모르겠네요.
얼어있는 연못도 운치있어요.
다음에 벚꽃필때 또 오고싶네요!!"
108,5.0,2024.02.29.,니지모리 스튜디오에 처음 와봤습니다. 교토에 가본 적이 있는데 마치 그곳에 온듯 이국적인 느낌이 물씬~ 직원분들도 기모노를 입고 계셔서 더 분위기가 있네요. 걷다보면 만나는 고양이들도 예뻐요. 잠깐 있었는데 벌써 5마리를 만났네요. 벚꽃 필 때 오면 얼마나 예쁠까 기대중입니다.
109,5.0,2024.02.29.,"미니 일본!!!
아기자기 예쁘고 진짜 일본에 온 것만 같아요^^"
110,4.0,2024.02.29.,"입장료가 비싼감이 있으나 사진 찍기 좋고 뒷산 산책로 개방하면 입장료가 아깝지 않을 듯.. 실내인테리어 공사중이고~ 벚꽃 핀 봄에 오면 더 좋을듯해요~~~
#나들이 #포토존"
111,5.0,2024.02.29.,"회사 동기들과 회사 하루째고 왔어요
나는솔로에서 나온거보고 한번 와보고싶었는데
...하루 재밌게 보내다가요~
 ,일본가고싶네요~^^♡♡"
112,5.0,2024.02.29.,"#나들이
#동기들과함께
#떨어진 RC쉽 끌어올려서
3월엔 힘내자
동기들 파이팅👍"
113,3.5,2024.02.29.,친구랑 당일치기로 놀러온 니모리지스튜디오!! 진짜 일본같고 좋아요 ~ 평일이라 사람도 적당하고 넘 좋아요!!! 당일치기로 서울근교여행으로 강추강추!!! 먹거리 볼거리 많아요! 담엔 돈 많이 벌어서 료칸 이용해보려구요 :)
114,3.7,2024.02.28.,가볍게 놀러오기 너무 좋아요 다음에 또 올거같스빈다!
115,4.2,2024.02.28.,일본에 온 것 같아요 !! 옛날 감성도 있어서 부모님이랑 오기도 좋아요
116,5.0,2024.02.28.,조용하고 일본여행온 느낌이고 깨끗해서 좋아요
117,5.0,2024.02.28.,2월 28일  친구구들과  겨울의 끝자락 동두천 니지모리 나들이.경치도 아름답고 마트와 카페 사장님 너무친절하시고좋아요
118,5.0,2024.02.28.,"징~짜 입구부터 일본 같아서 감동 받음 
근데 진~짜 안에 들어오니까 산넨자카 거리 생각 나서 감동 또 받음 
안에 들어가니까 만화에서 본 카미들 있는 거 보고 또 감동 받음 🥺"
119,5.0,2024.02.28.,"나들이하기 좋아요
동두천와서 재밌게 놀았네요
고양이 귀여워요
LP바 예뻐요"
120,3.0,2024.02.28.,나들이 하기에 좋아요
121,5.0,2024.02.28.,전통 일본 느낌의 관광지 느낌이었어요. 사람도 많이 없고 고즈넉한 옛 분위기가 좋았어요. 기회가 된다면 료칸에도 숙박해보고 싶어요
122,5.0,2024.02.28.,"서울에서 1시간 내로 이런 곳을 볼 수있다니 짱쥬아요~~
진짜 비행기 안타고 일본 온 것 같아요>0<
담에 남친이랑 와서 놀아볼려구용~
멀리 가기 싫구 가까운곳에서 새로운 건물 보고싶다는 사람한테 개 추추천이요>3<♡"
123,5.0,2024.02.28.,서울에서 거리도 얼마 안되고 주차장도 넓고 정말 일본에 온거 같은 기분이 드네요^^ 간단하게 구경하기 좋고 먹거리도 있어서 놀기 좋아요^^
124,5.0,2024.02.28.,"여기 처음왔는데. 너무 볼곳도 많고 친구들이랑 연인이 와도 너무 좋은곳이네요~~
담에는 저녁때 오면 분위기가 다른느낌들것 같아요~~"
125,5.0,2024.02.28.,"니지모리
사진 찍기가 너무 좋아요"
126,5.0,2024.02.28.,친정엄마와 딸과 함께 방문했습니다. 일본 교토를 여행하는 것 같아요. 아들하고도 다시 한번 벚꽃피는 날 오고 싶어요.
127,5.0,2024.02.28.,서울에서 가까운 곳에 일본을 느낄 수 있었습니다 2월이라 산에 눈도 쌓여있어서 설경과 함께 일본 분위기를 느낄 수 있엇 정말 좋았어요 아기자기한 맛을 느낄 수 있습니다
128,5.0,2024.02.28.,"눈이 쌓여있어서 그런지 더 일본에 온 것 같은 느낌이들었습니다. LP바도 있고, 사진찍을 수있는 공간이 많았고 여러 상점을 구경할 수있어서 재밌었습니다."
129,5.0,2024.02.28.,"모리아에서 장어덮밥 아주 맛나게 먹었 습니다.
직원분이 넘 친절 하시고
식당도 깨끗 합니다."
130,5.0,2024.02.28.,"엄마 모시고 둘이 데이트 왔어요!
모리야에서 밥먹었고 
직원분들 모두 친절하시고 좋은 경험이었습니다:-) 나들이 하기 좋아오"
131,4.0,2024.02.28.,아기자기 당일치기 데이트코스 산책코스로 좋네요 ㅎ나들이 포토존 노키즈존
132,5.0,2024.02.27.,귀여운고양이들도 있고 일본느낌 물씬나서 기분좋게 다녀가요✨ 다음에 또 오고싶어요🌿
133,5.0,2024.02.27.,나들이 포토존  일본배경으로 구경와서 사진찍기 좋아요.
134,1.7,2024.02.26.,"증말 헐!이다 카카오맵도 점점 알바인듯
이걸 인당 20000에 주차비까지
다들 주차비 계산할때표정이ㅋㅋ
볼만하게나 해놓고 받으면야 기꺼이 지불하지만ㅋ
그냥 인스타 사진한장 건지러 오는곳"
135,5.0,2024.02.26.,니지모리스튜디오 매번 말로만 들었는데 실제로 와보니까 정말 일본 온것같고 좋아요~~ 적극 추천합니다 다음에 기회가 되면 료칸에서 숙박도 해보고 싶어요 !
