,평점,날짜,후기
33,1.4,2023.11.13.,"숲 자체는 잘 꾸며놓아서 매우 좋았음.

그러나 직원들은 하나같이 불친절했음.
특히 11월 12일 매표소 직원 꼴랑 하나 있는거
눈 개슴츠레 떠갖고 일이 하기 싫은건지 졸린건지
다른 손님들도 일하기 싫은갑다 하믄서 갔음

또 다른 직원은 모노레일 키오스크 꺼져 있는데
그거 확인해보라던데
조롱하는거임?

하나같이 젊은 직원들은 진짜 별로였음.
가능하면 직원들 물어볼일 없게 하시고 가세요.

안가기엔 숲 관리가 잘 되어 있고
전체적인 코스가 유모차,휠체어가 와도 될 정도라 급경사가 없이 다 완만함.
그래서 힘든 코스가 없음.
이거 힘들면 평소 운동좀 하셔야함.

암튼 모노레일 안타고 12km, 4시간반 풀코스 걷고 왔네요.
사람이 좀 더 적었으면 더 좋았을듯.

내부 음식도 일단 직원들 마스크 두건 다 쓰고 있어서 위생 굿.
음식 퀄리티도 좋음.
어지간한거 다 직접 만들던데, 가격도 이정도면 합리적.
가격대비 맛도 굿.
비싸다 느껴지면 본인 드시고 싶은데서 드세요.
아, 나오면서 꽈배기 하나 더 사온다는거 까먹었네요."
34,1.0,2023.11.12.,사이트가 작동하지 않아서 온라인으로 티켓을 살 수 없었습니다. 멀리서 왔지만 티켓을 팔지 않았고 공원 직원이 우리를 도와줄 수 없었습니다. 외국인에게 티켓을 판매하려면 여권이 필요하며 여권 사진은 적합하지 않습니다. 역겨워서 다시는 여기에 오지 않을 것이고 외국인에게도 추천하지 않습니다. 그곳에서 당신이 나쁜 대우를받을 것이기 때문입니다.
35,3.0,2023.11.12.,"tickets are not sold without documents, photo ID is not suitable. It is impossible to buy a ticket on the website; the employee tried to help several times, but she was unable to buy tickets either. you need to take id ,  if you want to take a walk in the park . this is absurd"
36,3.4,2023.11.12.,
37,4.3,2023.11.11.,
38,3.8,2023.11.08.,"뷰가 좋지만 돈주고 등산하는 기분임
볼게 많이 없고 그냥 사진에 나온 그대로이고 다양성이 없다는 단점.."
39,2.2,2023.11.05.,"1.직원들이 하나같이 친절하지 못하시군요 -2☆
2.임산부 노약자는 중간에 돌아오는 샛길 없어요 맘의 준비하고가세요 평지아닙니다-1☆"
40,3.4,2023.11.05.,가을 단풍축제에 방문했는데 겨울에도 와보고 싶어집니다! 걸으면 2~2시간 반 정도 소요되는데 데크 설치가 잘 되어있어서 천천히 감상하며 걷기 좋아요예쁜 곳에서 좋은 추억 잘 쌓고 갑니다🍁❤️
41,3.7,2023.11.05.,대기업의 힘
42,4.2,2023.11.05.,
43,4.6,2023.11.04.,가을시즌 예쁘고 좋은데 오르막길 또는 내리막길이라 어림잡아 두 시간 가까이 걸은 거 같음 오르막길은 숨차서 힘들고 내리막길은 무릎 아파용 ㅋ..모노레일을 조금이라도 타는 게 좋을 듯
44,4.1,2023.11.03.,"이야기가 있는 숲 프로그램 추천합니다!
모노레일도 포함되어 있고,
아름답지만 자칫 지루할 수도 있는 공간을 흥미로운 탐험의 장으로 바꿔줬어요.

비가 와서 아쉬웠지만 나름 운치 있게 단풍 구경했어요 ☔️ 🍁"
45,2.6,2023.11.03.,경치가 끝내줍니다
46,4.7,2023.11.03.,모노레일은 안탈것 같아서 예약 안했다가 당일날 가서 2-3구간 타고 내려왔어요. 단풍 떨어지기 전 절정이라 즐겁게 보고왔습니다~
47,5.0,2023.11.03.,경치가 너무 좋아요^^
48,4.4,2023.11.02.,"아기나 아이들 데리고 가기 좋은 곳이에요
시설도 깔끔하고 잘 되어 있고요
조경도 멋져서 계속 감탄하면서 봤어요
계절 바뀔 때마다 오고 싶은 곳이에요"
49,2.4,2023.11.02.,"최악의 예매율과 최악의 주차난을 뚫고 굳이…? 
목 좋은 카페에 1시간 동안 주차 했는데 바글바글한 인간들에 이미 피곤해서 단풍은 눈에 안 들어옴 인스타 핫플은 믿거"
50,1.0,2023.11.02.,
51,4.4,2023.10.31.,눈이호강
52,2.4,2023.10.31.,"1. 한시간정도 여유있게 도착하는게 좋다. 주차가 힘들고 리프트(매표소가는거)줄이 길다. 걸어가면 10분정도
2. 연세가 있으시면 1-2구간 모노레일 타는게 좋다. 아니라면 굳이싶다. 약간의 오르막이지만 천천히 가면됨. 
모노레일은 시간 지나면 못탐
3. 선크림 필수 햇빛 장난 아님
4. 천천히 걸으면 3시간정도
5. 안에 쉼터 화장실 많음 굳이 밖에서 해결할 필요 없음 자판기 많음
6. 혼자는 심심 누군가와 같이가면 좋을듯"
53,4.2,2023.10.28.,
54,3.4,2023.10.27.,"테마가 있는 산책길. 휴식할 수 있는 공간과 의자, 화장실이 수시로 있어 좋음. 예약이 힘든게 아주 큰 단점."
55,4.0,2023.10.27.,단풍철전에 다녀오긴했는데 너무좋았어요.구경할것도 많고 식물종류도 굉장히 많아서 산책하며 지루할틈도 없이 다녔어요. 담에 또가고싶네요.
56,5.0,2023.10.27.,
57,4.1,2023.10.25.,예약시스템이 참 그지같지만 가니까 좋긴 좋아요ㅋㅋ
58,4.5,2023.10.25.,예약시스템이 별로인것 빼고 완벽
59,3.4,2023.10.25.,"다 좋은데 표 되팔이 좀 하지마라
한두푼 벌어보려는 되팔이 거지들때문에 예매하기가 더 힘들어져서 짜증 ㅋ"
60,3.9,2023.10.23.,단풍철 예약은 빡세지만 가족끼리 가기엔 참 좋다
61,5.0,2023.10.22.,
62,3.8,2023.10.22.,사람 없는 시기에 오고 싶음
63,3.8,2023.10.21.,
64,3.0,2023.10.20.,"다 좋은데 버스 배차간격이 너무 쒯임 광주 공무원들은 뭐하나 싶네 에버랜드처럼 특성 살려서 곤지암으로 벌어먹고 살 생각을해야지 깝깝하다 버스배차간격 50분인가 하는데.. 택시도 별로 없고.. 
차없이 오시는분들 031 761 1000 으로 전화해서 부르시면 콜택시 만천원정도 나옵니다 역에서부터 매표소까지 ㄱㄱ하세영"
65,4.7,2023.10.19.,"https://mjmhpark.tistory.com/m/852


화담숲에 가시면 스탬프투어도 꼭 해 보시기 바랍니다.^^"
66,3.8,2023.10.14.,
67,4.6,2023.10.13.,
68,4.6,2023.10.12.,
69,5.0,2023.10.09.,아주 멋진곳
70,5.0,2023.10.09.,
71,4.2,2023.10.09.,테마따라 걷기좋음
72,4.2,2023.10.04.,꽃들이 아기자기하고 관리가 잘 돼 있다네요
73,4.0,2023.09.25.,오후에 산책하기 너무 좋았어요
74,3.6,2023.09.21.,"잘 꾸며놓았고 관리도 잘되고 있지만, 세번 방문하고 느낀건 인위적인 모양내기 가지치기나 조경보다 자연스러움이 질리지않고 좋다는..."
75,5.0,2023.09.21.,
76,3.8,2023.09.21.,여기 가족들이랑 오기 좋은거 같아요~~
77,1.0,2023.09.20.,"예매하고 싶어 계속 기다리고 있는데 결국….
어이없네…."
78,4.4,2023.09.20.,"예약하는 게 사실상 불가능
끝까지 대기하고서 들어가도 
마지막에서 튕겨나가게 되어 있음

암표상이 돌리는 로봇들인가
정상적인 접속 수가 저렇게 많을 수는 없다."
79,4.7,2023.09.09.,천천히 걷고 중간중간 쉬면서 3시간 걸림. 9월의 화담숲은 대부분의 꽃들이 져있는 상태라서 아쉬웠음. 10월 단풍이 들면 다시 가야겠음.
80,3.2,2023.09.02.,"전체 다 보려면 3시간 반 정도, 오르막길 → 내리막길로 꼬불꼬불 8km 가량 걸어야 함."
81,3.2,2023.09.02.,
82,3.4,2023.09.02.,
83,4.2,2023.08.29.,"벚꽃명소 모노레일 걷기좋은 산책로 단풍명소 
다 둘러보고 해물파전 꼭먹어 두번먹엉"
84,4.5,2023.08.19.,
85,4.7,2023.08.10.,가을이 진짜 예쁘긴 한거 같아요 그만큼 사람도 많지만 ㅎㅎ
86,3.5,2023.08.06.,"가족끼리 가기 좋아요!
더운 거 빼면 여름 풍경도 예뻐요."
87,4.7,2023.08.04.,
88,4.8,2023.08.04.,단풍시즌에 예뻐요 근데 예약하기 어렵고 교통이 불편해요
89,3.9,2023.07.11.,암표정원
90,3.7,2023.07.09.,
91,4.1,2023.07.08.,좋은곳입니다. 봄가을 추천드려요.
92,4.1,2023.07.04.,
93,4.2,2023.07.02.,이좋은곳을 근처살면서  왜 이제야 왔는지 재방문예정  마음이 편안해진다
94,4.7,2023.07.01.,
95,4.0,2023.07.01.,"오히려 화담숲에서 라그로타 까지 작은개울따라 내려오는 길이 좋았고, 라그로타에서의 시간이 행복했다."
96,5.0,2023.06.21.,
97,3.0,2023.06.20.,여름 수국축제때 갔어요 딱 오늘 모노레일 운영안해서 설렁설렁 걸어갔는데 사진찍고 그러니 2시간반정도 걸린것같아요 수국은 제주도만큼의 풍성한 수국은 아니고 산수국으로 조금한 수국이지만 자연스럽고 조화롭게 있어요~
98,5.0,2023.06.09.,
99,5.0,2023.06.08.,
100,4.9,2023.06.08.,입장료가 쎈편이었는데 막상 들어가보니 그럴만 하더라구요. 넓고 잘꾸며 놓아서.. 모노레일 안타고 서서히 걷다가 사진 적당히 찍고 내려오니 두시간반정도 걸리네요. 걷기 좋아하는 분들 추천합니다. 경사있고 그런 험한길이 아니라 잘 다듬어진 완만한 길이라 힘들지 않아요.
101,4.3,2023.06.05.,잘 꾸며놓은 정원
102,4.5,2023.06.03.,"지금 수국축제를 하고 있어 여름꽃보기가 좋다.
입장료가 비싼만큼 조성을 잘해놓은 편
모노레일은 개인적으로 1정류장에서 타고
2정류장 내려서 내리막길 걷는게 베스트
대신 수국을 보고싶으면,
걷다가 2정류장에서 표끊고 가는것도 추천한다.
걸어서 한바퀴 돌려면 넉넉히 2시간 반정도 잡자
(생각보다 엄청 넓다)"
103,1.0,2023.06.01.,"입장시간부터 모노레일 탑승시간, 입장권+모노레일 탑승권 별도 등 정확히 알고 가야하는 곳,, 정확히 알지 못하면 쌈짓돈 날라갑니다."
104,4.6,2023.05.31.,계절마다 오고 싶은 곳입니다. 정말 잘 가꾸어져 있어요
105,2.8,2023.05.27.,역시 LG는 마케팅빼고 다 잘한다
106,4.5,2023.05.26.,
107,3.8,2023.05.23.,"연인들 엄청나요~^^
수목원 많이 다니시는 분들은 별감흥 없어요 ㅡㅜ"
108,4.7,2023.05.23.,
109,3.5,2023.05.22.,"언제나 가도 사진 맛집
정말 관리기 잘되고 있는 곳"
110,4.3,2023.05.21.,꽃이 예상보단 많이 없어서 슬펐지만... 그래도 만족스러웠어요! 테마도 다양하고 깨끗하게 관리도 넘 잘 되어 있고... 두 시간 걷는 코스로 보고 다녔는데 걷는 내내 즐거웠어요. 계절마다 다른 풍경일 듯 해서 다시 또 방문하고 싶네요.
111,4.6,2023.05.18.,
112,3.8,2023.05.18.,
113,5.0,2023.05.18.,
114,4.5,2023.05.17.,
115,4.3,2023.05.13.,
116,5.0,2023.05.12.,걷기좋은
117,4.4,2023.05.12.,
118,3.9,2023.05.10.,"봄 수선화 축제기간에 다녀왔는데 꽃과 나무들이 잘 가꿔져 있어서 보기 좋았습니다

주의할 점은 관람로에 지름길은 없다고 생각하시고 오래 걷기 힘드신 분들은 모노레일을 꼭 예매하시는게 좋을듯 합니다"
119,4.2,2023.05.09.,
120,5.0,2023.05.07.,
121,5.0,2023.05.07.,"힐링하고 싶거나 , 계절마다 오고 싶은 곳"
122,3.7,2023.05.07.,진짜 꼭 한번은 가보세요 계절별로 다르다고하니 다른계절에 또 가보고싶네요 돈이안아깝습니다
123,3.2,2023.05.06.,관리 잘되어있고 너무 좋다
124,4.0,2023.05.06.,
125,2.3,2023.05.06.,
126,4.8,2023.05.05.,"매년가는곳 가을이 유명한데
2번다 3번씩 가봤는데 
녹음🌿이 좋은 봄🪻이 더 좋아요 저는⭐️⭐️⭐️⭐️⭐️"
127,4.2,2023.05.05.,
128,4.2,2023.05.04.,벚꽃이 다 진 늦봄 수선화 가득할때 방문했어요 벚꽃이 져도 이뻐요😍가을에 또 방문할거에요
129,3.5,2023.05.03.,
130,3.8,2023.05.03.,스탭 피셜 가을이 제일 예쁘다고 합니당! 어머니께서 너무 좋아하신 나머지 ‘너는 집에 가라 난 여기 살겠다’고 하신 곳… 가을에 재방문 의사 있습니다…ㅎㅎ
131,3.5,2023.05.01.,관리 잘된 산 느낌이고 부모님 모시고 가면 됨
132,3.0,2023.04.30.,
133,3.1,2023.04.21.,
134,3.9,2023.04.09.,날씨좋으니까 걷기 너무 좋았어요
135,2.8,2023.04.06.,걍 뭐..
136,3.9,2023.04.06.,우리나라에서 제일 좋은 수목원인듯
137,3.3,2023.04.03.,
138,1.0,2023.04.01.,예약하고 가야된다네요 헛 걸음 하지마세요
139,4.7,2023.03.31.,
140,5.0,2023.03.30.,
141,4.0,2023.02.06.,
142,1.7,2023.02.04.,
143,5.0,2023.01.14.,
144,2.7,2022.12.27.,
145,3.3,2022.12.19.,
146,2.4,2022.12.15.,단풍이 멋지네요
147,4.2,2022.12.13.,아주 훌륭해요~~ 21.10.3. 방문.
148,3.6,2022.11.27.,
149,4.8,2022.11.26.,"관리가 아주 잘되어 있어요! 
주차안내도 잘해주시고 주차장이 좀 멀어서 리프트 타고 올라갔는데 그것도 좋았어요ㅎㅎ
산책로가 완만하게 잘되어 있어서 좋네요~
모노레일은 타는 사람이 워낙 많아서 대기시간있긴한데 한바퀴 걸어서 다녀오니 시간 딱 맞았네요ㅎㅎ
무엇보다 단풍이 많아서 좋았습니다~"
150,3.5,2022.11.23.,"지그제그 등산로, 길이 좁아 성수기에는 혼잡해서 비추, 
모노레일 티켓팅시 승차권 분실주의, 모바일아님,  음성 안내도 없음, 주의요망, 작년에도 이런글 올라왔는데 개선 안됨"
151,3.7,2022.11.20.,단풍도 멋있고 다른 식물들이 관리가 잘되어있었다. 생각보다 규모가 커서 2~3시간 걸리니 운동화를 꼭 신어야한다. 22년 10월 31일자 사진이다. 며칠 더 후에 갔다면 더 운치있었을거 같다.
152,5.0,2022.11.19.,사진 스팟이 정말 많아요 구두신고 오시면 힘들어요 리조트에서 화담숲 전용 주차장으로 가는표지판이 적어서 찾아가기 어려웠어요
153,3.7,2022.11.15.,"도대체 여길 왜가는지 모르겠네 
화담숲이 아니라 화담정원이네

스타벅스 커피한잔 사서 동네 뒷산 가시는게 이득입니다

사람만 많고 볼거 없어요"
154,3.5,2022.11.13.,
155,5.0,2022.11.09.,부모님 모시고 가기 좋아요
156,4.4,2022.11.08.,"관리가 잘된 이쁜숲입니다!! 
표구하기가 어렵지만
전날 취소하는 암표상들의 표를 열심히 줍줍하면 
2장정도는 어렵지 않게 구할 수 있습니다

사람들이 너무많아 사진 찍기가 슆지 않으니
눈에 담으며 2시간정도 걸어걸어 보세요"
157,5.0,2022.11.08.,붉은색으로 물들인 단풍구경 가기 좋은곳.
158,5.0,2022.11.06.,
159,3.0,2022.11.05.,"입장티켓관리안합니까? 당근마켓에서 1인당 10장씩 사재기해서 15000원에서 20000원까지 암표판매가 극성인데

이게말이되는건지"
160,3.2,2022.11.03.,단풍 명소인데는 이유가 있다.
161,4.5,2022.11.01.,해마다 찾는 멋진 화담숲
162,3.6,2022.11.01.,너무 이뻐요.
163,5.0,2022.10.30.,걷기좋은
164,3.2,2022.10.28.,24개월 부터 입장료를 받다니...보통 36개월까지 무료아닌가요??
165,5.0,2022.10.27.,"가족들과 함께 가을의 정취를 느끼며 걷기 좋은 장소 인것 같아요.  단풍이 너무 아름다웠습니다.
-2022 10 25🍁🍂-"
166,4.5,2022.10.23.,
167,4.3,2022.10.23.,"아직 단풍이 절정은 아니지만 한번쯤 방문할만 합니다.
주말에 모노레일은 정원이 금방 차서 못탄다고 생각하시고 전체 걸어서 보신다고 생각하고 가셔야 합니다. 다 돌아보고 마지막에 주막 파전은 정말 꿀맛이 었어요.
2022.10.21."
168,4.4,2022.10.16.,
169,3.2,2022.10.15.,"입장전에 식사를 하고, 인터넷으로 미리 예매하고 가는걸 추천"
170,4.5,2022.10.14.,
171,4.3,2022.10.09.,"가볼만 합니다... 
입장료 대비 시설 관리도 잘 하는것 같네요..
콜센터 직원분의 응대와 
스탬프 찍는곳이 쫌 찾기 힘들었을 뿐...."
172,2.6,2022.10.09.,"입장할 때 직원들이 너무너무너무너무 불친절함. 화담숲 안내 팜플릿에 스탬프 찍으면 되는데, 그것도 모르고 안에 들어가서 받으라고 하질 않나, 들어가서 물어보니 짜려보면서 입장 처리하느라 바쁘다고 성질을 내질 않나..."
173,3.0,2022.10.03.,"너무 비싸고, 직원들이 불친절해서 좀 그렇네요.

그리고 인터넷 예매 결제하는데 뭘 계속 그렇게 설치 하라고 하나요?
지금 시절이 어느때인데 이거 설치해라 저거 설치해라. 
너저분 그 자체..."
174,3.3,2022.10.02.,"최고의 단풍을 구경하러가는곳
갈때 구두신고가는 흑우 없지?"
175,1.9,2022.10.02.,숲이 아니고 등산로 입니다
176,1.0,2022.09.08.,"일하시는 직원분들 너무 불친절 하시네요.

특히 매표소 직원분들, 왜 그렇게 무례하신지…

진상 손님들에게 시달리다보니 결국엔 본인들이 진상이 되신건가요?

씁쓸 하네요ㅠ…"
177,3.1,2022.08.28.,
178,4.4,2022.08.21.,걷기좋은
179,5.0,2022.08.06.,너무 아름다운 곳!걷기좋은 곳
180,3.0,2022.07.03.,"(보통★★)
자연을 좋아한다면 방문해보세요.
산책로도 잘되어 있고 여러 식물을 볼 수 있어 좋았어요.
힘들거나 이러지 않아 남녀노소 모두 좋아할 곳 이에요!
https://dnzizi.tistory.com/m/108"
181,3.1,2022.06.18.,"아기자기하게 곳곳에 볼거리가 많고 길을 잘만들어 놓았습니다. 관람료가 아깝지 않네요. 다소 경사가 있어서 휠체어 남성보호자가 아니면 힘들고 1이나 2코스정도 모노레일 탑승도 추천드립니다.
몸 건강한분들은 모노레일 타지마세요."
182,3.5,2022.06.01.,"아기자기하게 볼게 많고
전반적인 관리상태도 훌륭함
모노레일도 잘 되어 있음
다만 3구간은 그늘이 별로 없음"
183,4.0,2022.05.29.,
184,4.5,2022.05.27.,
185,4.8,2022.05.23.,모든 곳이 포토스팟. 힐링스팟. 모노레일을 먼저 미리 예약하는걸 추천해요^^~ 가족들이랑 산책하기 너무 좋은 식물원~!
186,2.6,2022.05.13.,써비스 부족
187,3.9,2022.05.11.,"가족과 같이 가면 좋을듯
가을에는 꼭 가보고 싶네요."
188,4.7,2022.05.08.,
189,4.3,2022.04.23.,"4월 22일 기준 철쭉이 아직 전체적으로 다 안펴있어서 다 개화되면 장관일듯요!!
모노레일 안타는거 추천해요ㅠ역주행할수가 없어서 그냥 걸어서 한바퀴도는게 나아요"
190,4.4,2022.04.17.,숲이라기보단 작은 산이라고 생각하시면 됩니다! 각오하고 데이트갔는데 좋았어요 ㅎㅎ
191,3.2,2022.04.15.,사람 너무 많고 사진찍는 사람들로 인산인해 자연감상하기 힘듬 모노레일 안타고 돌아다니기엔 힘든데 모노레인 매진으로 타기 어려움 입장료 아깝
192,3.6,2022.03.06.,
193,3.0,2022.01.27.,가을에 좀 늦게 가서 아쉬움...
194,5.0,2021.12.30.,
195,4.1,2021.12.15.,모노레일 티켓이 한박자 늦게 나오니 주의! 티켓인줄 알았는데 영수증이어서 다시 내려갔다옴.. 엌
196,3.2,2021.12.07.,
197,4.8,2021.12.02.,
198,4.0,2021.11.28.,"SNS의 농락,너튜브의 계략,블로그의 갬성에 당신은 당한겁니다.

우리집은 유모차가 필요하다 하신분들 조용히 다른데 가세요..

이혼 납니다..아니 별거 정도 됩니다..

11월 28일 일요일 늦가을 낙옆이 없는 어느날...
여러분 화담숲은 그냥 아주 잘 가꿔진 비싼 등산로 입니다.
시기적으로 아무것도 없는 시기에 간것 같습니다..
참고로 저는 분재원만 볼만에 합디다..
성인 10,000원에 3시간짜리 등산로 가시는거라고 보시면 됩니다.
주차장은 입구 바로 옆에 있는 P1,P2 만 가능 짱구돌린다고
화담숲에 가까이 있는 P5,P6,P7 주차장 올라가셔도 이용못합니다
리조트이용객 전용입니다.
 
도보 15분 800미터라고 하는데..이때까지만 해도 좋았습니다..
셔틀 20분에 한대 30명? 인가 인원 컷 있어서 대기인원많으면
40분 기다려야 하는 경우 생기고 그냥 걸어가는게 빠르겠다 해서
올라가는게 오늘의 실수 였습니다...그냥 처음부터 등산입니다.
화담숲은 곤지암리조트에 있는거다 보니 전반적으로 경사도가 있습니다.
주자창부터 계속 올라간다고 보시면 됩니다..셔틀이 타이밍이 맞으면 좋겠지만
그렇지 못하면 난 오늘 저녁에 잠 잘 오겠다 생각하세요..운동화 신고 가시고요..
자..겨우 올라가서 헉헉 거리고 있으면 매표소가 나옵니다...매표소는 패스~
인터넷예매라서 QR코드로 찍고 입장합니다..그리고 음식물 반입이랑 돗자리 삼각대 안됩니다..이건
호불호인데 개인적으로 잘한것 같아요....워낙 유별난 사람들이 많으니..공공장소에서
타인에 피해를 줄수 있는 행동.자체를 .전 혐오합니다....
모노레일이 보일텐데요 이것도 코스랑 시간 잘 맞춰서 타야하는데
여간 어려운게 아닙니다.. 매진은 당연하고 시간 있는건 너무 텀이 길고..그래서
도보로 속성으로 한바퀴 도니까 한시간 걸립니다..대충 도는데만..한시간
그리고 나서 모노레일 순환코스 탔습니다....진짜 완만한 경사로에 테크길로 잘 해놨는데..
이게 무시못하는게 상당히 길어요,,.완만하게 만들다보니 꼬불꼬불 탐방로를 조성해놨는데..
상당히 코스도 길고 은근히 힘듭니다...어르신들은 모노레일 추천드리는데 이건뭐
어르신들이 키오스크 사용이나 하실줄 알겠나요..안내원도 없고....
젊은 커플은 그냥 사방사방 걸으면서 즐기기엔 좋겠는데..
가족단위나 연령 있으신분들은 제가 볼땐 정말 비추입니다..단풍철때는 다르겠네요..
다 돌고 마지막에  오면 주막이 있는데 너무 배고파서 파전과 어묵을 먹고가게 만드는 센스....
오늘 하루 우리 4가족 돈 10만원 우습게 쓰고 힘들게 등산하고 온 좋은~ 추억입니다~"
199,3.7,2021.11.24.,끝물에 가서 단풍은 별로 못봄.. 리프트 밑 주차장 가도 되는데 왜 제일 먼 주차장으로 안내하는지 의문? 예약제인데 왜 인원수 제한하는 예약제인지도 의문? 마지막 시간 예약하고 오전에 가도 입장가능할듯 혹시 몰라 일찍 갔는데 입장함 이럴거면 왜 제한을 두는지...
200,3.3,2021.11.15.,"레알 올라가는 길 빡쎔.. 
블로그 후기 보니까 힐 신고 가능이라던데
절대 불가능 ,, 
어르신들은 모노레일 필수 ㅜㅜ"
201,4.6,2021.11.14.,데이트 코스로 딱입니다!!
202,4.6,2021.11.09.,"막바지 단풍을 보고 왔습니다
비오는 평일이라 사람 많이 없을줄 알았는데
너무 너무 많은 사람에 놀랐어요..
예매권이 모노레일 포함인줄 알았는데
입장료가 만원이고 모노레일은 현장에서 따로 구매해야하는거더라구요 매진으로 못탔지만
산책로가 잘되어 있어서 가을을 잘 보고 왔습니다"
203,3.6,2021.11.08.,가보고 싶은데 예약제임;;; 몇주전부터 예약해야 갈 수 있네요...평생 못 갈듯. 참고하세요 홈페이지에서 예약가능
204,3.3,2021.11.05.,"모노레일은 타기 힘듬
그리고 입장권 구매하지않고 담 넘어서 들어온 커플이 매우 인상적"
205,5.0,2021.11.04.,산 전체가 잘 가꾸어진 정원입니다.
206,3.9,2021.11.04.,
207,4.4,2021.11.02.,가을엔 화담숲~~ 너무좋아요
208,4.8,2021.11.02.,
209,3.7,2021.11.02.,"대기업 회장님이 아끼시고 가꾸시면서, 많은 사람들이
꽃같은 담소를 나눠 보았으면 하는 바램으로
숲을 조성하셨다고 하는데, 인위적으로 만들어져
잘 가꾸어진 반면에 자연 그대로의 맛은 덜 느낄수밖에 없는 장소 인것 같습니다. 그러나 계절에서 느낄수 있는
감성은 충분한 조건을 갖췄다고 생각 합니다."
210,3.1,2021.10.27.,모노레일 못타면 빡셈
211,4.2,2021.10.24.,2021.10.24. 단풍이 만개는 아니지만 잘꾸며놓은곳
212,4.1,2021.10.19.,입장료를 받긴 하지만 그만큼 관리가 잘 되어 있고 걷기 편해요! 심지어 화장실도 다 깨끗해요! 모노레일 매진만 아니었으면 완벽했습니다 ㅎㅎ
