,평점,날짜,후기
60,2.4,2023.10.11.,시설도 너무 후지고 사람들이 줄서있지않도록 일반 예약제를하던가 지치고… 잘 알아먹기도힘든 표지판에… 흡연실은 너무 멀어서 거의 산악거리수준이고. 지나가는 외국인도 학을떼고있고 먹을거리파는곳은 엄청 불친절하고 안파는 메뉴도있고… 한삼한곳
61,4.0,2023.10.10.,제가 간날은 유독 사람이 많았지만 ㅠ 가격대비 좋아요 평일에 가보고 싶네요
62,5.0,2023.10.04.,
63,5.0,2023.10.03.,
64,4.4,2023.09.30.,올때마다 즐겁고 재미있게 잘 놀다가 갑니다ㅋ 차 밀리는게 싫으신 분들은 아예 끝까지 구경하시고 나가시면 그나마 덜 밀리네요^^
65,5.0,2023.09.30.,
66,4.6,2023.09.28.,
67,5.0,2023.09.27.,
68,3.7,2023.09.27.,
69,4.8,2023.09.27.,진짜 재밌고 환상적인 곳..
70,5.0,2023.09.22.,"크기고 작은데 놀이기구가 많고, 가까이 있어서 겁나 존잼. 다른 놀이공원 놀이기구에 비해
새로운 놀이기구가 많음."
71,4.4,2023.09.13.,좋아요 !
72,5.0,2023.09.12.,
73,3.6,2023.09.08.,야간조명 괜찮음. 에버랜드보다 규모가 작아 돌아다니기 덜 부담스러움.
74,4.8,2023.09.04.,
75,3.8,2023.08.29.,
76,4.1,2023.08.25.,
77,5.0,2023.08.18.,
78,3.7,2023.08.11.,"애들이 좋아해서 가는곳 
저학년애들을 별루ᆢ"
79,5.0,2023.08.10.,
80,4.3,2023.08.09.,놀이기구도 재미있고 평일에가면 대기가 많지않아. 좋아요
81,4.5,2023.08.07.,재밌지만 여름 겨울에는 못갈듯
82,3.5,2023.08.06.,"폭염이라 사람이 정말 없네요. 전부 기다리지 않고 탈 수 있어서 좋았어요. 

3시에 있던 물총축제는 아이가 엄청 좋아했어요. 물총 사야되나 망설였는데 대여해줘서 고마웠습니다.


그런데 직원분들도 더위를 먹었는지 좀 이상하네요. 급류타기에는 사람이 와도 쳐다도 안보고 자기들끼리 엄청 크게 떠들면서 이야기만 하고 있고, 

다른데서는 젖은 짐이 있어서 옆에 잠깐 놔도 되냐고 물어봤는데 안된다고 짐은 무조건 다 갖고 타야된다고 하네요. 내가 내려놓는것도 안되는게 이해가 안됐는데 내릴때 보니깐 다음사람은 짐 내려놓고 타네요 ㅋ"
83,4.4,2023.08.04.,놀거리도 많고 사람들도 적당히 있어서 좋았어요!♡
84,5.0,2023.08.03.,눈썰매 포토존 벚꽃명소 아이와놀자
85,5.0,2023.07.29.,재밌어용
86,3.8,2023.07.12.,
87,2.5,2023.07.09.,"수년째 허접한 먹거리.
그냥그래요.
아이 입장에서는 좋을수도 있지만 성인입장에서는 
마음에 드는건 별로 없네요."
88,4.0,2023.07.02.,카카오 발레파킹 미리 예약하면 좋아요
89,5.0,2023.06.25.,
90,4.7,2023.06.23.,"서울랜드 금요일에 갔는데 생각보다 사람 없고
놀이기구 재밌어요!!!!
그리고 특히 급류타기, 블랙홀 재밌어요
급류타기는 터널 바로 지나서 떨어져서 깜짝 놀라요 그리고 물이 많이 튀어요
블랙홀 2000은 떨어질때 갑자기 떨어져서 재밌어요"
91,3.0,2023.06.22.,
92,5.0,2023.06.17.,
93,5.0,2023.06.10.,"굿
근데 입장료 넘 비쌈"
94,3.4,2023.06.07.,
95,5.0,2023.06.07.,좋아요 😀
96,5.0,2023.06.06.,아이와놀자
97,4.1,2023.06.03.,
98,4.1,2023.06.03.,
99,4.3,2023.06.02.,아이와놀자 포토존
100,4.5,2023.06.01.,밤엔 사람 별로 없음
101,4.3,2023.06.01.,하루종일 놀고 야간에 빛공연도 보고 좋았어요!!
102,5.0,2023.06.01.,
103,4.7,2023.06.01.,아이와놀자
104,4.3,2023.05.30.,"예에에에에에ㅔ에에에에엥
재재재재재ㅐ재재밋밋밋다다다ㅏ다다
(예에 재밋다)"
105,2.3,2023.05.29.,
106,3.6,2023.05.27.,"간만에 왔는데 여전히 좋았음.
어릴때 내 추억 가득~~ 💫"
107,2.0,2023.05.26.,
108,4.3,2023.05.24.,
109,4.6,2023.05.21.,good
110,5.0,2023.05.21.,
111,3.8,2023.05.20.,
112,1.0,2023.05.19.,서울랜드 카카오주차장으로 바뀌어서 이제 주차 무료없음 카카오 썩을기업
113,4.6,2023.05.19.,
114,4.5,2023.05.14.,
115,5.0,2023.05.13.,놀이공원이라 잘 놀았엉요
116,5.0,2023.05.10.,
117,5.0,2023.05.09.,
118,3.7,2023.05.08.,아이랑 놀이기구 타기에는 너무 좋고 볼거리도 많은데 먹거리가 너어어어무 별로 였다.. 제일 맛있는게 롯데리아..
119,4.6,2023.05.07.,
120,1.8,2023.05.06.,꿀잼이고 놀이기구 너무 재밌고 스릴 있음 ㅎ
121,5.0,2023.05.05.,어릴때 추억이 담긴 서울랜드
122,4.5,2023.05.05.,좋네요
123,3.0,2023.05.05.,
124,5.0,2023.05.04.,
125,5.0,2023.05.04.,미친듯이 줄슨 기억만...
126,5.0,2023.05.04.,
127,4.0,2023.05.04.,아주 좋다구! 페스티벌 참가하러 와서 서울랜드 시설도 전부 이용할 수 있어!
128,5.0,2023.05.03.,
129,3.7,2023.05.03.,
130,2.8,2023.05.03.,"흡연자도 배려한 곳. 흡연구역이 4곳이네요.

1. 월드컵(큰공룡이 있는 곳)우측
×. 동문쪽 바른치킨(구.롯데리아)아래는 없어짐
2. 후문주차장 가는길 우측(삼천리극장앞)
×. 세계광장 롯데리아 뒷편은 없어짐
3. 장터 미스터초밥(푸드트럭) 뒷편
4. 모험의 나라 바이킹 화장실 지나서"
131,4.8,2023.05.03.,
132,4.5,2023.05.03.,
133,4.6,2023.05.03.,
134,5.0,2023.05.03.,
135,3.3,2023.04.24.,
136,3.8,2023.04.21.,"에버랜드에 비해 규모도 훨씬 작고 볼거리도 적지만 미취학~초등생 자녀에게는 충분히 즐거움을 줄 수 있는 곳입니다. 카드 할인 받으면 가성비도 나쁘지 않고 공원 내 식당이나 간식거리도 상대적으로 저렴합니다.

다만 어린이와 학생들이 너무 많아 성인들끼리 가는 것은 다소 추천하지 않습니다. 패키지인지는 모르겠으나 중국 및 동남아 관광객도 제법 많습니다."
137,4.9,2023.04.08.,
138,4.1,2023.04.01.,"23년 3월 마지막주 토요일 오후에 방문.
일요일이었는데 코스프레 한 사람들이 많길래 무슨일 인가 했음.. 사전 공지나 입장안내 같은건 당연히 없었고 코스프레 하는건 좋은데 여장한 남자들이나 노출이 좀 심한 옷입고 오는 사람이 좀 있어서 눈살을 찌푸리게 만들었네요.
  정문쪽 독립운동가 분들 기념관같은 조그만 공간은 찾는이없어 텅 비어있고, 그 앞에 일본 문화 코스프레 한 젊은 친구들이 저마다 즐기면서 지나가는 모습을 보니 웃기고 슬프네요.
 
먹거리도 좀 부실하고 사람도 너무 많아서 2시간정도 머물다가 나왔습니다. 
주차 편하게 하려면 오전이나 4시이후로 오세요."
139,5.0,2023.03.02.,"최고예요
6살3살데리고가서
루나찬스로
키즈카페도가고
빨간날 놀이기구 실컷타고옴

가성비짱"
140,4.3,2023.02.25.,블랙홀 재밌네요 ㅎㅎ
141,5.0,2023.02.25.,
142,3.0,2023.01.29.,에버랜드보다 덜 혼잡
143,3.9,2022.12.25.,
144,4.5,2022.10.30.,"재밌어요 특히 은하열차888이요 ㅎㅎ 사람 많은 것 빼고는 다 좋아요! 은하열차888 너무 재밌어요 
라바트위스트도 재밌었지만 은하열차888 짱이에요"
145,3.2,2022.10.02.,"루나패스 예약이 정각, 30분 단위로 되는데, 그 시간에는 페이지 오류네요.
무슨 앱이 이런건지.."
146,3.6,2022.09.22.,"달나라열차.. 아직도 거리두기 한답시고, 4인용 놀이기구를 2인씩 태움.. 줄설때는 다닥다닥 붙어있는데ㅡㅡ 진짜 ♪♬♪~들인가.."
147,5.0,2022.09.13.,It is an amazing place and my family incredibly enjoyed it
148,4.0,2022.09.13.,"만 3세부터 초딩까지 애들 데리고 오기엔 여기가 국내 최고다.
야외 키즈카페라고 생각하면 됨
애들 태우고 부모는 벤치에서 쉼
자녀가 중고딩이 아닌이상 여기서 놀면 된다
중고딩은 시시해서 시러할수 있어서 언제나랜드나 로또랜드 가길원하겠지만 그대신 부모도 기다려야함
평일엔 대기가 거의 없는 것도 장점"
149,2.6,2022.08.31.,
150,3.3,2022.08.30.,최고다~♡♡
151,4.0,2022.08.29.,
152,4.2,2022.08.22.,"퍼레이드, 공연, 인증샷 필요없고 놀이기구 엄청 많이 타겠다! 스타일이시면 무조건 가세요! 무서워서 롤러코스터 못타시는 성인은 또봇트레인, 티키톡열차, 달나라열차? 타심 충분히 잼나게 타실수있어요^^ 

일요일 9시반에 입장해서 네시반에 나올때까지 급류타기 네 번, 티키톡열차 다섯번, 또봇트레인 열번;; 포함 22번 타고 퇴장했어요. 제일 오래 기다린거는 급류타기 40분 정도인듯요. 강추!!"
153,5.0,2022.08.20.,"친구랑 갔는데 재미있었어요 
친구,가족 가보시는걸 추천 드려요

급류타기 먼저 타시는걸 추천 드려요 
롤러코스터는 마지막에 타시는걸로 추천 :)"
154,5.0,2022.08.08.,아이와 가기 좋아요.
155,4.6,2022.07.27.,
156,3.6,2022.06.21.,
157,3.9,2022.06.17.,"인파 피해서 금요일에 갔는데 놀이기구(롤러코스터, 바이킹 등등) 거의 다 운행 안 하는데 매표소에서 공지도 없고 들어갔다가 엄청 후회했습니다. 탈 수 있는게 거의 없어서 1시간도 안 되서 나왔습니다. 입장전에 꼭 참고하세요!"
158,4.2,2022.06.07.,저희가 제주도에서 아이들 데리고 서울나들이 간겸  롯데월드랑(매번 혼잡하고 겁많은 어린애들이라 탈게 별로 없었어요) 고민끝에 서울랜드를 처음갔는데요 야외에 있어서 매번 에버랜드 갈때마다 비왔던 경험때문에 당일 비도 와서 고민을 많이했어요 다른 놀이공원에 비해 사람도 적당이 많아서 놀기 괜찮았고 어린이들이 탈만한 놀이기구도 많아서 좋았고요 무엇보다!! 고객센터 직원분 너무 친절하세요. 여자분이신데(6월6일 오후에 근무하셨던) 저희가 공항가던 중에 휴대폰을 두고 온걸 알게되서 전화도 여러번 드렸고 비행기 시간도 얼마 안남은 시점에 다시 과천으로 다녀와야 했던 급박한 상황이었거든요 시간단축을 위해서 찾으러 가는 동선도 직접 설명해주시고 (자꾸 물어봐서 죄송했어요) 날씨도 더운데 결국엔 직접 후문까지 휴대폰으로 가지고 와주셨어요 거기다 휴대폰 본인것인지 확인하는 꼼꼼함도 보여주시고 일 너무 잘하시네요..
159,4.9,2022.06.05.,
160,4.2,2022.05.25.,
161,4.8,2022.05.20.,"(이 리뷰는 오래전에 쓴 간 리뷰임을 밝힙니다
전반적으로 괸춘. 줄이 긴것 빼고는, 그건 어쩔 수 없는 일이니까, 그 부분에선 감점도 없고 플러스도 없음,"
162,4.7,2022.04.27.,
163,4.3,2022.04.21.,도깨비 바람 넘후 재밌음
164,3.5,2022.04.16.,
165,2.2,2022.03.28.,"이용객들이 완전 개판인 곳이다
질서도 없고 차례도 없고 공중도덕도 없고 지나가면서 사람 막 치고 다니는 인간쓰레기들 천지이고
진짜 한국인 수준이 얼마나 더럽고 저급한지 알고 싶으면 하루만 이 곳을 돌아다니면 된다"
166,3.7,2022.03.11.,놀이기구도 재미있고 식당도 갈만하고 맛있는길거리음식도 많고 디저트나카페가 있었고 평일에 가면 놀이기구를 많이탈수도있고 재미겠놀수도 있다.
167,3.6,2022.03.06.,
168,1.5,2022.02.22.,"다 좋았으나..
윈터원더매직 .. 니들땜에 별하나다."
169,5.0,2022.02.17.,"최고입니다ㅎㅎ
즐길거리가득
겨울이라 인파도 적어서 더 좋았어요"
170,2.0,2022.01.28.,
171,4.1,2022.01.23.,빡시게 종일 놀다 갑니다 @_@
172,3.5,2022.01.09.,시설이 낙후되어 있는부분이 아쉽네요.
173,4.2,2022.01.08.,
174,2.1,2022.01.03.,"올 때  마다 저녁밥을  제대로  못먹네요 음식을 도데체 얼마나  준비하는지 6시30부터 식당들은 이미 영업 끝내는 준비 하고 있고 들어가면 식사 안된다고 하고 야간을  하지 말던지 아니면  식당들이 음식을  좀  여유있게  준비 시키던지  하세요.
 못  따라가는  식당 들은 퇴출 시키던지... 한 두번도 아니고 즐겁게 놀다 가 식사  때문에 짜증이 나네요
그리고 돈가스 파는 식당 중 수돗물 그냥 쓰는집 있던데 그건 너무한거  아닌가요?
정수통 설치해놓고  필터링은 안하는지  먹으니  수돗물 냄세가  팍 납니다"
175,3.4,2021.11.28.,
176,3.6,2021.11.20.,좋아요
177,4.5,2021.11.15.,
178,3.2,2021.11.07.,애들과 나들이 나와서 여러가지 간식거리 먹었습니다. 먹거리중 가장 퀄리티있는건 테라 생맥주뿐.. 소시지 어묵꼬치 소떡소떡 전부 다 고속도로 휴게소보다 못한 퀄리티입니다. 푸드 트럭 스테이크는 쏘쏘했으나 통마늘을 가니쉬로 많이 넣어주신건 좋았으나 마늘이 전혀 익지않아 매워서 혼났습니다 ㅠ
179,2.9,2021.10.27.,"32개월 아이가 탈 놀이기구는 에버랜드보다 많아서 좋았고 공룡러버라서 공룡도 나름 괜찮았어요. 근데 진짜 음식은 그어떤곳을 다녀도 여기보다 맛없는곳은 없었어요. 테마파크, 아울렛 ,백화점 마트,워터파크,민속촌 등등 수도권내 많은곳을 다녔지만 이렇게 맛없는곳은 처음이에요. 뭐 싸가고 이런스타일이 아니라서 주로 가서 사먹는데 진짜 여긴 김밥에 뜨거운물 보온병에 담아와서 컵라면 먹는게 더 나을거 같아요. 요즘 맛집도많고해서 사람들 입맛이 상향평준화되는 시대인데 진심 서울랜드측에서는 고민좀 해보세요. 더 갈 의사는 있지만 음식땜에 가기 꺼려지네요."
180,3.5,2021.10.22.,코시국이라 줄거의없이  실컷탓어요  ㅋ ㅋ
181,2.3,2021.10.02.,"저렴하니 즐기기에는 좋지만 민속촌 같이 꾸며논 식당가는 최악. 맛도 없고 가격도 비싸고.
애들이 웬만하면 다 먹는데 다 남겼음"
182,3.7,2021.09.30.,놀이기구가 다 스릴도 없고 너무 재미없음ㅠ
183,3.9,2021.09.23.,서울랜드 야경
184,5.0,2021.09.07.,
185,3.4,2021.08.26.,애기들 데리고가기 좋은듯 쏘쏘
186,4.0,2021.08.23.,항상 즐거운곳
187,5.0,2021.08.13.,experience was awesome
188,4.0,2021.07.27.,쉬는 놀이기구가 있어서 아쉬웠지만 좋았습니다
189,4.3,2021.07.07.,
190,5.0,2021.06.27.,
191,3.2,2021.06.22.,
192,4.9,2021.06.21.,
193,1.2,2021.05.31.,
194,4.0,2021.05.29.,
195,4.7,2021.05.28.,
196,5.0,2021.05.18.,
197,4.7,2021.05.16.,"계약 끝났으면 나가지 ㅎㅎ
굳이 버텨서 디즈니랜드 서울 들어올 자리를
베이징에 뺏기냐 ? 대단하다
서울랜드 뭐 벌거 있다고"
198,3.5,2021.05.05.,그냥 뭐 괜찮아요... 서울랜드보다 주변 대공원이 정말 좋았어요
199,4.1,2021.04.24.,주말에 주차장 꽉 찼으면 관리 좀 하세요 밑에서 아무도 관리를 안하니까 위까지 올라와서 개고생만 하네
200,3.2,2021.03.20.,
201,5.0,2021.02.17.,
202,3.3,2021.01.28.,최고예요
203,3.0,2020.12.28.,별루
204,5.0,2020.12.26.,
205,3.5,2020.11.16.,아이들 놀기에는 놀기 딱 좋은 곳 입니다.
206,4.4,2020.11.12.,여기가 반대만안했어도 디즈니랜드 들어서는건데
207,5.0,2020.10.11.,편하게  막놀기  딱!가깝고~^^
208,4.4,2020.08.13.,강남권 놀이시설 중에서 최고.
209,4.0,2020.07.23.,아이들과 근처에 놀러 갈만한곳 이곳처럼 괜찮은데 있을까요 무척이나 자주 가지만 아이들은 갈때마다 너무 좋아하네요
210,3.8,2020.07.14.,"미취학아동들도 놀이기구 탈수 있는게 많아서 좋았어요
그치만 놀이기구 곳곳 페인트 벗겨진곳이 많던데 미관상 보기도 안좋았어요 그래도 재밌었음!!"
211,4.7,2020.05.18.,
212,5.0,2020.04.30.,
213,3.3,2020.03.13.,
214,4.4,2020.03.04.,
215,2.9,2020.02.25.,"초등5,3학년 아이 둘다 너무 재미있어하네요.
펀펀한 사이언스 매직쇼는 신나게 웃다가 나왔네요.
아이들이 쇼 다음에 또 보고 싶다네요."
216,5.0,2020.01.06.,
217,1.5,2019.11.15.,
218,5.0,2019.08.23.,아이가 정말좋아하는곳이에요~^^
219,4.4,2019.07.22.,
220,4.2,2019.05.13.,아이들하고 같이 가기 좋은 것 같아요. 규모가 큰 편은 아니라 오래 걷지 않아도 되고 진짜 어렸을 때 왔던 기억으로 다시 찾았었는데 20대 분들은 좀 아쉬울 수도 있어요!!
221,3.5,2019.02.04.,
222,3.6,2018.11.17.,"애들이랑 소풍으로 갔는데 할인되서 저렴-하게 잘 다녀왔어요~ 11월에 날씨도 좋아서 기분좋았어요~ 단지, 딱하나 아쉬운점이 있다면 ""귀신의 집""이에요- 방탈출로 업그레이드됬다고하고 예약까지 받길래 엄청기대했어요.
우리가 생각한 방탈출카페 느낌은 아니지만 으시시했어요.근데 귀신역 알바생들이 -시작 전에 가면들고 심지어 복장입은 알바까지 올라와있어서 무섭다가도 문득 누군지 알것같으니 분위기가 깨졌어요;;        신비성을 위해 귀신들은 노출을 자제해 주시면 훨씬! 재밋고 흥미롭게 즐길꺼 같습니다!

서울랜드 홧팅!"
223,4.4,2018.11.11.,
224,4.7,2018.07.11.,최고에요
225,3.6,2018.05.08.,놀이기구에서 스릴이라고는 찾아볼 수 없다.
226,3.4,2018.02.21.,넘무서워요
227,3.3,2017.05.05.,서울랜드
228,3.6,2016.12.10.,
229,4.8,2016.08.15.,
