,평점,날짜,후기
121,3.3,2023.03.12.,"예전에 다녀온 곳 / 기록용

좋음 사진 잘 나옴
겨울에 가면 사람 별로 없음"
122,4.6,2023.03.11.,
123,4.1,2023.02.23.,
124,4.0,2023.02.16.,
125,4.7,2023.02.15.,경주 필수코스
126,4.7,2023.02.01.,
127,4.1,2023.01.28.,"동궁과 월지보다 여기가 더 좋았어요!
크고 볼거리도 많고 별도 많이 보이고 사람도 없어서 한적했어요^^"
128,5.0,2022.12.28.,넘 조용하니 좋았습니다 ㅎㅎ
129,4.7,2022.12.04.,경주의 고즈넉함과 위상을 느낄 수 있는곳
130,4.5,2022.11.10.,너무예뻐요>_<
131,4.8,2022.11.07.,가을가을 제대로 느끼고 왔습니당 ㅎㅎㅎ 이뻐욥
132,3.9,2022.10.17.,
133,4.4,2022.10.14.,
134,4.2,2022.09.16.,"입장료 3000원
경주 랜드마크! 거의 10년만에 왔는데 천마총 내부가 리모델링 되었는지 현대적인 느낌이 되었다 ! 깔끔하게 정돈된 것고 좋지만 예전처럼 정말 무덤안에 들어온 느낌이 사라져서 아쉬움 ㅠㅠ 무튼 능들 너무 멋있구 소나무숲길이랑 포토존 뷰가 진짜 멋졌음"
135,2.6,2022.09.09.,바람이 선선하니 산책하기 좋았어요
136,5.0,2022.09.08.,
137,4.5,2022.09.06.,"주차장도 크게 있고 접근하기도 좋아 경주 방문하시면 한번은 꼭 들러야 할 곳 같습니다.

덥거나 추운 날씨에 방문하면 전체를 둘러보기에는 다소 큰 감이 있으나 천천히 둘러보다보면 고즈넉한 분위기와 함께 마음이 차분해지는 곳입니다."
138,4.2,2022.08.30.,
139,4.5,2022.08.29.,
140,4.5,2022.08.27.,둘러보기 정말 좋은 곳ㅋ 역사에 관심이 없어도 한 번 둘러보면 힐링이 되는 곳이다. 요즘은 무조건 포토존 찾느라... 난리인 것 같은데 천마총에도 좀 관심을....
141,4.1,2022.08.22.,"소나무 숲이 아름다움
수종이 다양하고 커서 식물 및 조류 관찰하기 좋음
여름에는 너무 더워서 저녁부터 방문하기 좋은 곳"
142,4.1,2022.08.20.,경주오면 무조건 들려야하는 장소.
143,3.9,2022.08.08.,"많은 능을 공원처럼 꾸며놓고 관리도 잘 되고 있는 것 같다. 특히, 천마총 내부에 유적을 알기쉽게 이해를 돕는 장치가 잘 갖춰진 부분이 인상 깊었다. 아이들이 말하는 가장 기억에 남는 부분은 금관 등 장신구를 실제 만드는 영상이었다."
144,3.7,2022.08.07.,신라시대의 고분군... 산책하기도 좋아요
145,4.9,2022.08.01.,
146,5.0,2022.06.30.,"비오는날 본 대릉원. 소나무 숲이 멋있다
경주는 비오는날도 좋음"
147,3.3,2022.05.29.,경주만의 고즈넉함을 느끼려면 이곳에서
148,4.4,2022.05.28.,아침에 걸으니 한적하고 좋았어요. 1시간이면 돌아요ㅎㅎ
149,3.7,2022.05.08.,대릉원과 청보리밭 추천해요 ㅎㅎ
150,4.4,2022.05.06.,"(2022.05.06 방문) 정말 오랫만에 방문하는 천마총. 어렸을땐 몰랐는데, 생각보다 작네. 날이 좋아서 그런지 더 푸릇하고 걷기 좋은 대릉원이었어요."
151,3.8,2022.05.02.,경주의 대표관광지...늦은시간까지 개방이라 여유있게 갈수있어 좋고 초록의 릉사이길을 산책하듯 걷는게 좋다...내부까지 공개되어있는 천마총도 끝부분에 있다...경주에서 느낄수 있는 풍경이다...
152,4.3,2022.04.11.,
153,3.7,2022.04.02.,
154,3.4,2022.03.28.,경관이며 분위기 좋음. 한바뀌도는데 오래걸리지 않음. 천마총은 생각과는 너무 달라서 매우 실망. 오리지널의 보존은 전혀보이지 않고 무슨 찜질방 내부 인테리어 처럼 해놨음. 문화유적 보존을 이런식으로 해놔도 되는건지 정말 의문.
155,3.6,2022.03.23.,
156,3.1,2022.03.09.,
157,5.0,2022.02.17.,
158,4.9,2022.02.03.,
159,4.6,2021.12.29.,좋아요. 10년전보다 정비도 잘되고 특히 천마총안을 잘꾸며 놨더라구요.
160,4.8,2021.12.07.,
161,4.5,2021.11.14.,"21.11.13 토요일
아들의 첫 신라 유적지 체험"
162,4.0,2021.11.01.,여긴 꼭 해 있을 때!
163,4.1,2021.10.23.,재밌었어요 >.<
164,3.9,2021.10.19.,
165,2.7,2021.10.02.,"힐링되요
사람이 적을때 오면 더 좋을거 같아요"
166,4.6,2021.09.22.,Nice area. Very beautiful place
167,2.9,2021.09.21.,
168,3.0,2021.09.19.,부지가 넓은데 잔디나 능 관리가 엄청 잘 되어서 날씨만 좋으면 어딜 찍어도 그림같이 나와요 경주 여행 필수 코스
169,3.7,2021.09.15.,한번가볼만함
170,4.4,2021.09.11.,
171,3.7,2021.09.11.,"ㅋㅋ 남친은 일점....속 든든하고 뜨끈한 순대국밥이나 먹으래용ㅉㅉ
이뻐요 근데 포토스팟 줄이 어마어마함
한번쯤 가볼만하구 안덥고안뜨거운 시간으로 골라가세용"
172,3.2,2021.09.09.,
173,3.9,2021.08.24.,
174,3.9,2021.08.11.,
175,3.6,2021.07.25.,덥고 덥우며 덥지만 초록색 풍경과 파란 하늘이 주는 느낌이 좋았다.
176,3.9,2021.06.06.,날씨가 덥고 습했는데도 그늘이 꽤 시원하고 바람이 불어서 좋았습니다. 걷기에 참 좋은 곳이에요. 경주에 오셨다면 한 번쯤은 꼭 들러보시면 좋겠습니다. 주차장도 잘 되어있어요. 그리고 잔디 들어가지 말라고 써있는데 사진 찍겠다고... 잔디 들어가는 관광객들 많아서 충격받았습니다.... 문화유산 보호에 대한 인식을 갖고 모두가 신경 써 주시면 좋지 않을까요? 그리고 전동차 입장 불가라는 점 참고하세요~
177,4.9,2021.06.03.,
178,4.0,2021.05.24.,
179,2.8,2021.05.11.,
180,4.2,2021.05.07.,사진찍기에 너무 좋다. 이쁨!
181,3.9,2021.04.14.,평일에 방문했는데 사람도 별로 없고 조용하고 바람도 시원하고 좋았습니다!!!
182,4.2,2021.04.12.,
183,3.2,2021.04.10.,4계절 마다 가볼곳
184,3.8,2021.04.07.,"사진찍기 좋아요
포토스팟엔 줄이 길어요"
185,4.2,2021.04.01.,
186,3.7,2021.03.28.,경주오면 꼭 들려야 할 곳. 가을 겨울엔 솔직히 잘 모르겠고... 좀 파릇파릇 할때 오세요. 산책하기 너무 좋고 예뻐요^^
187,4.6,2021.03.27.,대릉원은 밤에 가야 더 고즈넉하고 아름답습니다.. 제 생각^^
188,4.4,2021.03.26.,
189,4.0,2021.03.21.,너무 좋아요~
190,4.7,2021.03.07.,말해모해. 푸른잎 돋아날때 가세요. 옆에 황리단길도 있음
191,4.5,2021.02.20.,경주명소 인정
192,5.0,2021.02.17.,
193,4.4,2020.12.23.,
194,3.8,2020.11.29.,
195,4.6,2020.11.11.,Good :)
196,3.4,2020.09.28.,벌초해서 덜 예뻐요ㅠ
197,1.2,2020.09.03.,입장료 3000원에 유료주차장 2000원은 대체...
198,3.2,2020.08.19.,"경주 = 대릉원
공식입니다."
199,2.6,2020.08.18.,"대릉원은 아주 좋습니다  단 경주버스투어 방문시에는 주차장 부근 지하에 있는 허접 바가지 단체식당 들어가라고하는데 음식은 다 식어있고 고기 몇점주는 제육볶음보면  성질폭발합니다   
다  무시하고 근처 편의점도시락 간단해결하시고 저녁에 맛잇는 거 드세요... 2016년이야기지만"
200,5.0,2020.08.13.,맛집입니다.
201,3.5,2020.08.10.,낮에 와야 좋음.
202,3.6,2020.08.06.,가까이에서 왕릉을 볼 수 있어서 좋았어요. 넓고 쾌적!!
203,3.6,2020.08.03.,
204,4.1,2020.07.23.,
205,4.6,2020.07.15.,
206,3.6,2020.07.14.,
207,4.3,2020.07.11.,
208,3.5,2020.05.30.,무덤에 대해 설명이 너무부족...
209,3.7,2020.05.21.,"5월19일~20일 경주시내관광~주상절리까지 공기좋고 친절하고 .깨끗한 환경 good~~~
가을에 다시가야지."
210,4.2,2020.01.10.,"이런 규모로 무덤이 만들어지려면 힘이 어마어마했겠지. 공원 돌아다니듯이 걷다가 문득 무덤이란 생각이 드니 기분이 오묘했다. 사진은 사람들이 줄 지어 서있길래 나도 한 번 한 번 찍어봤다. 유명한 포토존이라는데 왠지 쓸쓸한 느낌. 잔디 푸릇할 때 다시 와보고 싶다. 어른 입장료 3,000원"
211,3.0,2020.01.05.,"주차장 협소함 잘 찾아보면 무료 주차장 넓은데 있음
입구쪽  주차장 오른 쪽 승용차 한대 들어갈 수는
좁은 골목이 있는데 들어가면 넓은 공터가 있어요
공기도 좋고 경치도 너무 멋있고 사진 찍기에 넘 좋아요
공원 주위에 옷 대여하는 곳이 많아서 ...
한복 교련복 학생복 옛날 옷등
입고 사진 찍으면 넘 멋지고 옷 입고 대릉원 주위에
카페 먹거리 식당에 마니 갖춰져서 먹고 가도 추억이
마니 남아요. 또 운세 보는 도깨비가 있어서 봐도
재밌어요. 수제 향수가게, 십자수등 가게도 있어서
넘 좋구요, 패총도 관광할 수 있어서 역사적으로도
배울게 많아요. 릉밖 주위에 한옥스테이지가 있어서
자고 가도 넘 좋아요. 한옥 향기가 마니 나고 정겨워서
행복했어요. 한옥카페도 사진 찍기에 너무 좋고
맛은 마시분들 평가하시면 돼요^^;;
안가보시면 평생 후회하실 수 있어요.
고등학생 대학생 연령대가 골고루 마니 오시네요^^
즐거운 여행도 되시고 좋은 추억도 되시고
행복하게 다녀오세용~^^"
212,4.2,2019.12.31.,
213,3.3,2019.12.16.,
214,4.3,2019.11.14.,
215,3.8,2019.11.14.,ㄱㅊㄱㅊ 입장료 3천원
216,3.0,2019.11.01.,
217,4.4,2019.11.01.,
218,3.8,2019.10.05.,정원 같은 무덤터라서 볼것이 있고 산책하기 좋음.
219,4.7,2019.08.22.,너무 멋있음!
220,5.0,2019.08.12.,
221,3.7,2019.08.01.,
222,4.3,2019.07.15.,
223,3.5,2019.06.14.,산책하기 너무 좋았음
224,3.8,2019.01.28.,"아침 일찍 갔더니 한가로움
산책하기 좋고"
225,5.0,2018.11.14.,"아침시간에 방문했습니다.
여유로운 시간 보냈습니다 최고에요!"
226,4.4,2018.10.16.,
227,3.1,2018.07.16.,
228,3.8,2018.03.25.,천년 신라의 증거
229,3.0,2017.10.06.,20171006
230,3.5,2016.08.04.,"ℹ 대릉원이란 이름은 미추왕을 대릉에 장사 지냈다는 삼국사기 기록에서 딴 것.

✌ 편안하게 산책하기 좋은 곳. 대릉원 돌담길을 따라 걷는 연인들도 많은듯( 꼭 경복궁 돌담길 느낌이랄까 )"
231,3.9,2016.03.19.,"나무가 빼곡란 초입부터 고즈넉한 산책길이 좋다.
중학교때 감흥이 없던 천마총이 새롭다."
