,평점,날짜,후기
136,4.6,2023.08.03.,"젊은이들의 거리.. 한번쯤은 가볼만해요~
 여름휴가철 낮에 아스팔트 열기는 달아있고
십원짜리빵 너무 뜨거워 더위먹은 어린이들 기겁..
이모가 시원한 찜잘방 식혜를 상상하고 주뮨했는데 자그마한 패트병에 매우 비싼 식혜.. 
과열화된 젠트레피케리션이 여기도 적용되었을테지만 이런식의 바가지와 성의없음은 세계적인 망신이 될수도 있어 안타깝습니다.
명물 빵들 불량식품같은 쫀드기 십원짜리 오백원짜리 비싼 간식들과 음료들... 안타껍습니다.
1년 전만해도 그래도 바가지가 심하지 않은 도시구나 했는데 강원도 제주도와 같은 여느 관광지와 다름없는..  아쉽네요..황리단실"
137,2.7,2023.08.01.,인싸플레이스 걷다보면 행복해져요
138,4.2,2023.07.30.,생각보다 볼게 별로 없었어요
139,1.5,2023.07.29.,주차장 확보좀
140,3.8,2023.07.29.,처음 여행간 경주 색다른느낌
141,4.8,2023.07.28.,
142,4.0,2023.07.28.,
143,4.5,2023.07.23.,한번쯤은 가볼만한곳이요
144,4.1,2023.07.23.,일요일은 사람이 너무많아서 평일이나 오전으로 추천 있을거는 다 있음
145,4.5,2023.07.23.,
146,4.6,2023.07.22.,
147,4.5,2023.07.19.,예쁘고 볼거리 많습니다
148,4.2,2023.07.12.,"감각적인 장소들 그리고 음식점이 많아요 하지만 그 중에 정말 맛 없는 식당도 몇몇 있으니 후기 잘 보고 가셔요
인스타 감성 느낌의 거리가 많아요"
149,4.0,2023.07.12.,"일본인줄 …간판부터 일본어로 써둔 일본식 가게가 너무 많아서 아쉬워요 !! 
그리고 사람과 쓰레기가 너무너무 많은데 차까지 다니고 모든 음식점에 줄을서있어서 도저히 움직일수없는 구간이 있어 곤란했어요"
150,5.0,2023.07.10.,
151,4.5,2023.07.06.,상업화가 많이 된 곳이지만 그래도 구경하는재미가 쏠쏠
152,3.6,2023.07.03.,밥먹기 좋고 다양한 볼거리가 있어서 시간 보내기 좋습니다
153,3.1,2023.07.02.,딱 여행 온느낌! 너무 좋은 곳입니다 ㅋㅋ
154,3.3,2023.07.01.,
155,5.0,2023.06.29.,경주는 가도가도 좋은 장소인거 같아용 !!
156,3.8,2023.06.28.,
157,4.7,2023.06.27.,많은 젊은이들이 있어 활기찬 곳으로 여겨짐.  주변의 예쁜 상가들이며 음식의 품질도 좋았음.
158,4.5,2023.06.26.,"경주 핫플. 다녀왔습니다. 십원빵도 먹고
개인적으로는 한옥마을보다 좋은것 같네여.
거리가 먼게 단점이나 경주 여행은 역사여행이라 거리는 감수해도 후회없네여."
159,4.5,2023.06.24.,
160,1.0,2023.06.24.,이름 제대로 안 돌려놓냐. 황리단길 같은 같잖은 소리 하지 말고.
161,4.6,2023.06.21.,
162,4.8,2023.06.18.,
163,4.0,2023.06.12.,십원빵만 있었던것 가타요ㅠㅠ
164,4.2,2023.06.09.,"평범하고 조용한??동네였는데 언제부턴가 길가에 식당, 카페들이 하나둘씩 들어오더니 지금은 동네 전체가 핫플레이가 되었는…경주대릉원 그리고 근처엔 첨성대,계림숲, 동궁과 월지, 국립경주박물관도 그 부근에 있으니 황리단길을 본 후에 근처 문화재들도 보고 가면 일석이조임🙂🙂"
165,5.0,2023.06.08.,비가 와서 못돌아다녔지만 인사동 느낌에 볼거리도 많다
166,5.0,2023.06.06.,
167,4.0,2023.06.06.,"주치는 너무 힘들고,,  거리엔 차+사람+대여전기차? 뒤죽박죽 ....길거리 먹거리는 거기서거기,,,음식점은 어디든 사람리 바글바글,,,, 길에는 쓰레기통도 없어서 길거리먹거리 사먹고 쓰레기는 손에 들고 다녀야해요.."
168,4.3,2023.06.04.,
169,4.0,2023.06.04.,
170,4.5,2023.06.01.,
171,5.0,2023.05.31.,
172,3.8,2023.05.31.,
173,5.0,2023.05.28.,
174,3.4,2023.05.27.,인생의추억
175,4.7,2023.05.23.,
176,4.5,2023.05.22.,
177,5.0,2023.05.22.,
178,4.5,2023.05.19.,
179,4.6,2023.05.18.,
180,3.4,2023.05.18.,기대이하ㅠ
181,4.4,2023.05.18.,복잡하고 꽃들이 많아요
182,5.0,2023.05.17.,네
183,3.8,2023.05.16.,수도권과는 전혀 다른 매력이 있습니다. 특색있어서 경주 오시면 무조건 방문을 추천합니다.
184,3.8,2023.05.15.,
185,3.3,2023.05.14.,경주의 고리타분한 이미지를 깨주는 활기찬 거리임
186,5.0,2023.05.14.,
187,4.7,2023.05.13.,
188,3.0,2023.05.12.,
189,5.0,2023.05.10.,
190,5.0,2023.05.10.,
191,4.0,2023.05.09.,"비가너무많이와서 많이 구경 못함
대신 사람이 별로 없어서 편하게 구경항"
192,4.0,2023.05.09.,
193,4.6,2023.05.08.,
194,3.9,2023.05.08.,"'경주 가는김에 들러보겠다'는 괜찮지만 '황리단길 가고 싶어서 경주 가겠다'는 비추
주차도 힘들고 특색도 딱히 없음
음식, 카페, 기념품 뭐 하나 특별함은 거의 없고 죄다 이름만 다르게 파는 것들 뿐"
195,5.0,2023.05.08.,
196,4.5,2023.05.08.,
197,3.3,2023.05.07.,
198,5.0,2023.05.06.,
199,5.0,2023.05.06.,
200,5.0,2023.05.06.,
201,4.8,2023.05.06.,"주차는 좀 힘들어요.
다양한 가게들이 있어 좋이ㅡ요."
202,5.0,2023.05.05.,
203,3.1,2023.05.05.,
204,5.0,2023.05.04.,
205,4.8,2023.05.04.,"10원빵은 버스 정류장 옆에 있는 곳에서 사먹으면서 들어가는게 제일 좋아요
황리단길 내부는 너무 줄도 많이 서고 피곤하더라고요"
206,4.8,2023.05.03.,
207,5.0,2023.05.03.,
208,4.7,2023.05.03.,
209,4.5,2023.05.03.,
210,5.0,2023.05.03.,
211,3.4,2023.05.01.,
212,3.5,2023.04.12.,"워낙 경리단길 황리단길 그래서
첨 가봤어요
볼거리 먹거리 그게 다예요
복잡하고 주차도 빡세고
식당마다 인원수대로 다먹어야 하고
이것저것 맛보고 싶은데 그게 안되는 곳입니다
맛집 잔뜩 있지만 한곳밖에 못간다는거..ㅡㅡ^
아!옷집은 엄청 싸드라고요^^;"
213,4.5,2023.04.11.,한옥거리인데 3곳 중 2곳은 일식
214,5.0,2023.03.30.,좋음
215,3.4,2023.02.27.,"어휴,여길 왜 가는건지~"
216,4.1,2023.02.23.,
217,2.4,2023.02.17.,소소한 간식많고 재밌는곳!^^
218,3.3,2023.02.06.,"와... 넓고 깨끗하고... 다양하네요 이리 좋은지 몰랐습니다. 
별거 없을거라 생각하고 안가려다 우연히 지나갔는데 너무 좋았음"
219,4.7,2023.02.01.,"솔직히 별거 없어요.. 그냥 여느 지역에나 있는 시내랑 비슷한 느낌이었어요. 그나마 특색 있다 싶은 건 십원빵이나 기념품샵 이런 덴데, 십원빵은 대릉원 앞에서도 먹을 수 있고... 기념품 구경하고 싶으신 분들이 잠깐 방문하시는 건 괜찮을지도.
기념품 가게 물건들이 거의 공장식인 것 같다는 리뷰도 봤는데 절반 정도는 공감합니다. 물건이 많이 겹치더라고요. 그래도 기념품 가게에서 독자적으로 제작 판매하는 것도 있어서 저는 굳이굳이 찾아가서 사 오긴 했어요. ㅋㅋ
저는 사람 많은 번화가에서 노는 것보다 유적지 둘러보고 하는 게 더 성격에 맞는 사람이라 애초부터 계획에 넣지 말았어야 했던 거 아닌가 하고 엄청 후회했고... 다음에 경주 가도 여길 다시 가는 일은 없을 것 같아요."
220,4.1,2023.01.26.,
221,3.6,2023.01.15.,
222,3.2,2022.11.04.,"많은 기대를 안고 갔던 곳. 소품샵, 먹거리에 많은 관심을 두고 갔지만 결과적으론 아쉬웠다. 소품샵은 거의 공장처럼 다들 비슷한 것만 늘여져있고, 먹거리는 엄청 기대했던 거에 비해 먹을 만한 것들이 부족해서 아쉬웠다. 그래도 경주의 전체적인 분위기를 느끼기엔 부족함이 없다고 느꼈다. 기분 전환용으로 오면 좋을 것 같은 느낌. 오히려 황리단길 밖으로 나가면 숨겨진 곳을 찾을 수 있을 수 있다."
223,4.0,2022.10.26.,"사람 진짜 많고 주차는 너무 어렵습니다.
십원빵 먹었는데 역시나 sns용 맛없어!!!
빵에 치즈만들어가있는 정말 맛없는맛"
224,3.9,2022.10.18.,"주차불편, 특색x, 소품샵이라는곳들은 전부 똑같은 공장제품들만팜.두번은 못갈곳"
225,2.5,2022.10.11.,"예쁜 우리말 이름이 많은데 창의성과 특색 1도 없는 리단길 복붙이라 아쉽네요.. 

성수기 주말엔 사람이 너무 많아 헬게이트가 열리니 절대 가지 마세요.. 대기가 너무 길어 밥을 굶으실 수도 있어요..

그리고 천년 역사를 가진 한국의 전통도시 경주인데 일본음식점과 일본풍이 떠오르는 인스타식 가옥 스타일이 자주 보이는게 아쉽네요.

우리의 전통가옥양식과 전통음식에 대해 연구하고 특화시켰으면 얼마나 좋았을까요.."
226,5.0,2022.10.09.,"볼거리 군것질거리 구경거리 많아서 좋았어요
그만큼 사람도 많아서 사람에 치이느라 아이 데리고가면 힘들어요 ㅎ"
227,4.7,2022.09.26.,
228,4.0,2022.09.05.,구경할게 너무 많아서 좋아요 크기도 적당하고 가게마다 다른 매력이있어 더욱 구경하는 재미가 있었네요!!
229,2.8,2022.08.30.,그닥 볼거리는 없어요. 비슷한 가게들이 계속 반복됩니다. 경주의 특색이 느껴진다기보다 그냥 서울같았어요.
230,4.2,2022.08.30.,먹거리가많아서  좋아요
231,3.4,2022.08.29.,
232,5.0,2022.08.15.,
233,3.7,2022.08.08.,어느 관광지 가도 있는 붐비는 거리... 거기에여
234,4.6,2022.08.02.,10원빵최고 굿
235,2.0,2022.07.25.,먹거리가 별로없어서 추천하고싶지는 않네요
236,4.3,2022.07.06.,생각보다 짧았지만 더운 날씨에 잠깐 걷기 좋았던 것 같아요
237,5.0,2022.06.30.,경주의 핫플은 여기저기 구경할곳도 많고 예뻣다
238,4.4,2022.06.19.,
239,2.9,2022.06.14.,여기도 이제 전주한옥마을꼴났다...
240,2.1,2022.06.13.,여기가... 일본이냐... 너무한거 아닌가... 이런건 규제를 좀 해라....
241,1.0,2022.06.03.,"사람많고 짜다리 먹을곳도 없고 주차도 개판
여기저기 공사하고 차라리 문화유적지만 보는게
더나음"
242,4.7,2022.05.26.,
243,4.2,2022.05.19.,
244,5.0,2022.04.09.,굿ㅎ
245,1.3,2022.03.19.,학생들이 접근하기 쉬워 일단 사람이 너무많음 그에 맞지않은 가게 가격들 주차공간의 부족으로 불법주차가 많아 통행이 두배로 불편해짐 현재도 공사중인 가게들이 있어 공사 차량들이 통행에 어려움을 더 늘어나게 하는듯 불편한걸 즐기는 사람들이 와서 구경하기 좋은 분위기 한옥들은 이쁨
246,4.8,2022.02.27.,
247,2.0,2022.02.13.,좋았음
248,4.4,2022.02.06.,
249,3.6,2022.01.29.,"황리단길 데이트나 가벼운 나들이등 재방문의사 있으나
주자가 너무너무 힘들다 관리도 엉망 질서도 개판
근데 여기물가보면 그런거 반영산된거 같다
따고 베짱인듯 특히 숙박시설은 주차시설도 없는데다 태반이고 확보도
안하고 단지 황리단길이라는 특수에 가격은 양심없이 받는다 카페나 식당들은 그래도 주차공간을 모양이라도 갖춘곳도 있긴하다"
250,3.2,2022.01.11.,
251,3.1,2022.01.09.,
252,4.4,2022.01.07.,
253,4.7,2022.01.02.,
254,3.0,2021.12.18.,사람 많네요. 차도 많고요.
255,3.2,2021.12.17.,
256,2.3,2021.12.06.,
257,3.8,2021.12.04.,
258,3.5,2021.11.20.,"경주 핫플
종로의.익선동 느낌"
259,4.8,2021.11.16.,
260,4.5,2021.11.14.,
261,4.4,2021.11.12.,
262,4.3,2021.11.03.,생각보다 별거없음... 어느 관광지를 가도 볼수 있는 정도
263,3.6,2021.11.01.,
264,4.8,2021.10.26.,"""경주에 숙소를 잡을라먼 황리단길로 잡아라""
- 침착맨"
265,4.1,2021.10.24.,황리단길은 진짜 너무 좋다 갈때마다 좋음
266,5.0,2021.10.02.,
267,3.4,2021.09.27.,
268,3.8,2021.09.16.,정말 거리가 너무 아름다워요
269,4.9,2021.09.14.,
270,4.4,2021.09.01.,볼거리 먹을거리 많아서 꼭 들려볼만 합니다
271,4.2,2021.08.15.,
272,4.3,2021.07.29.,
273,3.6,2021.06.18.,
274,4.3,2021.06.06.,자전거 못타는 사람들은 좀 자전거 빌리지 맙시다-.- 겁나 민폐임
275,3.4,2021.06.03.,서울과 똑같마요
276,4.5,2021.05.27.,
277,3.0,2021.05.22.,
278,3.3,2021.05.17.,
279,4.2,2021.05.07.,
280,4.7,2021.04.29.,맛이 별로에요 갈비탕비추천
281,5.0,2021.04.24.,
282,5.0,2021.04.22.,
283,4.0,2021.04.20.,
284,3.8,2021.04.07.,"길거리 음식, 이쁜 카페와 음식점, 악세서리 가게"
285,4.8,2021.04.03.,
286,3.7,2021.03.29.,"x리단길 안좋아하는데 걍 코스에
넣어보고 갔는데 왠걸.. 
생각보다 너무 괜찮았음.
거리자체도 진짜넒고 촘촘함.
제대로 보고 즐기면 하루종일일듯..
하지만 그만큼 사람도 짱많긴함."
287,5.0,2021.03.26.,일방통행에 도보까지 생겨서 너무 좋아졌어요
288,4.3,2021.03.07.,
289,4.1,2021.02.24.,아기자기 볼거리 있어요
290,4.9,2021.02.18.,
291,4.9,2021.01.18.,
292,5.0,2020.12.06.,서울에서 놀러왔는데 익선동의 확장판 같은 느낌..하나하나 맛집이고 분위기 진짜 좋아요! 아직 프린차이즈가 없어서 좋음 ㅋㅋ
293,4.6,2020.11.07.,많이 바꼈습니다. 진짜로 가볼만 합니다. 알바 아닙니다
294,4.8,2020.10.13.,
295,5.0,2020.10.12.,
296,4.6,2020.09.07.,
297,3.2,2020.09.05.,
298,4.3,2020.08.25.,
299,5.0,2020.08.21.,"골목골목 개성 가득한 가게들에 벽화 등 걷기만 해도 즐거웠어요.
일방통행과 인도공사가 끝났을 때가 기대됩니다 ㅎ"
300,4.3,2020.08.16.,
301,3.6,2020.08.06.,"0점 주고 싶은데, 최하가 1점이네요.ㅠㅜ 이번 주에 다녀왔는데, 황리단길 메인 거리가 도로공사로 비포장길 같았습니다. 일방통행이지만 차도 너무 많이 다녀서 먼지만 가득.. 맛집과 명소가 많다고 기대하고 갔지만, 너무 불편하고 시끄럽고.. 너무 복잡했습니다."
302,4.9,2020.08.02.,공사중이라 이동이 조금 어려웠지만 확실히 번화가였습니다 감성카페나 음식점이 많았어요
303,2.7,2020.07.10.,"힘들고 위험하고 밥 다 맛없습니다
진심 가게들 위생개념 없고 맛이 없어요;;
경주는 그냥 여행지 제외하시고 강릉이나 속초 놀러가세요
너무 지치기만 합니다"
304,2.0,2020.05.24.,그냥 시골길 가면 후회합니다
305,4.5,2020.05.04.,"그냥 시골거리에요
tmap 대릉원사진관 앞 공용주차장"
306,2.4,2020.02.14.,일단 차도라 너무 위험합니다. 인스타 갬성 카페 식당들만 많습니다.
307,4.4,2020.01.30.,
308,3.1,2020.01.24.,주차공간도 모자라요
309,2.7,2019.12.16.,밥 먹을 데가 없다
310,3.3,2019.12.16.,
311,3.3,2019.12.15.,
312,3.8,2019.11.14.,걍 머...
313,3.9,2019.10.05.,주차전쟁
314,3.9,2019.07.28.,"다좋은데 차없는거리로 만들면 더 좋을 것 같다
사람 많은데 차들 왔다갔다하는거 보니 위험했음"
315,3.5,2019.07.13.,왜갔냐?
316,3.6,2019.06.01.,인스타그램이 먹여 살리는 곳 ㅋㅋㅋㅋ
317,3.6,2019.05.19.,예쁜 한옥 카페랑 맛있는집 많은데 너무 길이 좁고 차도 사람도 너무 많아요! 카페에도 자리없고 어디든 사람 꽉꽉-주민분들 넘 싫을 거 같아요. 지팡이 짚은 할아버님 한 분은 차때메 길도 못건너고 한참 서 계시던데ㅜㅠ 아무도 양보 안하고 가고 참...
318,1.5,2019.05.04.,"제발 오지마시요~시끄럽고, 차 많이 다녀서 위험하고, 매너 없이 쓰레기 아무데나 버리고, 주민들생각들 좀 하시오~"
319,4.0,2019.04.13.,"고즈녁한 옛고을의 풍경과 ,아련한그리움의~~"
320,4.0,2019.03.01.,아무리 마음에 안든다해도 경주망해라 욕하는건 아니지싶네요--
321,3.1,2018.07.13.,별로.  가지만 별거없음. 물가만 관광지. 이태원이
322,3.5,2018.01.28.,"황리단길을 지나다 어느 골목..
아직까지 변화가 있는 곳.."
323,3.8,2017.09.29.,황리찻길.
