,평점,날짜,후기
74,4.1,2022.10.21.,"은근 괜찮음ㅋㅋ
저번에 갔을때는 재미 없었던 것 같은데
이번에 가니까 느낌이 다른 기분?
놀이기구보다는 동물원이나 플라워랜드?등을 
가보는 것을 추천👍👍"
75,4.3,2022.10.19.,놀이기구는 적었으나 동식물원이 매우 크고 관람하기 좋아요
76,4.4,2022.10.01.,동물들 상태가 좋네요. 가성비좋음
77,4.1,2022.09.26.,"오잉 어른이들도 놀기 넘 좋잖아??
주변인들 평이 넘 다들 안 좋아서 대전 온 지 10개월 만에 가봤는뎅 너무너무 즐거운 하루였다아아

후룸라이드 자이로드롭(...이름뭐더라)
무튼 아주 재미있고요 ㅎㅎ
동물이 정말 정말 정말 많아요........ 이렇게 많을줄이야"
78,5.0,2022.09.01.,
79,4.4,2022.08.31.,동물원 지인짜 좋습니다 시간가는 줄 몰라요! 그리고 볼거리도 너무 많아요!!! 즐거운 시간 보내고 왔습니다!
80,4.3,2022.08.07.,
81,4.6,2022.07.08.,놀이기구보다 동물원이 훨 잘되어있어서 몇시간동안 구경했어요. 날만 안 더우면 놀기 너무 좋음
82,4.0,2022.07.06.,"대전 대표 동물원 너무좋아요^^ 자연, 음악분수, 놀이기구, 동물들, 먹이주기 행사 등 항상볼거리가 많고, 금액대비도좋고 넓고 항상 계절별로 꽃도 예쁘게잘가꿔져있는 행복한곳"
83,4.2,2022.06.18.,재밌었어요.! 동물도 생각보다 많고 가까이서 볼 수 있고 사파리 기대 안했는데 기사님 입담때문에 재미있었습니다 :) 다만 버드랜드는 생각보다 아쉬워요. 여름엔 이용하기 힘들것같아요. 초여름에 갔는데도 불구하고 가는길은 땡볕에 버드랜드 내부는 실내인데도 습한공기여서 힘들었네요
84,5.0,2022.06.10.,바이킹 핵 꿀잼
85,1.0,2022.05.26.,무인발매기에서 카드할인 적용도 안되는 최악의 시널
86,3.6,2022.05.06.,
87,3.8,2022.04.27.,
88,4.7,2022.04.19.,봄에 가면 꽃보러가기 좋아요 ㅎ 튤립이 이뻐요
89,4.4,2021.12.30.,"겨울에 가성비 좋음. 놀이기구가 시시하다고 느낄수도 있지만 사파리 동물원 버드랜드 다 해서 할인안된가격 기준 만원초반에 즐길 수 있는곳은 여기밖에 없는듯(단, 플라워랜드는 겨울철에 볼게 아예없음)"
90,4.6,2021.12.22.,
91,4.4,2021.12.01.,평일에 가니 최고
92,4.3,2021.10.29.,볼것도 많고 놀이기구도 재밌는거 많네요~
93,2.2,2021.10.04.,별로...코로나 뭐냐...방역은 개나 주는곳. 정말 코로나 없을 수도 있다고 생각했음
94,5.0,2021.09.11.,
95,2.0,2021.09.10.,
96,3.9,2021.07.31.,
97,4.0,2021.07.31.,
98,1.2,2021.06.21.,
99,3.3,2021.06.18.,"기대 안 하고 가면 생각보다 재밌어요 ㅋㅋㅋ
동물원 종 다양하고 엄청 크네여"
100,4.3,2021.06.10.,"가까운데 있어서, 자주가요~"
101,5.0,2021.05.12.,
102,4.0,2021.04.28.,
103,4.3,2021.04.25.,
104,4.3,2021.04.15.,그냥 평범한 것 같네요^^ 그래도 한번씩 가는거 좋은 것 같아욯
105,5.0,2021.04.11.,좋아요
106,3.6,2021.03.25.,
107,5.0,2021.03.16.,
108,5.0,2021.03.14.,동물을 실제 볼수 있어서 좋네요 ㅎㅎㅎ
109,1.2,2021.03.01.,이솝?식당 에서 밥에 머리카락나왔는데 사람이많아서 그렇답니다. 사과는 하지도않고 다시준다는 말만하시네요. 남자분만 모자를 안쓰셨는데 본인건지도 모르시나봐요. 위생지도가 필요할듯 싶습니다.
110,3.8,2020.12.23.,
111,4.5,2020.12.04.,
112,2.3,2020.08.14.,
113,3.4,2019.12.28.,"최악의 놀이동산
10시전에는 아무것도할게없고 그나마 놀이기구도 몃개만가능ㅠ

최악이네"
114,2.4,2019.06.09.,퓨마가 하늘에서 지켜보고 있다
115,1.5,2019.05.07.,"별1개가 최하점이라서 1점이라도 드립니다. 5월 4일 방문했습니다. 연휴기간이라 사람이 많았는데, 휠체어를 총 8대로 운영한다는데에 경악했습니다. 제가 대기 1순위였는데 결국 공원 나올떄까지 연락조차 받지 못했습니다. 아무리 저학년이라도 이 가격이면 인근 다른 동물원이나 공원에 가는게 나을것 같습니다. 동물들은 병들어있고 관람하기도 힘들고 시설은 열악하고, 덕분에 참 지옥같았던 주말여행이었습니다."
116,4.3,2019.05.04.,가끔은 기차를 타고 롯데월드 어드벤처나 에버랜드로 떠나보는 것은 어떨까요?
117,4.5,2019.05.03.,볼꺼없이 입장료1.2 다른동네는 무료나 천원대
118,3.1,2019.04.22.,여기 여러번 갔는데 동물원 잘되어있음.
119,4.3,2019.02.03.,동물 학대의 온상. 콘크리트 바닥에 좁디좁은 철창안에 동물 가두고 있다.
120,5.0,2018.11.01.,"대전오월드 방문했다면 버드랜드는 꼭 들러보세요~~^^
http://kohyeongkyu.tistory.com/307"
121,3.6,2018.09.23.,
122,1.6,2018.09.19.,
123,2.0,2018.09.19.,퓨마를 살려내라
124,4.1,2018.09.18.,퓨마탈출
125,2.7,2018.03.01.,
126,4.7,2018.02.20.,
127,4.6,2017.05.27.,
128,3.0,2016.03.20.,
