,평점,날짜,후기
21,5.0,2022.12.22.,"재밌어요! 강추 전 무서운 건 못타는데 이정도면 꽤 스릴있게 탄 것 같아요 근데 겨울철 가시려면 
#장갑필수
#목도리필수
왜냐면 바람때매 좀 춥거든요! 특히 장갑 꼭 챙기세요
저는 레전드 코스가 가장 재밌었어요
온라인으로 예매해서 4번 탔는데 딱 적당하게 즐기고 나온 것 같아요^^ 
아이들도 많이 타더라고요
통영에 놀러와서 해보기 좋음요"
22,3.8,2022.12.22.,"루지 처음 타봤는 데 재미있네요.
겨울이라 추울것 같아서 2회 끊었는 데 조금 아쉬웠네요.
겨울에 가시는 분들은 장갑 꼭 챙겨가세요."
23,4.0,2022.12.12.,"가격은 모르겠고 3바퀴인데 너무 재밌게 타고 왔습니다. 여태까지 탔던 루지 중에 가장 재미있었네요. 코스도 다양해서 좋았습니다. 

담에 오면 또 타고 싶을 정도로 중독성있고 재밌습니다 ㅎㅎ"
24,4.1,2022.11.05.,"딱 한명이 불친절합니다
잘 타다가 식어버렸습니다"
25,4.0,2022.11.02.,
26,3.1,2022.10.31.,"인터넷으로 예매하면 할인이 있습니다.
(사전예매해도 입장 대기 줄은 서야 함)
사전예매를 하지 않은 분들은 디피랑 영수증이 있으면 할인받을 수 있습니다.
액티비티치고 가격이 부담되지도 않는 데다가 루지 조작이 간단하기 때문에 꽤나 가볼만한 곳입니다.
스카이라이드를 타고 이동하는 동안에는 쌀쌀할 수 있기 때문에 봄가을에는 외투를 챙기시는 걸 추천합니다."
27,4.5,2022.10.03.,
28,3.4,2022.10.02.,"온라인 구매는 입구에서 한참 기다립니다
시스템이 너무 후집니다"
29,4.3,2022.10.01.,트랙 1~2개 정도만 더 생겼으면 좋겠음
30,3.8,2022.09.25.,
31,3.2,2022.08.31.,"하필 1개 코스만 운행해서 2회권 구매. 
즐거웠으나 루지 소재의 특성과 관리의 어려움(?)때문인지 청결은 떨어집니다. 
타고나서 손이 시커멓고, 바지 엉덩이부분, 신발에 시커멓게 묻어서 난감했네요."
32,4.3,2022.08.25.,"코스가 4개인데 3회권 정도 끊으면 적당합니다~!!
코스가 길고 다양해서 재밌네요~~"
33,4.2,2022.08.21.,비 오는 날 브레이크가 잘 안 먹지만 그거 나름대로 재미있음 사람없는 게 빨리 갈 수 이ㅛ어 더 재미있는듯! 인터넷 예매나 패키지권 끊으면 더 싸게 갈 수도 있으니 잘 찾아보세요! (네이버는 예매하거 1시간 지나야 쓸 수 있다고 했던 거 같기도..?)
34,4.6,2022.08.02.,"기대하고 갔는데 기대한만큼 재밌음! 좀 비싸지만... 쌩쌩 달리니까 줜잼
사람 많을 때 오른쪽 코스는 더 많이 몰리니까 질주하고 싶은 분들은 왼쪽 L코스로 ㄱㄱ"
35,3.1,2022.07.31.,"재밌었는데 비가와서 아쉬움ㅠ
우비입었는데도 앉아서타니까 어쩔수없이 허벅지랑 궁댕이도 약간 젖음ㅋㅋ 두번만 탔는데도!
힘을 너무 꽉줬는지 손가락도 너무 아팠음ㅠ
그리고 아쉬운건 가격이 쫌 올랐음 
사진인화하는거 만원인줄알았는데 가니까만이천원임ㄷㄷ
여튼 신났따 담에 또올랭"
36,3.6,2022.07.21.,
37,5.0,2022.06.16.,
38,4.0,2022.06.13.,다들 친절하셔서 즐겁게 타고 갑니다
39,1.3,2022.06.01.,
40,4.0,2022.05.27.,폰놓고 내렸는데 말짱하게 찾아주시는 직원분들 감사합니다 레인도 오른쪽으로 빠지면 더 재밋어영ㅋㅋㅋ
41,4.3,2022.05.23.,"재밌고, 신나고, 풍경도 예뻐요!!
시설도 깔끔하고 무엇보다 직원들 다 친절해요!!!!!!!!!!
4번 탔는데 딱 좋았어요!!! 개인적으로 그래비티가 젤 재밌어요!!!!!!!"
42,4.7,2022.05.09.,재미있고 좋은경험
43,4.2,2022.05.07.,"휴일엔 사람이 무척 많아 줄이 김
네시쯤 들어가서 타면 그나마 줄이 줄어듦
엄청 스릴있고 그런건 아님"
44,2.9,2022.04.22.,재밌습니다 뉴질랜드에서 탔던거랑 경치는 달라도 재미는 동일합니다 근데 한겨울엔 장갑없으면 타지마세요 손 찢어져서 피날것같은 고통을 맛볼수있음
45,4.7,2022.04.13.,"기대 이상의 존잼
여러명이 올수록 재밌을 느낌
생각보다 빨리 끝나서
3번 이상으로 타는거 추천"
46,3.9,2022.03.09.,케이블에서 경치 즐기고 루지 탈 땐 운전에 몰입할 수 있는 단순한 액티비티 활동입니다 1.5km라는데 막상 타보면 금방이라 3~5회권 정도 가격이 부담될지언정 여러 번 타는 걸 추천해 드려요 사람 인원은 4~5명 정도 많을 수록 재밌을 거 같아 여러명 데리고 한 두 번은 더 올 의향있습니다
47,4.3,2022.03.07.,"대애애애존잼

강원도 횡성루지도 다녀왔는데,

코스도 4개있고 직선코스가 많이없어서 속도가 안붙어 재미없을 줄 알았는데, 
곡선이 많아서 또다른 재미가 있었어요!

레전드랑 그래비티탔는데, 속도랑 체감상 길이는 레전드가 더 길고 재밌었어요

강추!!!

3번탔는데 3번부터가 딱 적당함이에요
2번이면 아쉬웠을듯!"
48,3.2,2022.02.22.,
49,4.1,2022.02.12.,"부담되는 가격이지만 그래도 그 정도의 재미는 있음
직원분들 좀 불친절  특히 사진 뽑아가는 곳에서 일하시는 분들  코스는 레전드 아님 익스프레스 추천

※가능하다면 스카이리프트에서 주변샷 찍으셈"
50,3.3,2022.01.22.,이거 타면 재밌어서 더 타고 싶은 마음이들음
51,1.0,2022.01.02.,불친절하다.
52,4.3,2021.12.21.,가족과 즐거운 시간을 보낼 수 있었습니당 :)
53,5.0,2021.12.17.,
54,3.8,2021.12.04.,울애가 엄청 좋아하는 곳 ㅎ 저녁 때 가니 1시간만에 5번 탔음~ 그런데 춥네
55,3.6,2021.11.09.,"진짜 재밌어서 3번탔어요ㅎㅎ
팔이 좀 아프긴해도 다음에 또 타보고싶네용"
56,3.5,2021.10.14.,넘 재밌어요 직원분들도 친절합니다 근데 손이 좀 아픔ㅜ
57,4.1,2021.10.04.,애들 놀기에는 좋을듯
58,5.0,2021.09.26.,
59,4.3,2021.09.24.,레전드 두번타세요 아니 세번타세요 꿀잼입니다 진짜
60,5.0,2021.09.20.,
61,4.3,2021.09.20.,
62,4.8,2021.09.12.,
63,4.4,2021.09.06.,재밌어요
64,4.1,2021.08.25.,스릴있어 재밌어요! 다만 계속 핸들 잡고 있어야해서 손이 아파요!
65,4.6,2021.08.21.,"존잼존잼
근데.. 2회가 적당한 것 같아요
손바닥이 너무 아파욬ㅋㅋㅋㅋㅋㅋ
저는 그래비티랑 울트라..? 탔었는데 그래비티가 훨 재미있었어요
울트라는 무난무난
고소공포증 심해서 리프트 탈 때 두려웠는데 생각보단 괜찮았어요 밑에 다 풀이라서"
66,2.6,2021.08.11.,너무 재밌어요
67,4.6,2021.08.09.,싱가폴의 같은 루지에 비해 오히려 훨씬 나은 코스 구성. 3회 정도면 충분. 3번째 부터 팔에 힘이 들어가더라..
68,4.8,2021.08.08.,루지 재밌어요! 4회권 딱 좋아요!!!
69,4.2,2021.08.07.,재미있게 타고오긴 했는데 처음탈때 교육하는 남자 알바생 너무 불친절함(ㅆㄱㅈ없음) 웬만해서는 이런후기 안남기는데 진짜 너무 기분 나빳어요 처음타니까 본인한테 교육받는거고 못할수도 있는건데 윽박지르질 않나 어머니한테 그딴식으로해서 쌍욕 하려다 참았습니다 직원교육좀 똑바로 시키세요 자르던가
70,3.7,2021.08.06.,
71,3.7,2021.07.22.,쥰잼인데 세번은 아니고 두번만 하면 충분합니다 코스가 꽤 길어요~
72,4.0,2021.05.31.,통영오면 무조건와야됨. 코로나19방역 신경 써주시면 더좋을듯
73,5.0,2021.05.29.,"스카이라인루지통영, 비교불가 오리지널루지 찌릿 짜릿한 액티비티 스피드"
74,3.7,2021.05.26.,재밌었어요~ 체험해볼만 해요~
75,3.3,2021.05.16.,"정말 재미있습니다.
시간되면 한번 더타고 싶어요.
꽃도 많이 피어서 환경도 좋아요."
76,3.8,2021.05.09.,3회가 딱 좋을듯. 은근 스피드 나와서 잼있음 ^^
77,3.9,2021.05.03.,"4월부터 가족할인 없네요. 무조건 인당금액이구요.
유아없는 분들은 온라인 구매하시는게 줄이 짧아요.
5회권33000원. 사실 좀 비싼듯.
110cm이하 부모동승 유아는 회당3000원이네요.
멋진뷰가 있는거도 아니고 운전하느라 뷰를 즐길 여유는 없어요.ㅎㅎ
루지타고 케이블 타거나 케이블타고 루지타면 할인된대요."
78,5.0,2021.05.02.,완전 재밌어요~  짱 최고최고! 꼭 가바야대욧
79,4.0,2021.04.28.,"진짜 재밌어요 ㅋㅋ 
케이블카랑 연계 할인 되는 것도 좋아요"
80,4.7,2021.04.11.,"재밌슘 통영가면 어짜피 할거 없기때문에 한번 타볼만해요!
그치만 3번이상부터는 힘들어지니 욕심내지 마시구 3회권만 끊으세여...
애기들이 너무 많아서 슝슝 못달리는건 좀 아쉬웠어요ㅠㅠ 
코스 운빨 좋으면 방해꾼없이 달릴 수 있습니당 !"
81,2.2,2021.03.24.,"가격 하 & 친절도 상 & 청결 하 
가격이 높은편이나 전세계에 싱가폴과 통영 두곳뿐인곳..
어른아이 모두 즐길수있는 미니라이더..
메인 터닝포인트 자동사진 인화가능.. 헬멧에 관련 QR 코드있으니 주의필요..
운동신경이 없는 어린아이들에게 인내를 가지고끝까지 친절하고 자세하게 교육시키던 출발점 직원들 매우 인상적..
최소 3회이상 추천.. 장갑챙겨가기를 추천..
무조건 한 번 가볼만한곳..
극추"
82,4.0,2021.03.14.,바람 가르며 타는거 졸잼. 개인권은 2-5회인가 가능한데(가족권도 있음) 2-3회정도 타면좋고 코스 다 타고 싶으면 4회권 추천. 코스는 4구역이 있고 레전드랑 그래비티 돌았는데 둘다 스릴코스인듯.(코스가 겹침. 훅 내려가는 경사구간 하나 있음) 줄은 좀 길어도 금방 빠지는 편이라 기다릴만함.
83,4.7,2021.02.28.,
84,4.6,2021.02.07.,우리동네도 생기면 좋겠다 ㅋㅋ
85,3.4,2021.01.19.,최고입니다
86,5.0,2020.12.26.,
87,4.4,2020.12.13.,"겨울에 장갑필수고 딱 3회가
적당 한 거 같아요 ㅋㅋ 4회는 좀 많더라고요 ㅋㅋ
꿀잼이에요~"
88,4.9,2020.11.03.,
89,3.5,2020.09.25.,재밌음 ! 더 스릴있게 나가고 싶은데 커플이든 친구든 양 옆 에 길 하나씩 차지해서 천천히 가면서 막는 부류가 꼭 있더라고요. 이런 사람들만 만나지 않으면 재미가 두배에요
90,4.5,2020.09.11.,"개꿀잼 , 3번이면 충분할듯 타고나면 손아파요 힝구 ㅠ"
91,4.3,2020.09.10.,5회권 끊으세요 코스는 레전드 추천!!!
92,4.1,2020.08.24.,3년 전에 다녀왔는데 아직도 생각남
93,3.6,2020.08.19.,아이와 어른 모두 좋아하는곳.대기시간은 당연히 오래 걸리지만 오픈시간 맞춰오며 3번정도 기다릴만 하다.포토존 사진 잘 나오니 출력 필수!
94,4.4,2020.08.18.,"스태프들이 명신같이 안내를 해서 줄 한참을 기다리다 차례왔는데 또 다른 줄을 서라고하길래 그냥 왔네요.
여름에 사람들 다 덥고 짜증나 있는데. 최악."
95,3.6,2020.08.16.,"루지
공휴일은 피하시길 타는데 2시간 걸림"
96,4.2,2020.08.12.,재밌어요 친구들이랑 오면 좋을듯 해요
97,4.7,2020.08.06.,기존 코스2개에서 7월달에 2개 추가돼서 4코스가 됐다길래 기대를 했는데 ㅋㅋㅋ 완전 다른 코스 4개가 아니라 같은길로 갔다가 중간정도에서 갈래길로 나눠지고 이런정도였어용! 일요일에 가서 한번 타는데 40분은 걸렸던것같습니다ㅠㅠ 5회권 끊어가지구 나중에 약간 좀 꾸역꾸역 느낌으로 탄감이 없지않아 있었어요! 기다리는시간만 줄면 무난무난 즐거웠을텐데 기다리느라 좀 진이 빠졌습니다. L U G E 코스중 개인적으론 U가 맘에 들었어요~ 사진인화도 했는데 사이즈도 나름크고 괜찮았습니다!
98,3.4,2020.08.04.,"기다리는데 허리 빠질뻔
1시에 갔고 1시간 기다렸어요
g마켓에서 총 4회 끊었고 코스가 4개라 4회인건 괜찮은데
노약자 유아 동반하신분들은 가서 끊는걸 생각해보시길..."
99,3.8,2020.08.04.,"손님은 많은데 통제라는 직원은 좀 적은 느낌이 있네요.
월요일에 갔는데 이때도 휴가철이라 사람이 많았어요!
처음탈때만 많이 기다리구 두번째 부터는 기다리는건 리프트 시간만 걸린다고 생각하시면 돼요!"
100,3.2,2020.08.03.,사람이 많고 줄이 길어서 힘들긴했어요~ 근데 잘만들어놓은것같아요! 좋은추억 만들기 좋은것 같아요! 그치만 좀 비싼거 같기도 하구요?
101,3.4,2020.08.02.,"토.일 가실때는 각오하셔야합니다.

예매는 필히하시고 코로나 발열체크땜에 입구에서 기다리는시간도 생각하셔야함

입구들어서고 비예매분들은 또 표를 살라면 
줄서야하니 이것도 감안하셔야함 (예매필)

3번타는데 10시전에왔는데 다도니 1시넘어서 끝났음 

재미는분명히있음 
직원분들도친절하심 

다만 손님들 일부중 눈살 찌푸리게하는이들이
많음"
102,3.1,2020.07.08.,5회권을 끊었어야했는데 3회권만 끊은게 아쉽네요
103,4.8,2020.06.19.,씽씽 달리기 재밌었어요
104,1.4,2020.04.26.,"제작년에 와보고 이번에 갓더니 1회는 이제 안되고 2회 21,000 이라는거다. 어이가없어도 왓으니 안탈수도없어서 돈냇는데 직원들 태도가 완전 불친절모드. 
3명 일행이라고 햇는데도 나만 저기로가라고해서 갓더니 설명도 불친절. 밀지않앗는데 밀지말라고해서 안밀엇다고하니 옆사람둘봐라 왜못하냐.  그사이에 일행은 벌서 가버리고 내가 3명일행이라고 햇잔냐 해도. 배째라 일행간거자기는모른다.
돈벌려고 일행 같이타든말든 안중요하다.
도착햇는데 옆아이가 세우는걸 잠까왼쪽으로햇더니 버럭하고.
직원들 태도때문에 기분나쁘고.
돈아끼세요~~
왼전비추입니다!!!"
105,3.9,2020.04.10.,길고 재밌네요~~~
106,3.7,2020.03.01.,진심 개쌉꿀잼임. 미치는줄 알았음.
107,4.8,2020.02.13.,we did it 6 times... it's was superb fun. doing it on weekdays is better
108,3.8,2020.02.02.,재밌지만 비싸고 사람 많아요
109,1.2,2020.01.18.,마지막에 다와서 진입금지라고 써있는데 안들어왔다고 뭐래는건 어쩌라는거예요?
110,4.8,2020.01.09.,
111,3.7,2020.01.05.,재밌는데 한번 타볼만 함 . 줄 빨리 빠짐 은근 . 올라가는 리프트가 훨 재밌음 . 직원들 조 온 나 불 친절해서 다시 가긴 싫음 ^^
112,4.8,2020.01.01.,재밌어요
113,5.0,2019.12.25.,싱가폴 센토사보다 더 재미나는데 가격은 더 비싸요..ㅎ
114,3.0,2019.12.23.,탈만함. 장갑 3천원인데 품질 구림. 남직원 매우 불친절. 알바생 가려서 뽑으시길.
115,4.3,2019.12.16.,겨울엔 장갑이랑 마스크 꼭 챙겨가세요. 얼어 죽는줄.. 그래도 너무 재미있어요
116,4.2,2019.11.18.,"싱가폴 센토사보다 더 재밌는 듯
일요일 저녁이라 사람 없어서인지 ㅎ"
117,3.7,2019.10.05.,비록 사람이 많아 2번타는데 2시간정도 기다렸지만 어른이 타기에도 재미있고 좋아요!
118,4.6,2019.09.21.,"두말하면 잔소리죠.
ㅋㅋ
직원도 친절하시고 좋아요."
119,3.0,2019.09.14.,나름 재밌지만 일부 직원들의 불친절함으로 기분 상했습니다. 특히 카트반납하는곳의 직원들은 아이들을 노려보며 고함지르고 가관입니다.
120,3.8,2019.08.05.,"아이가 정말 좋아하네요.
가족권에 동반권으로 저렴하게 즐기고 왔습니다."
121,2.2,2019.08.01.,단디코스도 바다가 보이긴함! 한시간 기다려서 탔어요 ~꿀잼
122,2.3,2019.07.25.,"1. 불친절하고 싸가지없는 직원들. 특히, 출발선 근처에 있는 어린 놈들
2. 클레임을 걸고 싶어도 현장에는 없는 관리자
3. 기계적이고 딱딱한 매표소 아줌마
4. 인당 한번에 14,000원이나하는 미친 가격

직원교육, 서비스 개선 없이는 통영의 대표 관광지로 오래 가지 못할겁니다.
불과 15분만에 여행기분을 망쳐주네요.

통영은 올때마다 더러운 기분입니다.
바가지 다찌집, 주차지옥, 여기저기 도사린 불친절 업장들, 관광지 이름값하는 온갖 바가지와 갑질..."
123,4.4,2019.07.21.,
124,4.1,2019.06.22.,케이블카를 이용한 사람은 2000원 추가로 1회 더 이용할 수 있다. 생각보다 루지를 타는 코스가 길지만 기다림도 생각보다 길다... 통영에 은근히 여행객이 없어서 놀랐는데 여행객이 다 여기 있었음ㅋㅋㅋ 그래도 재밌다. 한 번만 탔으면 아쉬웠을듯!
125,3.3,2019.06.08.,"루지는 재미있음. 타고 내려오면 사진파는데, 직원이 정신없음. 앞 손님 사진 팔고 나서 내 차례때 사진 보려니, 앞 손님 사진처리 한다고 뒷 손님이야 기다리든 말든 관심없고, 한참 기다려서 보려하니, 무전기로 자기 일 보고.. 표 살때부터 나올때 까지 그냥 기다리는게 일...돈 벌이도 좋지만, 직원교육 잘시켰으면.."
126,3.7,2019.05.30.,"많이 덜덜 거려서 장갑끼면 좋습니다. 사진 찍는것도 샀는데 RAW 파일도 따로 받을수 있어서  좋네요
3번이 딱 좋은 것 같습니다. 그 이상은 그닥!"
127,4.6,2019.05.06.,매우 재미있고 안전함. 자동화가 잘 되어있기때문에 대기시간도 짧은편!
128,4.5,2018.12.20.,"재미있어요! 매표소의 친절한 직원분이 장갑 있으시면 착용하시면 좋다고 했는데, 말 안 듣고 맨손으로 탔다가 바로 장갑 샀네요. 겨울에는 장갑 필수입니다! 3번 탔는데, 멀어져가는 남자친구의 뒷모습이 제일 기억에 남네요.."
129,4.0,2018.12.06.,졸잼!!!!!
130,3.8,2018.10.10.,
131,2.7,2018.08.30.,"너무빠르지도위험하지도않아서
어린애들이랑타기좋네요
스피드를좋아하시는분들에겐별로일수도"
132,3.6,2018.08.06.,
133,4.1,2018.05.04.,또 가고 싶다!!
134,3.4,2018.05.02.,코스도 길고 넘 신나!!
135,3.8,2018.04.29.,
136,2.7,2018.03.17.,
137,3.7,2018.02.11.,"간만에 맨몸으로 즐기는 스포츠라 재미가 있네요.
사람이 엄청나게 많네요.
진행도우미들이 잘 정리해서 편하네요.
주차장 부근 잡상인들 많고 비싸요.
꼬치 생닭으로 해서 비싸다는데 근본없는 소리네요.
루지 익숙하지 못한 분들로 인해 정체가 발생되기도 합니다."
138,3.3,2018.01.06.,존잼. 고민말고 3회권 이상 끊으셈. 1회권 하면 ㄹㅇ 아쉬울듯
139,4.5,2017.09.29.,액티비티를 좋아한다면 통영에 오면 꼭 한번은 가봐야는곳. 한번 타지말고 꼭 세번타오.
140,4.1,2017.09.02.,졸잼
