,평점,날짜,후기
32,3.2,2022.02.03.,"갈만하다
코끼리미끄럼은 에바
청와대에서 대통령체험"
33,3.7,2022.01.24.,
34,4.0,2021.10.04.,"1인당 5천원 입장료에 비해 관리가 안되고 있는것 같아요. 빠진 전등 바닥에 나뒹굴고, 건물마다 문이 열려있는 곳이 많은데 쓰레기로 가득찼어요. 생각보다 별로였어요."
35,3.7,2021.09.25.,두번째 방문입니다. 영화에 나왔던 장소라서 재미나게 보았습니다. 호돌이차는 청와대까지 않가니깐 적산가옥쪽으로 조금 걸어가시면 모노레일타고가시면되요.  호돌이 아저씨가 청와대 간다고해서 탔는데 결국 모노레일 앞에 태워 주시네요. 사기당한 느낌 입니다.
36,3.3,2021.09.24.,드라마  끝나면  공사중
37,3.7,2021.09.11.,옛 거리를 걷는 듯한 느낌과 볼거리들이 많습니다. 한번은 의미있게 다녀올 수 있을 것 같네요. 면적이 넓어 두 아이들과 긴시간 지루하지 않게 보고 왔어요. 다만 공사중인 곳이 많아 분위기를 흐트러뜨립니다. 테마파크라 그런지 중간에 편히 앉거나 쉴 수 있는 공간이 없어 아쉽네요.
38,4.5,2021.07.20.,"입장5.0 월휴무 경성역
모노레일5.0 청와대 차길통제

사누키우동"
39,4.9,2021.05.07.,nice place to go to refreshing
40,4.7,2021.04.20.,꼭 가보세요! 잘 되어있고 영화촬영지로 많이 나온 곳이에요. 청와대세트장은 절대 놓치지 말고 가세요.
41,5.0,2021.04.14.,아주 좋은추억이 남을것같은  장소에요.
42,5.0,2021.03.31.,
43,5.0,2020.09.19.,사진찍기 좋아요~ ^^
44,4.1,2020.09.11.,정말 좋아요~~~
45,4.3,2020.08.12.,보통은 되는것 같습니다
46,2.3,2020.08.05.,"뭐여!!!!  그냥  한번에  추억 필요도  없는것같아요
우동은  호불호   갈릴듯  개인적으로  음~~~~~"
47,2.1,2020.07.27.,
48,5.0,2020.07.21.,
49,3.3,2020.05.07.,
50,4.0,2019.12.20.,"감성에 목이 마르는 계절 국민관광지 경남 합천은 가을 감성을 채우기에 적격인 곳이다. 합천 여행 가볼만한 곳 하면 언뜻 랜드마크로 합천 가야산 해인사를 대표 관광지로 떠올리지만, 해인사가 합천의 전부는 아니다. 물론 해인사로도 부족함이 없지만, 합천에는 해인사 말고도 합천을 가로지르는 황강 인근에 위치한 합천 영상테마파크도 빼놓을 수 없는 합천 여행 가볼만한 곳 중 하나다. 독특한 세트가 있어 볼거리를 제공하고 있는 합천 영상테마파크는 인증샷의 명소로 합천을 찾는 여행객들이 즐겨 찾는 명소 중 한 곳이다. 일제강점기와 광복 이후 1960~1980년대를 배경으로 하는 국내 최대의 시대물 오픈 세트장이다."
51,3.3,2019.09.08.,
52,5.0,2019.05.27.,촬영과 역사에 도움.
53,1.6,2019.05.04.,"사진 찍기만 좋지할게 없어요. 특색있는 콘텐츠도없고
하물며 스탬프찍기 같은것도 없구요.
아들이 지루해 했어요. 주변 경관은 멋져요"
54,4.9,2018.08.15.,"고스트 파크 가려면  열리는 시간에  맞춰가세요  사람 많음 ㅋㅋ
나름 꿀잼"
