,평점,날짜,후기
46,3.6,2023.01.08.,별거없이 흔한 곳.. 벽화 하나 그린다고 마을 재생이 된다는 환상은 이제 깨져야 한다.
47,4.8,2022.12.30.,야!! 야!! 반말하며 날아다니는 갈매기가 있는곳
48,4.5,2022.12.01.,
49,3.1,2022.10.31.,"부산에 감천이나 흰여울보다 짧아서 볼 게 적은 대신 가볍게 둘러보긴 좋음.
코스 구성이 복잡하지 않을 뿐이지 오르막길이나 계단이 꽤 있음."
50,3.4,2022.10.25.,사진 찍기 좋은 곳이네요.
51,3.1,2022.10.04.,날씨 진짜 개덥네 ㅠ
52,4.1,2022.10.03.,
53,3.7,2022.09.30.,길지 않아서 가볍게 둘러보기 좋았어요
54,4.9,2022.08.30.,주차공간이  부족 한듯 해요
55,4.2,2022.08.21.,감천문화마을보다는 감동이 덜 했으나 통영의 벽화마을로 유명한 곳이니 오셔서 들러보시는 걸 추천드립니다〰️
56,4.0,2022.08.09.,
57,3.3,2022.07.24.,
58,3.4,2022.07.16.,좋은추억쌓음
59,4.2,2022.05.14.,
60,4.7,2022.05.09.,"사진도 찍고 좋은 추억 
운동화신고가세용"
61,4.5,2022.05.08.,
62,4.8,2022.04.04.,사람 없을 때 가야 좋은 듯
63,5.0,2021.09.27.,
64,3.4,2021.08.24.,"인천 자유공원 느낌이나요
이거보다작은느낌ㅋㅋ 언덕이장난이아니예요!!!
꼭대기 정자는 쉬기좋아요"
65,5.0,2021.06.02.,
66,5.0,2021.05.25.,"동피랑 동포루 영상 구경하고 가세요
https://youtu.be/zQiLck_TRAM"
67,3.8,2021.05.07.,"여태까지 통영올때마다 왠지 안 땡겨서 안 갔는데. 잘 안 맞는 내 직감이 맞을줄이야!
벽화도 별로없고. 코스도 짧고. 통영이야 어디든 조금만 올라가면 뷰 좋으니까"
68,4.0,2021.02.14.,약간 촌스러운 느낌. 통영 관광객이 많이 찾는것같은데 유명세에 비해 딱히 볼건 없고 사람이 너무 많다. ㅠ 코스도짧음
69,4.0,2020.12.04.,잼썻음
70,3.5,2020.09.26.,"기대를 좀 하고 갔는데 그냥 그랬습니다
벽화 색이 바랜곳이 많고요. 관리가 잘 안되고 있다는 느낌이 들어요. 서피랑도 이어서 갈랬는데 그냥 포기"
71,5.0,2020.09.22.,
72,3.7,2020.08.31.,"인위적인 느낌이 강했음, 짧아서 생각보다 볼게없다."
73,3.9,2020.08.21.,"밤에 야경도 볼겸 다녀왔어요~~
주변 꿀빵집하고 어시장 구경하면서
다녀오세요^^"
74,4.8,2020.08.19.,여름에 그것도 낮에 갈꺼라면 가지마세오. . .
75,4.4,2020.08.18.,"더운 날 힘들긴 한데
그래도 넓지 않아서 돌아보기 좋네요 ㅎㅎ
저는 낮에 너무 더워 저녁에 갔어요"
76,4.4,2020.08.18.,"이쁜데 힘들어요ㅣ,,,,"
77,3.2,2020.08.12.,"벽화가 이쁘고 좋아요
골목골목 벽화가 다양하게 많이 그려져있고 볼거리가 많아요
여름에 가실거면 햇빛을 피할곳이 없으니까 준비를 좀 하고 가세요"
78,3.4,2020.07.31.,"가볼만한곳입니다 뷰도 괸찬고 

중앙시장도 같이가보심을 추천합니다"
79,3.4,2020.07.22.,별거 없긴 해도 뷰가 나쁘지 않다.
80,3.6,2020.07.03.,뷰가 좋아요~~~!!
81,4.5,2020.03.23.,"tmap 동피랑
주차후 버거싶다 동포루 한바퀴"
82,3.8,2020.02.02.,한번쯤 가볼만한 곳
83,4.3,2020.01.28.,기대하지 말고 좁은 골목길 오르기 조심하세요
84,4.3,2019.12.16.,나름대로 낭만이 있습니다~! 근데 오르막이라 다리가 좀 아픔ㅋㅋㅋ
85,4.6,2019.09.21.,"그저 그랬어요
특별히 나은게 없어보였는데 ㅋㅋ"
86,4.4,2019.07.21.,
87,3.5,2019.05.05.,"좋은지 잘 모르겠네요.
이쁜 여자들은 많아요ㅋㅋ"
88,3.5,2019.01.27.,"드디어 가본 곳..
벽화들이 많은 마을..
사람들도 많고.."
89,3.9,2019.01.13.,"예쁜 그림도 많고 아기자기하니 보기 좋았어요. 
주변 바다와 이순신 공원. 통제영 등도 걸어서 다닐 수 있어서 좋았습니다"
90,4.3,2018.11.03.,충무김밥 사서 밤에 꼭대기에 올라가서 먹으면 야경도 보고 최고
91,4.0,2018.10.29.,인스타그램용
92,3.8,2018.10.10.,
93,3.6,2018.10.09.,
94,3.5,2018.09.22.,너무 맘에 들어요 ㅎㅎ
95,3.0,2018.09.19.,
96,5.0,2018.05.26.,너무 좋아요. 좋은 날씨때 더 좋아요~ 자는 5월때 왔고 닥 좋다. 좀 산 오려가면 좋은 카페도 많아요. 사람들 거의 많이 없습니당. 저는 몬차이네 카페 추천요 (지도에 집 6번요) 여기 커피랑 와인이랑 맥주 먹을수잇어요~ 의자 많아고 너무 편해용
97,2.7,2018.03.27.,
98,3.5,2017.07.01.,"ℹ 중앙시장 뒷편 언덕에 있는 마을. "" 동피랑 "" 이란 이름은 "" 동쪽 벼랑 "" 이라는 뜻이다.

✌ 철거 대상이였던 동네가 2007년 10월 "" 푸른 통영 21 "" 이라는 시민단체가 주도하여 골목에 벽화를 그려서 아름다운 벽화 마을로 만들어 이제는 통영의 유명 관광지로 변모하였다.

( 사진 - 포토존으로 유명한 천사의 날개 )"
99,3.3,2017.05.27.,
100,3.6,2016.12.05.,통영을 한눈에
101,4.1,2016.11.30.,벽화마을 통영항
102,4.0,2016.03.19.,
103,3.1,2016.03.13.,
