,평점,날짜,후기
11,3.0,2023.12.24.,"주차장은 1층 밖에 없고 온통 길가 외부주차에 락커룸도 부족해서 몇시간을 웨이팅해야하는지 모르겠음 
실내에도 온통 준비중이고 다시는 안 올거 같네요"
12,3.7,2023.12.23.,"앵무새 키우는 사람인데
이 때까지 가본 앵무새 카페 중 최악이었습니다
앵무새 좋아하는 아들이랑 가서 둘이 기분 잡치고 왔네요
동물학대로 신고할까 하다 참았어요
앵무새들 관리 하나도 안 되어있고
스트레스 받는 게 다 보이는데 그냥 방치
앵무새들 밥은 제대로 주는지 의문이네요
제대로된 책임자나 관리자가 전혀 없고 알바들로만
돌아가는 구조인 것 같아요
괜히 가서 스트레스만 받고 왔네요
전화해서 얘기하니 사과는 없고 계속 딴소리..
하실 거면 제대로 하시든가 아니면 접으세요
이러면 앵무새들 금방 다 장애 생기거나 죽습니다"
13,4.3,2023.11.16.,"푸드코트 갔는데 직원이 그닥 친절한걸 못느꼈고. 볶음짬뽕이랑 돈까스 먹었는데 그닥 맛도 없었음..  있다보면 문신한 사람들도 좀 있고...
음.....? 신식 시설이라서 한번 가보는건 추천 드림
그리고 할인할때 오면 가성비 좋음"
14,5.0,2023.10.27.,
15,5.0,2023.10.23.,"10월 중순에 와서인지 사람 많지 않고 수영장은 잘 놀다 가요.
근데 찜질방이 따뜻한 공간에 있는게 아니라 출입구 쪽에 있어서 휑하니 추웠어요 찜질방 안은 너무 덥고 홀은 따뜻하게 누워 쉴 공간은 있을까 했는데 사람 드나드는 곳이라 안돼서 아쉬웠어요
스파는 넓고 탕도 여러곳에 노천탕도 있고 괜찮았어요
근데 환기가 좀 잘 되면 더 좋을거 같긴해요. 노천탕 문을 조금씩 열어 둔다던지요..
전체적으로 크고 대리석이나 고급 자재를 써서 ""와 좋다~~"" 이런 느낌입니다. 여탕 파우더룸도 너무 이쁘네요.
자리 마다 JMW드라이기랑 선풍기도 있고 수영은 추워서 못하더라도 비수기에 자주 오고 싶은 곳이에요."
16,4.8,2023.10.07.,"커피 조아요
분위기 짱이예요
베이커리 조아요"
17,4.1,2023.09.17.,"이 정도 규모의 사우나라면 리조트,호텔 사우나 정수 시스템, 
새로운 물이 계속 공급되고 물 제일 위의 이물질들이 탕 밖으로 넘어가는 그런정도는 되있을줄알았는데 그냥 일반 동네 목욕탕이랑 다를바없이 물이 계속 고여있네요 
탕 안에 앉아있는데 물 꾸릉내 계속 올라오고 
시우나 화장실 바닥은 머리카락 범벅에 
휴지통은 넘쳐서 휴지 다 나와있고 
단순히 큰 사우나를 원하신다면 추천"
18,4.0,2023.09.14.,"시설은 그 어느 사우나와 타의 추종을 불허함 진짜 넓고 깨끗함. 그러나 인피니티풀, 온천이 주 목적이 아닌 찜질방이 주 목적이라면 실망할거같음. 흔히 생각하는 찜질방이 아닌 부속으로 딸린 느낌? 또 시설이 넓은게 단점이 되어버려서 동선이 이상해짐. 이외에는 진짜 너무 좋음 ㅎ"
19,4.8,2023.09.06.,
20,4.7,2023.09.05.,"지인들과  즐건시간보냈어요
주중에는  여유있게  즐기고  왔어요
마산에  이런곳이  있어  넘 좋아요"
21,3.4,2023.08.25.,"음.. 새로 지어서 깨끗하고 좋은데..
목욕탕 너무 좋은데...
음.. 뭐랄까.. 공간끼리 동선이 정리안됨
그리고 목욕탕 복도에 대리석 미끄러워요 매트있으면 좋을듯
스시집도 괜찮으나 뭔가 비효율적으로 돌아가는 느낌"
22,1.0,2023.08.12.,"가끔 스파에 목욕하러 가면 전신에 문신한 사람이 보입니다. 자기는 멋있다고 생각하는지 몰라도 다른 사람 눈에는 혐오감이 듭니다. 자기 애들하고 온 사람도 있는데 과연 아빠를 좋게 생각 할까요?
일본온천이나 수영장 처럼 출입을 제한 하면 좋겠습니다."
23,5.0,2023.08.10.,새로 생겨서 그런지 깔끔한 것 같아요!!
24,3.1,2023.08.08.,"많은걸 이용할 수 있는 것 처럼 보이지만 막상 그렇지 않음
찜찔도 2개로 부족하고 3층에서 산 식혜 계란 같은 것들 4층으로 들고 가면 ♪~♪♩함
같은 곳에서 장사하면서 자기 층 음식만 이용하라는게 말인지.."
25,4.6,2023.08.06.,찜질방은 비추 온천은 오전에 아이들이 있는분들은 괜찮아요
26,3.2,2023.08.04.,"7월 31일 성수기 평일 방문
사람반 물반
그건 둘째고 너무 더러움 물에 이끼가 둥둥 떠다님
사람이 많아서 대기하다가 1시에 입장했는데..
그냥 나올뻔;; 1시간 정도 아이랑 놀았는데 입에 물 들어갈까봐 조마조마
성수기에는 다신 안올듯
(앞으로도 안올듯)
건물에 식당 카페 키즈카페 있는건 굿
근데 일단 물이 더러움..정말..
물떼 청소 좀 해주세요 제발"
27,4.4,2023.07.28.,"직원 교육좀 제대로..; 1층 로비에서 안내 제대로 받지도못했고 식당입구에도 래쉬가드/레깅스 출입안된다는 안내 못받았고 물에 젖은상태도아니고 다들 그렇게 출입해서 밥먹고있는데 대뜸 양복입은 남자가와서 바락바락 여기서 이옷입으면안된다고 화냄; 조용히안내했으면 어련히 알아서 나갔지 기분좋게 놀러와서 기분개잡쳐서 갑니다
그리고 연령층 양극화 오짐 = 즉 노잼 
수영장 깊이 얕고 좁음. 인스타사진믿으면안되고 유튜브에있는  사람바글바글한거봐야됨. 참고로 나 주중오전에갔는데도 바글바글목욕탕이었음. 게다가 규칙이나 안전요원도없어서 발차기랑 튜브에 쳐맞다옴
신축인데도 물 넘치는곳에 녹조 한바가지라서 토쏠림"
28,2.3,2023.07.15.,관리가 너무 안됨 오픈한지 얼마안된거 같은데 수영장 물 너무더럽고 튜브나 키즈 이용수칙도 제대로 없어서 좁은 수영장에 어른이고 애들이고 다 대형튜브끼고 정신없음 이용시간 제한 필요 물관리도 안되서 오래머물기 싫음..모든 바닥에 물바다 미끄러움 찜질방 공간매우 협소
29,4.4,2023.07.11.,스파&인피니티폴
30,2.3,2023.06.26.,"스파에 계신분들 전체는 아니지만 모처럼 쉬는날 좋은 기분으로 단장(?)하러 갔는데….
음료판매하는 분들 중 한분 주인인지 낙하산인지 모르겠으나 잃어버린건지 안받은건지 몰라 쌓여있는것을 보고 정중히 수건하나 부탁하는걸 사람들 있는데서 무안을 주고 불친절을 넘어 이건 뭐 거의 오지 말란식이던데 진짜 불쾌해서 싸우면 똑같을까바 걍 왔다는요. 
와서도 화가 나네요 정말 불친절 하고 기분 잡침. (짜증나 비번도 까먹어 남편폰으로 리뷰!!)"
31,4.0,2023.06.23.,찜질방이  두개밖에없어 아쉬웠지만 뷰는 정말 좋았어요
32,3.4,2023.06.20.,사우나 뷰는 좋네요. 아직은 미흡~
