,평점,날짜,후기
64,3.0,2023.01.29.,여기 직원중에 웬 30대후반 남성 자꾸 은근히 고양이 괴롭히는거 왜 대놓고 손님보는 앞에서 하는지? 고양이한테 질투함? 안보이는곳에서 괴롭히는지 고양이도 그남자만보면 피함 학대로 신고하기전에 그만두쇼
65,4.3,2023.01.29.,할인받아 싸게 다녀왔어요.아이들도 넘 좋아하고 사진찍을 뷰포인트도 많고 좋았어요~~미술작품들도 넘 멋졌어요. 강추
66,3.9,2023.01.22.,비수기라 그런지 사람들 출구쪽으로 돈안내고 불법입장하던데 잡지도않고 굉장히 불쾌함
67,3.4,2023.01.15.,현대인들의 지적 허영심이 만들어낸 결과물. 여행의 목적을 인스타그램에 업로드 할 과시용 사진 수집으로 하는 사람들을 위한 완벽한 15000원짜리 장소
68,4.8,2023.01.01.,"6년전에 갔을때 날씨도 엄청 좋았고 바다뷰도 좋았던 추억이 있었다!(인권비,보수 등의 이유로 현재는 성인12000->15000으로,,,!) 입장료가 엄청 싸지는 않지만 날 좋을땐 야외정원까지 다 돌아볼 수 있으니 개인적인 생각에선 합리적인 금액이라고 생각이 든당(이번엔 비가와 야외공원 패스)
16년도엔 쇠파이프?가 없었고 동그라미 포토존도 없었음!!! 그 당시 봤던 작품들은 적재적소에 맞게 옮겨진 느낌이었음!! 확장 한 뒤에 더 유명해져서 사람도 더더 많아진듯함👍🏻
나는 딱 들어올때 빠지는 차가 있어서 주차 난은 없었긴하다. 주차장이 막 엄청 좁진 않은데 그만큼 사람도 많아져서 사람들이 올라오는 길부터 주차를 하고오더라,,
(마지막 7~10번째 사진은 2016년도에 확장 전 방문했을때의 한적함+공허함+차분함)
난 갈때마다 좋았던 기억들이라 또 갈거임😁😝"
69,4.0,2022.12.20.,바다가 탁 트여서  시원합니다   사진이쁘게 잘나와요~^^*
70,3.7,2022.12.09.,인생샷 포인트도 많고 볼거리 다양. 굉장히 넓음
71,4.3,2022.10.30.,위에 조각공원 가셔서 바다뷰를 보셔야 진정 즐긴거에요!! 꼭 가세요
72,4.3,2022.10.15.,"볼 것이 매우 많고, 사진포인트도 많아 2시간정도 소요됨
다만, 학생단체와 동선이 겹쳤는데, 정말 마구 만져대는대도, 그걸 제지하는 사람이 없다는게 아쉬웠다."
73,3.2,2022.10.10.,"강릉의 옛 지명 '하슬라' 아트월드.
주제와 제목없는 다양한 예술작품들이 전시돼 있어 관람객에게 자유로운 느낌과 감상을 요구하는 곳.
내부에도 포토존이 많지만 자연을 벗삼아 사진찍기에 뷰 좋은 곳들이 있어 인생사진 건지기에 좋음~
관람객 수에 비해 협소한 주차장은 문제.."
74,2.5,2022.10.09.,"노약자 절대 가지 마세요.
엘리베이터 못 탑니다. 계단 엄청 많습니다.
원웨이(일방통행)이라 불편합니다.
일반인도 가지 마세요. 볼 것 없습니다.
별점 1점도 아까운 마음이 뭔지 알고왔네요. 비추천!!"
75,4.4,2022.10.08.,인터넷 예약하면 좀 저렴하게 갈수있어요
76,2.7,2022.09.20.,"8월에 갔었는데,돈주고 화만남.피노키오 관? 에있는 남자알바생..일하기싫으면 관두지 이게 왠 불친절??진짜 어이없음 출구가 어딘지몰라 한번 물었더니 대략 설명해주면될것을 “왔던길로 돌아가세요”래..어떻게 돌아가는지 물으니 뒤로요 뒤가 어디똑이죠? 지금걸어나온길이요 지금걸어나온길이.. ;;하니 오셨던길이요.이런식으로 귀찮단듯이 자꾸이상한?스무고개?말장난인지 큰 요구도아녔고 한마디만 제대로 대답해주는게 그리함든일인지 바쁘지도 않으면서 딱봐도 귀찮아하는 그모습이 넘 짜증났음.본인이야 여길 맨날오지만 우린 처음이니 햇갈릴수 있고 ,오른쪽 완쪽 방향을찾는 방법을 물은건데 저딴식으로 자꾸 단어만바꿔서 똑같은말장난 으로 안내를하니 싸우자는건지 대놓고 뭐라하고싶었는데 콜택시가 기다리고있어서 빨리 나올수밖에없었음.불친절한 알바생을쓸거면 출구나 길을 좀 헷갈리지않게 표시를 잘해두던가..물어볼일없게..미로같고 정신사납고 힘듦 돈아까움

시설물도 높고 계단도 많아서 볼거리에비해 어른모시고 가긴 불편함.굿즈도 퀄리티애 비해 비쌈.
미술품도 걍 .. 뷰 값내고왔다 쳤음"
77,3.0,2022.09.12.,"생각보다 볼거리는 많았어요
뷰도 이쁘구요.
주차가 너무 별로였어요.
한쪽에 줄을 세워 한대씩 가게끔 해야지
빙글빙글 돌다 자리나면 그냥 들어가면 먼저 기다리는
사람들 열받아서 싸움 나겠던데요?
주차요원아저씨 완전불친절"
78,3.7,2022.09.02.,
79,3.8,2022.08.29.,진짜...별루에요....진짜로 돈낭비고 기분 엄청나쁨
80,4.4,2022.08.24.,
81,4.5,2022.08.21.,
82,4.6,2022.08.08.,
83,3.6,2022.08.04.,굳이?
84,1.3,2022.08.04.,"가격은 일반 전시회 가격인데 전시회 자체는 좋게 말하면 자유로운, 객관적으로 이야기하면 전체적으로 현대미술을 모조리 모아놓은 느낌이에요.. 주제를 따라가는 전시를 좋아하시는 분들은 패스하시는 편이 나을 것 같아요"
85,4.6,2022.07.29.,"입장료 15,000원으로 올랐습니다

주관적인 평

1. 강릉 시내에서 가는길이 꽤 멀다
2. 위치가 언덕에 있는데 주차 자리 없으면 밑에 주차하고 한참 올라와야합니다 여름에는 지쳐요
3. 화장실 최악 일부러 킹받게 만든건지 남녀구분도 잘 안되어있고 조형물 한복판에 화장실이랍시고 만들어놓고 문 시정장치도 없어요
4. 작품들 감성이 살짝 50대 이상 감성입니다
5. 통로가 좁고 길 안내가 잘 안되어있습니다
6. 동그라미 포토존에만 사람들 엄청 줄서있고 15,000원 내고 사진찍으러 가는 느낌입니다
7. 바깥 바다가 보이는 풍경은 일품입니다
8. 이 주변에 카페 하나 있는데 여기 강추합니다 홍보가 아니고 훨씬 갬성있습니다"
86,3.7,2022.07.27.,주차요원이 싸가지 없음.. 화풀이를 애먼사람한태 함
87,3.8,2022.06.25.,"인스타충들이 좋아할 것 같음
입장료 개비쌈
통로가 좁고 복잡함
계단이 너무 많음 어르신들이 많이 힘들어 하실듯
현대미술이 원래 좀 난해하긴 한데
이건 극한의 난이도 였음ㅋㅋ 
작품에 대한 설명도 안써있고 
안내도도 없고 어휴;;
돈아까웠음

그나마 뷰 맛집?"
88,2.2,2022.06.22.,"너무 비싸고, 감흥 없음"
89,4.0,2022.06.04.,입구부터 차가 쭉~~~주차되어 있어요 주차자이 협소하지만 볼것 즐길것 가득해요 정말 아름다운 미술관입니다 아이가 너무 좋아하고 흥미가득한곳입니다
90,4.2,2022.05.14.,
91,2.7,2022.04.23.,"1. 주차 공간 협소. 자리 없으면 밑에 주차하고 걸어 올라가야 함.
2. 요금이 수준에 비해 비쌈. 실내 전시는 무료라고 해도 안 볼 수준임
3. 현대미술이라고 해논 작품이 난해하고 기괴함. 작품 설명에 부실함(종이 코팅해서 붙여놓음;)
4. 야외 풍경은 예쁨. 공원은 볼게 없고 오르막이라 힘듦"
92,4.3,2022.04.11.,"주차공간이 너무 부족해서
별 하나 뺐습니다."
93,3.9,2022.04.08.,풍경 맛집!! 주차 공간이 부족하긴 해요
94,2.7,2022.02.28.,"사진찍기 좋은
복잡한 구조
정신없음"
95,3.4,2022.02.27.,"전시품들도 딱히 감흥도 없고 그냥 놀이공원 소품들 모아놓은 느낌이었어요..
앉아서 쉴 곳도 마땅치 않고 야외 전시도 너무 오르막길의 연속이라 너무 힘들었네요 
제일 충격적인건 야외에 돌 뮤지엄.. 큰 천막에 돌뮤지엄이라고 있길래 힘들게 올라가서 봤는데 걍 커다란 돌덩이 하나 메달아놓은ㅋㅋ 다들 이게 뭐냐고 어이없어하면서 지나가더군요.. 
날씨 좋은 계절에 바다랑 풍경 보러갈겸 가면 나름 괜찮을 것 같은데 겨울이라 그런지 춥고 잔디도 초록초록하지 않고 입장료가 아까웠네요..
가실 가면 겨울은 피하세요"
96,3.8,2022.02.26.,"사진찍고 하기엔 좋은데, 어디가 어디로 이어지는지
안내문이 별로 없어서 아쉬움"
97,3.5,2022.02.24.,"4관 들어갔는데 인형공포증 있어서 그런지 진짜 무서웠음 ㅋㅋㅋ 
재미는 있지만 진짜 앉을데가 없다 .."
98,2.2,2022.02.21.,"진짜 최 악
그냥 노잼
앉을자리도 안만들고 이게 뭐하는짓이야
너무 어지러워 그리고
통로가 무슨 몇개냐?
알바생 눈 똑바로 떠라 쳐맞고 정신차리지 말고
그리고레스토랑 너무 비싸"
99,3.2,2022.02.13.,볼게없쪄
100,3.7,2022.02.06.,이뻐요 사진 많이 건짐
101,4.2,2022.02.04.,"볼게 너무 많아서 바빴음 
산책하면서 둘러보기 정!말! 좋음"
102,4.3,2022.01.24.,은근 볼거 많고 각 관으로 이동할때 통로가 재밌어요. 포토존도 대여섯곳 있었고 야외시설 바다뷰도 너무 좋았음. 찾아서 갈정도는 아니더라도 여행왔을때 한번쯤 들를만합니다
103,3.8,2022.01.23.,
104,3.6,2022.01.07.,"기대를 안하고 가서 그런지 너무 좋았어요
입장료 12000원 첨엔 좀 비싼 느낌이었는데
전혀 아깝지 않았어요
평일 오전인데도 사람이 꽤 있더라고요
휴일은 복잡한 시간을 피해서 가야 사진을 제대로
찍을거 같아요"
105,4.5,2022.01.05.,
106,3.4,2021.12.27.,"입장료 12,000이 아깝지 않아요
강릉가시게되면 꼭 방문하세요"
107,2.2,2021.12.27.,작품에 대한설명 뭐 이런건없음. 그냥 비오는날 사진찍으러 갈만한곳.
108,4.1,2021.12.25.,볼거 많고 다 좋았는데 마지막 코스에 카페앞 화장실 청소를 안해서 너무 더러웠어요
109,4.5,2021.12.12.,"기대이상입니다. 
중간중간 소홀한 부분도 보이긴 하지만 나름 괜찮은것 같았고 애들과도 좋은 시간 보냈습니다.
화장실이 조금 아쉽기는 했어요."
110,4.6,2021.11.22.,
111,4.0,2021.11.05.,"공원도 전시실도 볼거리 많고 사진 찍기도 좋아요~
바다뷰도 좋아요.
공원에서는 힐링 할 수 있어요.
한가지 아쉬운건 작품설명이 거의 안되어 있어서
작품 감상에는 아쉬움이 남았어요~"
112,3.8,2021.10.11.,입장부터 나는 퀘퀘한 곰팡이냄새때문에 관람이고 뭐고 그냥 나왔네요 내부에 카페도 먼지많고 관리 안되는 찐득한 테이블. 맛없는 커피
113,3.7,2021.10.08.,주차 전쟁..
114,3.8,2021.10.08.,좋아요여긴그냥!!♡
115,4.5,2021.09.17.,
116,4.6,2021.09.10.,이뻐요 근데 사람많음
117,3.5,2021.09.06.,
118,2.8,2021.08.26.,"야외공원에 버섯 있는건 좋았어요.
근데 2년전 갈때보다 너무 두서없고 안에 통로도 어디로 가야할지 답답했음. 야외파이프로만든 길은 멋진데  왜 그길로 걸어 올라가서 구경해야하는지..내부가 좀 이상하게 바뀐거 같아요"
119,3.3,2021.08.22.,"2021.08.22 정서방네와
한번쯤 갈만하다."
120,3.3,2021.08.11.,"숙소도 특이하고, 야외 공원도 괜찮았음."
121,4.3,2021.08.11.,사진찍기 좋은 곳입니다. 가격은 좀 있는 편인듯. 접근성이 좋지 않고 주차자리가 많지 않아 사람 많으면 언덕에다 세워야합니다..
122,4.4,2021.07.13.,"독특하고 모던한 현대 미술 작품과 눈부시게 푸른 바다를 볼 수 있는 전망대가 있는 곳..
다만 가장 저렴한 입장료가 12,000원으로 관람내용에 비하면 비싼 편임."
123,4.3,2021.06.29.,제임스완 감독식 호러를 좋아한다면 사람 없는 흐린날 방문 추천
124,5.0,2021.05.29.,다음에 또 갈게요
125,5.0,2021.05.09.,
126,4.4,2021.05.08.,"강릉 정동진 가는곳에 위치하여 정동진과 같은
여행코스로 잡아도 좋을듯 싶습니다.
다만 미술관같은 테마공원이라 이해도가 필요할거
같습니다.
야외에 있는 조각공원은 작품내용뿐아니라
시원한 바다 조망도 있어 굿입니다.
다만 조금 비싼듯한 느낌"
127,2.9,2021.04.25.,난 좋은데
128,5.0,2021.03.27.,
129,3.0,2021.02.19.,"차 없으면 가지마세요 
뚜벅이 절대 가지마 아무도 가지마"
130,1.0,2021.02.03.,"여친 생일 기념 강릉 놀러갔다가 방문.
한마디로 말하면 기괴합니다.

마지막 포토스팟 빼고는 포토스팟이란 포토스팟은 다 사진 찍기 싫습니다.

작가가 무슨 가치관이 있는지는 모르겠으나 알고싶지도 않음.
여러가지 컨셉이 아닌 기괴한 컨셉 유지.

다 보고 나서 속이 메스꺼울 정도로 기분이 나빳습니다.

가격도 싼편도 아니고 전시 퀄리티가 좋은것도 아니고...

다른 곳 가세요."
131,3.5,2021.01.10.,작품이 9년째 변함이 없네요...이제는 너무 낡었어요..
132,2.0,2020.11.15.,저희는 반려견 입장 가능이라고 해서 갔었는데 계단으로만 이용해야해서 견모차 안된다고 하는게 아쉬웠어요. 저희는 셔틀랜드 쉽독이랑 포메 키워서 내부에서는 견모차로 이동하려고 했었거든요. ㅠ결국 포메만 들어가야해서 엄마가 차에 셀티랑 남아서 기다리셨어요ㅠㅠ 소형견 이외의 견종은 못들어가면 애견동반입장이라고만 쓰지말고 견모차 불가능하다고 알려주셨으면 좋겠어요
133,4.2,2020.11.11.,"조각공원중에 시간의 정원 인상깊었어요.
조각공원 올라가는데 30분 정도? 
위치 환상이고 경치가 좋아요"
134,4.1,2020.10.30.,볼거리 많고 산책길도 넘 좋아요. 작품 퀄리티는 쏘쏘~그래도 이 곳을 일궈낸 작가부부 존경스럽네요.
135,2.7,2020.10.13.,예술의 세계를 모르는 사람들은 어려울 듯. 사진 찍기 좋아하는 사람들은 좋을 듯.
136,4.3,2020.10.10.,날씨좋은날 시간넉넉히 한바퀴 돌고오기 좋음
137,2.0,2020.10.09.,"피노키오 전시관에서 나와서 조각공원 가는길에 줄을 많이 서있던대 안내 문구나 안내좀 해주세요.
포톤존 줄인줄도 모르고 멋머르고 기다렸다가 시간만 낭비함."
138,3.7,2020.10.05.,"인스타 사진찍기용 미술관, 포토존 위주의 작품
포토존 앞에 마스크 안쓰고 다닥다닥 줄서있는데 직원들 신경도 안씀, 코로나 파티~
입구 관리가 허술해서 그 인근 거주하면 표 없이도 들어갈수 있을거같네요
조각공원은 땅굴도 있고 산책로도 잘 만들어져 있었어요
미술관 1시간 조각공원 1시간 30분 미술관 카페 30분 있었어요"
139,4.2,2020.09.12.,강릉 여행 중에 비가 많이 와서 들렸는데 정말 최고입니다 아이와 함께 가니 시간 가는 줄 모르고 사진 엄청 찍고 왔어요
140,3.8,2020.08.29.,"2번째 방문. 바닷가 바로 앞에 있는 한적한 미술관이였는데, 사진만 무식하게 찍어대는 인스타 충들 때문에 조금 힘드네요.."
141,3.0,2020.08.21.,
142,2.9,2020.08.18.,"현대미술관인줄 알고 가면 실망할 곳, 근처 해군함정이 더 볼만했음.. 비엔날레까진 아니라도 어느정도 작가의 세계관이있을거라 생각했는데 그냥 인증샷용 미술관"
143,3.9,2020.08.14.,"피노키오 전시관 나오는 길에 줄 절대 서지마세요. 사진 찍는 줄이었는데 그것도 모르고 1시간 넘게 기다리고 있었네요. 아무런 안내도 없고 줄만 길게 서있어서 당연히 조각공원 가는 줄인줄 알고 시간만 날렸습니다. 줄이 있는 곳 표지판에도 조각공원 가는길이라고 써져있었고요...
누가 이 날씨에 사진을 야외에서 1시간 줄 서서 찍는지 이해가 안되네요. 줄 서면서 너무 지쳐서 조각공원 보지도 않고 나왔습니다. 
뒤쪽에 아무것도 모르고 서 있는분들 많았던 것 같은데 안타깝네요"
144,4.0,2020.08.14.,비가 많이 와서 야외는 못봤지만 작품이 많아서 볼거리가 많았어요
145,4.4,2020.08.13.,"한번 방문할 만 합니다.
우중 야외산책 정말 좋았어요.
가족과 즐거운 시간을 보냈습니다."
146,3.8,2020.08.13.,화장실 최악 여자 남자 같이 잇고 바로 옆인데 위 아래 뚫렷고 소리 다들리고 여자들이 불안할 화장실 누가 설계했는지 최악 시설 넓은데 화장실 최악
147,4.1,2020.08.08.,"애견동반으로 갈수있는곳이라 좋았습니다만
다리불편한 분들은 가지마세용
엘베가 없어서 엄마 이모는 입장료만 날림ㅜㅜ
그래도 젊은사람들은 가볼만해요"
148,3.3,2020.08.02.,"볼거리 많고 아기자기한 소품들도 괜찮음. 단점이라면 산 꼭대기에 올라갔는데 오솔길 옆으로 난 풀들이 오솔길을 침범해서 반바지나 치마 입고 지나가면 다리에 풀독 오를것 같아서 되돌아 나온게 아쉬워요.
강릉 오면 반나절 시간 내서 오는걸 추천함. 천천히 구경하고 간식,커피 마시면서 여유를 느끼며 휴식을 취할 수 있음"
149,3.5,2020.08.01.,"볼거리 많고 너무 좋았어요
다리가 아파서 조각공원은 못봤지만
그래도 티켓값을 하는 공간이었어요"
150,4.4,2020.07.26.,"독특한 작품들이 많고 사진 찍을 곳도 많다. 아이들을 위한 체험도 있고, 미로와 같은 실내 뮤지엄과 산책길로 좋은 조각 공원 모두 즐겁게 관람하기 좋다. 7세, 2세 아이들 엄청 좋아했습니다. 움직이는 인형과 철제 구조물이 특히 좋았어요."
151,2.7,2020.07.24.,미술관이랑 산책길이 이쁨
152,3.6,2020.07.13.,
153,4.3,2020.06.21.,점심만 든든히 먹고가면 둘러보기 딱 좋아요~ 경치도 좋고 산책하기도 좋고. 작품도 많고요. 저는 기대이상이었습니다!
154,4.3,2020.06.17.,전시는 볼 게 많지 않았다. 조각공원에서도 미술품이 멋지기보다는 전망이 좋았고 산책하기 좋았다.
155,4.6,2020.06.03.,꼭 한번 가볼만한곳.
156,3.7,2020.06.02.,실내 전시 예쁘지만 포토스팟 갯수가 조금 부족하다고 느껴집니다. 조각공원 반복성이 높고 코스가 길어서 후반부엔 좀 지루하고 힘듭니다.
157,3.7,2020.05.23.,한번은 가볼만 함..
158,3.3,2020.05.19.,Gallery
159,3.1,2020.05.03.,운동하기 좋습니다.
160,3.9,2020.04.19.,
161,4.6,2020.02.25.,"미술관, 전시관도 너무 이뻤지만 호텔이 최고였어요ㅜㅠ 뷰도 너무 좋고 호텔에서 본 해돋이가 너무 이뻤어요. 기회 되시면 꼭 호텔도 같이 숙박하시길 추천드려요~"
162,4.3,2020.01.21.,"진짜 대박.. 현대 미술 좋아하시는 분들 꼭 가세요 사진 찍을 거 많아요 산책로는 별로 추천 안 합니다,,"
163,4.1,2019.12.30.,하루전에표사서오세요 1000~2000원 할인 조각공원 조성 잘 되어 있음
164,4.4,2019.08.20.,강릉 비올 때 가기 최고의 장소. 생각보다 볼 거리가 많고 포토스팟도 많아서 사진 많이 남길 수 있다! 비가 안왔다면 조각공원도 볼 수 있었을텐데 아쉽다ㅠ 담에는 호텔도 같이 이용하고 싶다
165,3.3,2019.08.13.,멋지고 생각보다 볼게 많았어요.앞의 바다도 볼 수 있어서 좋았구요.인터넷 예약하면 할인받을 수 있으니 할인받으세요!조각공원은 가을에가야 좋을 것 같아요.여름은 너무 더움ㅠㅠ
166,3.4,2019.08.05.,레스토랑 짱 비싸
167,3.0,2019.08.01.,현대미술....
168,4.5,2019.06.16.,조각공원도 멋지고 숙소도 좋음.
169,3.4,2019.06.06.,실내 전시는 개인적으론 무료 전시라도 안 볼 퀄리티입니다.
170,3.6,2019.03.09.,가격이 좀 비싸긴 했지만 볼게 많았어요
171,4.1,2019.02.19.,오와~~~ 진짜!!! 야외조각공원 올라가면 가슴이 시원해집니다!!! 올레~~~!!! 전시관도 괜찮아요!!!
172,3.4,2018.12.30.,"주차가 조금 아쉬운듯하나
볼것 많고 여유를 즐기다 올수 있습니다."
173,3.1,2018.11.30.,
174,4.0,2018.10.31.,
175,4.0,2018.09.13.,"강릉과 정동진 사이.
강릉의 푸른 바다가 한눈에 보여 한번 쯤 방문해볼만
개인적으로 전시보다는 바다뷰가 더 마음에 들었음
부가 좋아서 호텔도 이용해보면 좋을 거 같음
조각공원은 엄청 크니 마음 단디 먹고 가시길
체감 상 산 한개 오름"
176,3.5,2018.06.24.,
177,4.0,2018.02.13.,
178,4.0,2018.01.28.,한번은 가볼만.... 또 가라하면 고민됨 ㅎ
179,4.0,2017.11.07.,알쓸신잡에 나온 곳. 가족과 나들이 하기에 딱이다.
180,4.4,2017.10.15.,
181,4.8,2017.08.31.,"피노키오 박물관에 가세요
김영하 작가가 추천함
따라따라따따따 짜릿짜릿할거다
궁금투성이에 너 꼼짝마라 너"
182,3.7,2017.04.30.,
183,4.4,2016.08.09.,"갤러리, 미로."
184,3.5,2016.06.19.,바다가 내려다 보이는 곳에 자리한 야외 미술관. 산책하듯이 둘러보기에 좋은 곳이다.
