,평점,날짜,후기
70,5.0,2023.01.17.,2박 3일 강릉여행 중 계속해서 날씨가 안좋아서 흐린 바다만 보다가 마지막 날 안목해변에서 멋진 바다 보고 가요! 마지막 날 대미를 장식했어요 !! 진짜 너어무 이뻐서 한참 바라보다 왔습니당. 파도가 센데도 앞쪽에서 정신없이 바라보다가 다 젖었네요ㅋㅋㅋㅋ 이 마저도 행복했어요 또 가구 싶당..
71,4.3,2022.12.18.,
72,4.2,2022.12.13.,"겨울에도 좋은 안목해변~
바람 맞으며 파도소리 듣고 있노라면
여러가지 마음의 소리가 울립니다.
힘든건 옅어지고 사랑은 깊어져요.
해변따라 있는 커피거리도 좋구요."
73,3.6,2022.12.11.,
74,4.1,2022.09.25.,
75,4.3,2022.09.21.,
76,2.5,2022.09.18.,"스벅앞에 차안에서 타로사주 봐주시는곳은 믿고 걸르세요. 
바가지요금에 급하게 봐주기만하시고 맞는말이 단 하나도 없었습니다. 
제발 다른 피해자가 없기를 바랍니다. 
바다는 좋아요  👍👍"
77,3.4,2022.08.07.,
78,3.6,2022.07.28.,"주차가 어려워서 아쉽지만
나름 감성이 있어서 좋네요"
79,4.4,2022.07.13.,바다 최고
80,5.0,2022.06.05.,굿
81,4.1,2022.06.03.,택시 잡기가 하늘의 별 따기. 유독 안목해변만 오면 항상 이래요. 강릉 콜택시도 안 잡히고 ktx 타실 분들은 미리 미리 이동하세요.
82,3.0,2022.06.02.,점심시간 전후로 너무 좋음.. 사람 없을 때 가세여
83,3.7,2022.05.31.,
84,4.1,2022.05.01.,"해운대-안목
광안리-강문"
85,3.3,2022.04.11.,
86,5.0,2022.04.05.,
87,3.9,2022.03.05.,갈매기 맛집
88,3.5,2022.02.18.,
89,3.7,2022.02.07.,동해는 사랑입니다
90,3.7,2022.02.05.,코시국이어도 사람이 많긴하네요 ~
91,4.2,2022.02.04.,
92,3.4,2022.01.28.,제주랑 서해는 많이 가보고 동해는 처음이었는데 너무 좋더라구요 시간만 있으면 며칠 머무르고싶을정도로
93,4.9,2022.01.24.,안목해변 제일 좋아!
94,3.6,2022.01.16.,수상보트 타러 가세요
95,3.6,2021.12.19.,
96,4.5,2021.11.30.,역시 커피한잔하며 보는 동해 바다는 언제봐도 좋네요.
97,5.0,2021.10.25.,
98,4.3,2021.10.07.,강릉 여행갈 때 항상 가는 곳인데 너무 좋아요!
99,4.2,2021.09.12.,"강릉에 오면 항상 들리는 안목해변. 
카페가 많아서 여기저기 갈 곳이 많아요!"
100,3.2,2021.09.11.,
101,4.5,2021.08.24.,
102,4.0,2021.08.21.,
103,4.2,2021.08.16.,
104,4.9,2021.07.31.,강릉바다중 색이 제일 청량한것같아요!
105,5.0,2021.07.29.,
106,4.4,2021.07.25.,
107,4.6,2021.07.02.,
108,4.8,2021.06.28.,
109,4.4,2021.06.11.,
110,4.5,2021.05.21.,
111,4.4,2021.05.21.,"강원도 여행 가신다면, 꼭한번 들려 보세요"
112,4.9,2021.05.15.,깨끗하고 사람도 너무 많지 않아요 :)
113,4.7,2021.05.09.,뷰 너무이쁘고 바다색깔 대박이에요^^
114,4.1,2021.04.03.,
115,4.0,2021.03.27.,
116,3.9,2021.02.27.,"언제든최고의추억을
만들어주는아름다운곳"
117,4.8,2021.02.23.,
118,4.1,2021.02.09.,"밝을때 갔으면 더 좋았을 텐데,
새벽에도 좋았어요."
119,4.1,2021.01.14.,차 안에서 해변을 보며 마시는 커피 한잔
120,4.1,2020.12.30.,
121,4.0,2020.12.07.,
122,3.2,2020.11.14.,안목해변은 그냥 와이프랑 항상 가는곳임 여름엔 비추 봄 가을 겨울엔 강추. 다만 아직도 개념없이 해변에서 쳐먹고 그러는 젊은애들이 문제임.
123,1.7,2020.11.06.,"3일 머물예정... 하루 지났음...
결론 다시는 이곳에서 숙박 여행은 없음.

이유는, 
1. 아무리 커피거리지만 너무 먹을것도 없고 할것도 없음. 
2. 전체적으로 너무 비쌈. (바가지 느낌) 
3. 회센터 절대 가면 안됨...요즘 다들 바구니 바가지 요금갖고 트집잡아서 그런지 변종 바가지 씌우려고 나무틀로 저울 케이스 만들어서 저울을 나무틀이 누르고 있음....

추천할만한 케이스는...
2시간 거리내 혹은 지역주민이 그냥 드라이브 삼아 와서 커피나 한잔하고 사진 몇장 찍고 반나절 코스임... 경기.수도권에서 4시간이상 와서 지낼만한곳은 아님..."
124,3.2,2020.11.04.,커피거리 뷰 예쁘다. 평일에 오는거 추천
125,3.9,2020.10.26.,"모래가 입자가 굵어서 밟기 좋은 해변. 파도가 쎄서 구경하기 좋다.
바로 옆은 커피거리라 야경이 멋지고 밤에 불꽃놀이 구경도 쏠쏠함"
126,4.4,2020.09.19.,
127,4.3,2020.09.10.,
128,5.0,2020.09.04.,풍경굿
129,3.3,2020.08.31.,해변바로앞에 주차장이 극혐이긴하나 카페가 많고 식당도 꽤있어서 갈만함.
130,4.4,2020.08.16.,물이 깨끗하고 한적하고 너무 좋아요!
131,4.4,2020.08.12.,비오는날 갔더니 흐려서 아쉬웠음 상가 많고 번화한 바닷가
132,4.7,2020.08.11.,"바다도 예쁘고, 옆에 강릉항도 걸어보기 좋고, 주변이 카페들도 예뻐요"
133,3.0,2020.07.28.,
134,4.0,2020.07.27.,해변이 아름다웠어요
135,4.9,2020.07.27.,
136,5.0,2020.07.23.,예쁜 바다와 시원한 바람 그리고 카페들이 늘어선 해변이 좋았음.
137,3.0,2020.07.17.,
138,4.0,2020.07.14.,"안목해변 너무 좋아요
카페도 많고 바다도 깨끗하고 힐링 제대로 잘 했네요
+강아지 동반 가능해요!"
139,4.6,2020.07.11.,
140,4.3,2020.07.10.,
141,3.4,2020.05.31.,"강릉 최애 바다랍니다
바닷가에 앉아있기도 딱이에요 
경포대는 탄 폭죽이 많은데 여긴 안그래서 좋아요"
142,4.0,2020.04.24.,넵
143,4.3,2020.03.21.,갈매기 맛집 갈매기 왜케 많아여 끼룩끼룩
144,3.8,2019.11.28.,안목해변이 제일 예쁨
145,4.3,2019.11.20.,올때마다 좋아요!!
146,3.6,2019.10.06.,
147,3.4,2019.10.01.,바다는 예쁜데 커피숍 공해가 아쉬워요
148,5.0,2019.09.28.,
149,4.7,2019.08.19.,컴퓨터 바탕화면 속의 그 바다
150,4.2,2019.08.08.,해변이 너무 낭만적이고 예뻐요..깨끗하고 수영금지라서 다들 조용히 선베드에 누워있어요... 카페거리 바로 앞이라서 분위기있고 조용해요... 하늘도 너무 예쁘고... 부드럽고... 기회된다면 꼭 다시 오고싶어요! 회센터가 바로앞에 없어서 좋아요..최고에요ㅠㅠㅠ
151,3.5,2019.08.05.,"안목해변에서는 저 세족장에서 발씻고
저돌멩이 징검다리를안전하게건너야
모래가 뭍지않습니다.
내년엔 개선되겠죠?"
152,2.5,2019.08.03.,
153,3.1,2019.07.29.,안목 바다는 더러움 그자체 쓰레기에 거품에 돌에  저번주에 놀러갔는데 해파리 만졌다가 깜짝놀랐다
154,4.7,2019.06.10.,그냥 최고!!!!!
155,4.3,2019.05.25.,물 정말 맑고 좋아오..강문보다 좋아요
156,3.8,2019.05.08.,"선셋 너무 예뻐서 미친듯이 뛰어놀았어요
단, 사람이 몰리지 않는 평일이었음 !"
157,4.0,2019.03.09.,
158,4.0,2019.03.01.,"사람 몰리는 타이밍엔 매우 혼잡하니 반드시 차가 필요한게 아니시라면, 택시 타고 들어왔다가 나가는게 좋을듯합니다. 차량 진출입 속도가 너무 느려요 ㅜㅜ"
159,3.0,2019.02.09.,
160,3.7,2018.09.29.,주차장이 많은데 차가 더 많아서 주차하는데 애먹었어요. 약간 북적북적한 느낌이라 전 차분한 송정해변이 더 좋았어요.
161,3.8,2018.08.12.,"저녁엔 여기서 택시 잡기 힘들어요. 뚜벅이분들 참고하세요.
파라솔 하나 빌리는데 만원. 6시쯤에 거의 정리하는것같음. 해변은 깨끗한 편."
162,3.6,2018.08.07.,
163,3.5,2018.08.03.,"ℹ 견소동에 위치한 길이 500m, 2만m2의 백사장이 있어서 가족 단위 피서객들에게 좋다.

✌ 주변 볼거리로는 커피거리와 벽화골목이 유명하다.

( 사진 - 안목해변 전경 )"
164,4.0,2018.05.29.,
165,4.4,2017.09.04.,"안목해변 카페거리랑 가까워서 좋아요!
주변에 볼꺼도 많고 물도 맑아요"
166,3.7,2017.02.02.,
167,3.7,2016.08.21.,"카페가 참 많았던....
그리고 초여름인데도 진짜 추웠던....
등대까지 슬슬 걸어갔다 올만한.."
