,평점,날짜,후기
28,4.5,2023.12.10.,"I really loved coming here for the scenery! It’s a lovely place to enjoy the transitional seasons as the leaves turn different colors - there are several different places to enjoy on this island, many restaurants, gift shops, camping, and wildlife as well! 
There are many rabbits and squirrels on this island, and I watched as tourists and their small children chased them around with their dogs. It may be a cultural difference, and because I have two rabbits at home, but I was very disturbed to see how little people cared for the safety of wildlife. It would be nice for Nami to show some concern as well."
29,3.2,2023.12.10.,"역시 올때마다 돈아까워
정관루나 투투별장 같은 곳에서 잘 거 아니면 별로인듯"
30,4.5,2023.12.05.,"말로만 듣던 남이섬 다녀왔습니다. 
10월달에 갔는데....좋았습니다. 
안가보신분...한번쯤은 가볼만 할듯~^^"
31,4.8,2023.12.01.,나는 일년에 한두번은 방문한다. 항상 새로운 것을 목격하는 것이 있기 때문에 나는 계절마다 여기에 오고 싶다. 저번에 공작들을 봤을 때와 가장 최근에 방문했을 때 타조를 관찰했다! 언젠가 휴가를 가고 싶은 멋진 작은 섬이다
32,3.4,2023.11.19.,"7년 만에 재방문. 음… 이젠 외국인 관광객들의 성지..
이제 별거 웂다"
33,3.5,2023.11.18.,
34,5.0,2023.11.14.,"enjoying the scenery, a lot of tourists especially Indonesian and Malaysian, kinda must-visit place in Korea for them! had Musholla (prayer room) and Halal restaurant."
35,3.2,2023.11.13.,왜구가 좋아하는 곳. 친일매국노의 성지
36,3.9,2023.11.10.,
37,4.2,2023.11.06.,
38,4.0,2023.11.02.,"평일 오전에 갔더니 여유롭고 고요하게 남이섬 즐기고 왔어요! 입장료는 조큼 부담이지만 한번쯤은 가봐도 좋을 것 같아요~ 동물친구들이 자유롭게 돌아다니는 모습이 너무 보기 좋았어요! 단풍, 은행 물 들고 가면 눈이 호강한답니다👍"
39,4.3,2023.10.31.,"일요일 오픈런했어요. 휴일이라 사람 많은거는 예상했지만..12시 넘어가니 인파가 장난아니더군요. 특히 주차난 심각합니다.
주차요원도 많이 없고 배만 많이 운영할게 아니라 주차문제도
해결해야할듯해요. 오전일찍 가시는 분들은 옷두툼히 입으시구요~~ 8년만에 가봤는데 많이 달라졌더라구요ㅎㅎ
간만에 좋은 공기, 풍경 가득 품고 왔습니다~^^"
40,4.2,2023.10.31.,"나이드신 엄마보시고 여유롭게 행복한 시간 만들었어요
계절이 계절인지라 사람 많았지만 봄에 다시 엄마랑 오고 싶네요~^^"
41,3.8,2023.10.29.,"내국인 외국인.
28일(토요일)은 너무 사람들이 많습니다.
승용차로 가평역삼거리부터 남이섬 선착장까지 한 시간이 걸리니...
참 풍광은 좋은데, 주차난이 너무 너무 심하네요."
42,3.9,2023.10.28.,걷기좋은 산책로 :)
43,3.9,2023.10.23.,단풍명소 걷기좋은
44,4.2,2023.10.15.,첨 가봤는데 너무좋았어요 입장료가 다소 비싸긴하지만.. 그리고 가마솥 찐빵은 드시지 마시길...진짜..하..
45,4.6,2023.10.07.,아주기냥 조아요
46,5.0,2023.10.06.,걷기좋은 단풍명소
47,5.0,2023.10.06.,
48,2.9,2023.10.04.,
49,5.0,2023.10.02.,걷기좋은 단풍명소
50,2.5,2023.10.02.,"추석명절에 부모님 모시고 옴
가격이 싸잔않았고 섬안에 커피부터 식사거리까지 다 비쌈 
커피는 목이 말라서 사먹었지만 식사는 남이섬에서 먹기가 부담되서 나와서 먹기로함
한번도 안가본경우면 한번쯤은 가볼만할수 있겠으나 자주가면 볼게 또 많이 없음
그냥 몇년에 한번정도 갈수있을듯"
51,3.2,2023.10.01.,
52,4.2,2023.10.01.,
53,5.0,2023.09.30.,
54,4.2,2023.09.30.,
55,3.1,2023.09.29.,나름 좋았어요
56,5.0,2023.09.27.,
57,5.0,2023.09.23.,자전거 빌리면 한바퀴 둘러보기 좋아요! 40분 넘어야 추가요금 물어요. 잣아이스크림 꼭 드셔보세요
58,5.0,2023.09.17.,
59,4.4,2023.09.14.,
60,3.4,2023.09.13.,"천천히 쉬어가면 하루 종일도 놀 수 있을 정도로 크기도 크고 잘 꾸며져 있어요. 가족끼리 놀러 갔다 오기 좋아요. 다람쥐, 토끼, 청설모도 많이 볼 수 있어요. 시간되면 또 갈 예정입니다."
61,4.6,2023.09.10.,"아이들과 가족들과 연인들과 산책하기 좋은 곳.
봄, 가을로 가는데 갈때마다 새롭네요. 이제 아이들이 크면서 자전거타고 즐길 거리가 많네요.
자유롭게 공작새, 토끼 돌아다니고 다람쥐, 청설모 등 자연은 살아있다고 느끼네요
잣막걸리에 파전, 도토리묵까지 맛이 좋아요."
62,4.1,2023.09.09.,
63,5.0,2023.09.09.,
64,1.9,2023.09.07.,친일섬이에요 안가는게 좋을듯
65,4.9,2023.08.31.,"#레일바이크 #걷기좋은
좋아요~"
66,4.0,2023.08.30.,
67,4.6,2023.08.20.,오랜만에 가본곳이라 좋았습니다
68,4.4,2023.08.19.,여름에 차 없으면 절대 가지마세요 쪄죽어요
69,1.7,2023.08.17.,"경치가 좋네요 또 가고 싶은 곳입니다
남이섬 주인이 친일파하는 것만 빼고는..."
70,4.4,2023.08.07.,크기와 관리를 생각하면 입장료 진짜 저렴한듯. 섬 내부 물가는 약간 아쉬움.
71,3.5,2023.08.05.,재밌는 곳
72,5.0,2023.08.04.,
73,1.7,2023.08.04.,"남이섬 별관 펜션 묵었는데 관리좀 해야겠어요. 
어두침침한 조명에 마실물도없고. 수돗물 먹으라는 호텔직원에. 방안에 지네며 곱등이며 계속 나오고. 자는데 몸위로 기어다녀서 한번 깬적있고. 
수영장 물 미직지근한테 냄새도 심하고 다녀오니 온몸에 두드러기나고 탈의실은 전등 깜빡깜빡 벌레는 왜이리 많은지 
요 몇년사이에 아주 안좋아졌더라구요"
74,3.2,2023.08.03.,
75,2.1,2023.07.27.,"친일파가 마치 한국 안에 또다른 지들만의 나라를 만들고
한국인들을 호구 취급 하는곳
그래도 좋다고 간다고?"
76,5.0,2023.07.25.,
77,4.7,2023.07.22.,벚꽃명소 걷기좋은 이동약자접근
78,4.5,2023.07.22.,
79,3.8,2023.07.03.,
80,5.0,2023.07.01.,
81,4.3,2023.06.28.,괜찮아 괜찮은데 친ㅇ파라는게 문제야 아주 큰 문제
82,3.0,2023.06.28.,친일파는 3대를 멸해야 한다
83,5.0,2023.06.21.,사랑해선혜야
84,3.6,2023.06.20.,"남이섬 몇년 마다 방문하니 추억도 새록 새록 나는 풍경이 마음에 담긴곳 4년만에 첫아이와 방문 했어요.
타조도 볼수 있고 길거리엔 공작도 걸어다니고 아기 토끼도 방사 되어서 친환경적인 자연 느낌이 컸어요 요즘은 해외에서 방문자가 많은지 한국인보다 외국인이 더 많았어요  앉아서 쉴곳도 많았고 힐링 할수있는 공간 이었어요  주차장도 넓은 편이고 배로도 쉽게 드나들수 있는점도 좋았구요 
입장권은 1만6천원 온라인 예약시 할인  주차장은 일일권 12시간 6천원 T주차시 2천원 할인"
85,3.9,2023.06.19.,남이섬 친일 쓰레기들이 운영하는곳이다. 가지마라 개 돼지들아
86,3.3,2023.06.18.,1박 2일 멤버들 전부 친일파썰 ㅋ
87,1.5,2023.06.18.,친일파섬을  왜들가는거야
88,3.9,2023.06.15.,
89,3.8,2023.06.14.,남이섬이 친일파 후손의 소유재산이었다니... 다시 가면 나 역시 친일파가 되는 것이다.
90,2.7,2023.06.13.,
91,5.0,2023.06.05.,
92,4.6,2023.06.04.,
93,3.1,2023.06.02.,"입장료 및 배선료 포함 일인 16000원
외국인 관광객 많음
주차료 6000원별도"
94,5.0,2023.05.28.,
95,2.5,2023.05.27.,"노인들 등쳐 먹고사는 남이섬? - 노인 할인 입장을 국가에서 정한 65세에서 70세로 상향하여 가난한 노인들 주머니 돈 털어먹는 남이섬, 개인사업자라서 그렇다고 변명하지만 근처의 가평 아침고요수목원등 다른 관광지와 가평셔틀버스도 65세 할인하고 있다. 기본이 안된 순수하지 못한 남이섬"
96,5.0,2023.05.26.,
97,5.0,2023.05.19.,
98,1.0,2023.05.18.,개노잼
99,5.0,2023.05.18.,
100,5.0,2023.05.18.,남이섬옆자라섬의하늘이넘 예뻐서요
101,3.2,2023.05.10.,ㅂㅁㅂㅁㅂㅁㅂㅁㅂㅁ
102,3.3,2023.05.10.,
103,4.3,2023.05.09.,공작이 밖에 돌아다니는 게 신기했어요
104,5.0,2023.05.08.,Very romantic place
105,5.0,2023.05.07.,"내부에 취식을 할수 있는 곳이 많이 없어요.
숲과 자연 . 힐링을 위한장소.
사람많은 중앙구역만 피하면 좋습니다"
106,4.7,2023.05.07.,
107,5.0,2023.05.06.,
108,3.7,2023.05.06.,
109,4.5,2023.05.03.,"예전 만큼의 명성은 아니라고 해도 수도권 쪽 유원지 중에서 이만한 곳은 없지 않나 생각합니다. 예전에 왔을 때는 그렇게 커보였는데, 다시 와보니 그렇게 큰 느낌이 들지도 않네요 ㅎㅎ

자전거는 타보시기를 추천드립니다."
110,3.5,2023.05.03.,
111,5.0,2023.05.03.,
112,4.3,2023.05.01.,"일단 가을에 가지 않아서 그런가(리뷰 대충 보니 가을에 간 사람들 평점이 별로 안 좋길래...딱 봐도 가을겨울에 와야 더 예쁜 곳인 거 같긴 함) 사람은 많아도 미어터지는 정도는 아녔고, 꽃 핀 남이섬도 예뻤다. 가족단위, 외국인 단체 관광객들이 진짜 많았고 남쪽 지방에 살아서 두 번 올진 모르겠지만 한 번 쯤 방문할만한 장소."
113,3.7,2023.04.29.,돈을 내기엔 대체재가 많아졌어요...
114,4.0,2023.04.06.,많이 걸어야되요!
115,3.8,2023.04.06.,"친구랑
일요일에 가평가서
파티도 하고 남이섬 다녀왔는데 그닥이네요.
후에 가평 배스낚시도 가봤는데
손맛도 못 봤네요.
아 진짜 짜증났습니다.
웃긴게 강은 큰데 고기 입질도 없네요."
116,4.3,2023.04.05.,굿?
117,4.0,2023.03.24.,재밌었어요 ㅎㅎ 밥 먹다가 벌한테 밥 빼았겨서 조금 분하지만 어쩔 수 없됴 ㅎㅎ
118,2.5,2023.03.07.,"친일파!
나라 팔아서 쳐 먹은 것 들
절대 가지맙시다
입장료 참 ♪♪♩~요
대대손손 잘 살 듯 ㅋ"
119,3.8,2023.02.19.,입장료 비싼데 안에 하나도 관리가 되어 있지 않은 상태. 10분도 안되는 거리를 배 타고 가기 위해서 이렇게 비싼 돈을 주고 가는 게 돈이 아까움
120,2.4,2023.02.07.,입장료가 맘에 안드네요.
121,3.6,2023.02.02.,시간낭비 체력낭비 돈낭비 3박자 가지마세요우~
122,3.7,2023.02.01.,
123,3.6,2023.01.15.,가을단풍 한정 대한민국에서 가장 이쁜 곳
124,3.0,2023.01.05.,
125,5.0,2022.12.29.,
126,2.0,2022.12.16.,
127,1.5,2022.12.05.,가지맙시다 주인이 친일판데....
128,1.6,2022.12.01.,친일파 후손들이 하는곳이라는 소문이 있어서 안갑니다. 일본 좋아하는 토왜 새끼들이나 가세요 가는것도 자유고 안가는것도 자유 비난하는것도 자유 일본 빨아 주는것도 자유 자유 좋아 하니까 뭐라고 하지마
129,2.5,2022.11.13.,"남이섬 진실을 알면 화날겁니다
대한민국에 뭔 짓을 했는지



슬픈 현실입니다."
130,3.2,2022.11.10.,진실을 알고나면 갈수 없는곳
131,5.0,2022.11.10.,
132,5.0,2022.11.07.,Beautiful! 😍
133,1.0,2022.11.06.,"주차관리가 미흡합니다  주차하러들어갔다 주자비6000 원 만내고 왔습니다  한번들어가면  추차할 장소찾기도힘든ㅅ고   나오는데 1시간 이상걸린것같음  들어오는 입구 에서  공간이부족하면  통제를  하던가 아님 중간 중간  안전요원배치해서  교통흐름이편하게 해 주셨으면...
20 년전에  와보고  처음인데 실망하고 돌아감니다..."
134,2.8,2022.11.05.,11월5일 한국관광공사에서 나와서 홍보영상찍는바람에 백풍밀원에서 30분정도 사진찍으러 기다리다가 포기. 남이섬측은 사전 안내도 없었고 현장요원들은 개4가지 없었음. 굳이 토요일에 왜찍어? 허가 내준사람도 참 이상함. 입장료 안두푼도 아니고 왜이런 불편함을 겪어야하는지 모르겠네요
135,4.9,2022.11.03.,
136,4.6,2022.10.31.,주말 사람은 미어터질 정도로 많았음 닭갈비 먹으러 가는데도 줄서서 차이동만 1시간20분.... 가게들은 전부      꽉 차고 결국 용인 4시간 걸려서 간 첫 남이섬 실패^^
137,3.7,2022.10.29.,"남이섬 가는 길에 차가 너무 막혀서 5시간 걸려서 기대를 갖고 도착했고
 유튜브에서 영상 보니 좋아 보여서 간거였는데
결론은 정말이지 너무 너무 너무 볼게 하나도 없는
시설이 노후된  곳이었다 ㅠㅠ
일부러 찾아간걸 진심으로 너무 후회했다 
가족들 한테도 너무 미안했고..
주차장은 제 1주차장 부터 
여러군데 있었지만 이미 다 꽉 차서,
주차할 자리 찾아서 빙빙 돌다가 하는수 없이
남이섬 사무실에 전화해서
차를 어디에 주차해야 하는지 문의하니
근처 닭갈비 식당에 주차하라고 한다
근처 식당들은 전부
주차를 하는 조건으로 
식사를 하면 된다고 했다

그리고 식당 소유의 주차장을 제외한
그  많은 대형 주차장들은 
전부 남이섬 전용 주차장이 아니라고 한다
남이섬 사무실에서 하는 말이
남이섬 전용 주차장은 한군데도 없다고 한다 

즉, 남이섬을 가려면 
민간 주차장에 차를 대야 하는데
문제는 민간 주차장에는 주차할 자리가 없다

여하튼 우리 가족은 주차를 하기 위해
배가 안고픈데도
 닭갈비를 좋아하지 않는데도
닭갈비 식사를 4인분을 시켜 먹어야 했다 

남이섬 주차장 근처 식당들은 
거의 다가 닭갈비 식당들 이었고
우리처럼 주차할데가 없어서
주차목적으로 식사를 하는 사람들 천지였다

주말이라 그런지 발 디딜틈 없는
엄청나게 많은 셀수도 없는 많은 인파가 남이섬을 방문했고 ,
다른 사람들도 다들
나와 같은 이유로 
남이섬이 유명하다니까 한번씩 가보자 하는 마음에서 온듯 보였다

그런데 남이섬의 실상은,,
 막상 직접 가서 보고나니 두번 다시는 
 가고싶지 않은 곳이었다
왕복 10시간 가까이 차 기름값에
입장료 64000원에
짚라인은 줄이 길어 탈수  없었고
남이섬 가는 길은 너무 막혀서 
오후 5시가 다 되어 도착했고 
그렇게 힘들게 갔던 우리 가족은
남이섬에 들어간지 40분도 채 되지 않아서
도로 나왔다
과장된 표현이 아닌 
진짜로 그랬다!ㅠㅠ

섬에 도착하자마자 
입구에서부터 너무 실망을 했고
전~~~~~~~~~~혀!!!!섬 같은 느낌이 안들고
입구부터가 너무 너무 지저분하고
시설이 매우 노후되었으며 관리가 잘 되고있지 않은듯 보였다
그 어느곳도 나는 
이 섬? 같지 않는 섬이
아름답다는 생각이 드는 장소가 없었다!

유튜브 있는 영상을 보고 일부러 찾아 간건데...
아마도 단풍 절정기
최상의 상태일때 찍은 영상이었나 보다 
실물은 달라도 너무 달랐다 ㅠㅠ

그래도 기왕에 온거 
섬을 둘러보자고
전기 자전거를 빌리러 갔는데,
제주도 우도에서 타던
일반 전기 자전거가 아니었다 ㅠㅠ

세발달린 경운기??처럼 보이는
 자전거처럼 안보이는
하지만 자전거라 불리우는
이상한 개조한 자전거?라고 불리우는게 있었고 ,
4인용 패밀리 전기 자전거는 
심지어 유아, 어린 아이만 동승이 가능하다고 했다.
중학생 고등학생 자녀들을 둔 우리는
이상한 패밀리 자전거 조차 
탈수 없었다

일반 자전거 마저 안 빌린 이유는 
인파가 너무 너무 많아서
제주도 우도 섬처럼
자전거를 타고 달릴
즉,  자전거가 지나다닐 틈?조차 없어서 이다
타고 싶어도 타고 지나갈 길이 없다는 뜻이다
사람이 많아도 정말 너무 많았다
바글바글 시장통 같은 느낌
그래서 자전거 대여를 포기하고
좀 둘러보자고 섬 같지 않아 보이는 섬을 남편과 애들과  조금 걷다가 아름다운 풍경도 없고
 볼거리도 없어서 입장 40분도 채 되지 않아서 가족모두 같은생각이라 그냥  나왔다
남편과 애들한테 미안했다
검색해서 일부러 찾아 간건데..
외국에서 살다가 와서 한국의 아름다운 곳을 꼭 보여주고 싶었는데..왜 남이섬이 좋다고 하는건지
진짜 묻고싶었다
아이들도 남편도 실망한 기색이 역력했고
나도 볼게 없어서
더 머물 필요 있을까 싶어서 
그냥 갈까? 하고 말하니
다들 기다렸다는 듯이 
그러자고 해서
그냥 나오고ㅠㅠ
(배는 배차 시간이 짧아서  바로바로 있었다
갈때도 올때도 배를 기다리지 않고
바로 타자마자 출발했다)
여하튼 그냥 돌아오기 아쉬워서 남이섬 바로 옆에있는
근처 자라섬에 갔는데
자라섬 꽃 축제도 별로였다

남이섬 보다는 백배 낫긴 했지만,,,
소중한 주말 시간이 아까웠다"
138,4.3,2022.10.26.,"남이섬이 저희사는데랑 지역이너무 멀어 자주는 못가고 이번이 두번짼데 갈때마다 사람이 너무 많아  힘드네요 ㅎㅎ
그래도 가을 정취 물씬 느끼고 왔어요^^
행복한 여행이었어요~~"
139,3.5,2022.10.03.,
140,4.9,2022.09.09.,
141,3.2,2022.08.31.,볼거리가 생각보다는 없네요
142,4.1,2022.08.28.,타조보러 갔는데 타조도 없고 짚라인 인당 5만원임 하지만 흑토센세가 있어요
143,3.5,2022.08.28.,"완전 바가지쓴 느낌 입장료도 1일당 16000원으로 엄청비싼데
주차비도 6000윈이나 받음
예전보다 볼게  더 생긴것도 아닌데
다시는 가고싶지 않습니다ㅠ"
144,4.1,2022.08.08.,"10년전에 왔었는데 그때보다는 많이 좋아졌네요
그래도 보는거대비 인당 만육천정도는 비싸요 3명갔는데 거의 5만원이 훅 나가요
짐라인이랑 번지점프 수상레저 등도 있는데 따로 비용 꽤 나가요
근데 여름말고 바람 좀 부는 봄가을이나 겨울에 오는 걸 추천드려요 아무리 그늘있다해도 너무 더워요
뭐 한 번쯤 와보는 건 괜찮고 더 이상은 안 올 듯
나와서 알았지만 친일파 후손섬이라 더 꺼려지네요"
145,3.3,2022.08.04.,"거의 10년만인데
진짜 많이 좋아졌네요"
146,3.1,2022.07.26.,
147,2.7,2022.07.13.,리뷰글에 애국자들 납셨네 중국 관련된 것에도 그리 욕하지 그러냐
148,3.2,2022.07.02.,친일파의 땅 민영휘 을사오적 입니다.
149,3.3,2022.07.02.,"정의로운 인간들 납셨네 ㅉㅉ
아주 개념이 가득찬 애국자들 훌륭해요!!!"
150,3.4,2022.06.22.,남이섬에 젊은 남여직원들 4가지가 없네요.너무 예의가 없어요.특히 스카이 짚트에 일한 젊은 여직원이 너무 4다지가 없어요.서비스업정의 직원들 다들 왜 얼굴에 미소 없고 굳은얼굴로 인사도 안하고 마스크작용부터 요청합니다.입소비스가 잘안되어 있는거도 있지만 모든것이 비싸요 ㅠㅠ.
151,3.3,2022.06.13.,배태워주는애 싸가지없음
152,4.7,2022.06.04.,"너무 최고였음!!!
배타고 들어가자마자 피톤치트가 한꺼번에 나에게 달려드는것 같았음.
잠자리도 많아서 아이들니 뭐 채집하기도 좋고 완전 자연의 천국이었어요~~~~!!!!!!"
153,4.5,2022.06.03.,아름답고 체험할 것도 많은데 친일파가 우리나라를 매국하고 지금은 미국에서 입금받으며 잘 살고 있다고 합니다 돈 쓰는 것도 아까워요
154,1.8,2022.05.30.,친일파 후손의 사유지에는 가지 맙시다. 현 남이섬 친일파 후손은 한국에서 입금 잘 받으며 미국에서 잘 살고 있다죠.
155,4.5,2022.05.27.,
156,4.6,2022.05.24.,아름답긴하나 친일파 후손의 사유지입니다. 우리의 피땀이 들어간 돈으로 그들을 더 잘살게 해주고 있는것입니다. 더 아름답고 가치있는곳으로 여행을 갑시다. 좋은곳 많아요~
157,5.0,2022.05.11.,
158,3.2,2022.05.06.,
159,2.8,2022.04.24.,친일파 후손이 소유하고 떼돈 벌고있는 참담한 장소! 그것도 모르는 대다수 국민들은 친일 후손 아가리에 매일매일 돈 쳐넣어주고 있음 예전에 나도 그런사실을 모르고 갔었는데 그닥 느낌없었고 다녀와서 알게된 사실ㅠ
160,2.7,2022.04.13.,입장료 16000원 무슨일이야. 갑자기 이렇게 많이 올리다니…  혼자 힐링하기 좋은 곳인데 혼밥 주문 가능한 곳이 거의 없음. 친일파 땅이긴 한데 이렇게 잘 꾸며논 곳이 없어서..
161,4.3,2022.04.11.,"민족반역자 사유지,"
162,4.2,2022.04.10.,친일파 후손은 미국에서 살면서 남이섬을 소유하고우리나라 사람들은 여전히 그들에게 돈을 퍼주고 있다. 개탄스러운 현실이다.
163,3.5,2022.04.09.,왜 아직도 나라를 판 자들의 후손이 이 땅에서 호의호식 하는지 알 수 있는 장소
164,4.3,2022.03.27.,"꾸준한 관리와 변화로 새로움을 추구하는 곳
음산한 분위기도 있지만 즐거움도 있는 곳"
165,2.8,2022.03.26.,아직도 친일파 사유지 가는 개호구들 있음? 정신차려라
166,4.2,2022.03.18.,가면 친일파한테 돈가는섬
167,1.0,2022.03.06.,매국노 후손이 운영하는 그곳 ..
168,2.7,2022.02.20.,입장권 열차 외각 투어버스 이용하면 볼거리에 비해 너무 부담스러운금액입니다. 추천하고싶진않네요.
169,4.8,2022.02.08.,"힐링 그 자체의 공간 
자연속에서 동물들도 볼 수 있어서 더 좋았어요 .. 
놀러온 댕댕이들은 덤"
170,3.2,2022.02.08.,
171,3.6,2022.02.06.,"날씨좋은날 가서 자전거타면 좋은곳
근데 입장료가 은근 부담이네요
언제 오른건지 .."
172,4.2,2022.01.31.,좋아요! 정말 잘 꾸며놨습니다
173,4.8,2022.01.26.,
174,3.6,2022.01.23.,추웠다… 몸도… 주머니도…
175,2.5,2022.01.22.,친일파
176,4.6,2021.12.26.,
177,4.3,2021.12.04.,"너무 재밌게 잘 놀다 가지만ㅠ
 사람이 너무 많았어서ㅠ 배 타려고 줄 선 기억만 남네요 ..."
178,4.1,2021.12.02.,
179,3.3,2021.11.28.,
180,4.0,2021.11.23.,옛추억이 있는 그곳
181,3.3,2021.11.09.,실체를 알고 안가게됐네요
182,3.6,2021.11.09.,"입장료 전액 개인에게 가는 곳

창립자 민병도가 친일파가 아니지만 ( 판결내용)

친일파 민영휘의 직계로 그 자산을 받아먹어서 산 곳이니 친일파의 재산이라는거임"
183,2.0,2021.11.08.,주말엔 가지마세요.. 줄 몇천명..
184,5.0,2021.11.07.,
185,3.1,2021.11.05.,예쁜 곳이기는 함. 역사가 좋다고는 말하기 힘듬.
186,5.0,2021.10.31.,
187,4.3,2021.10.26.,나미나라 공화국
188,5.0,2021.10.24.,
189,5.0,2021.10.22.,
190,4.0,2021.10.21.,"10월 18일 월요일 오후1시쯤! 방문
아직 단풍이 많지는 않은시기입니다.

연인과 조용히 걷고 다람쥐 청설모 공작 타조 등등 평소에 못봐온던 동물들이 진짜 잔뜩있습니다.

타조빼고는 죄다 풀어져있었어요.

그리고 저희는 배로 들어갔는데 짚라인으로 들어가보고 싶더라구요.

시간여유 되시는분은 사진도 찍고 둘러보러가세요 ㅎ

그리고 메타세콰이어길은  쭈욱안쪽으로가면 짧게있는곳이 있는데  긴곳보다 사람이 없어서 좋아요!

호떡은 가격이 안착하지만 그냥저냥 먹을만 하더라구요"
191,3.0,2021.10.16.,사람지옥
192,3.7,2021.10.16.,"아침일찍 가시는거 추천드려요
아침일찍 가셔야만 사람이 적어서 좋아용~"
193,4.6,2021.10.16.,"가끔 데이트코스로 갈만해요
짚라인 꼭 타세요
공작이 우리 안에 갇혀있는게 아니고 그냥 길에 대놓고 돌아다니길래 조금 놀람

오리도 자유분방 다니고... 찐빵 잘먹더라 귀여워"
194,1.7,2021.10.12.,"친일재산 몰수를 바랍니다. 
It is pro-japan faction shit. hope you guys find real Korean stuff. Not this expensive shit."
195,4.7,2021.10.09.,"토끼가 잘도 뛰네요. 오리배도 있고 공작이 화장실위에 있네?
 어쨋든 당일치기로 놀러가기 좋은 곳 이에요!
다음에 또 갈개요~!"
196,2.6,2021.10.03.,"저녁시간에 들어가서 한적한 산책후  
아침일찍 강변을 걷고  호텔 조식후에 나오는
코스 추천합니다, 추운계절 아침 강가에는
물안개가 깔리는 풍경이 참 좋은데
이번엔 여름이라 물안개는 없네요,"
197,5.0,2021.09.21.,
198,2.1,2021.08.31.,
199,3.6,2021.08.23.,"국가적으로 하루 2천명씩 신규 확진자 발생하는데 남이섬은 남의 나라라서 거리두기 관련 규제는 아예 신경 안 쓰시는 건가요..?

동시에 9명이라면서 당당하게 입장권 찍고 들어가는데도 아무도 제지하는 사람이 없고 ,,, 사람은 우글우글하고 배 타러 들어가는데 줄 서는데도 거리두기 없고 배 안에서도 우루루루 사람 다 받고 진짜 여기서 코로나 집단 확진 나와도 전혀 이상하지 않을듯

볼 건 없는데 뱃값은 또 비싸고ㅋㅋㅋㅋ 예전에 와봣을때 수수한 숲속마을 같은 아름다움은 없어지고 지나치게 상업화되고 (고급화에는 실패…) 열차고 뭐고 죄다 돈돈돈 남이나라 어쩌고 이슬람 국기 같은 컨셉도 별로고 무슨 동남아 여행 온 줄 ,, 완전 실망…"
200,4.4,2021.08.09.,
