,평점,날짜,후기
59,3.7,2023.11.14.,"2023. 10. 21.
광안리는 사랑입니다..22

+
2023. 1. 8.
광안리는 사랑입니다.. 토요일 밤엔 드론쇼도 볼 수 있어요! 언제까지인지는 잘 모르겠지만

2022. 5. 29.
부산 바다 중 여기가 최고!"
60,5.0,2023.11.12.,만족
61,3.3,2023.11.04.,
62,2.7,2023.11.01.,야경이 좋아요 요즘 레이저도 쏘네요
63,4.4,2023.11.01.,"바다 좋아
축제나 버스킹도 많이 운영하는 것 같아서 구경하기 좋았어요"
64,4.1,2023.11.01.,야경 보면서 한잔에 딱 좋아요~~~
65,3.7,2023.10.29.,"우왕~
광안리가 너~~~~무 좋아졌어요!!^^
특히 드론쇼, 매번 다른 주제로 하고있던데,
여튼 즐거운 가족여행이었어요.^^
또 올게.♡"
66,4.6,2023.10.29.,부산 바다 중에 가장 아름답고 좋아하는 곳
67,4.5,2023.10.29.,
68,4.9,2023.10.27.,
69,5.0,2023.10.25.,추억의 그곳
70,4.4,2023.10.20.,언제나 걸어도 좋은 광안리ㅠㅠㅠ
71,3.8,2023.10.20.,
72,4.8,2023.10.15.,날씨 너무 좋아요
73,3.6,2023.10.15.,
74,4.6,2023.10.15.,좋다.... 가을에 걷기 좋음
75,4.9,2023.10.14.,"광안리 복잡복잡하지만, 저녁에는 저녁대로 예쁘고, 낮에는 낮대로 이쁘다^^"
76,4.0,2023.10.13.,주말 차많아서 힘들어요
77,3.2,2023.10.09.,차라리 해운대..
78,5.0,2023.10.07.,
79,4.7,2023.10.06.,
80,4.8,2023.10.03.,
81,4.6,2023.10.02.,제일 자주가서 커피마시고 마실가는 곳...^^
82,5.0,2023.09.27.,다시 가고 싶긴 한데 오르막이 많아요
83,4.2,2023.09.27.,
84,5.0,2023.09.19.,
85,4.7,2023.09.14.,
86,4.3,2023.09.11.,강알리 분위기 좋다 그쟈…
87,4.1,2023.09.05.,가볍게 떠나기 좋은 광안리
88,4.4,2023.09.02.,맑은 날 아름다운 경치 더 말할 게 없다
89,4.1,2023.08.31.,
90,4.0,2023.08.29.,
91,4.8,2023.08.29.,"해운대보단 광안리..👍🏻
요트타고 보는 드론쇼는 필수임.."
92,4.5,2023.08.27.,일단 해변가에서 술 못게하고 담배 못피게해서 깨끗합니다
93,4.8,2023.08.25.,포토존 최고@!
94,5.0,2023.08.25.,
95,5.0,2023.08.24.,BTS와 사진 찍을 수 있어요.
96,5.0,2023.08.22.,Gwangalli beach with anime style
97,4.1,2023.08.17.,
98,5.0,2023.08.14.,
99,3.6,2023.08.14.,
100,4.6,2023.08.12.,
101,4.4,2023.08.11.,
102,4.5,2023.08.10.,"부산하믄 광안리 아이가 , ,"
103,5.0,2023.08.10.,
104,4.8,2023.08.10.,"광안리는 야경과 불꽃놀이
좋아요. 굿"
105,4.8,2023.08.08.,사람 많은 폭염경보 발령 중이라 사람 많고 복작복작.  수영 가능한 곳과 수상 레포츠 즐길 수 있는 곳으로 나뉘어 물에 들어갈 생각 없다면 수영 불가 쪽 해변에서 물멍하기 좋음.
106,3.4,2023.08.08.,드론쇼 보기 너무 좋은곳이에요
107,4.4,2023.08.07.,
108,5.0,2023.08.07.,너무 좋았어요! 날씨도 좋고 다리도 예쁘네요!
109,4.9,2023.08.06.,
110,5.0,2023.08.05.,날씨가 더워서 갔는데 핫해요! 물도 시원하구! 좋았어요
111,4.0,2023.08.01.,"해운대에 비해 관리가 잘 되는지 버려진 쓰레기가 없어서 쾌적했고 다양한 프로그램 및 버스킹을 감상 할 수 있었음.
거기에 광안대교가 보이는 야경은 덤!"
112,3.8,2023.08.01.,
113,2.5,2023.07.30.,"어제 블랙이글스 행사 있었는데 건널목 건널려는데
인간들이 데체가 질서를 지키지 않는다...
블랙이글스 보려는데 인간들 질서 무너지는거만
구경하다 왔네 ㅡㅡ"
114,3.9,2023.07.29.,"드론쇼 보려고 서울에서 성수기주말 숙박요금을 감수하고 왔는데ㅠㅠ 쪄죽겠구만, 뭔 클럽쇼만 하고..."
115,3.5,2023.07.29.,
116,5.0,2023.07.29.,
117,5.0,2023.07.28.,
118,5.0,2023.07.24.,
119,4.7,2023.07.24.,
120,4.6,2023.07.24.,일출명소 물놀이
121,2.6,2023.07.22.,
122,3.8,2023.07.22.,사진이 너무 잘 나와요^^
123,4.4,2023.07.22.,
124,5.0,2023.07.21.,"광안리 처음 갔다가 반해서 하루 더 머물렀어요
진짜 예쁜 곳 .. 🩷"
125,5.0,2023.07.20.,도로도 잘되있고 볼거리도 많아 자전거타기 참 좋습니다.
126,4.9,2023.07.14.,
127,5.0,2023.07.07.,
128,4.4,2023.07.01.,
129,3.5,2023.06.30.,부산의 명물
130,5.0,2023.06.29.,
131,4.8,2023.06.29.,
132,5.0,2023.06.26.,갈매기 모양의 다리가 멋집니다 야경도 보고싶어요
133,3.7,2023.06.24.,"광안리 야경은 진짜 아름다운 것 같아요
야경 감상 후 회나 고기에 소주 먹으면 행복"
134,5.0,2023.06.24.,
135,2.5,2023.06.23.,
136,4.2,2023.06.21.,아름답습니다. 부산사람이지만 자주 들립니다. 뷰도 맛집이고 사람들도 많고 주변 상가도 괜찮게 잘 되어있어 가기 좋습니다. 강알리 오신 분들은 등킨도나쓰 먹고 가시길
137,4.9,2023.06.20.,
138,4.5,2023.06.18.,
139,5.0,2023.06.16.,나의 인생 해수욕장 해운대보다 좋다!!
140,5.0,2023.06.16.,
141,4.9,2023.06.15.,광안대교 뷰
142,3.6,2023.06.15.,주차하기 힘든 곳. 뷰는 멋있음.
143,5.0,2023.06.15.,
144,3.2,2023.06.12.,
145,5.0,2023.06.11.,
146,5.0,2023.06.07.,
147,4.0,2023.06.04.,뷰가 좋아요 해운대보다 좋음
148,5.0,2023.06.03.,날씨 좋은 날 광안리는 못참치~
149,4.0,2023.06.03.,
150,3.9,2023.06.03.,내사랑 광안리
151,4.6,2023.06.02.,역시 꽉막힌곳 보다 뻥뚤린  바다가아주좋네요.
152,4.0,2023.06.01.,
153,4.5,2023.05.30.,"역시 광안리
바다보기너무좋아요
비와도예뻐여 ㅎㅎㅎㅎ"
154,3.9,2023.05.29.,드론쇼재미있음
155,4.0,2023.05.29.,
156,4.5,2023.05.28.,
157,4.6,2023.05.21.,"부산=해운대가 아니라 광안리, 조성 정말 잘해놓았음~ 광안대교뷰가 최고"
158,5.0,2023.05.20.,
159,4.8,2023.05.18.,날씨는 좀 뜨거워서 모자 챙기길 추천합니다
160,4.5,2023.05.18.,오션뷰는 좋은데 낮 시간대는 해수욕장 근처 식당찾는데 다양성이 좀 부족하다는 생각이 들었어요
161,4.7,2023.05.16.,
162,3.5,2023.05.16.,사람이 너무 많아서 시끄럽고 산만합니다
163,4.8,2023.05.15.,언제와도 좋은 광안리~~~~
164,5.0,2023.05.15.,해운대보다 단정하고  포근하고 서민적이다 !
165,5.0,2023.05.14.,
166,4.5,2023.05.13.,야경 굿
167,4.5,2023.05.12.,
168,5.0,2023.05.11.,
169,3.7,2023.05.09.,다리가 신기한곳
170,4.0,2023.05.07.,풍경이 좋아요
171,3.9,2023.05.06.,바다는 부산의 명백한 비교우위다
172,5.0,2023.05.05.,
173,3.6,2023.05.05.,
174,5.0,2023.05.05.,주차 하기가 복잡했디만 힐링 하기 좋았던 곳
175,4.4,2023.05.05.,
176,4.4,2023.05.04.,말이필요없다.
177,4.5,2023.05.03.,
178,4.2,2023.05.03.,
179,2.9,2023.05.03.,쉴때 보면 마음이 좋아짐
180,3.8,2023.05.03.,
181,4.3,2023.05.02.,뷰 좋름
182,4.7,2023.04.23.,"아침해변이 최고다
고즈넉하고 아름답다"
183,4.0,2023.04.19.,
184,3.1,2023.04.17.,야경 예쁜데 모래사장에 쓰래기 때문에 냄새가 나는곳이 일부 있네요
185,5.0,2023.04.09.,광안리2030부산액스포 기원 불꽃쇼 잘 보고 왔습니다.👍
186,3.9,2023.03.13.,역시나 이쁘다
187,4.8,2023.03.10.,광안리는 말하지 않아도 역시 굿
188,3.9,2023.03.10.,작년 5월쯤 갔었는데 낮에 가도 좋고 밤에 가도 좋았습니다. 여유만 된다면 또 방문하고 싶어요. 파도소리 들으며 멍때리기 좋았습니다
189,4.9,2023.03.06.,
190,2.2,2023.03.04.,"광안대교와 폭죽, 그리고 드론쇼까지! 진짜 멋지지 않은 곳이 하나도 없는 최고의 명소"
191,3.8,2023.03.01.,
192,3.4,2023.02.14.,
193,4.8,2023.02.07.,
194,5.0,2023.01.28.,
195,4.1,2022.12.29.,
196,4.0,2022.12.10.,가끔씩 생각 정리하러 가기 좋습니다
197,1.4,2022.12.09.,"부산 '광안리 불꽃축제'가 오는 17일 열기로 한 가운데, 광안리 앞바다가 보이는 숙소와 카페 등의 이용료가 급등하면서 '바가지 논란'이 일고 있습니다.

광안대교가 정면으로 보이는 한 숙소의 주말 평균 숙박비는 10만 원대 안팎입니다. 12월 10일~11일 하루 숙박비를 검색해 보면 16만 4,000원 대로 안내됩니다.

그러나 불꽃축제가 열리는 17일 이 숙소의 숙박비는 100만 원을 넘어섰습니다. 같은 주말인데도 불꽃축제가 열린다는 이유로 이용료가 6배 가까이 뛴 겁니다.




부산은 이제 그만갈께요~"
198,3.7,2022.12.06.,
199,3.4,2022.11.24.,옛 추억의 장소
200,3.9,2022.11.07.,
201,4.6,2022.10.24.,좋았다
202,4.5,2022.10.23.,야경은 광안리 만한 곳이 없음
203,3.4,2022.10.22.,"10월이었는데도 첨벙첨벙하고 좋았어요
회도 맛있게 먹고 버스킹도봤어요"
204,4.4,2022.10.16.,
205,4.5,2022.10.13.,
206,5.0,2022.09.29.,nice
207,4.0,2022.09.24.,
208,3.7,2022.09.23.,진짜… 내 첫 바다라 넘 좋긴 한데… 밀물마다 과자봉지가 같이 넘실거리는게… 뭐이리 부유물이 많은지…
209,4.1,2022.09.16.,야경 보는 재미
210,4.7,2022.09.12.,
211,3.7,2022.09.12.,"역시 광안리 :)
드론쇼도 볼만함"
212,4.4,2022.08.30.,갬성 뒤짐
213,3.2,2022.08.27.,
214,4.5,2022.08.27.,너무나 멋진 곳ㅋ 날이 너무 더워 오션뷰 카페에서 광안리 바다 구경하기
215,4.3,2022.08.19.,
216,5.0,2022.08.18.,펭수 생일축하해주고 왔어요
217,3.7,2022.08.17.,다른 말이 필요한가요 그냥 야경 미침
218,5.0,2022.08.09.,접근성 최고 해수욕장
219,4.1,2022.08.08.,"확실히 예뻐요 ㅎㅎ 흐렸는데도..
사람은 늘 많구요"
220,4.9,2022.08.04.,
221,4.2,2022.07.27.,광안리는 언제와도 좋아용
222,4.4,2022.07.20.,
223,4.7,2022.07.07.,"광안대교와 어우러진 광안바다
너무 멋있고 사람많고 좋음"
224,5.0,2022.07.03.,super
225,4.3,2022.06.18.,"아침해변산책 좋아요. 해양스포츠 가능한 해변. 광안대교뷰는 덤. 오션뷰 숙소가 해운대보다 저렴하게 많고, 숙소에서 밤마다 광안대교 야간라이트쇼와 요트들의 불꽃놀이 구경 가능"
226,4.6,2022.06.18.,기억 속 모습보다 더욱 아름다웠던 광안리.
227,5.0,2022.06.12.,
228,5.0,2022.06.09.,또 가고 싶어요~~^^
229,4.6,2022.06.07.,광안리야 언제나 좋아요
230,3.0,2022.05.21.,조아용^^
231,4.4,2022.05.09.,뷰 구경에는 광안리만한 곳이 없어요
232,4.5,2022.05.08.,
233,4.5,2022.04.01.,
234,2.7,2022.03.29.,
235,4.5,2022.03.06.,한국의 산타모니카 해변
236,4.6,2022.02.19.,광안리 최고 예뻐요 날 좋은 날 하면 하늘이랑 바다가 파랗게 보여서 보기 좋습니다
237,3.5,2022.02.18.,좋아요 ~~~
238,4.5,2022.02.10.,해운대보다 더 좋았다 갠적으로
239,4.6,2022.01.22.,부산하면 떠오르는 명실상부 명소
240,4.3,2021.12.26.,드론 쇼 보려고 갔는데 드론 쇼는 하지 않았다... 눈물 줄줄... 다리만이 예쁠 뿐야...
241,3.3,2021.12.20.,밤에 가는게 더 좋을 것 같아요
242,4.3,2021.12.03.,짱쥬아염
243,3.4,2021.11.27.,
244,3.4,2021.11.25.,추억이 많은 곳
245,3.4,2021.11.21.,
246,4.5,2021.11.18.,
247,4.5,2021.11.11.,
248,5.0,2021.10.27.,
249,4.4,2021.10.26.,
250,4.1,2021.10.25.,야경 너무 예뻐요
251,3.0,2021.10.22.,ㅑ내스랑 ~
252,5.0,2021.10.13.,
253,3.2,2021.10.08.,
254,4.6,2021.10.04.,경치가 너무 이쁨
255,4.5,2021.10.03.,야경 너무 이쁘다 진심 ⸝⸝⸝ 행복했음
256,2.0,2021.09.11.,
257,4.8,2021.09.01.,"부산하면 해운대 광안리죠 여기는 야경이 멋있어요 
부산바다는 동해바다라 깨끗하고 경치도 좋고 볼것도 많아요~~ 내년 휴가때 또 이용해 볼게요~"
258,3.5,2021.08.29.,
259,3.2,2021.08.19.,
260,4.2,2021.08.08.,"너무 예뻐.. 반했어요
내 인생 최고의 여행을 선물해준 광안리"
261,3.1,2021.08.06.,야경이 너무 예뻐요
262,4.6,2021.08.03.,초성수기에도 불구하고 코로나로 인해 피서객 별로 없음. 바다가 예쁘긴 하지만 바다물 색이 녹조 낀것처럼 녹황색이라 들어가지 않음.
263,4.6,2021.07.25.,밤이든 낮이든 항상 좋다
264,4.6,2021.07.24.,
265,5.0,2021.07.10.,
266,5.0,2021.07.08.,펭수 귀요미
267,5.0,2021.07.02.,
268,5.0,2021.06.30.,
269,2.9,2021.06.23.,"괜찮긴 한데 파라솔 강매 ㅜㅜ 
치킨아저씨? 
돌아다니시길래 사서 먹었는데 다 식어있음ㅋ"
270,5.0,2021.06.20.,
271,5.0,2021.06.13.,
272,5.0,2021.06.05.,"최신 광안리 X 펭수 영상입니다.  영상 먼저 구경하시고 가세요
https://youtu.be/f4mROEcFuXM"
273,1.2,2021.05.31.,
274,4.0,2021.05.26.,
275,4.4,2021.05.23.,
276,4.5,2021.05.21.,
277,4.5,2021.05.21.,
278,5.0,2021.05.12.,
279,5.0,2021.05.12.,
280,3.0,2021.05.11.,
281,3.5,2021.04.27.,
282,4.7,2021.04.19.,
283,4.5,2021.04.09.,
284,4.2,2021.04.06.,
285,3.0,2021.04.04.,언제나와도 좋은곳
286,2.4,2021.04.02.,광안리 백사장에 앉아서 바닷바람 맞으며 멍때리면 시간 가는줄 모르고 좋아요
287,4.7,2021.03.21.,추천해도잌븜
288,4.4,2021.03.16.,
289,3.7,2021.03.15.,
290,5.0,2021.03.14.,
291,3.4,2021.03.10.,
292,4.5,2021.03.06.,
293,3.9,2021.03.05.,야경이 뭐라 해야되지...보기 좋아
294,4.3,2021.02.18.,
295,3.0,2021.01.31.,
296,5.0,2021.01.18.,아름다운 부산~광안리 해수욕장~~♡♡
297,3.7,2021.01.17.,
298,4.3,2021.01.16.,야경이 이뻐요
299,5.0,2020.12.31.,
300,3.8,2020.12.31.,사랑입니다
301,2.2,2020.12.26.,
302,4.3,2020.12.25.,아침엔 해운대 저녁엔 광안리
303,3.6,2020.12.22.,와 Good 최고
304,3.1,2020.12.18.,201번째
305,3.8,2020.12.12.,아름다워요 불빛이 현란해요
306,5.0,2020.11.27.,
307,5.0,2020.11.24.,
308,4.5,2020.11.04.,야경 이쁜곳
309,4.6,2020.10.04.,넘 조아 강안리
310,4.2,2020.10.01.,
311,4.0,2020.09.25.,낮과 밤 모두 좋고 광안대교랑 건물들도 미쳤음
312,5.0,2020.09.17.,
313,4.4,2020.09.12.,
314,4.0,2020.09.12.,
315,4.9,2020.08.30.,
316,5.0,2020.08.19.,
317,5.0,2020.08.19.,
318,3.2,2020.08.09.,낮과 밤의 매력이 다른 곳
319,3.5,2020.08.04.,"다리가 좋았어요

미끈한 다리를 정말 좋아합니다."
320,4.0,2020.07.12.,
321,3.4,2020.07.12.,날씨는 흐릿했지만... 주변 카페에서 봐도 좋고 해안가에서 봐도 좋다
322,2.6,2020.05.03.,광안대교보기좋은곳
323,5.0,2020.01.28.,좋아요
324,5.0,2020.01.07.,191205
325,4.8,2019.12.31.,외국에 온 듯~♡
326,4.0,2019.12.27.,
327,4.7,2019.12.17.,너무좋고
328,4.4,2019.12.12.,가보고싶다
329,4.2,2019.09.01.,
330,3.0,2019.08.25.,
331,4.4,2019.08.25.,
332,5.0,2019.07.05.,"저기나는궁금해서와봤습니다 내용에유튜브YouTube방송중에서 김재석방송에서 어디광안리먹방하길래나 어떤거바다드럽다는말물외에하여튼말들다양하게들었는데요 다음Daum아이디망설이다가 로그인한것외에궁금해서나별다른일은아닌데요 그리고 내용에그리고이곳확인상에망설이다가내용에글남겨서달았습니다내용에그리고이어이곳확인상2019년7월5일금요일에글남겨서달았습니다어떻게그리고이곳에다가말이좀많아졌는데요별다른일은아닌데 저는네이버이용하다가어떻게글쓰다가야한거한번올리다가아이디영구중지네이버지식iN제재당한거나어떤거슬펐기도해요이밖에질문이삭제
되는것외에대량으로삭제되거나요이밖에도다음Daum도이용하다가성인성(음란성)게시물이나욕설이나무슨안좋은말같은거막안했는데어떤일부사용자와싸우듯이나한마디남기기하다가어떻게제재중에서아이디영구중지외에iP차단당해서슬프기도해요자초지종을말할필요도없지만요이밖에도아빠(아버지)한테시달리거나요방내방을어떻게치우거나요하여튼예를들어서이곳에다가어떻게말이많아졌내요뭔가예를들필요도없지만요그리고이밖에도유튜브YouTube방송중에채팅으로욕설안했는데요어떻게하다가채팅금지당한방송중에""유's""채널여자방송인외에그리고남자방송인""이큐채널""방송인가어떻게채팅금지매니저한테어떻게채팅금지강퇴인가당해서슬프기도해요차단당해서나요하여튼지간에저는채팅욕설안했고분탕같은거안했는데요하여튼다양해요궁금해서나심심해서요신태일방송외에그리고점천수방송외에김윤태방송외에푸워방송외에도요브베방송도보고다양하게봄요그리고내가댓글단거리뷰지워질지모르겠는데요그리고일단글띄어쓰기도없이적었다면은미안한대나름대로글적음요그리고평가하기에서요별다섯개인대요하얀표시였는데요빨간색인가적색표시되는거별주는거0에서요그리고내용에표시되는거에☆☆☆☆☆""나오는것외에그리고별주는거내용에""★★★★★""인가주고나서요내용에그리고5/5최고예요이거주고나서내용에댓글남겨서달음요댓글달기전에0/2000나오는데요그중에댓글제한수대로그리고글적은거에요글어쨋든간에그리고내용에띄어쓰기도없이나가독성떨어지듯이나글화법이나작문도없이기재해서글적었다면은미안해요괜찮다고하면은괜찮고입니다내용에그리고더하고싶은말있으면은더쓰기도하고못쓰기도합니다그리고개발이많이되면은자연이훼손되기도하고다양한데어떤바다에쓰레기가버려지는것외에물이더럽거나똥물이라는말도김재석방송에서들은것외에바다푸른색말외에도요하여튼지간에이곳에다가말이많아졌습니다예를들어서입니다유튜브YouTube에서요타플램폿이나트위치나어떤거이야기할필요도없지만은77TV외에풀TV외에어떤방송이나잠깐본거방송들에서POOOO사이트인가방송을비롯해서요다양하게궁금해서보기도했습니다채팅이나말들도입니다그리고어찌되었든간에말이두서도없이나어떻게무슨논리정연하지않게썼다면은뭔가없지않아미안한감이있는경우도있는데어떤사람은나에게띄어쓰기강요하거나맞춤법틀렸다는이나어떤긍정적으로살라거나어떻게세상에대한원망이많다는식이나미흡하다거나어떻게반응하듯이나뭔가무슨단어중에서자격지심이나뭔가말을하기도하는데그런거꼭아니기도하고비아냥대듯이답변을내용에하는사람들짜증나기도합니다상대방마음이나심중의나어떤거를잘알지도못하면서입니다내용에서요그리고어떻게말이이곳에다가많아졌내요내용에다가입니다측은지심이라는말도들어봤고입니다"
333,3.6,2019.05.31.,"야경 예쁘네요. 
주말에는 공방 천막들도 열려서 뜻하지 않은 쇼핑 시간도 즐겼고, 중앙 플라자에서는 Zumba 공연도 즐길 수 있어서 너무 좋았네요."
334,4.3,2018.11.24.,제 어릴때 광안리해수욕장주변에서 살아서 불꽃놀이많이 본곳^.^
335,4.3,2018.11.23.,
336,3.6,2018.10.09.,
337,4.0,2018.07.16.,해운대보다 낫지
338,4.0,2018.05.10.,
339,2.7,2018.03.27.,
340,3.6,2018.03.08.,ᆞ
341,3.0,2018.02.08.,
342,3.1,2017.11.12.,신입사원 연수.
343,3.0,2017.10.27.,ㅋㅋㅋㅋ
344,3.5,2017.09.25.,"예쁘고 좋은데 청소가 시급하다 날파리랑 파리가 득실득실
쓰레기도 많고"
345,4.0,2016.12.19.,
346,3.0,2016.08.14.,
347,3.3,2016.08.13.,
348,3.5,2016.04.11.,"✌ 광안대교의 아름다운 야경이 장관.

⚠ 해변 주변 카페거리와 300여 곳의 횟집. 술집이 영업중 가족. 친구. 연인과의 만남의 장소로 최고."
349,3.7,2016.03.16.,와이리 추워보이노...
350,3.6,2016.01.28.,
