,평점,날짜,후기
10,3.5,2024.03.14.,롯데는 부산을 이렇게 대해서는 안 된다.. 그냥 딱 초등학생 현장학습용 그 이상도 이하도 아님
11,4.0,2024.03.08.,
12,4.3,2024.03.07.,
13,5.0,2024.03.01.,
14,3.6,2024.02.23.,
15,3.7,2024.02.15.,탈게 많고 좋다.
16,4.3,2024.02.12.,탈 건 딱 정해져 있는데 서울 롯데월드보단 사람이 적고 놀이기구도 재밌어서 좋았음
17,3.7,2024.02.10.,
18,5.0,2024.01.30.,
19,4.2,2024.01.23.,"사람이 없을때 가면 별로 안기다리규 탈 수 있어서 좋아요.
놀이기구는 많이 없네요 ㅠㅠ"
20,5.0,2024.01.21.,
21,4.0,2024.01.18.,엑스포 유치에 실패한 똥푸산인들의 최후의 자존심
22,2.9,2024.01.13.,
23,4.2,2024.01.07.,놀이기구 너무 탈 게 없어요 경치는 좋아요
24,4.2,2024.01.06.,잠실 생각하면 안 돼요 매우 작습니다! 평일 오후권으로 갔는데 사람 너무 없어서 단시간 동안 타고 싶은 거 다 탔어요ㅋㅋㅋ 놀이기구 좋아하는 사람이라면 차라리 대기 별로 없어서 작아도 알차게 즐길 수 있을 것 같아요
25,4.8,2023.12.30.,좋은 추억이될것같고 무엇보다 가까워서 좋아요~~퍼레이드굿입니다
26,4.3,2023.12.29.,"1시 조금 넘어서 갔는데 주차장도 넓고, 주차자리 칸도 넓어서 타고 내릴때도 편했습니다.

잠실은 사람에 치이면서 그냥 사람구경만 하다오는게 일상이었는데… 
부산은 아이들이 탈 수 있는게 많고, 대기줄이 길지 않아서 정말 많이 즐기다 왔어요!!
(키가 106정도인데 8가지정도되는 종류의 놀이기구를 두번이상타면서 10개 넘게 탓으니 돈이 아깝지가 않네요 ㅎㅎ)

날씨도 좋았지만, 직원분들이 친절해서 더더욱 좋았고, 아이가 좋아하니 덩달아 더더 좋았구요!!

저희는 로리부띠그 이용하면서 저녁에 퍼레이드도 참여했는데, 안내해주시는분들 진짜 최고에요!!

내복을 미쳐 차에서 안가지고 내려서 추우면 어쩌나 고민 했는데.. 겉에 하얀 털워머해주시고 내내 동행해주셔서 아이한테도 잊지못할 추억이 될듯합니다!

잠실에서도 체험해봤는데, 가격이 너무 저렴해서 놀라고…. 단독이다보니 주인공되고와서 더 좋았었던게 아닌가 싶기도 합니다..ㅋㅋ 아마 몇개월 내에 또 하고싶어서 엄빠말 잘 들을거 같아요:) 

다만 아쉬운점 한가지는 폐장시간이 7시라..
아이 퍼래이드 끝나고 촬영하고 하다보면 놀이기구는 당연히 더 못타지만.. 샾에서조차 7시에 문닫는다고 독촉방송이 심해서 압박이ㅠㅠ

보통…. 7시 폐장이면 나가면서 기념품 하나씩 사는데… 그럼 한 30분 만이라도 조금 더 영업 해주셨으면 하는 아쉬움이 드네요ㅜㅜ"
27,3.8,2023.12.24.,"겨울에 가실 땐 놀이기구 운영여부 검색해보고 가세요!
날씨가 춥다고 놀이기구를 운영하지 않네요 ㅠㅠ
헛걸음만 했습니다."
28,3.9,2023.12.21.,"이름만 롯데월드
잠실 롯데월드랑 비교하면 많이 작습니다"
29,2.5,2023.12.19.,탈거 너무 없음 핵노잼
30,4.3,2023.12.15.,생각보다 너무 작았고 놀이기구를 잘 타지 못 하는 편이라 정말 즐길 거리가 없었습니다. 놀이기구 잘 타지 못 하는 사람이 가볍게 탈 수 있는 게 없다고 해도 무방할 정도였습니다.
31,3.7,2023.12.13.,재밌는 기구 수가 적고 탑승 시간이 짧음 먹을 데도 적고 교통편도 별로임 그러나 사람 없을 때 가면 재밌는 기구 열댓 번씩 탈 수 있음 근데 언제 가든 대체로 사람이 없는 편이라 놀기 굉장히 좋음 서울 롯데월드야 당연하고 에버랜드보다도 좋아요
32,4.0,2023.12.12.,
33,4.2,2023.12.03.,퍼레이드는 재밌지만 규모가 너무 작고 탈 것도 너무 없어요 한 번 갔음 됐어요 ㅎㅎ
34,3.8,2023.11.30.,"네이버페이로 할인받아서 입장하면 25000원인데 제값주고 들어가기엔 좀 돈 아까움. 
막상 들어가면 밖에서 상상한것보다 훨씬 작은 규모에 놀람. 
탈만한 놀이기구는 4개쯤. 
나머지는 시시한 애기들 탈것. 
한번쯤은 가볼만하지만 두번은 글쎄요."
35,4.9,2023.11.28.,"평일에 갔더니 학교에서 단체로 왔는지 시끌벅적 하더군요.
기빨려서 괴로운 찰나 3시쯤부터 사라지더군요.
그뒤로 아주 신나게 탔습니다. 대기줄도 거의 없을정도로 무한정 탈수있습니다!  놀이기구들 정말 재밋어요!"
36,5.0,2023.11.26.,다음에는 제휴카드로 할인더많이받고 이용
37,4.5,2023.11.25.,"11월엔 오후권으로 가면 2명 엄청 싸게 다녀왔어요! 
퍼레이드도 좋고 괜찮았어요 
초등 저학년이 놀기에 좋아보이네요 
할인 혜택 잘 알아보고 가세요"
38,3.3,2023.11.15.,
39,5.0,2023.11.13.,
40,1.0,2023.11.08.,"티켓을 학교에서 무료로 받고 갔는데 탈만한것도 3대밖에 없고,주차비는 4시간에 2만7천원 나왔어요 ㅡㅡ. 티켓 있어서 할인됐는데도 6천원 내야된다네요 ㅡㅡ. 6천원도 아깝다고 생각합니다."
41,3.4,2023.11.07.,
42,4.0,2023.10.16.,서울 롯데월드에 비해 작지만 줄 오래안서도되서 좋앗어요
43,4.5,2023.10.15.,
44,4.0,2023.10.09.,
45,3.4,2023.10.06.,"직원들 친절하다 인기있는것도 나름 대기가 적은편이다 긍정적
하지만 스릴은 경주랜드 승"
46,4.4,2023.10.03.,이용권 할인받아서 가면 그나마 만족스러운..휴일이여서 대기시간이..ㄷㄷ
47,4.0,2023.10.01.,놀이기구는 탈만한게 자이언트 디거랑 자이언트 스윙 후룸라이드 밖에 없어요! 대신 곳곳에 매점있는 거 넘모 좋았구요! AR게임의 보물찾기도 한번 해보시면 좋을 것 같아요!
48,1.9,2023.09.30.,가성비 최고 놀이기구가 많은건 아니지만 재미없는 놀이기구는 없다고 봐야되고  만족도 높네요 거지들아 돈 몇만원 가지고 이렇게 즐길수 있는곳 없다 다른곳 비교해봤자 놀이기구 하나 타는데 한시간 이상 걸린다.
49,5.0,2023.09.29.,
50,1.0,2023.09.16.,
51,1.0,2023.09.10.,아... 오지마세요 실망스럽네요
52,3.2,2023.09.06.,
53,3.2,2023.09.01.,
54,4.3,2023.09.01.,"사람 없을때 갔어서 여러번 탈 수 있었당..!
여름이랑 잘 어울리는 곳 !"
55,4.4,2023.08.31.,"사람도 적고 놀이기구 구성도 좋아서 너무 즐겁게 놀다감~

솔직히 잠실 롯데월드나 에버랜드 보다 탈 것 알찬데? 에버랜드는 어트랙션으로 티익스 빼면 시체고, 잠실 롯데월드는 평일에 200분 기다려서 이젠 식상해진 후렌치 에볼루션 하나 타면 하루 다감."
56,4.4,2023.08.29.,한번쯤 가볼만한 놀이공원!! 개인적으로 롤코 후룸 재밌었고 좁지만 알찬느낌임 엄청 크진않음ㅎㅎ
57,4.8,2023.08.25.,"넓기만 하고..생각보다 놀이기구도 없고..별로였습니다...ㅠ
잠실 롯데월드를 생각하고 가시면 실망할게 분명한곳..
하지만 포토존 과 퍼레이드 만큼은 만족하였기에 3별!!ㅎㅎ"
58,5.0,2023.08.25.,
59,4.2,2023.08.24.,
60,4.9,2023.08.22.,"그나마 부산에서 가장 갈만한 놀이공원
부산에서 가장큰 놀이공원(아마?)이다"
61,4.6,2023.08.19.,서울  부산 다가봉  잠실보단  크기는   훨씬큰데 ㅋ 헛소리하는  시키도잇네  참고로  잠실 산다
62,3.7,2023.08.17.,
63,4.5,2023.08.16.,좋다.
64,3.8,2023.08.16.,
65,5.0,2023.08.15.,"무서운건 못타고 쿠키열차랑 회전목마, 백조만 타고옴. 놀이공원 안에 식사가 한식이나 일식도 있으면 좋겠다. 츄러스 배불러서 못사먹었는데 후회된당ㅠㅠ. 8시에 놀이기구 멈추고 퍼레이드후에 문닫으니까 8시 전에 하고 싶은거 다해야됨ㅎㅎ"
66,4.6,2023.08.15.,놀기좋은데 줄이길다
67,3.8,2023.08.13.,
68,5.0,2023.08.13.,
69,2.9,2023.08.08.,오후권 50퍼 할인이 딱 적당함. 근데 이제 되는 카드가 거의 없는.
70,5.0,2023.08.05.,"정말 재밌었어요!! 제가 평소에 짜릿한(?) 놀이기구를 자주 타는데,이곳에는 진짜 경험해보지 못했던 놀이기구들이 많이 있었어요!! 많은 사람이 가봤으면 좋겠네요 포토존도 많고 여름에는 물총놀이까지하니 꼭 한번 가보세요!!"
71,5.0,2023.08.04.,
72,4.8,2023.08.04.,"평일에 가면 원하는 만큼 즐기다 올 수 있음.
다만 놀이기구 수가 적고 규모가 작아서 아쉬운 점은 있었다.
After 4 입장권으로 가세요. 종일권은 돈아까움
그리고 야간퍼레이드 예뻐용"
73,2.9,2023.08.02.,"장점.이용객적음 두세시간이면 다 탐 
단점 시설작음.놀이기구 별루.없음 
잠실 롯데로.생각하시면 절대 안됨"
74,3.7,2023.07.27.,"놀이공원이라는 분위기가 주는 매력은 확실히 있어요🫶 그렇지만 놀이기구의 수가 많지는 않고, 딱 3시간 ~ 4시간 정도 있으면 평일 기준 모든 기구를 즐기고 나오기 좋을 것 같아요! 에버랜드랑 서울 롯데월드 생각하고 가면 엄청 실망할 것 같지만, 근처에 야외 놀거리가 생겼다는 점에서 추천드립니다☺️"
75,5.0,2023.07.25.,좋았어 좋았어 좋았어
76,4.3,2023.07.22.,
77,5.0,2023.07.21.,앙
78,5.0,2023.07.10.,
79,4.8,2023.07.09.,쪼아용 롤코 재밌게 잘탔습니다
80,1.0,2023.07.01.,
81,5.0,2023.06.24.,아직 놀이기구는 많이 없지만 퍼레이드도 많고 재밌었어요 오거스후룸 자이언트 스플래시 꼭 타보세요
82,4.3,2023.06.19.,"솔직히 어른들이나 청소년들은 자이언트 3종이랑 오거스후룸 밖에 탈거 없어요
의외로 쿠키열차 꿀잼이에요 ㅋㅋㅋ"
83,4.8,2023.06.14.,롯데월드에서 롯데리아 아이스크림ㅎ
84,2.0,2023.06.06.,"원래 놀이동산,놀이공원하면 즐거움이 있어야 하는데 직원들 표정 대부분이 우울함... 뭔가 근심이 있나..."
85,3.3,2023.06.03.,생각보다 괜찮았어요
86,5.0,2023.06.01.,
87,4.3,2023.05.29.,
88,4.5,2023.05.28.,아이랑 놀기 좋고 재밌습니다
89,4.6,2023.05.26.,
90,3.4,2023.05.20.,좀 작긴한데 사람도 그만큼 적어요. 좋아요. 날씨 비올락말락할때가세요
91,5.0,2023.05.18.,아이와놀자
92,4.5,2023.05.12.,"서울보다 줄이 엄청 짧다.
자이로디거.스플래쉬.스윙
타면 끝.
3D 4D체험관이 있다면 좋을듯"
93,4.5,2023.05.10.,"딱 아이들 데리고 3~4시간 놀기 좋은 정도 입니다.
어른들 놀이기구는 2-3개 정도고,
 그 외는 아이들 타는 놀이기구..
규모도 잠실롯데월드와 에버랜드의 1/6크기? 정도..
정상가 티켓값 그대로 지불하기엔 규모와 시설이 너무 부족합니다. 꼭 50프로 할인받으세요. 그나마 50프로 할인가가 적당합니다."
94,4.3,2023.05.07.,
95,4.3,2023.05.06.,
96,5.0,2023.05.04.,
97,5.0,2023.05.04.,완전 재미있음
98,3.0,2023.05.04.,좋아요..넓고만족합니다
99,5.0,2023.05.04.,
100,5.0,2023.05.03.,아이들과 가기에누좋은곳 어른들은 즐길거리가 딱히없네여
101,2.4,2023.04.16.,
102,3.1,2023.04.08.,동부산관광단지가 개발되면서 함께 생긴 롯데월드. 바로 얼마전에 서울 롯데월드를 방문한 나로서는 비교될 수 밖에 없었는데 놀이시설은 훨씬 더 스펙타클하고 최신이고 타는 맛이 좋았다. 꾸민 부분이나 동선 그리고 전반적인 분위기 조성도 훌륭하고 쓸데없이 넓지 않아서도 오히려 마음에 들었다. 자주 친구들이랑 모여서 노는 아지트 같읃 느낌도 들어서 참 좋았다. 더군다나 울산쫀드기나 소떡소떡은 기대한 것보다도 훨씬 맛있었던 것 같다.
103,4.0,2023.04.06.,"눈치게임 성공해서 놀이기구 엄청 탔는데 아쉬운건 놀이기구도 몇 개 없고, 재밌는 놀이 기구도 몇 개 없는 ㅜ ... 
재밌는 놀이기구 2-3번 갈아타는 ...? 반나절만 있어도 충분하네여"
104,4.3,2023.03.31.,"놀이기구 너무 적어요 놀 수 있는 곳이 너무 부족ㅠ... 귀신의 집이나 좀 다양한 어트렉션이 있었음 좋았을텐데 아쉬움
 회전그네는 재밌어요"
105,3.7,2023.03.16.,"순 사기꾼들 
지들이 시간 안내 잘못해놓고 이용 못했는데
보상 못해준다고 함"
106,4.7,2023.03.01.,정말 예쁘긴한데 가격대비 놀이기구가 너무 적고 파크자체의 규모가 작아요...어른들용 놀이기구 몇개 더 생겨야된다고봅니다.
107,2.7,2023.02.28.,도대체 입구가 어디냔 말이다 환장하것네 입구인줄 안 곳에서 다들 돌아서 다른곳으로 가야햇음 ㅋㅋ 회전목마는 목장컨셉이라 개구림 부산촌것들은 이거나 타란거냐 낭만이고 꿈이고 나발이고 암것도 없음 규모도 좁음 에휴
108,4.7,2023.02.25.,
109,2.8,2023.02.19.,부산롯데월드클라스 ㅋㅋ
110,1.8,2023.02.12.,
111,2.3,2023.01.29.,"아직도 주차비 이상하게 처받냐? 장사 그렇게 하지마라

예전에 차 한대로 2명 갔는데 주차비 할인은 1명만 된다고 하는 기적의 계산법 시전, 그 비싼 오후 종일 티켓 끊고 주차비 내고 나옴 ^^ 주차비가 싸면 말을 안한다 망할것들."
112,4.3,2023.01.10.,"제주도 신화월드 사이즈였어요
미취학 아동 중 스릴 있는 거 못 즐기는 아이들은 탈 게 없었어요... 놀이시설의 다양성이 좀 부족해요."
113,2.3,2023.01.03.,"입장료를 그렇게 많이 냈는데 주차요금도 따로 지불해야하는 것이 마음에 안들어요.
롯데월드 안 식당 음식도 양에 비해 너무 비싸구요"
114,4.3,2023.01.02.,"일반 물배가 없는게 아쉬움
굳이 일회용 쓰레기를 늘리는 물 다튀는 물배 두개를 만들 필요가 있었을까? 환경 오염..쯧
표 제시해도 주차비 받는거 솔직히 어이없음을 넘어서 황당함"
115,2.3,2022.11.30.,귀신의집 같은것도 없고 확실히 잠실에비해 퀄리티가 좀 떨어져요 위치도 외딴곳에있으면서 주차비도 받고 좀 그래요. 퍼레이드 하시는분들 열심히하심.
116,3.6,2022.11.26.,"블루파이어:테마파크 느낌
자이언트 디거:공사장"
117,4.5,2022.11.24.,재밌어요ㅎㅎ 우비 3천원
118,4.3,2022.11.13.,롤러코스터랑 스윙 진짜 미쳤어요. 이 두 개 말고는 다른 건 크게 탈 게 없어서 아숩... 퍼레이드 재밌었어요. 토요일에 갔는데 사람 별로 없어서 좋더라구요. 잠실 롯데월드 평일에 간 거랑 비슷한 정도였어요. 한 번 가보긴 괜찮은 것 같아요.
119,3.8,2022.11.09.,"자이언트 스윙 진짜 개미쳤음
놀이기구 좋아하는 사람은 꼭 타시고..
못 타는 사람들은 타지 마시길.."
120,2.4,2022.10.08.,"단점
1.너무 대기줄이 김,기본 30~40분,인기있는건 한시간이상
2.직원들 친절도 중하
3.음식,음료값 비싸고 기념품도 너무 비쌈
4.어른이 탈만한건3~4가지 그냥 롯데키즈월드임
장점
1.뷰가 멋지다 특히 야간
2.야간 퍼레이드 볼만함

결론
재방문 의사 없음,  가성비 별로"
121,3.0,2022.10.07.,
122,2.4,2022.10.02.,1점도 아깝다. 시설 최악. 직원 최악.
123,1.3,2022.10.02.,
124,4.0,2022.09.29.,너무 넓지 않고 아담한게 체력소모 아껴주고 시설 깨끗하고 뷰 좋아요 단시간 가족단위 유아 위주면 베스트
125,3.3,2022.09.28.,"이야 이런것도 놀이공원이라고 ㄹㅇ 엄청작음 ㄹㅇ 서울하고 같은 가격 받아먹는것도 이해 안가고 탈것도 없고 걍 ㅈㄴ.작음 월미도여? ㅋ 이름 바꿔야 할듯  (롯데월드 어드벤처 부산X) 
(롯데 키즈월드 어드벤처 부산O)"
126,1.8,2022.09.24.,아니 2시간 기달려서 롤러코스터 타려고 햇는데 중간에 점검 한다고 갑자기 나가라 함 ㅋㅋ 그리고 알바생들은 싸가지도 없고 진짜 뭐 하자는지 모르겟음 진짜 비추임 다시는 오기도 싫고 안 올거임 그냥 오지마셈 여기 올바엔 집에서 치킨이나 먹으셈 ㅋㅋ
127,1.7,2022.09.16.,"인기있는 한두개는 십분이면 탈수있고 나머지는 기다림 없이 바로탈수있어요. 그러나,

기다리는 칸막이줄 만들어놓은거에 비해 사람이 너무 없는데다 놀이기구 타는 입구안내를 정말 말도안되게 만들어놔서 타는곳까지 찾아 들어가는 시간과 짜증이 대박이구요. 놀이기구 타러가는길에서 여러번 헤맷습니다

주차장 들어가는 표지판, 나가는표지판, 매표소가는표지판, 내부안내표지판, 놀이기구타는 입구표지판 없거나 욕나올정도로 정말 엉망입니다.

뭐만 할라치면 헤매기는 기본입니다

바로 건너갈수있는 정문주차장이 텅텅 남아도는데도 불구하고 굳이 후문 주차장에 표지판 만들어놓고 직원세워놔서 후문주차장 안내해주고 더운 여름에 사람 미친듯이 걸어가게 안내하구요.

첨부사진은 바로옆 왼쪽이 우비파는 곳인데 화살표 오른쪽 가리키는 사진 보이시죠. 이것만봐도 내부운영이 얼마나 말도 안되는지 실감나시죠;;

그리고 여기 안내책자, 티켛 등 전부 모바일로 볼수있고 종이 아예 없어요. 그래서 종일권만 있는듯.

놀이기구를 기다림없이 바로 탈수있다는것 말고는 
다시올생각X 
지인들에게추천할생각전혀X"
128,4.2,2022.09.12.,사람 진짜 많을 때 가서 놀이기구 3개밖에 못탐.. 사람은 겁나 많은데 놀이기구 탈건 별로 없어서 줄이 겁나게 김 부산 주위 살면 한 번정도 가볼만한 그 뿐 재방문 의사는... 그닥 없습니다 자이언트디거는 재밌었고 스플레쉬는 재밌긴했는데 솔직히 대기시간 아까움 오후 5시에 벌써 자이언트스윙 대기마감해서 결국 못 타고 왔습니다...^^^
129,1.2,2022.09.04.,"한번만 가봤고 두번은 안가고싶음 돈값못함 줄은길고
괜히 사람들이 안좋다하는게 아님 어른은 탈만한것도 없음 롯데월드가 아니라 롯데키즈월드가 맞음"
130,4.4,2022.09.01.,전체적으로 깔끔해서 좋긴한데 어트랙션이 어른이 탈게 스윙이랑 롤러코스터랑 후룸라이드 세개인게 정말 끔찍했습니다. 갯수도 적어서 줄도 엄청 길고요. 나중에 어트랙션이 더 추가되면 모를까 두번다신 안갈것같습니다.
131,4.0,2022.08.30.,놀이기구가 쪼깨밖에 없음
132,4.1,2022.08.29.,"서울이랑 입장료 비슷하게 받는 건 진짜 양심 뒤진 것 가틈!!! ㅎㅎ 근데 하도 기대 안 하고 가서 그런지 오후권 끊고 스플래시&디거 타고 퍼레이드 봤더니 너무 만족스러움 ㅠㅠ 놀이기구가 대부분 유아용이긴 하지만 무서운 거 몇개는 서울보다 훨씬 무섭고 재밌는 듯,, 스플래시는 우비 필수고 디거는 강심장만 타시길~~~ 재밌떠용 실내에 네컷 포토 스튜디오도 있어서 쥬아용"
133,1.5,2022.08.29.,"우와..혜택도 적고
놀이기구도 적고.."
134,3.7,2022.08.28.,물폭탄맞는거무서워서기권ㅋㅋㅋ
135,2.0,2022.08.25.,"돈아깝다
차라리 경주월드 갈란다"
136,4.8,2022.08.21.,
137,2.0,2022.08.19.,가서 탈게 없음. 어른은 굳이..?
138,5.0,2022.08.18.,친구들이랑 놀러왔어요 ㅎㅎ 여기는 낮보다는 오후권 끊어서 해질녘에 오는 게 좋을 듯 해요🌝
139,4.9,2022.08.17.,퍼레이드 노래가 좋아.
140,2.4,2022.08.14.,"인기 제일 많은 롤러코스터 긴 줄에
에어컨 하나 없는거는 좀…"
141,4.1,2022.08.03.,좀 많이 작네요ㅠㅠ한가지 정말 좋았던것은 여름철인데 모기가 없어서 좋았습니다. 애가 모기한테 넘 잘물려서 걱정했거든요
142,5.0,2022.07.27.,재밌어요
143,3.6,2022.07.27.,"이왕 지을거 돈 팍팍써서 잘 좀 만들지..
볼것도 없고 탈건 더없음 ㅠ"
144,4.1,2022.07.25.,서울이랑 다르게 군인할인 없으니 참고하세요
145,4.1,2022.07.22.,"제값 주고 가기엔 아까운 곳
성인들은 종일권 비추천.. 성인들이 종일 탈 만한 게 없다ㅜㅜ
대충 앞으로 쭉 걷다가 지도 봐야지 하고 지도 간판 봤는데 한바퀴를 벌써 다 돈 거였더라
정말 충격적으로 좁았음
자이언트 스윙, 디거랑 물 튀기는 놀이기구는 탈 만함 특히 디거는 무서울 틈도 없이 빠르고 정신이 지이이이이인짜 없으니 오자마자 타는 건 비추천
우비 꼭 챙겨가기!
퍼레이드 시작하는 지점 쪽 사람 없는 데에 서있으면 로티 로리 그리고 수많은 외국 요정들로부터 팬서비스를 엿나 많이 받을 수 있다…"
146,4.5,2022.07.16.,자이언트스플래시 >>> 자이언트스윙 > 자이언트디거
147,4.7,2022.07.14.,이건 아니야..
148,3.7,2022.07.01.,"퍼레이드 덕분에 돈 아깝다라는 마음이 덜함
퍼레이드 강력 추천 합니다"
149,4.3,2022.06.28.,강풍대기
150,4.3,2022.06.23.,노잼
151,3.0,2022.06.22.,국내최대?? 국내최소아니고?? 키즈카페인가?
152,3.9,2022.06.21.,"츄ㄹㅓ스 먹지말라냥
종이박스를 씹는 느낌이ㄹㅏ옹

ㅇㅓ트렉션 넘나 적다옹
구치만.. 퍼래이두랑 공연 넘재밋다옹

로티냥이의 피라미드 모시깽이 어드밴처
짱잼다옹
나냥이 글애도 어른냥이다냥
그치만 공연 너무 조앗따냥

기억애 남는것 로티냥이의 어드밴처
꼭보라옹

정가애 오지말고 할인빡빡 맥여서오라옹
그러면 본전뽑기 가능이다냥"
153,4.3,2022.06.13.,"자이언트 스윙, 자이언트 디거, 자이언트 스플래쉬 존잼ㅠㅠ 각각 2번씩 타고 다른것도 3개나 탔어요 또 갈거임!!"
154,3.1,2022.06.10.,일본 usj처럼은 못만드나 휴;;;
155,3.5,2022.06.09.,".보기보다 더 아담한 규모
.환기시설부족
.자이언트 스윙 좌석이 작다보니
쇄골, 흉골 압박받아 아픔"
156,4.0,2022.06.06.,"입구와 로리캐슬 과 퍼레이드가 없었다면 롯데월드인지 좀 더작은 놀이동산인지 구분이 안 될 듯함
아이들은 좋아함. 성인들은 어트랙션이 별로 없어 금방 질림
지금 수준으로는 롯데 이미지만 깎아먹는 상황
그나마 after4 가격이 저렴한 편이라 가격에서만큼은 비난에서 자유로울 뿐"
157,1.0,2022.06.05.,롯데월드 안에있는 롯데리아 직원들 하나같이 좀ㅋㅋ; 음식물에도 이물질 있고 친절하지도 않고 이물질 있다고 말했더니 사과도 안 하고 입소문 돌까봐 환불부터 해주려고 하시네요. 밀쿠폰 사용법도 제대로 알려주지도 않아놓고 한 번 물어보니까 대충 알려주고는 본인들이 알려준 방법으로 사용하니까 안 된다면서 짜증내고ㅋㅋㅋㅋ 바쁘고 더워서 예민하신 건 잘 알겠고 이해하는데 본인들도 돈 받고 하는 일이잖아요? 제 돈 주고 갔는데 기분 더럽네요ㅎㅎ
158,4.2,2022.06.05.,오시리아역이 접근성은 좋아요. 아이들과 함께라면 한 번쯤 가볼만 하지만 현재 기준 규모도 조경도 어트랙션도 어른들 기준에서는 큰 기대하지않는 게 좋을 것 같아요!
