,평점,날짜,후기
59,3.0,2023.08.01.,"🏄‍♂️ 서핑 하러 갔다 왔어요
주차장 들어가는데 30~40분 기다렸어요
주차요금은 10분에200원 1일에 4700원 이에요
500원에 1분 짜리 간이 샤워대가
2개+3개 가 있어요.
러인업까지 300M 정도 패들해서 니가야되요."
60,2.5,2023.07.31.,언제 가봐도 또 가고 싶은곳😊
61,4.6,2023.07.27.,모든게 좋습니다~^^ 가족이랑 잘갓다왔습니다^^ 일단 바가지는 없네요ㅎㅎ
62,4.4,2023.07.27.,
63,3.6,2023.06.28.,"돌밭과 모래밭과 풀밭이 동시에 있는 곳
내가 간 날엔 공원쪽에 주민들이 여는 벼룩시장이 열렸는데 시장 아기자기하고 귀여웠음
터키아스크림 파는 아저씨 돈 좀 벌고 가셨을 듯 ㅋㅅㅋ
더운날에 수영하러 갈 예정"
64,5.0,2023.06.25.,
65,4.2,2023.06.21.,1호선 종점 끝에 위치해있어 해운대 강알리에 비하면 오는 사람 수가 그렇게 많지는 않아 한적하지만 한적해서 더 좋습니다. 시간의 여유가 넘치시는 분들은 가보시길 너무 조용해서 키스 명소입니다
66,4.5,2023.06.17.,일몰감상
67,4.5,2023.05.28.,
68,3.7,2023.05.27.,"한적한 도시 외곽지역 해수욕장 입니다
모래는  정말 곱고 좋아요
두시간  정도 투자하면 충분 둘러볼수 있는
장소 이네요"
69,4.0,2023.05.19.,
70,3.0,2023.05.12.,
71,4.5,2023.05.12.,해무낀 다대포. 숲길도 있고.아주아름답다일몰감상 일몰감상
72,3.8,2023.05.09.,난 별로
73,4.5,2023.05.08.,
74,4.7,2023.05.05.,넓은 해안선을 보고 있으면 기분이 좋은 곳이에요 수질을 그렇게 맑지 않습니다
75,5.0,2023.05.04.,
76,5.0,2023.05.04.,
77,4.0,2023.05.03.,
78,3.7,2023.04.29.,"+ 2023. 4. 22.
또 와도 좋다 다음엔 좀 더 일찍 와서 아미산 전망대도 가야지

2022. 5. 28.
바다 옆 사막 느낌 멋있었어요"
79,3.4,2023.04.27.,
80,4.8,2023.03.04.,말해모해😍
81,4.1,2023.02.15.,"사람많고 뙤약볕이 따가운 여름보다는 한산하게 뻥뚤린 풍광을 즐길 수 있는 가을 겨울이 좋을 것 같습니다. 
고운 모래로 형성되어있는 백사장도 넓고 주변 공원도 잘되어있어서 한바퀴 돌면서 구경하고 쉬어가기 좋아요."
82,1.0,2023.02.12.,
83,4.1,2023.02.12.,"내가 가봤던 국내해변중에 가장 드넓었던 곳.
내가 가봤던 겨울바다중에 가장 한가로웠던 곳.
고민거리가 있을때 다시 찾고 싶은곳."
84,3.3,2023.01.13.,
85,4.4,2023.01.09.,수질개선좀 필요할 것같아요..
86,5.0,2022.12.22.,
87,4.7,2022.12.11.,
88,4.2,2022.10.21.,벤치도 많고 갈대밭도 있고 조용해서 좋아요 멀다는 게 흠
89,4.0,2022.10.20.,사람도 적당히 있고 교통도 편리하고 예쁩니다
90,3.6,2022.10.03.,
91,4.0,2022.08.26.,
92,3.4,2022.08.20.,
93,3.5,2022.08.15.,"흐린 하늘
여백을 쥐어 적습니다.

슬픔을 묻혀
떠나간 사랑과 닫힌 마음...

늦어지는 비를 원망하다
슬픔이 닳아져서 용서합니다.

하늘도 용서하는 마당인데
사람들도 줄을 세워 용서하다가

마침내 떠오른 당신 얼굴이 
미움인지 사랑인지 몰라서 눈물이 납니다.

어쩔 줄 모르는 밤, 그리고 나를
어쩌면 좋을까요...."
94,3.3,2022.08.11.,해수욕하기에는 적절하지 않지만 근처 공원이 매우 잘되어있어 산책하기에 좋다.
95,4.7,2022.08.09.,"조용한곳 찾으신다면 이곳으로ㅋㅋ
주차비 10분에 200원!
날좋을때는 노을도 좋습니다!"
96,4.5,2022.07.29.,이곳은 사랑이에요
97,3.9,2022.07.11.,아 가고싶다...
98,4.4,2022.07.04.,
99,3.1,2022.06.30.,"자연이 훼손되지 않아서 정말 아름답고 황홀했습니다. 직접 동영상으로 만들어 기념으로 남겼습니다.

https://youtu.be/gCtRWfdaKLU"
100,4.4,2022.06.20.,너무 좋아요
101,5.0,2022.06.19.,
102,4.4,2022.06.01.,
103,5.0,2022.05.09.,
104,3.5,2022.04.24.,
105,4.5,2022.02.10.,복잡하지도 않고 깨끗
106,3.8,2022.02.06.,부산에서 좋아하는곳중 하나. 사람이 너무 많아져서 아쉬워요
107,4.2,2022.01.24.,부산오면 필수코스
108,4.5,2022.01.12.,
109,3.8,2022.01.09.,
110,2.9,2021.12.14.,노을이 예쁨
111,3.7,2021.11.21.,"노을맛집
시간내서 가볼만 함"
112,4.4,2021.11.12.,노을 맛집 ^_^♥♡♥♡ 전경이 너무 감동스러운 곳 ~!! 가을에 특히 더 빛을 발하는 곳이라 웨딩 촬영도 많이 하더라구요?? 나도 여기서 찍고 싶다는 생각이 들 정도에용ㅎㅎ 주차장도 잘 되어 있고 주차 요금도 저렴한 편이에용 산책하기도 좋고.. 자주 오고 싶은 곳이에용ㅠㅜ 딱 예쁜 시즌인 가을에 !! 더 늦지 않게 !! 구경 하시길
113,4.0,2021.10.09.,
114,4.7,2021.10.02.,
115,5.0,2021.09.14.,부산 바다 중 스카이뷰는 여기가 압도적임
116,4.3,2021.08.26.,나만 알고 싶은 장소지만 너무 유명해짐...
117,4.3,2021.08.19.,
118,3.2,2021.08.19.,
119,4.5,2021.08.17.,
120,4.8,2021.08.06.,
121,4.7,2021.07.28.,낙조 맛집인건 다들 아시죠??
122,5.0,2021.07.19.,
123,4.2,2021.06.26.,모래가 너무 고와서 걷기 좋으나 바람이쎄서 눈에 잘들어갈수도 있으니 주의요망ㅋ
124,5.0,2021.06.25.,다대포
125,4.8,2021.05.23.,
126,4.3,2021.05.19.,"큰기대없이 갔는데 사람도 별로 없고 산책으로 넘 좋은 해수욕장
다음에 느긋하게 다시 가고 싶네요"
127,4.0,2021.05.19.,
128,4.0,2021.05.15.,
129,3.7,2021.05.02.,
130,4.8,2021.04.21.,
131,3.9,2021.03.03.,낙조분수는 좋지만은 일몰구경이 제일 좋네
132,4.9,2021.02.28.,
133,4.0,2021.02.26.,
134,4.3,2021.01.05.,
135,4.3,2020.12.13.,
136,4.4,2020.10.09.,
137,5.0,2020.09.25.,
138,5.0,2020.09.23.,이뿌네
139,5.0,2020.09.12.,
140,4.1,2020.08.31.,
141,4.9,2020.08.30.,
142,4.1,2020.08.26.,아름다운 공원과 화려한 분수가 좋고 수심이 앝아 갯벌을 볼 수 있다는 점이 독특합니다
143,3.0,2020.08.04.,"아... 방송에서는  거리두기 마스크 쓰라고 하면서 정작 파라솔 대여하시는 여자,남자 사장님 왜 마스크 안하시나요 테이블 하나가격2만원... 소시지, 닭꼬치 하나당 4천원 헉....
동전(500원) 샤워실2개...
그건 그렇다 치고 간이화장실 옆에 공공근로 할머니분들...
남자분이 애 데리고 화장실 가면서 발에 모래 칠갑하고 가면 아무말 안하고, 여자분이 애 데리고 화장실 가면 화장실 들어가면 안된다고 소리치고 ... 두번은 안가고 싶네요"
144,3.2,2020.07.26.,"남해에 있는 바다치곤 특이하게 갯벌을 가진 해수욕장
수위가 낮아 아이를 기르는 부산의 부모들은 모두 여기로 오는 듯?
근처 공원도 잘 정돈돼 있어 그늘막 치고 쉬기 좋으며
여름엔 분수대가 유명하나 코로나이슈로 잠정 중단중이다
짧막한 해변 산책로가 있어 풍광을 보기 좋다"
145,3.5,2020.05.02.,새벽에 조용하고 거닐기 아주좋습니다
146,4.3,2020.05.02.,정말이지 반려동물과 함께 하기에 여기보다 좋은 바다 못 봤다.
147,3.0,2020.03.16.,전망대에서 보는 일몰이란..
148,4.4,2020.01.27.,노을지면 예쁠곳 ㅜㅜ 흐린날가도 탁터친 바다가 예쁘긴하더라구용 ㅎㅎ 근처에 공원과 산책로가 넓어요
149,4.4,2020.01.21.,"이 사람은 왜 이렇게 풍경 좋고 비정치적인곳 까지와서 이러는지 정말 궁금해지네요.
본인 혼자 열등감에 쩔어 부계정으로 좋아요 박았나보네요."
150,4.4,2020.01.04.,
151,4.7,2019.12.17.,갯벌도 있고 좋음
152,4.4,2019.12.10.,부산 여행은 언제나 옳다.
153,3.7,2019.10.15.,굿
154,3.7,2019.08.26.,일몰이 정말 너무 너무 아름다운 곳입니다.
155,4.4,2019.08.25.,
156,4.0,2019.07.31.,사람이(상대적으로)없어서 좋다. 부산에서 제일 조용하고 고즈넉하게 일몰을 바라볼 수 있는 곳.
157,2.7,2019.05.11.,
158,4.4,2019.05.04.,고즈넉하고 깔끔하고
159,3.1,2019.04.03.,
160,3.7,2019.03.16.,
161,4.3,2019.02.10.,자전거도로포장주위강경치다대포채험주변환경너무좋읒니다
