,평점,날짜,후기
83,3.3,2023.09.03.,"의외로 사람이적어서 쾌적하다,,, 해운대하면 원래 대중 목욕탕,,이미지였는데,, 이젠아니구나,외국인들의 성지,,,주차만 찾기쉬우면 부산 원탑 해수욕장,,,"
84,4.2,2023.09.03.,부산 해운대 바닷가. 늘 올때마다 시원한 바닷바람과 파도소리가 좋아요. 맨발로 걷기도 좋아요.일출명소
85,1.0,2023.09.01.,"송도 해수욕장. 
바다를 바라보는 방향으로 오른쪽 해변 냄새가 너무 심해요."
86,5.0,2023.08.30.,"샤워실 코인
짐보관소가 너무편하고 좋았습니다
샤워실 비누종류 못쓰게 하는것도 좋았습니다"
87,4.6,2023.08.29.,외국인들도 많이 있고 가족단위보단 젊은 분들이 많이 보이네요 휴가의 끝물에 평일이라 사람이 그리 많지는 않았어요
88,5.0,2023.08.28.,
89,5.0,2023.08.27.,
90,3.0,2023.08.26.,
91,3.8,2023.08.26.,굿
92,4.8,2023.08.25.,역시...뷰 맛집..👍👍
93,5.0,2023.08.25.,
94,4.5,2023.08.25.,전국적 휴양지인 만큼 이름값 하는곳
95,4.4,2023.08.25.,"항상 가도 즐거운곳 .
물놀이다~~~~"
96,5.0,2023.08.23.,
97,4.3,2023.08.21.,
98,5.0,2023.08.20.,멋져요
99,4.2,2023.08.20.,"가족이랑 여행갈 때면 어김없이 들리던 곳
우울하거나 그냥 가고 싶을 때 
부드러운 모래 위에 발을 밟으며 생각 정리도 하고 싶을 때 들렀던 곳

멍하니 바다를 바라보며 하염없이 생각에도 잠겨보고
가족들이랑 했던 거 그때의 느낌과 그때의 풍경을 생각하며 걷다보면 어릴 때의 내 모습이 그 시절의 느낌이 문득문득 생각나요

사람은 과거의 기억으로 평생을 살아간다던데 
그때의 기억은 아마 평생 잊혀지지 않을 거 같아요 

(사진은 없어서 해운대 가는 ktx 사진 올립니다)"
100,5.0,2023.08.14.,동백섬과해운대바닷가
101,3.2,2023.08.13.,
102,4.5,2023.08.13.,시설 이용비에 거품이 없고 곳곳에 모래를 닦을 수 있는 시설이 잘되있음
103,5.0,2023.08.12.,해운대는 역시 해운대네요 멋집니다
104,5.0,2023.08.10.,
105,4.8,2023.08.10.,좋아요. 광안리
106,5.0,2023.08.08.,
107,4.1,2023.08.07.,밤이랑 낮에 둘 다 뷰가 멋지다
108,5.0,2023.08.05.,
109,3.7,2023.08.04.,"이른봄 밤바다
버스킹도. 좋았어요"
110,4.0,2023.08.04.,"오늘 물놀이 어려워보여요~
어제도 3시쯤 파도 높아서 물놀이제한했는데
그때는 물이 저기까지도 안들어올때였어요"
111,4.3,2023.08.03.,부산 사는데도 해운대가 좋아요🩷
112,3.7,2023.08.02.,best beach in korea..
113,4.5,2023.07.30.,
114,5.0,2023.07.29.,경기도민입네다.. 사랑하는 해운대.. 백사장이 침식되어 파도가 엄청 거칠어졌어요.. 백사장이 사라지는 속도가 무섭네요.. 오래보고싶은데.. 어쩌죠?
115,3.9,2023.07.29.,휴가철인데 생각보다 사람이 적었음. 물속 금속같은거에 아이가 발을 다쳐서 외과 찾다 부민병원 응급실까지 가게됨 . 아쿠아슈즈를 신고 물놀이 하길 바람. 파라솔과 썬배드등의 가격이 적정하게 책정됨.
116,4.4,2023.07.27.,"대한민국 여름 휴가지 no.1
2박3일 동안 해수욕 너무 재밌게 함. 
안전하고, 분위기도 좋음. 

*준비물
🧢목 덮는 모자 

*샤워해야할 때
1️⃣발 씻는 곳 가서 발 씻는다
2️⃣천원내고 60초간 물샤워
3️⃣탈의실가서 옷 벗고 몸 안의 모래털기(중요.모래 엄청 많음
4️⃣근처 사우나 가서 목욕 및 온천

*파라솔+비치베드+튜브 빌릴 때(2인)🏖️🌊
- '어제는 튜브 1개값만 해주셨는데 오늘도 가능한가요?' 물어보기"
117,4.0,2023.07.27.,평일인데 사람이 많았어요  갈떼는 물에 들어갈 생각 안했는데 결국은 물에서 잼께 놀았네요
118,4.8,2023.07.27.,
119,3.9,2023.07.26.,해운대는 날씨 좋을때 가기 딱 좋다… ✨💛
120,4.8,2023.07.25.,오늘은 날씨가 참 좋았어요~
121,5.0,2023.07.16.,
122,5.0,2023.07.15.,
123,4.0,2023.07.13.,
124,4.3,2023.07.09.,오랜만에 해운대해변가를 걷다~~ 좋아요
125,3.9,2023.07.01.,모래사장과 해운대를 둘러싼 고층건물들이 잘 어우러진 듯 해요~ 여지껏 다녀본 해수욕장 중에서는 1등이에요~
126,4.4,2023.07.01.,올때마다 좋다
127,5.0,2023.06.30.,
128,5.0,2023.06.28.,
129,5.0,2023.06.26.,고층빌딩과 바다가 같이 있어 멋집니다
130,3.2,2023.06.22.,"솔직히 모르겠다
넓은 해변이란 것 말고 이곳이 좋은 이유를..."
131,4.4,2023.06.22.,
132,5.0,2023.06.22.,
133,4.0,2023.06.22.,
134,4.5,2023.06.22.,
135,4.6,2023.06.20.,
136,4.3,2023.06.18.,이번 주말은 정말 더웠네요
137,3.3,2023.06.17.,
138,3.8,2023.06.16.,밤산책하기 너무 좋음
139,4.9,2023.06.15.,구경하기 좋다
140,4.6,2023.06.14.,
141,1.4,2023.06.12.,방사능 오염수 직격탄
142,4.0,2023.06.07.,이게 해운대구나... 싶었어요 완벽에 가까웠습니다 너무 잘 꾸며놨네요
143,5.0,2023.06.06.,
144,4.8,2023.06.05.,부산 오면 밤에 항상 오는 곳이에요.
145,4.0,2023.05.29.,
146,3.8,2023.05.29.,
147,4.2,2023.05.27.,
148,4.7,2023.05.23.,덥긴 더웠지만 모래 작품(?)이 예뻤다.
149,4.0,2023.05.23.,최고지 뭐
150,5.0,2023.05.20.,
151,4.0,2023.05.19.,볼거리 놀거리 먹을거리 많은 언제나 좋은곳
152,4.5,2023.05.13.,
153,4.2,2023.05.11.,참 좋아요.
154,4.1,2023.05.10.,정말 한국인보다 외국인이 더 많았던 힐링장소 ㅋㅋㅋㅋㅋㅋ진짜 정말 4월인데 불구하고 26도까지 올라서 서울과 다른 날씨 덕에 이국적인 느낌 가득 앉고 잘 쉬다 갑니당🙌🙌
155,4.2,2023.05.10.,언제나 사람 많아요.. ㅋㄱㅋㄱㅋㅋ 말뭐 부산 명소죠 부산 오시면 꼭 가보세요
156,3.7,2023.05.09.,주차문제가 좀
157,5.0,2023.05.06.,
158,4.5,2023.04.08.,해가울면? 해운대~~!!
159,3.3,2023.03.19.,동남아치면 똥물 . 요즘도 차나 바이크 개조해서 큰소리내며 다니는 민폐끼치는 촌스러운 애들 많은곳 ㅎ 촌이라지만 한심하고 불쌍 ㅎ
160,3.8,2023.03.03.,
161,4.2,2023.01.08.,바다가 에메랄드빛!!
162,3.6,2023.01.02.,올때마다 넘 좋은곳 광안리가 대세라지만 해운대는 빠질수없음 경쾌함이 좋은곳
163,3.6,2022.12.30.,
164,4.1,2022.12.29.,
165,4.2,2022.12.24.,밤에 가세요 밤바다가 찐임
166,4.3,2022.12.08.,"겨울인데다가 물놀이도 싫어하지만 
그럼에도 부산에 왔으면 해운대는 들러야한다고 생각…"
167,3.3,2022.11.24.,"어렸을때랑 비교하면 진짜 물많이 깨끗해졌어요, 진짜 물놀이할맛나요"
168,3.9,2022.11.07.,
169,5.0,2022.11.01.,
170,4.5,2022.10.23.,
171,4.5,2022.10.18.,해변이 깨끗하고 발이랑 샤워시설도 잘 갖춰져있고 좋아요
172,4.4,2022.10.16.,
173,5.0,2022.09.24.,
174,5.0,2022.09.11.,
175,3.2,2022.08.31.,
176,4.4,2022.08.24.,
177,5.0,2022.08.18.,숙소에서 바라본 해운대:) 넘 와보고 싶었던 곳이라 만족했습니당 ㅎㅎ
178,5.0,2022.08.17.,"시원한 바다, 좀아쉬운건 해파리~~ㅜㅜㅜ"
179,5.0,2022.08.09.,"특유의 와이드한 해변과 멋진 야경 최고 해수욕장
*필름카메라로 사진찍으면 이쁘게 나옴*"
180,3.8,2022.08.07.,바람넣는거 호텔 에어건 쓰면되니까 돈내고 하지마
181,5.0,2022.08.05.,
182,4.0,2022.08.05.,
183,4.9,2022.08.04.,
184,4.3,2022.08.03.,해변은 좋은데 주차가 끔찍하고 차를 세울 곳이 없음
185,4.8,2022.07.28.,유명한 값함. 연인이나 가족이랑 오면 정말 좋음. 근데 주차하기 많이 빡셈. 특히 주말에는 경찰까지 와서 교통정리할 정도니 차 가지고 오시는 분들은 각오하고 오세요
186,5.0,2022.07.27.,재미있었어요ㅎㅎ
187,3.0,2022.07.20.,"Easy access, clean sand and toilets. Renting a beach bed and shade wasn't a problem, even with the language difference. Will return again one day."
188,4.6,2022.07.15.,
189,3.2,2022.07.09.,온라인으로 예약하면 더 싸게 튜브랑 구명조끼 대여할 수 있어용 재밌어요
190,3.3,2022.06.10.,"고층빌딩 없던때가 훨 나았음 그때가 그립네요
근처 숙소 바가지도 넘 심함
차라리 해외간다"
191,4.3,2022.06.03.,옛날 그 시절이 그리워요ㅜㅜ
192,4.0,2022.05.31.,
193,3.7,2022.05.29.,사람이 많다 모래축제 작품들 신기
194,2.3,2022.05.27.,여름밤 해운대의 분위기는 정말 끝내준다
195,3.1,2022.05.11.,5성급 호텔 즐비하는 곳
196,4.5,2022.05.08.,
197,5.0,2022.04.28.,
198,3.2,2022.04.25.,해운대 하수구들 냄새너무 심하고 저녁되면 벌레들이 하수구에서 엄청나게 쏟아져 나와요 시에서 관리좀..
199,3.9,2022.04.03.,
200,2.7,2022.03.29.,
201,4.7,2022.03.27.,갈매기들이 너무 귀여워서 만점 드립니다.
202,3.5,2022.03.01.,짱짱
203,4.5,2022.02.25.,짱~~~
204,3.1,2022.02.24.,"겨울이라 사람도 많지 않고 모래사장이 아주 아름답네요.

https://youtube.com/shorts/i-FoXUzOL-o?feature=share"
205,3.5,2022.02.18.,좋아요 ~~
206,3.7,2022.02.17.,
207,4.5,2022.02.10.,"고층빌딩들이 난무한 해수욕장
광안리가 낫다"
208,3.7,2022.01.27.,"경치가 좋고 핫 플레이스지만
워낙사람들이 많이 오는 바람에 바다가 사람들의 쓰레기통취급당함 수영했었는데 비닐이..."
209,4.8,2022.01.26.,
210,4.8,2022.01.23.,사람많움.
211,4.6,2022.01.22.,부산왔단 느낌을 주는 곳
212,3.6,2022.01.16.,
213,4.8,2022.01.15.,
214,4.4,2021.12.23.,
215,4.3,2021.12.21.,"잘 관리되고 있는 해수욕장. 여타 해변에는 유리조각, 플라스틱 병 등 여러 쓰레기들이 있지만, 이곳은 해변에 잘 관리되고 있어 기분좋게 거닐 수 있었습니다. 좋아요."
216,3.9,2021.12.21.,
217,2.8,2021.12.15.,달맞이 고개 경관 망치고 엘시티로 해운대바다 망치고 흰여울문화마을이 낫다
218,4.4,2021.12.14.,
219,4.2,2021.12.12.,"여느 바다가 그렇듯, 날씨만 좋다면 해수욕장이란 최고로 상쾌한 장소입니다.
겨울바다는 해수욕장에서 노는 사람이 없어서 바다구경하기 참 좋습니다.
겨우내 해운대빛축제라는 것을 진행한다는데, 그다지 볼만한 구경거리는 아니네요
굳이 이런걸 하지 않아도 이미 부산의 야경은 충분히 아름다워요"
220,4.6,2021.12.07.,
221,4.5,2021.11.16.,
222,4.4,2021.10.26.,
223,3.6,2021.10.25.,
224,4.5,2021.10.23.,
225,4.8,2021.10.23.,산책하기 좋은 해수욕장 입니다
226,3.8,2021.09.26.,
227,5.0,2021.09.25.,ทะเลสวย
228,3.6,2021.09.19.,
229,3.3,2021.09.14.,힐링하기 좋네요 ㅎㅎ
230,2.0,2021.09.10.,
231,4.8,2021.09.01.,서울에서 왔는데 진짜 바다가 푸른색을 띠고 편의시설이 잘되어 있어서 진짜로 좋았던 여행이였습니다 다음에도 해운대 또 올게요~~ 부산 바다 진짜로 좋았다
232,4.2,2021.08.21.,"마린시티에 묵었어요. 
호텔은 너무 비싸고 에어비엔비로 가성비 있게. 
매년 한번은 해운대로 갑니다."
233,3.2,2021.08.19.,
234,3.9,2021.08.19.,
235,2.6,2021.08.16.,예전 여자친구랑 갔었는데 아직도 추억 돋네요ㅎㅎ
236,3.5,2021.08.09.,"매표소2번 직원 분들이 친절하고 좋았어요~^~
지금까지 간 해수욕장 중 가장 좋았어요~^~"
237,3.3,2021.08.08.,
238,3.9,2021.08.04.,
239,2.0,2021.07.23.,타지사람들은 좋다고 눈에 불을키고 가지만 정작 부산사람들은 똥물이라고 거들떠도 안보는 해수욕장
240,4.7,2021.07.13.,
241,5.0,2021.07.08.,비와서 한적할 때 보고 오니 너무 좋아요
242,5.0,2021.06.20.,
243,3.5,2021.06.15.,
244,4.5,2021.06.12.,"코로나 때문인건지 사람이 많이 없어서 한적하니
아름다울정도에요...매년 인산인해 이게 바다인건지
사람 보러온건지 저녁때는 술판벌이고 안치운 쓰레기에... ㅋㅋㅋ힘들었는데 ㅎㅎ 아이들이 안타까워요ㅠㅠ 바다에들어가서 실컷놀아야하는건데...

주변화장실및 시설 깨끗하고 잘되어있어서 좋네요"
245,2.3,2021.06.10.,하루빨리 코로나가 진정되어 자유롭게 여기서 수영할 수 있는 날이 오기를 바랍니다~~
246,1.2,2021.05.31.,
247,4.0,2021.05.26.,
248,5.0,2021.05.24.,해운대 모래축제 영상인데 구경하고 가세요  https://youtu.be/Lm1O-jPBUHs  https://youtu.be/oV2UK2cIem8
249,3.7,2021.05.19.,
250,5.0,2021.05.12.,
251,3.5,2021.04.27.,
252,5.0,2021.04.07.,
253,4.1,2021.04.06.,재밌게 놀다가요~
254,3.8,2021.03.16.,점점더 좋아지는것같아요
255,3.2,2021.03.11.,시끄럽고 볼거 없고 별로
256,4.6,2021.02.22.,
257,5.0,2021.02.18.,
258,5.0,2021.02.17.,
259,3.8,2021.02.02.,다 좋아요 하지만 코로나때문에 안에는 못들어갑니다ㅜㅜ
260,4.7,2021.01.18.,굿 믄말합니까
261,4.5,2021.01.15.,
262,4.2,2021.01.14.,한국 최고 해수욕장
263,4.3,2020.12.25.,아침엔 해운대 저녁엔 광안리
264,2.2,2020.12.13.,그럭저럭 괜찮았습니다~
265,4.5,2020.12.04.,
266,4.3,2020.10.17.,
267,5.0,2020.10.13.,
268,3.2,2020.10.05.,해운대 근처 살면서 계절마다 날씨마다 바뀌는 바다와 사람을 보는 재미가 있었다. 지금은 외국인이 너무 많아서 싫다.
269,4.0,2020.10.04.,항상 좋음
270,4.1,2020.10.04.,
271,5.0,2020.10.01.,한국의 와이키키
272,4.0,2020.09.25.,광안리가 훨씬 낫다
273,4.4,2020.09.12.,
274,3.6,2020.09.10.,"해운대 넓고 깨끗하고 관리가 진짜 잘 되는 것 같음.
태풍 다음날 갔는데도 빠르게 거진 다 치워놓으심..
코로나 시기에도 대부분 마스크 착용하고 있어서 기분 좋게 다녀왔네요!!"
275,5.0,2020.08.24.,
276,4.3,2020.08.10.,조아오
277,5.0,2020.08.10.,최고예요
278,3.7,2020.08.10.,
279,4.8,2020.08.09.,
280,3.7,2020.08.02.,
281,4.2,2020.07.23.,
282,3.3,2020.07.22.,부산최고의 해수욕장
283,2.3,2020.07.21.,
284,4.7,2020.07.19.,
285,4.8,2020.06.19.,크 정말 크고 아름다웠다
286,4.3,2020.05.31.,성수기보단 비수기에 가면 깨끗한 바다와 모래사장을 즐기실 수 있음.
287,4.4,2020.05.06.,부산의 얼굴!
288,2.6,2020.05.03.,바다보기 좋은곳
289,3.3,2020.04.06.,최고예요
290,4.8,2020.02.29.,해운대해수욕장은 밤이나 낮이나 예쁘고 여름에 가면 시원하고 좋지만 가면 사람 구경만 하게되더라구요^^사람 진짜 많아요~~^^
291,4.1,2020.02.18.,겨울에 가면 적당히 붐벼서 좋아요
292,3.4,2020.01.27.,
293,3.3,2020.01.26.,
294,4.1,2020.01.11.,밤에 광안대교 보이는 곳에 가봤는데 엄청 멋지네요 ㄷㄷ
295,4.8,2020.01.09.,
296,4.2,2020.01.06.,폭죽 굿
297,3.2,2019.12.24.,3점
298,4.0,2019.12.13.,
299,4.0,2019.12.10.,
300,3.7,2019.11.17.,
301,5.0,2019.10.31.,
302,4.6,2019.10.19.,
303,3.3,2019.10.02.,
304,3.0,2019.08.30.,완전 좋아요 ♡♡!!!!!이쁘다!
305,3.6,2019.08.04.,"주말에 사람 많아도 신기하게 놀자리는 있어요. 파도는 파라솔 있는 쪽이 좋고, 파라솔 없는쪽 바닷가는 사람이 조금 적어 더 여유있게 놀 수 있어요. 사람많고 똥물이라도ㅋ 같이 소리지르며 파도타니 재밌네요."
306,4.0,2019.07.17.,"구조대에서~~~~ 저녁 6시까지 입장이니까 물에서 속히 나오라는 방송을 실내 앉으셔서 어찌 시끄럽게 하는지, 소음입니다. 발음도 안좋구. 두어번한 후, 직접 발로   나와서 호루라기 한번 불면 될 것 같은데..아님 여섯시 이후는 본인책임에 맡기면 될 걸...너무 애들처럼이래라 저래라 간섭하는 느낌. 대신 백사장 쓰레기 버리면 처벌받는다는 안내방송이나 좀열심히 해주면 좋겠슴다."
307,3.6,2019.07.09.,
308,5.0,2019.07.05.,
309,3.6,2019.05.31.,"모래축제 보고 왔었습니다.
다양한 모래 작품을 볼 수 있어서 좋았네요."
310,5.0,2019.05.31.,
311,5.0,2019.05.21.,바다 잘 보고 갑니다
312,3.8,2018.11.26.,부산에 가면 안가보기 민망할거같아 그냥 와봤다.
313,3.6,2018.10.09.,
314,5.0,2018.08.04.,
315,3.9,2018.07.25.,넘좋아요  친구들하고갇었는데  멋진추억~~~
316,3.9,2018.07.25.,
317,5.0,2018.07.17.,최고
318,4.0,2018.07.01.,좋다. 편의시설도 많고
319,4.3,2018.06.29.,"여윽시 6월엔 좀 추워...
근데 물이 똥물이냐 와"
320,3.6,2018.06.19.,
321,4.0,2018.03.30.,
322,3.7,2018.03.09.,해운대 해수욕장에 있는 북카페를 추천합니다. 훌륭한 전망을 앞두고 마시는 2000원의 아메리카노와 책...최고의 시설이라 추천합니다.
323,3.6,2018.03.08.,ᆞ
324,3.5,2018.02.13.,"ℹ 여름 휴가. 피서철을 생각하면 가장 먼저 떠오르는  부산의 대표적인 명소.

✌ 해운대 근처에는 유명 특급 호텔들과 방송에 소개된 유명 맛 집들이 모여 있어서 관광객이 즐길 수 있는 볼거리. 먹거리가 풍부하다.

( 사진 - 특급 호텔 웨스턴 조선 호텔 & 해운대 야경 )"
325,3.0,2018.02.08.,
326,2.5,2018.02.06.,"아~~~~~~~~~역시 해운대입니다~~~~~~~~~
파도 날씨 뷰 뭐하나 빠지지않네요~~~~~~
특히나 맘에 들었던 아쿠아리움!!^^가오리 너모 귀여워~~~~
환상의 인어쇼~~~~~~~~!!!! 참고로 전 나폴레옹 피시입니다~~~~(가보면 아는 유우머)
아! 근데 왜 4점이냐구요? 비둘기와 갈매기가 아주 위협적입니다^^;;
토스트 까먹다가 뺨맞을뻔했습니다;;;낄낄 새로운 경험이긴 하네요;
비둘기들은 지들이 갈매기인줄 아는지 좀 불편했습니닿ㅎㅎ
그것만 빼면 아주 갓벽한 해운대라 볼 수 있을듯합니다~~~~^^^♡♡♡"
327,3.2,2018.01.30.,새우깡 준비 해요
328,3.1,2017.11.12.,"학창시절의 추억. 형중, 하명, 지식, 신원"
329,3.4,2017.09.28.,
330,3.9,2017.09.17.,
331,3.8,2017.08.28.,사람 너무 많다
332,4.8,2017.02.14.,
333,3.3,2016.09.17.,해운대
334,3.0,2016.08.14.,
335,3.6,2016.08.05.,
336,3.3,2016.04.23.,난 광안리보다 해운대
337,3.2,2016.03.29.,해운대는 겨울에. 새벽이 좋음
338,3.5,2016.03.21.,"집앞 ~
옛날 옛적 해운대해수욕장"
