,평점,날짜,후기
26,1.3,2022.12.31.,"최악. 이 단어 하나로 설명 됨
1. 직원 통제가 없는 방치 운영 + 시민의식 결여
콜라보가 엄청남 자리 맡아두는것도 양심껏해야지 수건하나 달랑 던져놓고 자리 맡아두고 사람이 누워있건말건 발부터 들이미는 사람이나 새벽시각에도 열심히 떠드는 사람들도 있다

2. 11시부터 6시 이내 스파시설 이용 불가 하다못해 샤워라도 가능했으면 나았을 텐데 늦게 들어오는 사람은 그냥 씻는걸 포기해야함

6시까지 기다리고 빨리 탈출하고싶은 곳"
27,2.3,2022.12.25.,"주말에 절대 가지마세요..
코로나 때문에 대구에 찜질방 다 망해서 그런지 몰라도 여기 찜질방 사람 너무 많아요..
발 디딜 틈 없이 사람 많고 애들 뛰어다니고..
매트도 없고.. 사람들 먹던음식 그냥 버려두고..
직원도 사람에 비해 적은지 인원통제도 안되고..
사람이 너무 많으니까 물도 더럽고..
최악이였어요..
그냥 동네 조용한 목욕탕 가세요.."
28,4.5,2022.12.25.,시설도 좋고 아침에 직원분이 꼼꼼하게 청소하셔서 좋았어요
29,3.6,2022.12.04.,별점올라와라
30,2.6,2022.08.29.,아이스방이 그냥 바깥이랑 똑같음
31,1.0,2022.06.27.,시설은 둘째치고 타워주차 방식인데 주차관리가 엉망이라 순서도 제대로 안지키고 왔다가 갔다가.. 잘못된거 아니냐고 물어보면 4층 엘리바덴으로 가서 얘기하라며 신경질적으로 응대하고 차빼러 지하 내려가서 4층까지 다시 올라갈 사람이 어딨습니까.. 그거 알고서 배째라는 식으로 배짱 운영 하는 것 같이 보였음.. 전체적으로 cs가 엉망
32,3.1,2022.06.10.,진짜 어이가 없어서 별점 하나 주기도 싫네요. 여자 목욕탕에 있는 홍삼탕 좋아하는 탕이라 들어갔는데 안마하는 곳 옆 돌위에 똥 한덩어리가 있네요 냄새도 역하고 설마 똥일까 했는데 똥이 맞네요 기분이랑 속이 울렁거려서 바로 몸 빡빡 씻고 나왔습니다. 그리고 수건 여자는 한장 당 500원 결제 해야하니 챙기셔야 합니다. 그냥 가지마세요 최악입니다. 탕안에 똥이 있는건 처음 보네요^^ 똥싸지른분도 문제지만 관리를 안한 엘리바덴도 똑같네요 아우 속안좋아라
33,4.0,2022.06.10.,"위생관리 전혀 안되네요!!!
좀 챙기길 바랍니다!!!!
다시는 안갈랍니다"
34,2.3,2022.06.06.,"가지마세요. 주말에 개판이네요.

안그래도 주말에 사람 많고, 특히 키즈카페 덕분에 애기들도 많아서 매표소도 참 어수선한데,
힘들게 표를 끊었습니다.
신발장에 신 넣고, 키들고 엘리베이터 한참 기다려서 올라가니, 표 없으면 입장이 안된다네요. 그러면 매표소 직원이 표를 탕에 제출해야 한다고 안내나 해 주던지..... 다시 계단으로 내려가서, 표 다시 발급받고 엘리베이터 다시 기다려서 겨우 탕에 들어갔네요.
표 하나가 뭐라고, 덕분에 목욕탕 도착해서 탕에 들어가는데 20분은 걸린것 같습니다.

그래도 오래간만에 탕에 와서 좀 쉴려고 하는데...
관리하는 직원이 없으니, 다큰 중학생쯤 보이는 애들이 탕안에서 소리치고, 다이빙해서 주변사람들 얼굴에 물 다 튀게하고.....

연휴 마지막 날에 좀 쉬려고 갔다가, 기분만 잡치고 왔습니다.

다시는 안가렵니다."
35,1.0,2022.03.27.,찜질방 내에 직원이 좀 있었으면좋겠음 가족단위로 많이 오는거같은데 아이들이 마스크도안끼고 방치된상태로 뛰어다니고 시끄럽게 소리를 너무질러 휴식을 취할수가없음 물론 애들이라 그럴수있다해도 부모나 직원의 제지가 1도없음 하루가보고 내가느낀생각
36,3.7,2021.11.21.,시설은 좋은데 주말 여탕 아줌마 진짜 불친절하고 사람을 꼬라봄 거기다 카드키 인식이 안되니 현금 내놓으라는 식으로 얘기하고;; 권유도 아니고 통보ㅋㅋㅋ 알바라서 그런가 서비스정신이 1도없었음. 살면서 만난 불친절알바중 탑3 안에 듭니다...
37,3.4,2021.10.09.,"시설좋은 장점빼고는 다 단점
융통성 하나도 없고 본인들이 실수해도 절대 사과안하고 돈은 다 받아냄"
38,2.0,2021.09.11.,
39,5.0,2021.08.20.,
40,3.2,2021.04.24.,
41,4.5,2021.03.04.,요즘엔 잘 못가지만 물 재사용안하신다고 해요
42,5.0,2021.01.30.,수질이 너무좋아요 강추합니다
43,4.7,2020.09.12.,아마 대구에서 제일 시설좋은 스파시설입니다!! 강추~!
44,3.8,2019.12.25.,"1. 자리부족, 사람들이 자리 맡아놓고 다니는데 누울 공간 부족

2. 바불치킨 겁나 맛있음 반마리 둘이서 먹었는데 완전 만족함.
후라이드 드세요 반마리 10500원인데 전혀 아깝지 않았음

3. 카츠맨 썩었음. 애 먹일꺼라 어린이 돈까스 시켰는데 돈까스가 냉동 돈까스인데 6500원, 비린내나는 돈까스 애들 먹는거라 막만들었나? 이런 썩은거 누가 먹으라고 내 놓는 것인가 싶었습니다."
45,4.1,2019.11.04.,
46,3.2,2018.12.17.,청소잘안함 더러워요
47,2.3,2018.10.17.,깨끗하고 시설도 좋은데 헐~ 얼음방이 없다는..  이해불가
