,평점,날짜,후기
39,4.8,2023.10.31.,하루로는 부족합니다. 내년에 또 갈겁니다
40,3.3,2023.10.29.,"말많고 탈이 많다하더라도
전국에 이런 수준 없음
언제든 갈수있는 거리라 큰 불편없지만
보완점으로는
매점, 화장실, 휴지통 좀 적음
먹거리 챙겨오시면 다닐만함

내년에 또 들릴것임
보수공사도 하러 올 예정"
41,5.0,2023.10.29.,
42,3.3,2023.10.28.,
43,4.8,2023.10.26.,
44,4.3,2023.10.23.,하루만 있었던게 너무나도 아쉬웠던 곳..😭 순천에 괜찮은 숙소들이 늘어났으면 좋겠어요! 진짜 여기 모르는 사람들 없게 해줬음 좋겠는데 이 한적함이 사라지는건 또 싫은..😅 사랑 가득 남기고 갑니다❤️
45,4.4,2023.10.21.,"시월이 다가기 전에 
가족과 함께 다녀왔읍니다.
좋은 추억 담아갑니다~^^"
46,2.7,2023.10.18.,3년전에 갔을땐 나라별정원에 꽃들이 많고 잘 꾸며놓았는데 매년 갈때마다 퀄리티가 떨어짐. 올해는 입장료도 올려받으면서 꽃이 별로 없음. 3년간 3번 방문. 이제 다시는 안감
47,3.9,2023.10.16.,꼭 다시 가보고 싶은 여행지입니당~~!!!강추해요 인생 명소
48,4.4,2023.10.16.,
49,5.0,2023.10.14.,경치가 예뻐서 어디서 찍어도 포토존이고 쉴곳도 많아서 중간중간 쉬어가기 좋습니다
50,4.6,2023.10.13.,"정원박람회 때 방문해서 사람이 정말 많았지만 주차관리도 잘 되고 테마별 정원이 정말 잘 가꾸어져있었어요. 
울산 태화강 국가정원은 입장료가 없어서 그런지 수수하다면 순천만 정원은 정말 화려하네요."
51,3.4,2023.10.12.,"인생 최고의 정원. 시간이 없어 동측만 보고 갑니다.
빅토리아의 부차드 가든, 밴쿠버의 밴듀센 가든, 퀸 엘리자베스 공원, 스탠리 파크.
파리의 베르사유 궁전.
다 필요 없습니다.
이곳이 최고였어요..
외국에 안 알려져서, 수도권에서 멀어서 외국인들이 많이 찾지 않는것이 너무 아쉽습니다.
이렇게 좋은 곳 만들어주셔서 감사합니다 
1.5만원이면 정말 무료 수준이네요. 더 올려도 갑니다. 
유일한 단점은 너무 크다와 휴게공간이 다소 부족하다 뿐입니다."
52,4.2,2023.10.12.,"정원박람회가 10월 말까지 운영.
가서 볼만 합니다."
53,4.5,2023.10.09.,"많이 걸어야 하는 곳이지만, 국가정원, 스카이큐브, 동물원 등등 시설이 잘 운영되고 있는 것 같습니다. 다만 주차 안내가 좀 더 매끄럽게 되었으면 좋겠습니다. 동문 주차장 빈 자리가 보이는데도 무조건 연향들 주차장으로 이동하라고 그러시고.. 아쉬웠습니다."
54,3.5,2023.10.08.,"7세 이하 무료입장 이유가 있는것 같네요.
9세 7세 5세 아이셋 데리고 힘들었어요 ㅠ ㅠ
아이들 그만 걷고싶다고..
동물원에 사람 바글바글~ㅎㅎ
관람차 줄도 너무 길고... 그래도 아이들이 원해서 기다렸다 탔는데 관람차 너무 느리다고 내리고 싶다하고~ㅜ
2시간도 안되서 나왔습니다.
입장료+기타관람료 너무 아까웠어요~
주차부터 쉽지않아요
아이없이 가는것 추천드려요!!"
55,3.0,2023.10.07.,주차장부터 시설까지 너무 멀어서 힘듦. 입장료에 비해 볼 것 없고 놀 것 없고 먹을 것 없음
56,4.9,2023.10.05.,
57,5.0,2023.10.05.,
58,4.3,2023.10.03.,"사람이 너무 많아 정원 관람이 어렵습니다. 연휴 기간에 무제한 개방 
으로 운영하면 안 될 것 같아요. 먼 거리 큰 결심하고 갔는데 아쉬운 방문이었습니다.  계속 이런식으로 운영하면 다시는 가고싶지 않은 장소입니다."
59,5.0,2023.10.02.,추석연휴 갔다와서 주차가 너무 힘들다. 사람도 어마어마 많아요 정원 은 깔끔하고 국화꽃 피는 계절이 이뻣다.
60,2.4,2023.10.02.,"저녁에 가서 입장료 반값에 갔다왔어요.

런닝맨이 1박2일한 장소는 아예 건너편에 있고요 

1박2일이 얼음깨기 한 동네만 대충 둘러봤어요.

사람동산인 줄.. 특히 저 빙글 빙글 도는 동산 밤에 보면 혼령들이 떠다니는 것처럼 보임"
61,1.0,2023.10.02.,"그냥 걸어다니면 좋게 다녔을텐데
관람차 이용 등에 직원 증원이나 재교육이 필요합니다. 그런게 아니라면 정원 자체는 좋습니다.

줄안내가 제대로 되지 않아 혼동하거나, 새치기 하는 분들을 그대로 두기도 합니다. 

관람차 탑승 시 가족이기에 같이 앉아야 하는 상황에 한줄에 꼭 4명이 타야한다며 앞칸에 빈자리가 있으면 떼어놓습니다. 다 그런거라면 이해하겠으나 저의 바로 뒷자리로 오시는 분들은 같이 앉을 수 있도록 하시더군요. 다시 문의드려보니 직원분이 “그냥 탑시다”하며 무시합니다. 이럴꺼면 앞줄부터 차곡차곡 채우셔야지^^...

평소라면 그러려니 하겠으나... 날카로운 말투로 무시하니 관광하러와서 기분이 상하네요."
62,4.0,2023.10.01.,
63,3.0,2023.10.01.,노인분들이랑 같이 가는 분들은 오지 마세요. 휠체가 없어서 관람을 못합니다. 고령 국가에서 휠체어를 다량 구비하지 못한 것이 아쉽네요.
64,5.0,2023.09.30.,
65,3.5,2023.09.30.,국가정원운영기간 개노답 일행있으면 줄 서는거 무시 앞으로 보냄.
66,3.8,2023.09.29.,
67,4.0,2023.09.25.,
68,3.3,2023.09.17.,"박람회중이어서 그런지 정말 잘 운영되고 있다고 느꼈습니다.
자원봉사자분들도 수고가 많으시구요.
너무 더운 날이어서 고생도 했지만, 선선한 가을에 한번 더 올게요~😍"
69,4.0,2023.09.16.,
70,4.6,2023.09.08.,저녁에도멋지네요♡
71,5.0,2023.09.04.,
72,3.8,2023.09.03.,"네번째 방문인데 언제나 아름답네요. 정말 넒어서 매번 방문 할때마다 다 못보는거 같아요. 34만평에 가까운 규모라 돈 아까워 하지마시고 도보관광만 고집하면 여행온기분을 망칠수있으니, 관람차, 관광보트 타고 편하게 관광하세요. 도보로 다 보려면  4시간 이상 걸립니다."
73,4.2,2023.08.31.,깔끔하고 맛은 어디에 비교할 수 없어요
74,4.2,2023.08.31.,
75,3.1,2023.08.29.,
76,3.5,2023.08.29.,
77,4.9,2023.08.26.,멀어서 자주 못가지만 너무 좋아요
78,2.3,2023.08.25.,한여름에는 절대 가지 마세요. 볼수도 없고 그냥 쪄 죽습니다. 밤에는 볼게ㅜ없고… 가을에 오세요.
79,3.8,2023.08.23.,순천의 랜드마크가 되어 꼭 들르게 되는관광지가 되었는데 면적도 넓고 볼거리도 많아서 산책하며 둘러보기 좋은곳~ 입장권 하나로 순천만습지도 입장가능해요...8월에 전부를 둘러본다는건 좀 무리수인것 같네요...코스를 잘 짜서 보시는게 좋을것 같아요~ 시크릿가든은 시원하고 재미있어요~ 순천만 습지는 정원역에서 스카이큐브를 이용하시는게 좋은것 같아요...재미도 있고 오가며 주위전망도 보고 순천만역에서 습지까지 갈대열차를 왕복 이용할수있어요
80,4.9,2023.08.23.,
81,4.6,2023.08.22.,너무좋아요 ㅎㅎㅎㅎㅎ
82,3.2,2023.08.21.,이가격에 이런 뷰는 굉장히 가성비가 좋다고 생각합니다.
83,5.0,2023.08.17.,"대한민국에 이런 정원은 단 한곳도 없습니다
아니 세계에서도 없는 거 같습니다
순천의 자랑,대한민국의 자랑 순천만국가정원 입니다
볼것도 많고 체험 할 것도 많고 
직원들 친절하고 안내 표시 잘돼있고
중간중간 쉴곳도 잘 만들어 졌고
주차장 너무 좋고
이 곳을 방문할 때마다 감동 그 자체입니다!"
84,4.5,2023.08.09.,
85,4.0,2023.08.08.,이쁜데 너무 더움..ㅜㅜ
86,4.6,2023.08.08.,
87,5.0,2023.08.08.,자연속에서 힐링할 수 있어요. 넓어서 다 보는데 시간 꽤 걸려요
88,5.0,2023.08.04.,
89,4.0,2023.07.30.,
90,3.0,2023.07.27.,
91,4.4,2023.07.23.,
92,4.7,2023.07.22.,주차 넓은데 본관과는 멀다. 안내로가 없어서 우왕좌왕..입당료 너무 비쌈..고생한 기억만..
93,4.0,2023.07.22.,
94,5.0,2023.07.18.,
95,4.0,2023.07.09.,친정 어머니와 모처럼의 여행 행복했습니다
96,5.0,2023.07.06.,
97,3.6,2023.07.03.,최고입니다👍🏻
98,4.4,2023.07.02.,다시 한번가보고 싶은곳
99,3.9,2023.07.02.,
100,3.3,2023.07.01.,"포토존 
* 장수군 장계면 금덕리 산 73."
101,5.0,2023.06.29.,포토존
102,4.2,2023.06.25.,부모님 모시고 다녀왔는데 좋은 구경 하고 왔습니다.
103,3.8,2023.06.25.,동물원 잇는데 동물들 너뮤 귀엽 ㅋㅋㅋ 저는 입장료가 아깝지 않앗어요! 공원도 그렇게 동물도 그렇고 볼거 많고 조경도 잘 되어 잇어서 외지분들도 여행가서 한번 볼만합니다!
104,5.0,2023.06.22.,
105,4.3,2023.06.22.,
106,4.9,2023.06.21.,
107,4.1,2023.06.18.,"소풍오기 좋음 
꽤 넓어서 하루 종일 있어야 다 볼수있음
잔디밭도 있어서 돗자리 가져오면 좋DA

#피크닉"
108,4.5,2023.06.17.,멋진곳^^사람이 너무 많음
109,3.3,2023.06.15.,
110,5.0,2023.06.15.,식물원이랑 시크릿가든 정말 좋았고 여름이라 낮에 가면 더워죽어요... 6시 이후에 가는 게 좋고 수국철이라 수국이 아주 예쁘네요 국제정원은 좀 아쉬운 편이었지만 야경은 멋집니다
111,4.4,2023.06.14.,"5월 중순에 방문할 때도 낮에 더운 날씨라 첫날 야간권 둘째날 보통권 끊어서 다녔습니다. 시간이 되시면 오히려 오후 5시 이후에 입장 가능한 야간권 끊으시는게 덥지도 않고 야경도 볼 수 있어서 좋아요. 둘째날 오전에도 10시쯤 더워지기 시작해서 시크릿가든 보고, 이탈리아 스페인 영국 네덜란드 정원만 보있습니다. 메타세쿼이아길도 좋았어요. 스페인 정원은 오후에 이탈리아 정원은 오전에 방문하시는게 사진찍기 좋아요. 5월에는 영국정원 장미가 예쁘고, 네덜란드 정원은 오전오후 다 좋지만 오후에 사람이 덜해서 사진 찍기 좋아요."
112,3.5,2023.06.12.,
113,5.0,2023.06.10.,
114,3.0,2023.06.10.,
115,4.0,2023.06.10.,
116,4.5,2023.06.10.,
117,4.2,2023.06.09.,너무넓으니 차라리 기차?타고 모노레일 타고다니다 한두곳만 집중적으로 사진찍으면 좋을듯 걷기싫은 사람에겐 힘듦
118,2.5,2023.06.07.,"예전에  순천만 습지 관광이후 2번째 순천방문입니다^^
순천만국가정원을 둘러보면서 나라별 정원특색이 부족하다는 생각이 들었습니다ㅜㅜ
좀더 고증을 거쳐 디테일하게 준비했으면 좋았을것같네요"
119,3.2,2023.06.05.,
120,4.5,2023.06.03.,
121,3.8,2023.06.03.,
122,3.9,2023.06.01.,진짜 조경을 잘해놨고 매우 아름다운 정원임. 군데군데 쉴곳도 충분함. 다만 식당은 좀더 늘리고 보완해야 할듯
123,4.0,2023.05.30.,
124,4.1,2023.05.29.,다시 꼭 가보고 싶은곳.
125,4.1,2023.05.29.,"엑스포할때 방문했는데 하루종일 있어도 다 못볼정도로 넓고 볼게 많아요!! 동물원도 있고 갈대습지도 있고 좋습니다
다만 입장료가 좀 비싼편이에요 ㅎㅎ 그거 감안해도 순천왔으면 올만해요"
126,1.0,2023.05.28.,"ㅋㅋㅋ 전남도민 서포터 하면 50% 할인이라면서
지금도 버젓이 써있고 안내하더니

실제로 가니까 연간권만 50% 라고?
장난하냐? 블로그며 유튜브며 다 홍보해놓고
통수질 ㅋㅋㅋㅋ"
127,4.0,2023.05.28.,
128,3.9,2023.05.23.,볼거리 많고 즐거웠지만 입장료가 좀 비싸다 그리고 너무 힘들어
129,1.0,2023.05.22.,"순천시민만 우대하는 입장료 혜택에 큰 실망을 줬다. 관광지로서 타지에서 홍보 , 광고, 입소문에 방문한 타지인들을 차별하는 행사가 말이 되는가 싶다. 멀리서 몇시간을 운전하고 고생스럽게 방문 했는데 입장료가 싸지도 않고 큰 실망만 안고 왔다. 순천시민이 인구가 얼마인지 몰라도 외지인들이 더 많을 것인데, 순천시가 장사에 눈이 멀었나 보다. 다시 가고싶지 않고 주변에 방문을 만류하고 싶은 마음이다."
130,3.0,2023.05.22.,"뭘 기대하든 그 이상입니다. 워낙에 볼거리 풍부해서 개중 하난 취향이 있을거 같구요. 아침부터 저녁까지 봤어도 못본게 너무 많아서 오늘 또 가고 싶어요
탈것은 최대한 다 타세요"
131,5.0,2023.05.19.,
132,5.0,2023.05.19.,"꽃구경실컷하고 왔습니다.
너무 넓고 중간 중간 쉬어갈수 있게 여쁜 카페와벤취와 이쁜 모정들이 있어서 너무 좋았습니다"
133,4.0,2023.05.19.,
134,4.8,2023.05.18.,"부산에서 가긴 조금 거리가 있지만
다양한 종류의 꽃과 나무를 보고 힐링할 수 있는
곳이었답니다
사람들이 엄청 많긴 하지만요"
135,3.7,2023.05.17.,"국제정원박람회&순천만습지 최고에요... 순천은 생태수도가 맞씁니다 엄청 커서 빠르게 돌아도 3시간은 잡으셔야할 것 같아요(습지까지 가신다면 +a) 저같은 경우에는 9시에 들어가서 5시에 나왔구요

습지까지 하루에 가실거라면 아침 일찍 가서 정원 돌고 2시쯤 스카이큐브 타고 습지 넘어가서 구경하고 전망대 올라가서 순천만 보고 돌아오시면 좋을 것 같아요 스카이큐브 현장발권의 경우 시간대도 예약 가능하니 매진되기 전에 미리 표 끊어놓고(왕복 8,000원) 시간 맞춰 스카이큐브 타시길 추천드립니당

나라별 정원은 생각보다 휑해서 그냥 그랬고 한국정원이랑 지도에 표시한 쪽이 예뻤어요! 뭘 먼저 봐야한다기보다는 한 쪽 방향으로 돌면서 전체적으로 다 보시길 추천드립니다 포토스팟 너무 많아요...

그리고 전남사랑애서포터즈라고 서포터즈 가입하면 전남지역 관광지나 숙박 같은 것들 할인 받을 수 있는데 순천만국가정원 1일 8,000원, 2일 15,000원에 들어갈 수 있답니다 참고하세요

전남사랑애서포터즈: https://namdo2.jeonnam.go.kr/jnsupports/domin/442/subview.do"
136,4.8,2023.05.16.,
137,2.1,2023.05.15.,"국가정원 이라는 이름에 엄청 기대감을 가지고 방문했으나,  심하게 인공적인 구조물과 주제없이 아무렇게나 마구잡이로 심어놓은 그저 그런 꽃들을 보고 있자니 15000원 입장료가 아까워서 죽을뻔 함.   차라리 파주 꽃 축제가 백번 나음.  갔다 오니  뭔가 당한 느낌.  ㅎㅎㅎ"
138,5.0,2023.05.14.,시간이없어 다 구경을 못했지만 너무 좋아요!
139,4.1,2023.05.14.,
140,5.0,2023.05.13.,
141,5.0,2023.05.10.,
142,4.7,2023.05.09.,"순천만 자체는 가을 겨울이 명소인 것 같구요. 국가정원은 그때그때 식생이 달라져서 보는 재미가 있고 걷기운동 하기에 좋았습니다. 그리고 면식학회 여려분, 순천만자연생태연구원 건물 옆에 순천밥상이라고 식당이 숨겨져 있는데, 냉면 맛집입니다. 회냉면을 꼭 드셔보세요. 어르신들도 먹기좋운 졸깃한 식감의 회무침이 곁들여진 시원한 비빔냉면 이었습니다."
143,4.5,2023.05.08.,
144,4.7,2023.05.07.,"저는 전남순천에 있는. 순천만 국가정원을. 찿아 갔습니다
오랜만에 가서인지. 예전과는많이 달라젔습니다 
그래서인지. 사진을 많이 찍어서. 왔네요
그이후. 국가정원에많은꽃들이활짝피어 찿아오신 행락객에게 향기와 웃음을 주는듯 하였습니다"
145,3.6,2023.05.05.,
146,3.8,2023.05.05.,
147,4.7,2023.05.05.,
148,4.4,2023.05.05.,
149,5.0,2023.05.05.,먹거리이용은 불편하였으나 나름 정원분위기는 만족
150,4.7,2023.05.05.,"비가 오는 날에 갔습니다. 
어르신이랑 아줌마,아저씨,학생이 많습니다."
151,4.8,2023.05.04.,
152,4.0,2023.05.04.,
153,3.8,2023.05.03.,
154,4.3,2023.05.03.,
155,5.0,2023.05.03.,축제 기간마다 사진 찍기 좋음
156,3.5,2023.05.03.,
157,4.6,2023.05.02.,핑크뮬리명소
158,3.3,2023.05.01.,
159,5.0,2023.05.01.,
160,4.6,2023.04.24.,"박람회 기간중 한번쯤은 방문 해볼만합니다
규모가 너무 커서 하루만에 전부 둘러 보기에는 지칩니다
2시간 조금넘게 돌아다녔는데 절반 구경했네요
다양한 꽃들이 있어서 구경하기 좋았어요"
161,3.2,2023.04.22.,정원관람차 타지 마세요. 대기지옥 입니다. 야외라 바람불면 흙먼지 장난 아닙니다. 마스크 필수. 경치는 좋아요
162,4.8,2023.04.20.,"밀이 필요없습니다! 너무 좋았어요
넓게 펼쳐진 잔디언덕에 알록달록피어있는 꽃, 졸졸흐르는 물까지 ㅋㅋㅋ
방문객들이 즐거워하는 표정을 보는것 만으로도 기분좋아지는 경험이었습니다.
나라별로 꾸며진 정원보다 자연스럽게 심어놓은 꽃과 풍경이 더 좋았어요~"
163,4.0,2023.04.19.,비싸긴 한데 박람회기간동안 한 번은 갈만해요ㅎㅎ 바깥에 무료인 부분들도 예쁘고 보기 좋구요. 보트도 탔는데 시원하니 기분 좋았어요. 가을엔 갈대 보러 오고싶네요ㅎㅎ
164,3.2,2023.04.17.,"가성비 최악
입장료 성인 15,000원
너무 터무니 없이 비싸고
그렇다고 그에 걸맞는 멋진 볼거리가 있는것도 아니고...

입장해서도
걸으면서 15,000원어치 보려구 걷기에는 
너무 힘들고
그래서 스카이큐브, 전기자동차(관람차) 등 탑승해야 그나마 관람에 어렵지 않으나...
이마저 돈...

한번 멋모르고 관람했지만
다시는 가고싶지 않고 간다고 하는 사람 있으면
가성비 최악이니
심각히 고민해 보고 가시라고 하고 싶네요! !
가장 인기 있다는 네덜란드 정원에 가봐도
튤립 등 빈약한 꽃밭...
볼거리 실망 수준

순천국가정원 입장료 
외지인들에겐 넘 심하게 비쌈
가성비 최악"
165,3.1,2023.04.16.,65세이상은 무료~시설은 잘 꾸며져 있고  이것저것 구경할건 많으나 너무 넓어서 노인분들 다니기에는~
166,4.8,2023.04.15.,"입장료 비쌉니다. 그래도 예뻤습니다. 다만, 일부 정원 구획별 기획을 새롭게 해보시는 건 어떨까요? 지금 나라별로 특색을 살려 정원을 꾸미셨는데, 솔직히 다소 올드한 기획인 듯합니다. 또, 스페인 정원은 디테일한 부분이 고증이 좀 잘못된 듯한 모습이 보였습니다. 멕시코 정원 바로 옆에 장독대가 늘어선 한국 테마의 공간이 바로 보이는 것도 디테일하지 못한 기획이라는 느낌이 들었습니다. 그래도 정원 자체는 너무너무 예뻤고 날씨가 너무 좋아서 만족스러웠습니다~! 앞으로도 아름다운 정원으로 오래오래 남아주기를 바랍니다~!"
167,4.6,2023.04.09.,"순천만국가정원 박람회 중
더워지기 전에 다녀가세요"
168,4.4,2023.04.08.,정원만 볼건데 입장료에 습지까지 묶어둬서 가성비 쓰레기임
169,4.3,2023.04.04.,"좋아요~
주차도 편리~
교통도 펴리~"
170,5.0,2023.04.02.,
171,4.1,2023.02.23.,
172,3.9,2023.01.24.,지금은 공사중이라하지만 작년에 다녀왔어서 후기 남깁니다. 아주 훌륭하고 하루종일 돌아다녀도 괜찮을만큼 넓고 잘 꾸며놨습니다.
173,3.1,2023.01.06.,
174,4.4,2023.01.02.,
175,3.9,2022.12.19.,
176,3.4,2022.12.19.,"내년 4월 행사라...공사를 엄청....
포크레인이랑덤프트럭만 실컷 보고왔네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
푯값이라도  할인하던지  
공사를 그렇게나 하는지 몰랐어요"
177,4.1,2022.11.17.,여자친구 데려오고 싶은 곳. 포토 스팟 너무 많음. 규모가 엄청 커서 하루만에 다 도는 건 사실상 불가능.
178,3.5,2022.11.10.,"공사하는곳이너무많아
전체적으로보기가안좋앗다
공사중애는문을닽고하는것이
원칙장비소리큰자동차진행너무위험전만
공사중손님받는것은좀그럿타"
179,4.5,2022.11.07.,"국가정원 예뻐요!!! 가을에도 즐거워요!!!
그런데 프랑스정원 카페 가실분은 아메리카노 사이즈업은 하지 않는걸 추천드립니다
샷 추가 없이 물만 더 들어간 느낌이라서 1000원 더 내실 필요까진 없을거같아요"
180,2.8,2022.10.18.,내년 박람회 준비로 공사 중인 곳이 많아서 코스모스 밭을 제외하고는 볼게 없었음. 순천만 습지만 가는걸 추천
181,4.3,2022.10.14.,"주말에 사람이 너무 많아 주차할곳이 없는데, 주차요원분도 없고, 결국 3번이나 바깥으로 빠졌습니다.
또한, 정원내 공사중이 너무 많아, 매표소에 공지문이 있었다면 좋았을거 같습니다"
182,4.2,2022.10.14.,
183,4.8,2022.10.11.,최고...
184,2.8,2022.10.08.,볼거리가 많아서 좋았어요 너무 넓어서 다리가 좀 아팠지만 그래도 가볼만 합니다
185,3.4,2022.10.03.,풍경은 정말 좋고 안에서 본 직원 ? 관계자들은 상당히 불친절해요 서문주차장에 주차하고 입장하는게 스카이큐브 타는 젤 가까운 장소 같아요 ! 10분 정도 였고 스카이큐브 들어는 길쪽에 있는 카페 ? 같은 곳 있는데 주인아줌마? 나이든 아줌마 있는데 보니깐 주인아줌마 혼자 커피도 낑낑거리며 있고 옆에는 쓰레기 엄청 쌓여있고 앞 뒤 줄 엄청 길어서 줄 서다가 앞에 사람들 주문 안받아서 앞사람들이 불만 표하고 돌아가서 곧 내차례가 왔는데 카드를 먼저 주면 서 주문하려는데 카드 받자마자 포스기에 카드 탁탁 두드리면서 이제 문 닫을 거니깐쉬운거 주문하라면서 그럼 인간적으로 줄 설때 안내 말이라도 해주던가 주문을 받질말던가 말던가 ㅋㅋㅋ 부모님 힘들어하셔서 한개 사드릴려고 했는데 정말 민망했습니다 암튼 진짜 그 카페 서비스 엉망이고 갑질하네여 그리고 에비앙 물만 파는데 그것보다 그냥 바로 앞에 물 먹는 음수대 있으니깐 그거 먹는게 더 즐거운 여행이 되었을 듯 하네요 +) 스카이 큐브는 조금 늦게 방문하면 매표소에서 마감되었다고하면서 발권 안해주는데 스카이 큐브 타는 곳 가면 밑 에 키오스크에서 표 뽑을 수 있습니다 ! 리뷰 처음 남기는건데 나쁜 일들이 가득이네오...
186,3.2,2022.10.03.,"광활한 대지에 순천동천을 사이에 두고 동문과 서문으로 반반씩 나눠져 있음.
세계 여러 국가별 정원을 테마별로 꾸며놔 구경하는 맛이 있음. 그 외에도 호수, 장미가든, 전통체험장, 꽃밭정원 등등 여러 시설이 있어 다 돌려면 족히 5시간 이상 각오해야 함.
너무 넓어 노약자를 위한 셔틀버스나 공중선로로 다니는 스카이큐브를 유료로 운영.
계절마다 자연의 모습이 바뀌므로 언제 와도 좋을 듯..
단체관광객 많아 좀 시끄러운 건 단점;"
187,4.0,2022.09.28.,계절별로 여행하기 좋은 장소
188,4.3,2022.09.25.,"습지는 못가봤지만 좋았을거라 생각해서 3점줌.
국가정원은 아직 시기가 8천원이나받으며 갈곳은 아님. 방문 후회함. 초입 동물원 홍학 등이 좋으나 꿈의다리 건너면.. 풀만있고 공사만 엄청하고 갈 곳이 없음. 그냥 어디건 다 똑같음. 제대로 조성이되있다면 주차비도 안받고 8천원에 감사하게 갈만곳이지만 지금은솔직히 이런 환경이면 좀..난감함.."
189,4.1,2022.09.15.,"이거때문에 멀리 서울에서  순천 방문할 가치가 있음

이색적이고 황홀함"
190,4.8,2022.09.10.,
