,평점,날짜,후기
94,4.3,2022.06.21.,내가 정말 좋아하는 순천만습지 갈때마다 달라져 있어서 보는 맛이 있어요 거의 2개월 간격으로 가는듯 근데 입장권이 생각보단 비싸..ㅠ
95,4.5,2022.05.31.,"갈대철이 아니라 그런지 별로 볼게 없었어요ㅜ
그래도 사진은 잘나왔어요
만약 가려면 가을에 가야할듯"
96,4.1,2022.05.16.,
97,3.2,2022.05.14.,허허벌판 볼게 하나도 없어요.. 자연적으로 만들어진 장소를 터무니도 없이 입장료 받네요. 주차료 5000원 입장료 8000원.. 순천 여행을 사람들이 한번 이상 안오는 이유가 다 있네요.. 저처럼 헛걸음 하는 관광객이 없었으면 합니다..
98,3.1,2022.05.11.,날씨가 좋았다면 더 좋았겠지만 그래두 넘 좋았어요 !!! 자연
99,4.4,2022.03.29.,너무 좋아요 ㅎㅎ 뷰가 좋습니다.
100,3.9,2022.03.04.,"겨울에 정말 볼만함. 끝없는 갈대숲...

그리고 흑두루미... 천문관 가면 망원경으로 흑두루미 관찰하면 좋음.

사람도 별루 없으니 차분히 흑두루미 관찰 강추함.

용산전망대도 꼭 가보길 권함."
101,4.7,2022.03.04.,
102,4.2,2022.02.13.,쩔어요 ㄷ인생갈대밭 만날 수 있어요
103,4.5,2022.02.12.,갈대들 사이에서 사진 찍기 좋았습니다. 가격이 비싼게 조금 흠이네요.
104,3.3,2022.02.12.,볼거 없음... 다대포 확장판...
105,4.4,2022.02.04.,"입장료는 순천만 국가정원이랑 같이 갈수있어서 나름 저렴하다고 생각함. 국가정원이 워낙 잘 꾸며져있어서
순천만습지는 자연그대로. 배타는곳도있음(유료)
근데 주차비 3000원은 너무 많이 받는듯.
그리고 특산물관? 공예품파는곳은 직원들이 태도가 별로임.
공예품에 1명 특산물에 1명이렇게 있던데 둘다 전화만하고있음.
특산물 아줌마는 계산할때도 통화하면서 돈을 무슨 강아지 간식주듯이 한손으로 내밈. 기분 겁나 나쁨. 계산할땐 통화 작작하고 서비스정신좀 차려야할듯."
106,1.0,2022.01.13.,좋지만 ...입장료는 너무 과합니다  자연그대로 느낄수 있는곳을 왜 굳이 입장료를 내고  들어가게  만들었나요?  관리비 운영비 뭐 그런거 네~ 그럼 적당히 받으셔야죠 . 그리고 주차료은 왜 또 따로 받습니까 같은 공간에 있는데 ... 순천시가 관리 하는 곳 아닙니까 ?  납득이 가게 설명을 해주세요 ~.
107,3.9,2022.01.12.,
108,4.2,2021.12.31.,
109,4.5,2021.12.29.,인생 명소네요 10년만의 방문에 힐링하고 갑니다
110,4.2,2021.12.27.,
111,3.7,2021.12.01.,전망대에서 보이는 풍경 하나는 굉장히 멋짐
112,4.2,2021.11.28.,요즘 입장료랑 주차료 따로 받는 곳 없어요. 입장료도 인당 8000원에 주차지 3000원… 날씨가 좋은 날 가면 좋을 것 같네요. 모기가 엄청 많아요
113,3.4,2021.11.27.,
114,3.4,2021.11.27.,주차장이용료 3000원 순천만습지 입장료 8000원. 주위에 다른곳 갈만한곳도 없는데 굳이 주차장료를 받어야 하는지.. 습지 입장료도 좀 과하게 비싸네요. 5000원만해도 충분한것 같어요. 물론 주차장이용료는 없어야 하고요. 생각보다는 별로엿어요.
115,3.7,2021.11.23.,굿    꼭 가세요. 배타고 일주도 좋아요. 배타고 철새구경  멋져요
116,4.5,2021.11.09.,"입장료는 과함.
하지만 좋다!!!"
117,4.7,2021.11.07.,"이쁘긴하지만 입장료가 과연... 흐음 과
사람이 없는 평일에 가시길"
118,5.0,2021.11.06.,"매년 가을이 되면 갈대밭을 보러 갑니다. 관리도 잘 되어 있고 깨끗해요. 10년, 20년 후에도 지금과 같은 아름다운 모습이기 바라요."
119,4.0,2021.10.30.,"몇년전 전망대에서 바라본 갯벌이 기억이 남아 다시 찾았더니 단점들이 보이네요. 
1. 주차비 따로,  입장료 따로 받는 장사꾼 심뽀
2. 사람들이 주로 찾는 산중턱 전망대
2. 기념품가게를 거쳐야 나갈 수 있는 이상한 구조
3. 팔리지 않아 몇년이고 진열되어 있었을 기념품 상품들...
     짱뚱어 모양의 자석을 사 왔더니 냉장고에 붙질 않음ㅠ
4. 철새전망새 관리가 넘 안되어 있음. 쥐똥, 곰팡이, 먼지투성이. ...
5. 좋았던 점은  짱둥어와 도둑게, 철새를 직접 볼  수 있었다는 것."
120,3.6,2021.10.26.,
121,3.7,2021.10.25.,가을이 제맛
122,3.7,2021.10.24.,
123,4.7,2021.10.24.,
124,4.0,2021.10.04.,"해질때 가면 아름다운 곳
입장마감이 다소 빠르니 방문전 확인 추천
사진찍기에는 줄지어 사람들이 걸어다녀서 조금 힘들고
평일에 오면 운치를 느끼기 좋을 듯
바닥을 보면 칠게랑 짱뚱어?가 지천에 널려있음"
125,4.9,2021.09.18.,가을철 석양이 정말 멋진 곳! 갈대밭과 습지가 정말 멋짐. 유모차나 휠체어도 대여해 줘서 다리가 불편한 어르신이나 아이들도 편하게 구경할 수 있어요.
126,3.9,2021.09.05.,뷰는 좋으나 여름은 아닌듯..
127,3.8,2021.08.16.,
128,3.1,2021.08.09.,좋아요. 근대 더울땐 가지않는게... 갈대가 색이 변했을때 또 갈껍니다
129,4.9,2021.07.28.,여름엔 죽음뿐. 스카이큐브 타시구 갈대열차 타셔요(무료). 갈대열차 넘 좋아용
130,3.7,2021.06.22.,여름엔 오지마세요. 지옥입니다.
131,3.8,2021.06.02.,"좋아요~ 
전망대까지 안가고 
자전거 대여해서 둘러보는것도 추천합니다!"
132,3.7,2021.05.20.,"5월이라 갈색과 초록이 공존하는 풍경이었습니다
가을에 다시 한번 가고 싶네요"
133,1.2,2021.05.12.,
134,4.5,2021.05.01.,
135,3.4,2021.04.08.,언제 와도 좋은 순천 명소. 갈대밭을 보고 있으면 마음이 편안해진다.
136,3.8,2021.04.03.,"예전에 11월달에 가고 너무 좋아서 오랜만에 다시 갔는데 지금 가시면 갈대 자라는 시기로 3-4월달엔 갈대를 많이 베어놨어요.

3-4월에 가시는 분들은 참고하시고 가세요"
137,5.0,2021.04.02.,
138,3.1,2021.04.02.,
139,3.6,2021.03.11.,
140,3.6,2021.02.16.,
141,3.4,2021.01.19.,"저녁이 다다를 무렵의 갈대밭에서
아름다운 하늘과 소리들
편안합니다"
142,3.5,2021.01.09.,사람이 적을 때 방문 강추  갈대밭 압권
143,3.3,2021.01.06.,"겨울에도 예쁘고 분위기 넘치는 곳 
눈에 많이 담을 수 있었어요"
144,5.0,2021.01.01.,아름다워요
145,3.7,2020.12.27.,전망대까지 거리가 생각보다  멀었음
146,4.0,2020.12.23.,
147,3.4,2020.12.22.,너무 예쁘네요
148,3.3,2020.11.12.,갈대밭 잊을수가 없네요 정말 좋았습니다..
149,3.2,2020.11.08.,"갈대가 절정이던 시기, 물이 말라서 게가 안보이던게 아쉽"
150,4.5,2020.11.04.,힐링되고 최고에요
151,3.6,2020.11.03.,다른계절에 또 오고싶다!
152,4.6,2020.10.26.,와이프와 두번째 방문. 여전히 좋습니다
153,3.9,2020.10.20.,"가격때문에 이런 좋은 곳의 별점을 테러수준으로 주는 사람들이 있네요... 만원이어도 갑니다. 그깟 돈은 벌면되지만 노을 지는 하늘과 적당히 불어오는 바람을 느끼면서 갈대밭의 소리를 온몸으로 받으며 느껴지는 전율은 어디가서 느끼기 힘든 귀중한 경험이지요...

가격때문에 정 거슬리시거든 환경부가 각 금융기관과의 제휴를 맺어 발급하는 그린카드를 사용하세요. 순천만 뿐만 아니라 전국 곳곳의 자연경관들을 이용할때 아주 유용하답니다. 순천만은 50%할인되네요. 체크카드의 경우 별도의 연회비도 없거니와 할인조건으로도 아무 실적도 필요하지 않으니까 광고라고 생각하시는 분은 없겠죠..."
154,3.3,2020.10.18.,애견동반불가. 나오실때 기념품점에서 곽씨네야콘한과 사오세요 완전존맛 ㅠㅠ..
155,4.7,2020.09.30.,최고에요!
156,3.4,2020.09.20.,시간 잘 맞춰가시면 날도 시원하고 노을지는 걸 볼 수 있어서 인생사진 남기기 좋습니다.
157,3.4,2020.09.08.,나름 볼만한 곳..날씨가 좋고 사람이 적어야 풍경을 느끼면서 다닐만 할듯
158,2.4,2020.08.15.,미쳤네 순천만국가정원이랑 무조건 같이표끊어야해서 돈을 5년전보다 2배더내서 입장료8000원내야합니다. 완전 도둑 다됬네요..
159,3.9,2020.07.30.,
160,3.8,2020.07.28.,"순천만습지에서 입장권을 끊고 들어가면, 갈대군락지 & 용산전망대까지 갈수있는 코스 입니다. 우선 갈대군락지가 일품입니다. 용산전망대는 신발이 불편하거나 노약자가 함께 있는경우 굳이 안가도 될 것 같네요.(갈대 군락지에서 왕복 4~5십분 걸림)
다만 가격대가 인당 8천원이면 비싼것 같고, 주차료 3천원 별도 입니다. 입장권 하나로 당일에 한해서 국가정원까지 볼수 있다는 장점은 있으나, 인공적으로 투자비를 많이 들여서 조성된것도 아니고, 다른곳의 생태공원&습지들에 비해서는 비싼 느낌 이었음. 코로나로 실내시설 등 크게 이용한게 없다는 점에서 더욱 그렇게 느껴지네요."
161,3.7,2020.07.22.,"정말 멋진 곳 입니다!!
자연보존과 동시에 갈대까지.. 전망대도 꼭 올라가길 강추하고 비오는날 가니 운치있고 너무 좋았습니다!! 가을에 다시 한번 오고 싶은 곳입니다!!bb"
162,4.1,2020.07.17.,가을이나 겨울에 또 와볼거에요 ㅎㅎ 멋있네여
163,3.2,2020.05.17.,"높은 전망대에 올라야 습지를 한눈에 볼 수 있다
공원도 잘 꾸며져 있고 자연 그대로 보전된 까닭에
수많은 짱뚱어들을 관찰할 수 있음"
164,3.8,2020.05.10.,"너무 이뻐요 초록색
용산전망대는 올라가기 힘든데 저는 일몰보다는 거기서 보는 습지가 멋있었어요
나중에 갈대있을때 또 올거에여"
165,4.7,2020.05.01.,자연의 선물을 받고 갑니다
166,2.2,2020.04.15.,"다리 건너기 전에 갈대가 많다 싶었는데 보이는쪽만 남겨둠. 촌구석 땅값도 안들텐데 주차비도 따로 받음. 코로나 때문에 체험관, 천문대, 유람선 등 시설 운영 안하는데 입장료는 똑같이 받음."
167,4.8,2020.03.25.,멋지고 낭만있는 풍경
168,1.9,2020.03.21.,지금 갈대 다 베어놔서 볼거없음 가지마셈
169,3.8,2020.03.06.,노을맛집 갈대맛집
170,3.7,2020.01.17.,기대없이 갔는데 정말 넓고 아름다워요.
171,3.8,2020.01.13.,"처음 듣는 새 소리
하늘을 계속 날아다니는 새떼
신기했어요
구름 낀 날 용산전망대는 의미 없는듯"
172,2.8,2019.12.29.,"소형차 입장료 3천원
습지 입장료 1천원 할인해서 7천원
체험 배 별도 7천원
합이 17,000원.
자연은 100점
시 정책은 0점

오라질 나랏님들"
173,3.4,2019.12.27.,"갈때마다 너무 좋아요
세번 이나 다녀 왔는데 너무 이쁘고 걷기 좋은 곳이에요
자가용으로 갈땐 순천만 국가정원까지 
돌아보고오는데 두군데 돌아다니면 좀 많이 걸어서 힘이 들긴 하네요"
174,4.7,2019.11.17.,완전 좋음!
175,4.5,2019.10.28.,"천문대 안내해주신분과 해설사님 친절하고 자세한 안내와 별자리들의 재미있는 해설과 설명이 너무너무 좋았어요
다음에 다시 방문하고 싶네요~~감사합니다~^^#"
176,4.0,2019.10.24.,이거 하나 때문에 순천 와도 좋을 정도로 크고 예쁘다
177,4.2,2019.10.18.,"세계적으로도 자랑할만한 곳. 
참 좋아요."
178,3.5,2019.10.06.,게와 망둥어가 신기했다. 갈대가 가득할 때 다시 와보고 싶다
179,5.0,2019.09.28.,
180,5.0,2019.09.17.,
181,4.8,2019.09.17.,
182,2.7,2019.09.15.,
183,3.8,2019.08.01.,너무 더웠지만 걷기도 좋고 분위기도 좋았음
184,4.2,2019.06.26.,"비가 와서 하늘이 맑지 않아 아쉬웠지만, 그럼에도 분명 좋았다고 이야기할 수 있는 곳.
시간이 많지 않아 넓은 곳을 모두 돌아다니지 않았는데도 탁 트인 갈대밭에서 빗소리 들으니까 정말 행복했음.
문학관은 딱히 들리지 않아도 될 것 같고, 순천만 습지를 천천히 걸어가는 것을 추천함.
천문관 쪽으로 나가면 버스정류장이 있는데 버스 정보가 나오지 않아 결국 택시를 탔음. (참고로 순천역까지 9300원 정도 나왔음.)"
185,3.7,2019.05.30.,꼭 가볼만한 곳 바다와 어우러져 이쁩니다.
186,3.4,2019.04.09.,"누가 뭐래도, 그래도 여긴 한번 봐야지..."
187,5.0,2018.12.31.,"우리나라 최고의 습지!
용산전망대 가는길은 조금 힘들 수 있지만 꼭 가세요!"
188,3.1,2018.11.20.,"입장료를 8000원이나 받습니다. 순천만 정원 포함이라는데... 
저는 정원엑스포때 가봐서 안가고 싶고, 
일정상 갈 시간도 없는데... 8천원 전부 냈습니다. 

일본 관광지들처럼 
하나만 볼때 요금과 묶어서 할인해주는 요금을 제시해야지.
이런식으로 강요하는건 뭔가요?
(예: 순천만습지5000원, 정원5000원, 둘다볼경우8000원)

자연이 준 선물을 갖고..... 완전 장삿속 입니다. 
순천만습지(용산전망대까지 갔었음) 하나만 절대 8천원 내고 볼건 아니구요. 
안에 천문대나 전시관이란 것도 진짜 볼것 없습니다. 진심."
189,4.5,2018.11.13.,늦가을 11월 초중순  오후가  가장 좋아요.용산전망대에서  저녁노을을  꼭 보세요.
190,3.1,2018.11.04.,용산전망대 는 꼭 가세요 습지를 갓는데 그곳을 안갓다면 가지 않은것
191,3.1,2018.10.15.,
192,4.4,2018.10.02.,
193,3.5,2018.08.31.,
194,4.9,2018.07.15.,아름답다.
195,3.4,2018.05.26.,순천에서 가장 멋진 곳 ~!!
196,3.2,2018.05.07.,
197,4.7,2018.04.27.,더운날인데 산책로라고 해야하나? 그 길위에서 맞는 바람이 너무 좋아서 의자에 앉아 1시간이나 쉬다갔어요 매우만족
198,3.9,2018.03.03.,"주차료 소형차 기준 3천원, 입장료 8천원. 돈이 아깝지 않음. 전망대까지 가려면 왕복 2시간은 잡아야함."
199,3.0,2018.02.08.,
200,3.2,2017.12.28.,조류독감 때문에 ㅜㅜ
201,3.8,2017.10.13.,
202,3.5,2017.10.12.,"ℹ 세계 5대 연안습지 순천만은 160만평의 갈대밭과 690만평의 광활한 갯벌로 이루어져 있다. 해양수산부에서 습지 보존지역으로 지정되어 관리되고 있다.

✌ 약 230여종의 희귀 철새들과 농게. 짱뚱어. 칠게 등 개벌 생물들이 서식하고 있다.

⚠ 유람선을 타고 관람 할 수 있다. 가을철 광활한 갈대밭의 모습은 인상적이다.

( 사진 - 순천만 습지 전경 & 유람선 )"
203,3.3,2017.07.10.,
204,3.6,2017.04.28.,
205,3.7,2017.02.23.,
206,3.2,2016.11.28.,
207,3.5,2016.11.21.,"넓디 넓은 순천만의 갈대들..
가을이라 더 멋진..
아름다웠어요."
