,평점,날짜,후기
56,3.5,2020.09.17.,담양 먹방후에 가족과 가벼운 걷기 최고의장소 공영주차장과 담양군청 주차장까지 커버가되므로 주차스트레스 없다는것  크게한몫한다
57,3.6,2020.08.26.,여긴 야경이 진짜 진리♥️ 이렇게 아름드리 나무 사이로 반짝반짝 반딧불이 날아다니듯 해놓은 곳 처음 봤네요.
58,4.5,2020.06.15.,"나무가 쬐금 이쁜 냇갈
진우네집국수 모란창평국밥"
59,3.8,2020.05.09.,한적해서 좋아요
60,3.3,2020.05.06.,여기랑 죽녹원 보면 담양 끝 ㅎㅎ
61,3.7,2020.02.29.,한적하게 걷기 좋았다
62,3.3,2020.02.03.,"아...묘한곳
수백년된 나무가 여기 더기 있고
노인들이 한가로이 장기두고
뭔가 고향의 그리움이 배어있는듯한
오래된 뚝방길"
63,3.7,2019.12.08.,"조선 인조 때 홍수로 인한 피해를 막고자 쌓았던 담양천 변의 제방이 관방제입니다. 이 관방제를 보호하고자 만든 숲이 관방제림입니다. 느티나무, 푸조나무, 팽나무, 벚나무 등 15종의 낙엽활엽수 가 심어져 있고 특히 푸조나무는 방품림으로 아주 유용한 것으로 알려져 있습니다. 현재 천연기념물로 지정된 1.2km의 구간 안에는 200년이 넘은 팽나무, 느티나무, 이팝나무, 개서어나무 등이 신묘한 기운을 뿜으며 장관을 이루고 있습니다. 인근에 있는 국수거리와 함께 사람들이 많이 찾는 곳으로 천변 도로를 따라 메타세콰이아 가로수길까지 자전거나 전기 오토바이를 빌려 타고 갈 수도 있습니다. 천 바로 아래 쪽으로는 길 따라 주차장이 이어져 있습니다."
64,4.9,2019.11.21.,유서 깊은 곳. 걷다 보면 오랜 세월의 정취가 느껴진다.
65,4.5,2019.10.05.,
66,3.4,2019.04.18.,"굳이 관광자원이 아니더라도, 이런게 있음으로해서 담양이 외지인들에겐 잠깐 살아보고 싶단 생각이 들게한다. ‘관광자원으로 개발할 생각말고’ 주민들을 위해 잘 관리된다면, 역설적으로 또하나의 훌륭한 관광자원이 될 것 같다."
67,3.3,2019.03.23.,
68,3.1,2019.01.05.,
69,3.3,2018.12.09.,한적하고 좋아요
70,3.3,2018.10.20.,2018.10.20 마님과
71,3.2,2018.10.13.,분위기도좋고 고요하고
72,4.2,2017.11.01.,
73,3.7,2017.09.25.,아이랑 자전거 타기 넘 좋아요
74,3.0,2017.05.07.,20170507
75,4.2,2016.07.02.,"바람이 시원하게 불고 국궁 연습장이 있다.
자전거 타도 좋을 듯 한데"
76,3.5,2016.05.01.,"ℹ 면적 4만 9228m2, 담양천의 북쪽 언덕에 따라 관방제림이 조성되어 있다.

ℹ 홍수피해를 막기 위해 제방을 만들고 나무를 심은 인공림으로 선조들의 자연재해를 막는 지혜를 알 수 있는 역사. 문화적 자료로서 가치가 커서 1991년 11월 27일 천연기념물 제 366호로 지정.

✌ 죽녹원과 메타세쿼이아 가로수길로 이어지는 산책로가 인상적인 곳.

✌ 관방제림 내에 있는 담양 국수의 거리에서 맛있는 국수 한 그릇 먹고 구경^^"
