,평점,날짜,후기
30,3.7,2023.10.14.,"북항승강장→(유달산승강장)→고하도승강장→유달산승강장→북항승강장으로 케이블카 움직이고 고하도 승강장 쪽으로 갈 땐 유달산승강장에서 하차 불가합니다 

북항승강장에서 케이블카 타시고, 고하도승강장에서 내리셔서 고하도 전망대 거쳐 있는 해안데크 산책하시고, 오는 길에 유달산승강장 내리셔서 정상 오르시고, 북항승강장으로 돌아오시면 좋을 것 같아요 고하도승강장에서 해안데크 가는데도 한 20분 열심히 걸어야 하고 해안데크 걷는 데도 시간이 좀 걸려서... 노을 있을 때 케이블카 타고 돌아오시려는 분들은 시간 계산 잘하셔야 할 것 같아요

탑승 시간도 길고 유달산이나 고하도쪽으로도 이어져 있어서 타볼만 한 것 같아요 국내 최장3.23km, 국내 최고높이155m 케이블카래요!"
31,3.8,2023.10.09.,"사람이 많아서 대기하다 지쳐요.
재미는 있지만, 왕복 시간과 대기 시간 합치니 반나절이 후딱 날라가서 당황!"
32,4.6,2023.10.08.,"비싸긴한데 회전율이 좋아서 1시간 이상 대기라고 들었는데도 20분도 안되어서 탄 거 같아요.(주말이었어요.  크리스탈 대수가 더 적지만, 그만큼 타는 사람이 적었어서 빨리탐. 다른후기들 보니까 운이 좋았던거같기도..)
고하도에 내렸을때 좀 힘들어도 밑에 해안가따라 걷거나 전망대 보고와도 좋아요. 아니면 중간에 유달산에 내려서 전망대까지...  (두개 다하면 힘들어죽음. 유달산은 안내리는 거 추천해요. 한번 내리면 또 기다렸다가 타야되는데, 중간에 내리는 사람 잘 없으면 계속 기다려야함)
케이블카가 겁나 길어요.(여름엔 더워죽을거같긴하네요...)
참고로 합승인데요, 크리스탈은 6명씩 일반은 10명씩 타는거같아요. 살짝 초면에 어색한테 타다보면 서로 신경 안쓰임."
33,3.4,2023.10.08.,
34,3.3,2023.10.05.,"여름엔 절대 가지마세요
케이블카에 에어컨 없어요~ 쩌죽어요

주차장 자리는 많고 
케이블카 대기줄도 금방금방 줄어요"
35,4.6,2023.10.03.,목포 관광의 1번지. 필수. 여러지역  케이블카 중에 만족도 최고!  구지 크리스탈을 탈 필요까지는 없다고 보는 1인.
36,5.0,2023.10.01.,
37,1.8,2023.10.01.,ㅋㅋ 왜 왔나하는 생각이 듬.. 케이블카 타는데 2시정도.. 난 무슨 돗데기 시장 온것도 아니고 주차장은 협소하고..질서는 없다.. 이게 목포 케이블카 현실임.. 난 80년대 90년대 대한민국에 온줄 암.. 다신 안올듯.. 투자 좀해라.. 목포시든..사업자든... 개판도 이런 개판이.. 한심하다
38,5.0,2023.09.26.,"케이블카 안에서 노을을 감상하며 찍어보았어요!
구름산도 멋지게 나온 하루 였네요!"
39,4.0,2023.09.21.,
40,4.7,2023.09.17.,
41,4.8,2023.09.14.,좋아요. 밤에 가도 예쁘고요. 저녁 어스름에 가도 좋아요.
42,4.1,2023.09.07.,코스도 길고 높아서 잼났어요~.
43,4.6,2023.09.07.,"고하도가 아닌 북항승강장서 타는 것 추천해요.
북항--->고하도->유달산->북항 이렇게 정차하거든요.
크리스탈캐빈 타니 발 밑으로 산도 보시고 바다도 보여 좋습니다. 좀더 비싸지만 꼭 경험해 보시길요."
44,4.5,2023.09.06.,
45,4.2,2023.08.29.,좋아요 전망대 공사 중이라 아수운 점은 있지만 케이블카는 한번쯤 타보세요
46,4.5,2023.08.14.,이용료가 비싸긴 하지만 고하도까지 둘러볼 수 있어 좋았어요. 밝을때 가서 어두울때 오면 좋습니다.
47,5.0,2023.08.12.,
48,5.0,2023.08.11.,
49,4.2,2023.08.11.,
50,2.9,2023.08.09.,"찜통 케이블카..
에어컨 절대 없구요. 
승강장도 찜통
케이블카 내부 찜통 .. 
40분간 욕하다 나옴... 

타는 사람 모두 욕만하다 나오는 곳

땡볕에 절대 가지마

투명창 내부 사우나

힘없는 부채 1개 쥐어주고

한심하다.

크리스탈 타지마

가격도 비싸고 덮고 드럽고 볼것도 읎어"
51,2.9,2023.08.06.,"다른관광객들이랑 그 좁은 공간에서 왕복30 여분을 함께 어색하게 보내기에는      아무리 성수기라도 한시간을 기다렸고 가격도 비싸다는 생각  ** **이런경우가 가능하다면 (가능할리없을듯하지만) 라면  추천:대기시간 30분이내에 탑승가능 ,관광객단위로 탑승시킴  , 지금 요금에 50%  할인  ㅡ 이러면 추천하지만 그렇지않으면 비추천"
52,2.4,2023.08.06.,"네이버에서 구매해서 5% 정도 할인 받을 수 있다. 
14:30-17:50 

저희가족 코스는
북항 탑승 - 하차 - 고하도 커피 쉐이크 약 7500원 / 붕어빵 3천원 / - 유달산 일등바위 등반 - 북항승강장 하차 

인생 첫 케이블카라 더울까 걱정했지만 에어컨 없어도 무더운 날씨에 창문과 케이블카 밑바닥에 구멍이 송송송 뚫려있어 그렇게 덥지않다. 겁이 많으신 분은 무서움을 걱정하시 길 , 약간의 덜컹거림이 있고 정차할 때 와 출발할 때 놀이기구 같은 조금의 스릴감도 느낄 수 있다 졸잼

북항에서 출발 할 때는 가족 4명이서 타고 갔는데 올 때는 다른 집이랑 같이 탔다

고하도 스테이션에서 보면 세월호 반쪽이 세워져있다. 본 사진은 3배줌 한 사진이다. ( 디지털줌 아님 )"
53,4.4,2023.08.06.,6시이후엔 에어컨없지만 창문 다열면 시원해요
54,3.4,2023.08.04.,
55,4.3,2023.08.04.,"혹서기 낮에는 안될거같아 해질녘에 탔더니 시원하고 좋았음
고하도 산책로도 여유롭게 거닐기 좋음"
56,4.1,2023.08.02.,
57,3.4,2023.07.30.,가성비 갑입니다요
58,4.5,2023.07.27.,
59,4.5,2023.07.26.,뷰 좋아요
60,3.6,2023.07.15.,"날씨가 덥고 흐리고 비가 살짝 비치는 날이라  바다색깔도 별로 뷰도 별로였어요
좋은 날에 가시면 만족감이 훨씬 클 듯요
일반캐빈 인당 24,000원 요금을 승강장 로비에서 인당 21,620원으로 티몬에서 구매했어요"
61,4.8,2023.07.01.,내려다 보이는 목포 시내의 모습이 지난 시절을 생각케하는 추억이 되었습니다.
62,5.0,2023.06.26.,바다위를 날으는듯한 높은고도와 좋은경치로 즐거움을 더하는 곳! 강력추천!
63,4.5,2023.06.17.,너무 좋지만 좀 비싸요^^
64,3.7,2023.06.06.,크리스탈 예약했는데 아래도 뻥 뚫려있고 뷰가 좋네요~
65,4.5,2023.06.03.,"케이블카는 여기서 타면 되는데 깨끗합니다. 케이블카 종류가 두가지인데 흰색은 바닥이 유리로 되어있어 다 보이는 스릴이 있고, 빨강색은 바닥은 막혀있는 기본 케이블카. 무섭지만 남해 전경을 구경하기에 좋아요."
66,3.4,2023.05.31.,바람 쐬러 종종 들리는 목포. 케이블카도 재밌고 풍경도 죽입니다. 모든게 좋아요. 꼭 가보세요.
67,3.0,2023.05.29.,목포 1박2일 여행 중 해상케이블카 타기로 여행 다 했어요 대만족입니다 바다 산 목포시내 한 눈에 다 보고 고하도승강장에서 내려 해변길 걷고 유달산승강장에서 내려 유달산 올라가고 해상케이블카만 타러 목포 간다해도 후회하지 않을만큼 추천 코스입니다
68,3.7,2023.05.26.,"오, 바다위를 가르고 유달산까지 가고 지날수 있어 1번은 꼭 타보기!"
69,3.7,2023.05.18.,
70,3.9,2023.05.15.,
71,5.0,2023.05.13.,처음가보는곳이라 많이 설랬는데 역시 좋았습니다 케이블카 덕분에 산도 쉽게 오를수있었고요ㆍ경치도 좋고 날씨도 좋고 지인들과함께해서 더욱 좋았습니다 ^^
72,5.0,2023.05.03.,
73,3.3,2023.03.26.,바람 많이 부는 날은 타지 마세여.. 케이블카 타면서 첨 멀미했어요.. 식은 땀나고 울렁거려서 혼났네요.. 멀미가 아니라도 다시 타고 싶진 않네요..
74,4.0,2023.03.26.,
75,4.4,2023.02.18.,목포의 유일무이한 관광지
76,3.9,2023.02.14.,"크리스탈, 일반 둘다 이용해봤는데
저는 크리스탈 조금 아까운것 같았어요 ! 
일몰 이후 크리스탈은 아예 안보이니
노을질때 추천 드릴게요 ! 
사람 많이 없을 때 가면
일행끼리만 탈 수 있어서 좋았어요 !"
77,3.8,2023.02.04.,볼거리가 꽤 많았어요
78,3.3,2023.02.03.,국내케이블카 중에서는 최고 길고 산과 바다와 시내전경등 볼것이 다양해 지루하지 않아 가격이 아깝지 않았다
79,5.0,2023.02.01.,
80,3.8,2023.01.26.,좋아요~!
81,4.6,2023.01.09.,"목포여행가면 1번은 꼭 타볼만한!
가격만큼 좋은 추억 남기고 갑니다."
82,3.8,2023.01.05.,"낙조와 예쁜바다. 유달산 경치. 목포 야경을 한번에 볼수 있는 곳
운행시간도 짧지 않아 맘껏 즐길수 있었습니다
케이블카 내부에 운치 있는 문구도 사진 찍기에 좋았네요"
83,4.1,2022.12.30.,"제가 우리나라 케이블카는 다타봤어요
목포 케이블카 추천추천 합니다 
정말 타볼만해요"
84,3.8,2022.12.29.,해 지기 한 시간 반~두 시간 전에 타기 시작하시면 후다닥 보면서 유달산 정상에서 일몰 감상 가능합니다
85,3.4,2022.12.15.,"가격 저렴하고 케이블카가 엄청 길고 
느므 느므 좋아요~ㅋ
다른곳읏 비싸기만 하고 짧은데
이곳은 싸고 길고 느므 느므 좋네요 ^^
케이블카가 바다위도 지나가고
중간에 두번 내려서 산책코스도 있고
너무 재미 있어요~ ^^"
86,4.4,2022.11.24.,아이들이 좋아했어요~
87,4.0,2022.11.17.,최고! 무서울까봐 걱정했는데 안무섭고 너무 좋았어요 또 타고 싶네요
88,5.0,2022.11.03.,사람이 많았지만 풍경은 좋았어요
89,3.3,2022.10.09.,"주말은 절대 타지 마세요  타는데 1시간  인데 다시 고하도 내려   돌아갈때 타는 1시간 넘게 걸림 
급한 마음에  내려 가서  택시 타려 해도  고하도엔 택시  잡기가 하늘에 별따기."
90,2.9,2022.08.27.,"좀 비싸긴 한데, 크리스탈 케이블카 너무 재밌었다"
91,4.3,2022.08.26.,"바다위도 지나가고, 유달산도 지나가고...
전 좀 무서웠어요. ㅋㅋㅋ
그치만 무조건 타세요. 추천!"
92,5.0,2022.08.23.,생각했던거 보다 높이도 상당히 높아 무서웠지만 경치가 너무 좋았습니다!~
93,3.1,2022.08.18.,"목포 여행중이라면
반드시 경험 할 것."
94,3.7,2022.08.11.,
95,3.0,2022.08.09.,목포가면 무조건 타야함
96,3.3,2022.07.27.,"비싼 크리스탈(투명) 케이블카가 갯수가 적어서
대기줄 잘 안빠짐 돈 더 내고 더 오래기다려야함
일반 3대 투명 1대 비율임"
97,4.6,2022.07.15.,
98,4.5,2022.05.09.,가격도 괜찮고 경치도 좋아요.
99,2.8,2022.04.22.,가격이 매우 사악함
100,3.6,2022.04.02.,정말 재밌어요 강추합니다
101,3.3,2022.03.04.,
102,2.8,2022.01.09.,"좋은 맘으로 방문했는데 케이블카 타려고 기다린 시간만 2시간인데 3시간 주차 뮤료라 9분 넘었다고 천원 내려니깐 웬지 억울, 그리고 왕복 1인당 27,000원, 가족이 네명이니깐 십만원 넘게 내고 타고 내렸는데 쩝 너무 비싼듯"
103,4.5,2022.01.05.,
104,3.2,2021.12.29.,아름다운  다도해와  바다 풍경이  너무  멋있네요
105,2.7,2021.11.28.,"좀더 길었으면 좋겠습니다!
10점 만점에 9점입니다"
106,4.9,2021.11.28.,
107,4.4,2021.11.25.,야경 맛집입니다~!!!
108,4.5,2021.11.15.,
109,4.0,2021.11.14.,목포여행 하이라이트
110,3.5,2021.11.14.,크리스탈로타기
111,3.8,2021.11.07.,
112,3.6,2021.11.05.,
113,3.0,2021.10.11.,평일에 가서 거의 안기다림. 굳이 크리스탈을 탈 필요는 없음
114,3.8,2021.10.05.,"3시간 기다림. 제발 오후시간대는 피하시길. 어린이날 롯대월드,에버랜드,설랜드 줄서는것보다 더힘듬. 시간 예약제로하든 제발 뭔 수를 내주시길"
115,3.0,2021.10.05.,
116,3.8,2021.09.25.,크리스탈 대기시간 깁니다 일반보다 운행하는 댓수가 적어서 크리스탈 기다리면서 빡침
117,3.0,2021.08.02.,"비싼 가격대비 볼것도 없음. 사전문의시 코로나로 일행만 태운다고 했지만, 결국 가보니 사람 많다고 여러 일행을 다같이 태우네요.. 대기시간도 기본 세시간...게다가 주차비는 추가로 내야합니다. 야박함"
118,4.7,2021.07.31.,
119,4.5,2021.07.31.,"중간에 내릴수있는데,
내려도 볼게없어서 실망...
볼거리좀 늘렸으면 좋겠어요~"
120,2.9,2021.07.31.,고소공포증있는 나에겐 너무 무서웠지만~시설좋고 왕 추천!!짜릿! 황홀!
121,3.1,2021.07.27.,밤에 타면 어떨지 궁금해짐
122,3.6,2021.07.26.,진짜 좋네요ㅋㅋ
123,4.7,2021.07.21.,
124,3.4,2021.06.23.,
125,3.9,2021.06.14.,
126,3.3,2021.06.06.,"엄청 길고 엄청 높이 움직여서 아찔합니다.
한번쯤은 타볼만 합니다.
조금 시간 여유를 두고 타시는게 좋습니다.
대기시간이 좀 있고 구경도 하려면
시간이 필요합니다."
127,4.5,2021.06.04.,가격 비싸지만 여수보다는 나은 듯
128,3.5,2021.04.07.,생각보다 더 좋았어요
129,1.8,2021.03.22.,그저그럼
130,3.3,2021.03.15.,"목포 오면 케이블카 꼭 타세요 ㅠㅠㅠㅠ
탑승시간 40분인데 오션뷰와 시티뷰 모두 감상 가능"
131,5.0,2021.02.23.,크리스탈추천
132,4.3,2021.01.16.,스키장 곤돌라랑 똑같습니다. 넓고 좋네요. 노을지는 시간대에 타서 올 때는 야경 보면서 오면 예뻐요
133,3.7,2021.01.15.,
134,4.0,2021.01.05.,목포를 한눈에 볼수 있어요. 케이블 카가 꽤 넓어요. 코로나로 한대에 일행끼리만 타게 하고 내리면 소독도 꼼꼼히 하시드라구요. 사람도 별로 없고 유달산에서 산책 조금 하기도 좋아요. 추천~!
135,4.6,2020.12.20.,"국내 케이블카 모두 타봤지만, 목포 해상케이블카가 최고입니다. 유달산경관도 좋고 다도해바다와 목포대교 경관은 정말 최고네요.
목포 갈때마다 타고 싶어요.
야경도 좋다던데 다음엔 밤에 한번 타볼려구요.
강추합니다!"
136,4.6,2020.11.24.,돈이 조금 많이 든다고 생각할수있는데 그만큼의 값어치를 하는것같습니다  목포 전체가 보이는 느낌이에요
137,3.8,2020.11.01.,타보고 싶어서
138,3.5,2020.10.16.,
139,4.7,2020.10.13.,뷰가 최고입니다.
140,5.0,2020.10.12.,크리스탈 탔는데 스릴넘쳐요. ㅎㅎ
141,4.8,2020.09.16.,주차장은 넓은데 찾아오는 이용객도  많아요. 복잡해요
142,3.4,2020.08.28.,배경이 좋아요.
143,2.8,2020.08.18.,"출발은 여기에서..
중간에 유달산 탐방도 가능.."
144,4.1,2020.08.16.,
145,5.0,2020.08.13.,
146,3.3,2020.08.13.,
147,2.4,2020.08.09.,아니 코로나떼문에 사회적 거리 두기하면서 강제 합승 시켜서 보내는건.... 모하자는건지 .... 케이블카 타는데 엄청 불친절함 다시는 오기 싫음. 아무리 소독하고 사회적 거리 두기해봐라 좁은 공간에서 모르는 사람들이랑 합승하면 어떻게 되는지 엄청 어이 없음.
148,4.1,2020.07.21.,"시간 잘 알아보고 가세요ㅠ
7월21일 기준 
월~금은
20시까지 매표, 21시까지 탑승 가능하고
토~일은
한시간씩 늦춰지네요.
20:01에 갔는데 못탔어요.."
149,5.0,2020.07.18.,
150,4.7,2020.05.11.,완존 굿ㅎ
151,4.4,2020.05.07.,
152,3.9,2020.05.03.,굿. 돈이 아깝지 않다. 더구나 잘 만들어진 산책길까지 덤으로.
153,4.5,2020.04.06.,유달산은 좋았는데 .고하도는 해안 산책로 폐쇄가 아쉬웠지만 즐거운 시간 보내고 왔습니다
154,3.6,2020.03.21.,북항에서 2.7만원짜리 끊고 고하도까지 왕복했는데요. 바닥 보이는 크리스탈은 운행 댓수가 적어 돈만 더들고 대기 시간이 길어 별로네요. 싼 캐빈 추천.
155,4.5,2020.03.12.,"22.0 (크리27.0)
잿빛대교만 보임
겁나 높고 긴 짚라인"
156,2.2,2020.02.20.,한번쯤은 타볼만함 ㅋ 코스도 다른 케이블카보다 긴편이고 밤은 밤나름데로 낮은 낮나름데로 경치가 좋음
157,3.1,2020.01.20.,크리스탈 캐빈.
158,4.0,2020.01.18.,그 비싼 돈 내고 그렇게 하세월 줄 서서 타야 할만큼 대단하지는 않았음
159,4.6,2020.01.18.,조만간 가봐야지
160,1.0,2020.01.04.,크리스탈캐빈 절대 타지 마세요 일반 캐빈보다 더 오래 기다리고 이득이 전혀 없음
161,4.0,2019.12.29.,시사 교양에 무게를 두는 삶을 사는 편이라면 필수. 비록 허무할 수 있음에 주의하면서...
162,3.5,2019.12.25.,"● 중간 유달산 승강장에 내려서 유달산 산책코스를 걷어보길 강추♡

( 사진 - 주변 전경 )"
163,4.4,2019.09.14.,멋있어요
